operator,call_index,layer,head,discovery_mean_gain,validation_mean_gain,discovery_horizon_slope,validation_horizon_slope
landmark,1,9,11,-1.7388970497661154,-1.6861435026938814,0.1553897925943666,0.24378204567399087
landmark,1,10,0,-4.580567312273785,-4.435101674750383,-0.09682905811810263,-0.06966646341327455
landmark,1,10,1,-3.138132395330531,-3.2424439435749335,-0.6892728962334878,-0.5800589281693536
landmark,1,10,2,-3.060458892053704,-2.9623928718205064,-0.1862358117353461,-0.1434859549655429
landmark,1,10,3,-3.3290098234170276,-3.323162679234302,0.29967675471508703,0.462381084672659
landmark,1,10,4,-2.0250759131747365,-2.0485778528039313,-0.13534573395528504,-0.04242281558110677
landmark,1,10,5,-2.6766438259781236,-2.6253628820630808,-0.54034548456013,-0.3972688642918717
landmark,1,10,6,-3.1408993118563977,-2.9790761999071496,0.2961351084577749,0.436123580960539
landmark,1,10,7,-1.8829643465339039,-1.7858912502813922,0.49706710267718723,0.5638643225799095
landmark,1,10,8,-1.92652261122544,-1.8284208867052891,0.12833979752818936,0.23818042124723682
landmark,1,10,9,-2.991022185121269,-2.857915775682899,-0.3361393533977966,-0.20900869558626728
landmark,1,10,10,-3.5578562910963023,-3.5638018159156672,-0.5926444671292973,-0.4500132103104302
landmark,1,10,11,-4.582724782863879,-4.5227450703604575,0.0732600323381275,0.1902141539381644
landmark,1,11,0,-3.56436137455773,-3.576242434351934,-0.8310995501041116,-0.747253476909298
landmark,1,11,1,-3.522164200920956,-3.589601033708861,-0.3521020811160379,-0.22965144483683883
landmark,1,11,2,-2.8859965901291678,-2.852732556482534,0.18892610542650096,0.20545213598363368
landmark,1,11,3,-4.284190160577137,-4.242435845939364,-0.23675615126216862,-0.1967132908548334
landmark,1,11,4,-3.6766916092369297,-3.5704202636788085,-0.21275757949509994,-0.14705459891072625
landmark,1,11,5,-3.7094451133436173,-3.569117326830147,0.22207696061460103,0.22036395836858735
landmark,1,11,6,-3.3886123911583397,-3.4472745637729347,-0.4408942684077117,-0.3413564917257463
landmark,1,11,7,-3.6463728056045377,-3.6809918904676455,-0.31232610181993986,-0.24235895676644378
landmark,1,11,8,-2.2418688100305437,-2.112399288958486,0.08377749934240934,0.08527589395448847
landmark,1,11,9,-4.3107323619603095,-4.047721523629722,-0.32108135322371295,-0.3333554969693538
landmark,1,11,10,-1.5878895966667084,-1.5651146285867685,0.22475369611863863,0.23199867544307254
landmark,1,11,11,-2.205363767788612,-2.161843321748638,-0.20665900772086934,-0.1516610237830744
landmark,1,12,0,-5.221378328501511,-5.154222537922402,-0.23369585913497548,-0.19210804558883984
landmark,1,12,1,-3.4500112877999443,-3.382615845190994,-0.16293783605839388,-0.15784363446890043
landmark,1,12,2,-5.371334580117022,-5.05937757949193,-0.03423304402007384,-0.34868314924964516
landmark,1,12,3,-1.9074818205165576,-1.8583370038479987,0.0506369342441376,0.04843048809330745
landmark,1,12,4,-2.2690997816659455,-2.1906769699130657,0.023709097971469226,-0.004119281827110829
landmark,1,12,5,-2.053687705291857,-1.968041995805912,0.1483412170839578,0.09108292630165925
landmark,1,12,6,-5.835138329285775,-5.7918611242364655,-0.09332904376750228,-0.055785792644782256
landmark,1,12,7,-5.765282328419391,-5.619480714338764,0.008099307132116668,0.09274369050034195
landmark,1,12,8,-5.667701436028854,-5.680790058829825,-0.3238204708656954,-0.45819550575348805
landmark,1,12,9,-5.315344523593239,-5.337913097698034,-0.5074386749016468,-0.5381652062549538
landmark,1,12,10,-3.7233706041547125,-3.3805298634602003,-0.34958089643507784,-0.3413260774938447
landmark,1,12,11,-4.31811257679293,-4.3757117987492,0.1225607873048173,0.13709477025915975
landmark,1,13,0,-2.6875364881421397,-2.6804632654966203,0.07072693450817928,0.11436503497256442
landmark,1,13,1,-3.5177633049159813,-3.591915870969205,-0.32539239258466585,-0.29199974517897503
landmark,1,13,2,-2.609659391504683,-2.469440501686932,0.17674573132712565,0.1543356580061614
landmark,1,13,3,-2.5276928105484364,-2.423776196616151,0.1699947157581734,0.1496156728385973
landmark,1,13,4,-2.3818300783473596,-2.2702800293263268,0.2085727689257161,0.16032955471937185
landmark,1,13,5,-3.4437436457381416,-3.4684031835649596,-0.6041242768417634,-0.5973509237084782
landmark,1,13,6,-2.6942677699844855,-2.5799115214315997,0.11783012311569413,0.13151921496587654
landmark,1,13,7,-3.3989610160598036,-3.46901193282566,-0.4709698862235688,-0.5044978518699487
landmark,1,13,8,-3.4421102044564225,-3.3513416535094014,0.42043509394399453,0.4509600758642212
landmark,1,13,9,-3.93386031017091,-3.886282905804688,-0.22898730357879818,-0.21703653584767904
landmark,1,13,10,-2.4217837530453257,-2.35102955682981,0.04337766295564073,-0.059613706902967425
landmark,1,13,11,-3.8529646025506055,-3.7235248289604392,-0.050213135345774616,-0.03818378278165025
landmark,1,14,0,-4.6553771126988535,-4.390222185536216,0.2427522139422883,0.2606937385530757
landmark,1,14,1,-3.8439544151938083,-3.807312001034717,-0.35470815538275624,-0.2620721697345021
landmark,1,14,2,-2.8695910891672227,-2.9201648475678605,-0.29078018589811727,-0.23796385486986843
landmark,1,14,3,-5.281066302340337,-5.217063161077567,-0.25440465152370834,-0.07949172862376985
landmark,1,14,4,-4.5864224191405585,-4.305095438701724,0.221853497430696,0.21309564331245562
landmark,1,14,5,-5.099450547162241,-4.993984253947653,-0.49275314773535916,-0.3996892379165771
landmark,1,14,6,-2.8454631030368187,-2.780945426260875,0.12213769237540921,0.17350773579348058
landmark,1,14,7,-3.702784468235309,-3.6265863186606997,-0.0057125102573590564,-0.002420263479337029
landmark,1,14,8,-5.224354147388012,-4.995277094761213,-0.4000643176496745,-0.3400308592346079
landmark,1,14,9,-2.3672302636917633,-2.321901952506476,0.1250431496976209,0.1898803280525005
landmark,1,14,10,-5.247225548192465,-5.11334156342052,-0.31662495620533043,-0.18059474262613973
landmark,1,14,11,-3.21339264567874,-3.215457569557677,-0.21349299133202518,-0.15461122697932675
landmark,1,15,0,-2.700863824263839,-2.7470893987006693,-0.04098754968743147,0.03794582272308032
landmark,1,15,1,-3.1955988812774763,-3.2805774630091715,-0.7788629034390401,-0.5759708493682237
landmark,1,15,2,-3.0180994641601036,-3.157043439073829,-0.8246513252445767,-0.6482147367553064
landmark,1,15,3,-2.307903206122386,-2.3373254301693307,0.02079540313803222,0.02509696218198812
landmark,1,15,4,-3.6923169988083324,-3.7982544174412802,-0.6633338038068434,-0.43911443647687787
landmark,1,15,5,-3.4340601085448186,-3.5604043500289353,-0.1501210876127926,-0.031644516778049636
landmark,1,15,6,-2.156769861449115,-2.241307088870588,-0.02247211797751983,0.02258297001510517
landmark,1,15,7,-2.366157600644488,-2.4127081323896777,-0.32191026544142715,-0.1974009690711313
landmark,1,15,8,-3.958760595520735,-3.7143967294278717,-0.028437617187933313,0.0598015934669453
landmark,1,15,9,-2.6286562109441163,-2.6563544865277104,-0.09713624294082346,0.03059305539188217
landmark,1,15,10,-2.6769975883373536,-2.7332791847040987,0.2646484056837636,0.32727931769689417
landmark,1,15,11,-3.9974569349012796,-3.8598124578293906,0.12470486313308923,0.2538797992487867
landmark,1,16,0,-4.827833559803888,-4.830887964589224,-0.41467559570686247,-0.1733305678720928
landmark,1,16,1,-2.273417279696414,-2.2088805897429604,0.1363625905376736,0.14393901835258568
landmark,1,16,2,-5.982500571904843,-5.672124859712333,-0.2829248886326835,0.08855789080613138
landmark,1,16,3,-2.069164293080341,-2.062806422930627,0.1368406806322809,0.16690781559474058
landmark,1,16,4,-3.7596615194821905,-3.8050952494120183,0.1330061225162717,0.26434452244466905
landmark,1,16,5,-4.425670401687622,-4.289445949644636,0.17533396583689728,0.34808040832638854
landmark,1,16,6,-4.172159696122894,-4.087495329701688,-0.1000559040824061,-0.09027236607506053
landmark,1,16,7,-2.4983078272411654,-2.571050406937904,-0.04371042701685709,-0.012126059344327776
landmark,1,16,8,-4.187889372401914,-4.047757853998557,0.09223898780195659,0.19036560678176387
landmark,1,16,9,-6.6752456984973065,-6.424602515153513,-0.4284107577143345,-0.3363135530327829
landmark,1,16,10,-2.2423465360840233,-2.244254126036457,-0.171741722716701,-0.13895883842924237
landmark,1,16,11,-2.3539939360890405,-2.502405847203074,0.04388000867104959,0.007864141552169563
landmark,1,17,0,-3.6455036358062807,-3.7972455265023566,-0.43928878468217747,-0.21657684456734244
landmark,1,17,1,-3.5156974977612916,-3.4108141792053477,-0.6982496502908792,-0.7147110135132444
landmark,1,17,2,-3.162667014262451,-2.990628356198776,0.2890035834439025,0.41995356765351166
landmark,1,17,3,-4.823714208964574,-4.863949455129521,0.13150250755571927,0.3824691904373152
landmark,1,17,4,-2.9370884299665305,-2.9317698916413786,0.02035103558220819,0.17973392029560137
landmark,1,17,5,-4.689780313764927,-4.673286193850545,0.05538970261653814,0.19614017837470812
landmark,1,17,6,-3.5009575884019584,-3.533002860965311,-0.4875793441374858,-0.32102291364473806
landmark,1,17,7,-6.136125165618985,-5.92306714863713,-0.2911276375710806,-0.17716235239135505
landmark,1,17,8,-6.249344048224142,-6.110990865826865,-0.1936949799804482,0.1684501560208273
landmark,1,17,9,-2.3228051474977147,-2.2026488690532027,-0.01266440800995635,0.12847280266789826
landmark,1,17,10,-5.3058904627096295,-5.277307126276525,-0.1926143702976361,0.08174258612116156
landmark,1,17,11,-2.5912909251036926,-2.602015691810196,0.05223172732992409,0.24742144156173856
landmark,1,18,0,-2.366916300789222,-2.3641941736190275,-0.04899600636418065,0.024688537389833464
landmark,1,18,1,-5.233843630354033,-5.336678775680778,-1.2647690530199893,-1.0124194717497865
landmark,1,18,2,-5.0541467036656735,-5.080406256600626,-1.142706030806153,-1.0068690979268926
landmark,1,18,3,-5.187473625810929,-5.2845677848312205,-1.260061028947455,-1.0165337903320848
landmark,1,18,4,-3.1691233764132356,-3.1902581565279213,-0.3309839677208514,-0.2655173262132067
landmark,1,18,5,-4.7200587986053435,-4.77335119972863,-1.023263756552761,-0.8622336043799672
landmark,1,18,6,-4.587800156338877,-4.640413969028907,-0.6709407150289809,-0.5610029869789687
landmark,1,18,7,-4.339487830966788,-4.501985836995723,-1.0111852021487975,-0.7367864221782885
landmark,1,18,8,-5.0945661375193145,-5.050760381958647,-1.0966447544546938,-0.9974080571152699
landmark,1,18,9,-1.6295241615753049,-1.670534505661436,0.23626703821613404,0.2604669231717422
landmark,1,18,10,-4.55363284202418,-4.586800738827303,-0.9632575148046545,-0.7259763379384804
landmark,1,18,11,-3.7260731298151213,-3.9940819008606208,-0.44175331192922135,-0.361459196738491
landmark,1,19,0,-1.878462159607463,-1.9104271183790953,0.1626248731664558,0.1598909873179611
landmark,1,19,1,-5.21842684266291,-5.187055998744948,-0.24048689061715675,-0.1772811453773942
landmark,1,19,2,-5.967289619413468,-5.294967434548801,-0.48170139304937626,-0.43081998208391503
landmark,1,19,3,-5.200286598860692,-5.169579356161093,-0.8109510868367813,-0.6416312116425529
landmark,1,19,4,-4.129834821884598,-4.047842647483432,0.2882161535538137,0.5278071147014959
landmark,1,19,5,-5.952816643140051,-5.739967203815996,-0.1288610527235141,-0.02471967241047259
landmark,1,19,6,-2.7009058806270185,-2.749132549380677,0.1170276361599561,0.17311440482165244
landmark,1,19,7,-4.037211216001589,-3.9189794547979404,-0.23541925837912825,-0.21640170642577314
landmark,1,19,8,-1.9497294119570745,-1.8517710788881185,0.26729761715717637,0.25127021627533047
landmark,1,19,9,-4.32943838731844,-4.335595494188029,-0.0889572257364911,-0.09379704735051923
landmark,1,19,10,-4.242670226282147,-3.971845017113365,-0.5172954049056302,-0.34422872075164423
landmark,1,19,11,-5.818570876254984,-5.746841126221965,-0.36103932185718657,-0.2778701211516817
landmark,1,20,0,-4.370513267847171,-4.396798172985488,-0.41037355500372813,-0.2735042670751525
landmark,1,20,1,-3.069327363310363,-2.7352259444214475,-0.4962560160789188,-0.6894474492872448
landmark,1,20,2,-4.335297618395212,-4.253858546905348,-1.2898368563468545,-1.2534431363718332
landmark,1,20,3,-2.4404542243582656,-2.241408326221828,-0.6543451312288397,-0.7539499550816382
landmark,1,20,4,-3.5176454285072114,-3.79518011792752,0.07721059170637194,0.036053215195501885
landmark,1,20,5,-4.87718119161931,-4.650952898044964,-1.2626203304758068,-1.2270728800726902
landmark,1,20,6,-2.925608403711251,-2.9164867684985922,-0.19405584229583753,-0.148140297957135
landmark,1,20,7,-9.089202102419103,-8.958864125533784,-2.2015487803588383,-2.443112615902362
landmark,1,20,8,-4.903955472165094,-4.84178543553982,-0.09497221517912713,-0.13517681170286736
landmark,1,20,9,-3.3079615454412106,-3.1588045511411464,-0.4810009435854527,-0.45311922901371654
landmark,1,20,10,-2.2451757721991883,-2.367725403643272,0.310902491196635,0.4171700986388037
landmark,1,20,11,-5.47066624212905,-5.3166990762624735,-0.39573940494287085,-0.5014390504152024
landmark,1,21,0,-5.024613961344034,-4.882671894474977,-0.9266779196182434,-0.8569142120067309
landmark,1,21,1,-4.471823499824668,-4.315036291469961,0.030361074659711527,0.06114997949472753
landmark,1,21,2,-3.1511446435239834,-3.1202184774190584,0.3346480461242913,0.377929263449128
landmark,1,21,3,-2.564654931783202,-2.3145446022759004,-0.5072090324639212,-0.5189567101244964
landmark,1,21,4,-3.1102555696225913,-3.119788803370754,0.46196428600411366,0.47225566505573774
landmark,1,21,5,-1.9238097829250032,-1.9026907470349965,0.17502759161048398,0.1708240900423015
landmark,1,21,6,-3.3548732191037605,-3.3753429706605282,0.06309899734415798,0.056338339605909546
landmark,1,21,7,-4.2958602627969,-4.499069722137508,-0.18694844256293808,-0.04528096855312323
landmark,1,21,8,-7.934300036814218,-7.843426859417054,0.9223988958008816,0.9480328834984431
landmark,1,21,9,-2.424014077605206,-2.6798623991124866,-0.6552214956404078,-0.7657400191978329
landmark,1,21,10,-4.035796038488966,-4.109258734402785,-0.9682649799179988,-0.8977794693932597
landmark,1,21,11,-4.426225876433013,-4.250127106449031,-1.9954066239745505,-2.23198167335202
landmark,1,22,0,-2.213441900309659,-2.227197552272043,-0.02066703604372152,-0.03447366081417301
landmark,1,22,1,-3.0594944516630616,-3.124306057783647,-0.3016820406602783,-0.23662462414651442
landmark,1,22,2,-3.3082195250327686,-3.2474554388664316,0.1834908550617233,0.26876872489262155
landmark,1,22,3,-4.164649610383607,-4.094993722542076,-0.38676859047066453,-0.30714313784312725
landmark,1,22,4,-2.4857554341866788,-2.430227992623672,-0.12974095312246847,-0.12682156047352713
landmark,1,22,5,-4.3139442553163265,-4.178427725505217,-0.6670954106343785,-0.5441438863812943
landmark,1,22,6,-1.9097290510430727,-2.1558107941343114,0.3098513374610782,0.33673362132172213
landmark,1,22,7,-2.0628722189418256,-2.0118646416724375,-0.2824255492512173,-0.16001114243087258
landmark,1,22,8,-5.069613183727419,-4.876841861892834,-0.6696698642891137,-0.41759585974389796
landmark,1,22,9,-0.9154675019553434,-1.030168615165646,0.25404369365173796,0.2660328326899377
landmark,1,22,10,-3.4128643257433544,-3.481967722840034,-0.29848341775024095,-0.168909398529286
landmark,1,22,11,-2.895177764551592,-2.960589220084756,-1.2783148001826021,-1.0220307940697373
landmark,1,23,0,-2.9794565600513203,-3.0214566073357485,0.22494044086853696,0.3079218501451528
landmark,1,23,1,-5.815678186849553,-5.391019623230423,-0.8405030571073117,-0.6207516382521706
landmark,1,23,2,-0.13360074238997846,0.23381464068242322,0.25922865804394707,0.40681229203594005
landmark,1,23,3,-3.740385686945783,-3.7478694012468448,-0.12871272060928157,-0.05986543203306571
landmark,1,23,4,-3.2902929139816703,-3.2341494174856975,-0.5605781591149934,-0.5704758733853957
landmark,1,23,5,-2.8762645375175904,-2.9657926391858656,-0.05463082824216622,0.009202503731279364
landmark,1,23,6,-2.1942089645590745,-2.252808764313475,0.08223846228696516,0.12899025845451567
landmark,1,23,7,-3.799096391014928,-3.56241026998261,-0.33361918646239563,-0.29541135788488454
landmark,1,23,8,-2.7546081229118524,-2.65917309217198,-0.22093026050474748,-0.20280045602616983
landmark,1,23,9,-4.58736247889044,-4.339415504821942,-0.6054413728627284,-0.290367967462921
landmark,1,23,10,-4.432432660327945,-3.524223119992808,-0.18904665330781834,-0.3717727177511656
landmark,1,23,11,-4.5554388677535815,-4.333562417659585,-0.2473674500161463,-0.17879735354589135
landmark,1,24,0,-4.999885293926417,-4.763951278508229,-0.8175396418440429,-0.4187514554017513
landmark,1,24,1,-4.924227658519162,-4.588316408867471,-0.5861430864199,-0.4810843697008002
landmark,1,24,2,-3.772952648709859,-3.766096153556117,-2.0197497359837966,-1.9653535416184056
landmark,1,24,3,-1.2071560947590172,-1.2029727951527156,0.19958255869529282,0.29894699925760426
landmark,1,24,4,-1.7316660375919024,-1.6727393503514207,0.3005894294820045,0.3679054103969375
landmark,1,24,5,-3.803906699699104,-3.831628381605578,0.09102644465136382,0.1539914254094948
landmark,1,24,6,-4.54051123825782,-4.298180761508633,-0.9330072398214134,-0.5615935145544894
landmark,1,24,7,-5.592821472141225,-5.062032365808066,-0.9241250327974702,-0.7276552332661244
landmark,1,24,8,-3.8716547337674996,-3.7417820424198243,-0.16579663692097152,-0.14840040338359048
landmark,1,24,9,-2.715550625068482,-2.6285283010780094,-0.18371619378175288,0.08325884746938983
landmark,1,24,10,-3.3545047317059526,-3.5102515679995854,-0.015381772459460739,0.045099502707022954
landmark,1,24,11,-5.026206457094316,-4.662880983761288,-0.8424235813155542,-0.49154177140176525
landmark,1,25,0,-2.8113866618141827,-2.697718765299704,-0.07170207632593895,-0.09839832890197531
landmark,1,25,1,-4.380049428179482,-4.047750833689762,-0.5913694376087302,-0.577456711196356
landmark,1,25,2,-4.140307644485929,-4.088981222344165,-0.43187820180643,-0.4473754647509284
landmark,1,25,3,-3.5162818045404727,-3.4387738705310866,-0.5226163184839686,-0.33906900389186456
landmark,1,25,4,-2.8427184748730654,-2.8653378151732674,-0.31297401022650717,-0.2668499324447834
landmark,1,25,5,-1.354601715489048,-1.3440074897808671,-0.057394032055781946,-0.0759043348124679
landmark,1,25,6,-3.6090531237235557,-3.46920700662974,-0.982782950510722,-1.081948151383447
landmark,1,25,7,-1.4631930307160725,-0.9878292168871156,-1.8768427316258134,-1.8037504067320427
landmark,1,25,8,-3.156755810871825,-3.2398614372980514,-0.697908441126686,-0.5866953050292664
landmark,1,25,9,-2.622176294493713,-2.527537215536634,-1.1924322746826796,-1.2087369110452926
landmark,1,25,10,-2.1019094438501305,-2.045288240968995,0.12475813158623487,0.12050128570074545
landmark,1,25,11,-3.868619079727212,-3.717321226549741,-0.22763948944204823,-0.24423326786776245
landmark,1,26,0,-1.358458973306816,-1.3758144616031387,-0.06315439228263431,0.03551719615466575
landmark,1,26,1,-3.376717733064991,-3.4576237534351244,-1.0148911795014108,-1.0605581456679638
landmark,1,26,2,-5.068862139338767,-4.920122915426688,-0.27922879920052146,-0.19818515248663754
landmark,1,26,3,-1.6593786622140063,-1.5956954612494236,0.0770971935018489,0.185742407979046
landmark,1,26,4,-2.1833543890424907,-2.10031418006263,-1.0841493897758754,-1.0470579825377666
landmark,1,26,5,-3.2275996751879217,-2.9631843247106637,-0.5157933624463482,-0.29379634840585517
landmark,1,26,6,-3.905349661056354,-3.768716836895905,-0.5275553543842344,-0.38553037448833904
landmark,1,26,7,-3.467199048593271,-3.291377501557726,-0.5873523284601009,-0.4935707787853756
landmark,1,26,8,-5.36216205510875,-5.108894010160559,-0.9120057742818787,-0.8686920419877373
landmark,1,26,9,-3.786815409624715,-3.6525015478719816,-0.506239716838805,-0.4470354768502068
landmark,1,26,10,-4.00007713463143,-3.8749060603488936,-0.8954348850023603,-1.0298944843684077
landmark,1,26,11,-2.2936057904946376,-2.4236029199508002,-0.09214096580993746,-0.02748013122032466
landmark,1,27,0,-2.653923268425792,-2.6303284332762535,-0.0767321289860464,0.11219011830001302
landmark,1,27,1,-3.589317628389662,-3.9562132530751764,0.797736432189504,0.7980834698496417
landmark,1,27,2,-6.825436143092026,-6.559247842893774,-0.6919404015387164,-0.6335946797587334
landmark,1,27,3,-5.927154675536669,-5.6713958262837165,-0.13413419766117235,-0.06973996601750003
landmark,1,27,4,-2.5200951514657,-2.2243610163356506,0.1101718895479617,0.22686360732082783
landmark,1,27,5,-2.40316762707549,-2.481686218462282,-0.00992025068410666,0.10007884456143168
landmark,1,27,6,-4.206290001164557,-4.085002757160216,-1.7257482332176521,-1.6628862045234172
landmark,1,27,7,-1.6236480765822578,-1.7100250535329093,-0.872625655108375,-0.8361427237265214
landmark,1,27,8,-4.206560053606511,-4.40406281876606,-0.40111908379843636,-0.3127726160593115
landmark,1,27,9,-4.143024041662829,-4.009229776367602,-0.530270377914648,-0.5493245518248613
landmark,1,27,10,-3.7506244968068874,-3.6227538405326896,-1.1459525483098294,-0.9484918396138421
landmark,1,27,11,-3.7320875998808716,-3.7724186641735087,-0.3594788498394937,-0.21345605865288136
landmark,1,28,0,-13.143894184254696,-13.254227110902184,2.191128999175902,2.447643135031764
landmark,1,28,1,-8.226878113234777,-8.237924979617071,0.2701214562100757,0.3510788378245635
landmark,1,28,2,-5.754995832443908,-5.688068959230453,-0.7002671398851628,-0.5074692768039333
landmark,1,28,3,-3.596055738334316,-3.7898821841229076,-0.25244082776572474,-0.24180365743108845
landmark,1,28,4,-4.279329498149533,-4.569682445885706,-0.02303962183407219,0.022003477052734543
landmark,1,28,5,-3.801758677061249,-3.8353951737676026,-1.0889225712889314,-1.0457067802148527
landmark,1,28,6,-3.5457337336785226,-3.4933058946851463,-0.9629044375094216,-0.9928665613902831
landmark,1,28,7,-1.2523769674485121,-1.5740138284520115,0.6235001018426292,0.6233392781693767
landmark,1,28,8,-3.4021755818097166,-3.3606481217315114,-0.41725358090089665,-0.4353490351586845
landmark,1,28,9,-5.297815674705649,-5.403797428625345,-0.6526243440274729,-0.6191206833048566
landmark,1,28,10,-5.041210602460345,-5.225898943981295,-2.366034642688487,-2.4066070890755236
landmark,1,28,11,-3.3373329609674536,-3.309361527232495,-0.2918635776893975,-0.33894267814825396
landmark,1,29,0,-8.721428025726423,-8.649253295877367,-1.5730177724274839,-1.6403521937792054
landmark,1,29,1,-2.964844097413163,-2.9322779093692684,0.23836537394355758,0.2228740102039075
landmark,1,29,2,-2.7958396264481196,-2.6062814252544286,-0.6428668864153392,-0.6466036037689418
landmark,1,29,3,-6.157982924132461,-5.973962729440655,-0.3449484229681573,-0.2356918329125287
landmark,1,29,4,-5.270751988165482,-5.047625197089699,-0.024604020064964968,0.00783767831918459
landmark,1,29,5,-3.7552208339699553,-3.7693180754747515,0.9078329942970383,0.8968220894314692
landmark,1,29,6,-3.0468281599873914,-3.0508189777180093,0.08068728501574675,0.11984741323207818
landmark,1,29,7,-3.283234733903406,-3.146541113182707,-0.4792108776777764,-0.4790731580020542
landmark,1,29,8,-4.8930025876197085,-4.923392221362968,-0.27957923745802465,-0.14490647478094115
landmark,1,29,9,-7.881342485244152,-6.744660850610258,1.1988312286444351,1.7786757036806344
landmark,1,29,10,-2.4308185857339586,-2.2524300866312466,-0.04603911750163809,-0.004506808802423991
landmark,1,29,11,-4.049866443321086,-4.094366548922879,0.10521895531533057,-0.03683535048242843
landmark,2,0,0,-7.48094224895688,-7.314786213623844,-0.3371580743635501,-0.34806535556124435
landmark,2,0,1,-7.083078131959329,-7.0553617515199205,0.6291769223525824,0.5850311632342938
landmark,2,0,2,-2.023512363803738,-1.9276292474565684,0.3373622076942966,0.25069355423765277
landmark,2,0,3,-2.3616668616388634,-2.3108593728390248,0.26822675513954897,0.2597110986541115
landmark,2,0,4,-4.126261073079964,-4.176030517411395,-1.2951203888544305,-1.3224689278443056
landmark,2,0,5,-6.700539476626143,-6.796956783333923,-1.8610323703647373,-1.7237839934328916
landmark,2,0,6,-4.186606758516102,-4.189950277631216,-0.9999661239816021,-0.9409785389230554
landmark,2,0,7,-6.003640023767436,-6.066859455834044,-0.8295646264995664,-0.8456398847953581
landmark,2,0,8,-2.3421489960858546,-2.216238740709802,0.2822478002360099,0.2611332378177138
landmark,2,0,9,-0.6244046860103425,-0.6212884493718228,0.6621611975666832,0.64691988517772
landmark,2,0,10,7.4779027542565695,7.37676718348823,0.9275471041609792,0.9985823386353869
landmark,2,0,11,-4.616000039626037,-4.560370064531774,-1.2073681646714416,-1.2427457319770434
landmark,2,1,0,-3.7387001976926038,-3.6926222073266763,-0.057143695520055056,-0.1723616751146543
landmark,2,1,1,-6.941334130165146,-6.432754356578939,-3.1125605675577446,-3.2471408312796077
landmark,2,1,2,-4.4849495671278286,-4.462503569957684,-0.12839304717282263,-0.20470257051040122
landmark,2,1,3,-2.8559179081522132,-2.7756877378997515,0.16103229981814898,0.12116743813786525
landmark,2,1,4,-4.348891352011052,-4.352636677232449,0.7804253984791157,0.7814353796835403
landmark,2,1,5,-1.8371620335493024,-1.705140282644818,0.39251594818610863,0.394966855669649
landmark,2,1,6,-0.7360003038091251,-0.8212976306179386,0.38648724284256564,0.3810982895085392
landmark,2,1,7,-2.8228483413206935,-2.8083930893265077,-0.13240280694599119,-0.03183373654251235
landmark,2,1,8,-4.949758838770015,-4.67849891314135,-1.9989244561610622,-1.8984427835787203
landmark,2,1,9,-4.141216004588142,-4.1563087476896685,0.3054843516363309,0.2955966545375167
landmark,2,1,10,-1.2006004106972437,-1.1519098067254931,0.46458286096337065,0.49912248180587976
landmark,2,1,11,-3.3353719676138316,-3.3389943106318856,-0.3650427348966554,-0.3607687312561138
landmark,2,2,0,-2.934814519098381,-2.9698887745394216,-0.22817298677957165,-0.1474812711832365
landmark,2,2,1,-3.067392510401618,-2.987898716162919,0.048952535138893936,0.15321878458162344
landmark,2,2,2,-3.945912537655967,-3.48349008755917,1.0598067874249941,1.1923139997830887
landmark,2,2,3,-4.474811147919452,-4.427988128500188,-0.990607624148958,-0.9336316561505762
landmark,2,2,4,-12.490660177716004,-12.39428479356708,-3.2145298300617067,-3.4156463619301434
landmark,2,2,5,-2.1346513970666714,-1.9453380397007523,1.4734308853655036,1.5356329042395909
landmark,2,2,6,-1.4866758306616195,-1.632082025218711,-0.14970497285269108,-0.07458310403567446
landmark,2,2,7,-2.3291110485826305,-2.080462728791455,0.2607342854163424,0.25927235735355303
landmark,2,2,8,-3.0046337036595907,-2.865139444266253,-0.20278507998713433,-0.28955927797897235
landmark,2,2,9,-0.14631023708163232,-0.04136739889877481,1.4652912946924757,1.5301142072329197
landmark,2,2,10,-0.8212514312353703,-0.8324763147526527,-0.6585205020124233,-0.6203885688587595
landmark,2,2,11,-2.8053017695543345,-2.592510550737139,0.02057619540911783,-0.04224049689640745
landmark,2,3,0,-4.191697720183332,-4.625817981404359,-1.8484447165436968,-1.7282053448368404
landmark,2,3,1,-3.7744828488633853,-3.7650376254354634,-0.06565536344706727,-0.024574245470376024
landmark,2,3,2,-3.679993689093941,-3.6272091108163185,-1.3062683391303285,-1.2339975587278942
landmark,2,3,3,-1.6745051407943172,-1.7628534619639435,0.11196454987163103,0.16785311338713035
landmark,2,3,4,-2.3320925751305017,-2.3821890678082682,-1.7980492009906515,-1.7189088054072403
landmark,2,3,5,-3.633364733648373,-3.7107096758317244,0.1728743414807076,0.1969310148524355
landmark,2,3,6,-2.7232344164421574,-2.752325109088863,0.02642942825847612,-0.009928576061776774
landmark,2,3,7,-0.6818613340448821,-0.8335569140111095,0.004998538374061622,-0.050605533769155595
landmark,2,3,8,-3.2228637227601413,-3.233050655584179,-0.10753348503215422,-0.14633928432408
landmark,2,3,9,-2.1448244733062416,-2.1841685681635536,0.1250156851463197,0.1443385795034289
landmark,2,3,10,-1.6853734996600125,-1.7194677177224478,0.42771467656464773,0.45801091948067135
landmark,2,3,11,-2.963309997428634,-3.0103078517026245,-0.4573131909819581,-0.41990530578024937
landmark,2,4,0,-2.9793938912738835,-2.7716624709199578,-0.5239031289473346,-0.5480326923592114
