candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
headwise_correct,fifo_correct,full,48,subject_consistency,0.000829496166552153,0.00010976311888882817,0.5416666666666666,0.0,-0.00017162458560571076,0.001985161869477232,0.3327329060383093,,
headwise_correct,fifo_correct,full,48,imaging_quality,0.0055665066498849156,0.0007518969376882345,0.6041666666666666,0.0,0.00023898411450080134,0.011464629217723588,0.09670632643096866,,
centered_correct,fifo_correct,full,48,quality_without_dynamic_degree,0.03566364449522563,-0.006529122917243058,0.5,0.0,-0.06807182493656534,0.14977963888712403,0.5572832513567434,,
centered_correct,fifo_correct,full,48,official_quality_score,0.003612362443942807,-0.016301023019160255,0.4583333333333333,0.0,-0.18976226320672515,0.210041490605247,0.7645604931891441,,
centered_correct,fifo_correct,full,48,identity_background,0.0003663503317086018,0.00010520284899689925,0.5625,0.0,-0.00029835067261433187,0.0010647156519210607,0.2354395068108559,,
centered_correct,fifo_correct,full,48,temporal_mechanics,-0.00041562878238559964,-5.9846398898555364e-05,0.3958333333333333,0.0,-0.0012106418604620306,0.00044406885475374586,0.9442985544694906,,
centered_correct,fifo_correct,full,48,semantic_alignment,0.0003896918872164333,-0.00015957057476044534,0.4791666666666667,0.0,-0.001746901566576624,0.002509640477752928,0.6672670939616907,,
centered_correct,fifo_correct,full,48,visual_quality,0.0019692524909559195,0.0009241855988899872,0.5833333333333334,0.0,-0.00048432374962398815,0.004646651367879397,0.15616340373663462,,
centered_correct,fifo_correct,full,48,dynamic_degree,-0.004166666666666673,0.0,0.125,0.6666666666666666,-0.029166666666666684,0.02638888888888888,0.8949432373046875,,
centered_correct,fifo_correct,full,48,subject_consistency,0.00045548965314080636,3.341475447243836e-05,0.5208333333333334,0.0,-0.0005144431657412492,0.0014540246341351961,0.4427167486432566,,
centered_correct,fifo_correct,full,48,imaging_quality,0.002478982850495313,0.0003172800640265372,0.5625,0.0,-0.0017169145917209408,0.007010581480432303,0.2354395068108559,,
centered_correct,headwise_correct,full,48,quality_without_dynamic_degree,-0.11052052848135663,-0.03248805673038646,0.4375,0.0,-0.2463499795604037,0.007010779976870678,0.8438365962633654,,
centered_correct,headwise_correct,full,48,official_quality_score,-0.11052052848135425,-0.03248805673038646,0.4375,0.0,-0.2969489568172495,0.0750688833459089,0.8438365962633654,,
centered_correct,headwise_correct,full,48,identity_background,-0.00018364237254020013,-7.34824249101762e-05,0.4166666666666667,0.0,-0.0006300244150247154,0.0002541740594223889,0.9032936735690313,,
centered_correct,headwise_correct,full,48,temporal_mechanics,-0.0004966393110108653,-1.806788496455658e-05,0.4583333333333333,0.0,-0.0014017291432483435,0.00025924948724294816,0.7645604931891441,,
centered_correct,headwise_correct,full,48,semantic_alignment,-0.0009956139864193035,-0.0008956477046012934,0.3333333333333333,0.0,-0.0027485191609917395,0.0008166019874624898,0.9933583592188775,,
centered_correct,headwise_correct,full,48,visual_quality,-0.00184615687591334,-0.0006861658891041955,0.4166666666666667,0.0,-0.005317822066140863,0.001296498742151169,0.9032936735690313,,
centered_correct,headwise_correct,full,48,dynamic_degree,-5.782411586589357e-19,0.0,0.20833333333333334,0.6041666666666666,-0.020833333333333332,0.019444444444444448,0.5,,
centered_correct,headwise_correct,full,48,subject_consistency,-0.00037400651341134666,-0.0001961481888669292,0.4583333333333333,0.0,-0.0009862295941864615,0.00022936134735281651,0.7645604931891441,,
centered_correct,headwise_correct,full,48,imaging_quality,-0.0030875237993896027,0.00012740405400590848,0.5,0.0,-0.008648766478627081,0.0019749278525718252,0.5572832513567434,,
headwise_correct,fifo_random,full,48,quality_without_dynamic_degree,0.13383279053212208,0.053523589191200927,0.6458333333333334,0.0,0.011302513418047867,0.26159635000128634,0.02973168762688516,,
headwise_correct,fifo_random,full,48,official_quality_score,-0.026423619724290564,0.04696380949266654,0.6041666666666666,0.0,-0.24437077192616913,0.17507031346951174,0.09670632643096866,,
headwise_correct,fifo_random,full,48,identity_background,-0.00010127412180286945,0.00022968677758461453,0.5416666666666666,0.0,-0.0008223420743880777,0.0005737281038297725,0.3327329060383093,,
