layer,head,cfg_raw,semantic_raw,cfg_score,semantic_score,consensus_score,cfg_observation_count,semantic_observation_count,temporal_observation_count,positive_rate,mean_logit,mean_abs_logit,signed_logit_mass,sign_switch_rate,dominant_period,spectral_peak_ratio
12,2,0.02015893068164587,0.03630756214261055,-0.8434597384969189,-2.1963614819669073,-1.519910610231913,4160,2080,4160,0.0,-12.988554954528809,12.988554954528809,-1.0,0.0,3.0,0.9912258386611938
12,3,0.06498841941356659,0.11264292523264885,2.7153110744331874,2.887760831972568,2.801535953202878,4160,2080,4160,0.6666666865348816,1.146569848060608,1.8925373554229736,0.6648851931095123,0.5,3.0,0.9677435755729675
12,4,0.030262532643973827,0.06874924525618553,-0.027924630777020704,0.008634488904101453,-0.009645070936459626,4160,2080,4160,1.0,3.1279274225234985,3.1279274225234985,1.0,0.0,4.0,0.9761222898960114
12,5,0.0327217448502779,0.09033245593309402,0.16936594969557925,1.4388296241155873,0.8040977869055833,4160,2080,4160,1.0,1.5303307175636292,1.5303307175636292,1.0,0.0,4.0,0.984187513589859
12,6,0.020100003108382225,0.06849126517772675,-0.8482398642904871,-0.008634488904101453,-0.4284371765972943,4160,2080,4160,1.0,2.75875723361969,2.824717402458191,1.0,0.0,4.0,0.9963038861751556
12,7,0.0288665983825922,0.06601650267839432,-0.14012324879181912,-0.17450525008908527,-0.1573142494404522,4160,2080,4160,0.800000011920929,3.3326669931411743,3.524696469306946,0.9967339038848877,0.25,4.0,0.992106705904007
12,8,0.022651237435638905,0.03680149465799332,-0.6415395438532989,-2.1622752235594676,-1.4019073837063831,4160,2080,4160,0.0,-9.14731502532959,9.14731502532959,-1.0,0.0,4.0,0.9919201731681824
12,9,0.045183686539530754,0.10177521780133247,1.1619589329374174,2.1856338702527585,1.673796401595088,4160,2080,4160,0.800000011920929,1.6201971769332886,1.7314587235450745,0.9796678423881531,0.25,4.0,0.9957071840763092
12,10,0.03772163204848766,0.0730174221098423,0.5690379738890027,0.2937393893745644,0.43138868163178357,4160,2080,4160,0.6666666865348816,2.1133660078048706,2.963977336883545,0.7407015860080719,0.5,3.0,0.9683039486408234
12,11,0.021747211925685406,0.06055005080997944,-0.7147244008072894,-0.5422626009493794,-0.6284935008783343,4160,2080,4160,1.0,2.8513580560684204,2.94616162776947,1.0,0.0,4.0,0.9898950755596161
13,0,0.091707993298769,0.2619570940732956,2.4729878130636904,5.2779654884213985,3.875476650742544,4160,2080,4160,0.0,-2.868921160697937,2.8955129384994507,-1.0,0.0,4.0,0.9856987595558167
13,1,0.024385874159634113,0.07654135301709175,-1.397742008541842,-0.7068550683437423,-1.052298538442792,4160,2080,4160,1.0,3.062133312225342,3.062133312225342,1.0,0.0,3.0,0.9920633137226105
13,2,0.06748518347740173,0.1389269456267357,1.1084842905183971,1.414740684318698,1.2616124874185477,4160,2080,4160,1.0,2.667283058166504,2.667847156524658,1.0,0.0,4.0,0.9710319936275482
