mode,current_frame,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,temporal_reach_ratio,temporal_reach_ratio_samples
noisy,42,5,4,-0.4469438525207078,16,-0.3357027192718861,16,-1.0059281750753577,16,0.4328317418694496,16
noisy,42,5,5,-0.2614792073390128,16,-0.03542562919416726,16,-0.49534746281638914,16,0.19722550362348557,16
noisy,42,5,6,-0.3085976406108355,16,-0.03189140243157558,16,-0.46500196660465665,16,0.5634111315011978,16
noisy,42,5,7,-0.04257235241988262,16,-0.008525185536450805,16,-0.15277808868511444,16,0.2550637274980545,16
noisy,42,5,8,-0.3812821187212748,16,-0.04734080671734822,16,-0.5708083216118509,16,0.27877281606197357,16
noisy,42,5,9,-0.5371290351317937,16,-0.03382147650767924,16,-0.27122562946979684,16,0.755821168422699,16
noisy,42,5,10,-0.31950285741482987,16,-0.007531659142294244,16,-0.1405593658071514,16,0.3785767927765846,16
noisy,42,5,11,-0.0540577720655529,16,-0.09973153772352178,16,-0.31792140309162015,16,0.5040390193462372,16
noisy,42,6,0,-0.4195678723906664,16,-0.07208276155917354,16,-0.25207547949536036,16,0.3388318195939064,16
noisy,42,6,1,-0.15056325150527322,16,-0.008564096479617471,16,-0.10389004565676731,16,0.2799679636955261,16
noisy,42,6,2,-0.4883618764709747,16,-0.057593837214684244,16,-0.14059549504065294,16,0.31322982907295227,16
noisy,42,6,3,-0.23085373757982447,16,-0.028111523810915952,16,-0.20223632280589598,16,0.29182562232017517,16
noisy,42,6,4,-0.028298994045556202,16,-0.015524626456338326,16,-0.09185659001480433,16,0.2618187889456749,16
noisy,42,6,5,-0.1260967022776574,16,-0.00280465939000137,16,-0.01834368512032542,16,0.245749831199646,16
noisy,42,6,6,-0.29890036969017086,16,-0.02058027032847784,16,-0.33623649501233666,16,0.24130678549408913,16
noisy,42,6,7,-0.18232968391049303,16,-0.015825768388022035,16,-0.2037824460668164,16,0.3187618926167488,16
noisy,42,6,8,-0.03007720955802902,16,-0.04082764148851041,16,-0.3512286944456051,16,0.27829647064208984,16
noisy,42,6,9,-0.32536958243093783,16,-0.11478798031560823,16,-0.5238522827643591,16,0.35700201243162155,16
noisy,42,6,10,-0.26126292966812603,16,-0.03163036321519952,16,-0.17842014161573513,16,0.3783392533659935,16
noisy,42,6,11,-0.08775034595529768,16,-0.027183836034181362,16,-0.18925681589038446,16,0.5408220738172531,16
noisy,42,7,0,-0.3174717801820173,16,-0.1644081458840422,16,-0.2493576655135279,16,0.5289482772350311,16
noisy,42,7,1,-0.16351681373282795,16,-0.06428451872880997,16,-0.2972936033608604,16,0.16183068230748177,16
noisy,42,7,2,-0.36192131853756254,16,-0.0637999043074643,16,-0.33199533936692793,16,0.36343953758478165,16
noisy,42,7,3,-0.4814548253711697,16,-0.10026676710627117,16,-0.3374631339556936,16,0.5381518304347992,16
noisy,42,7,4,-0.5073891293180746,16,-0.10107717481903378,16,-0.3197875384825174,16,0.361046701669693,16
noisy,42,7,5,-0.15304357532392268,16,-0.03875215383449351,16,-0.2272359046128053,16,0.3019320219755173,16
noisy,42,7,6,-0.3757608623898555,16,-0.07967161340899251,16,-0.2725201294313789,16,0.26996177434921265,16
noisy,42,7,7,-0.3150479441433731,16,-0.04015665119931727,16,-0.35787335402786596,16,0.16669493168592453,16
noisy,42,7,8,-0.2546113444660333,16,-0.05596798055444232,16,-0.3078944126084474,16,0.6971960216760635,16
noisy,42,7,9,-0.24328188945574175,16,-0.04258334123162477,16,-0.17226747687934232,16,0.32399193197488785,16
noisy,42,7,10,-0.20349294364960532,16,-0.015426045751791581,16,-0.233822910979589,16,0.2599758431315422,16
noisy,42,7,11,-0.32223479107144265,16,-0.041186260013263046,16,-0.37910815134284925,16,0.26993268728256226,16
noisy,42,8,0,-0.16899108903082777,16,-0.07220562584402598,16,-0.24830195655924506,16,0.3092266023159027,16
noisy,42,8,1,-0.5068398885830353,16,-0.0689193328378655,16,-0.467136847958463,16,0.1897626295685768,16
noisy,42,8,2,-0.4399604992871108,16,-0.06840045647165223,16,-0.4065117868659282,16,0.36104027926921844,16
noisy,42,8,3,-0.3890818561596241,16,-0.07986837825600665,16,-0.27375364562418486,16,0.33264918625354767,16
noisy,42,8,4,-0.6569298118763187,16,-0.13184144753888852,16,-0.4632315262715324,16,0.33462025970220566,16
noisy,42,8,5,-0.1996505681922944,16,-0.14563672607297795,16,-0.11563884786170858,16,0.42209120839834213,16
noisy,42,8,6,-0.25604970773357383,16,-0.031489335287956444,16,-0.3945069350275534,16,0.45010605454444885,16
noisy,42,8,7,-0.4440340988887871,16,-0.04976096045034367,16,-0.5016774741162485,16,0.1694912649691105,16
noisy,42,8,8,-0.14766843723267786,16,-0.04359748423754338,16,-0.23615076601906015,16,0.1953708939254284,16
noisy,42,8,9,-0.36840530126703963,16,-0.037505968757989644,16,-0.19177853642014397,16,0.25133590400218964,16
noisy,42,8,10,-0.3834896922637578,16,-0.12955164586367973,16,-0.6041160649514636,16,0.3587496057152748,16
noisy,42,8,11,-0.21796211356600742,16,-0.17128820480513554,16,-0.6287134839779607,16,0.3027621731162071,16
noisy,42,9,0,-0.22409283909902916,16,-0.07392737462744184,16,-0.12123336666176265,16,0.32653962820768356,16
noisy,42,9,1,-0.3347244117738367,16,-0.07605949647218295,16,-0.381128306018801,16,0.3554464429616928,16
noisy,42,9,2,-0.1763376369270282,16,-0.10843877334740011,16,-0.3856620204297739,16,0.30948054045438766,16
noisy,42,9,3,-0.2860367873402777,16,-0.199490511186473,16,-0.4145759247078752,16,0.4206122159957886,16
noisy,42,9,4,-0.14878882062178173,16,-0.06970933143237391,16,-0.20423774631939762,16,0.46224555373191833,16
noisy,42,9,5,-0.237762264222672,16,-0.026215348049742248,16,-0.3535069685800232,16,0.3143577128648758,16
noisy,42,9,6,-0.26608078404042723,16,-0.18294462470704484,16,-0.3540595286735516,16,0.43900878727436066,16
noisy,42,9,7,0.025693829409064943,16,-0.05611913879358697,16,-0.32025148253468017,16,0.2698069214820862,16
noisy,42,9,8,-0.28845352488152975,16,-0.1516299521941868,16,-0.30007098938682963,16,0.37373701483011246,16
noisy,42,9,9,-0.1817079888054793,16,-0.04730019070218669,16,-0.3794640220009209,16,0.41451050341129303,16
noisy,42,9,10,-0.2843949617979462,16,-0.08143052746998383,16,-0.4742508038267773,16,0.3062281385064125,16
noisy,42,9,11,-0.20649261961754684,16,-0.08467122721466264,16,-0.21023976579474216,16,0.372956819832325,16
noisy,42,10,0,-0.32606230381984924,16,-0.11266049896207207,16,-0.4132029058791217,16,0.29088984429836273,16
noisy,42,10,1,-0.17866580340500388,16,-0.13629931066029022,16,-0.3961206826786392,16,0.39920245856046677,16
noisy,42,10,2,-0.23292612368883764,16,-0.11821556071953382,16,-0.37320153969278125,16,0.26693008095026016,16
noisy,42,10,3,-0.33474574852623196,16,-0.13521303295940257,16,-0.35479521054479035,16,0.3010111674666405,16
noisy,42,10,4,-0.1992186970546445,16,-0.09773059976329748,16,-0.28727149338909064,16,0.3304463401436806,16
noisy,42,10,5,-0.21694461664909354,16,-0.23033466033834626,16,-0.3774398643299247,16,0.3426303192973137,16
noisy,42,10,6,-0.31602191432271776,16,-0.06479811843255937,16,-0.4145582191292466,16,0.3088911548256874,16
noisy,42,10,7,-0.3402025081517106,16,-0.060401721258166854,16,-0.15023213922741896,16,0.325045183300972,16
noisy,42,10,8,-0.24845172792118977,16,-0.06838417968840366,16,-0.26810604545735006,16,0.460701659321785,16
noisy,42,10,9,-0.22703440902049712,16,-0.14010714355259649,16,-0.49320877411046327,16,0.3811514899134636,16
noisy,42,10,10,-0.2690917917537192,16,-0.12290630236489337,16,-0.35138672158614026,16,0.3742186203598976,16
noisy,42,10,11,-0.11132595937804982,16,-0.05988211994701437,16,-0.11082150803400759,16,0.2209683693945408,16
noisy,42,11,0,-0.2678229996157012,16,-0.0909007956293103,16,-0.2957886607135875,16,0.42228976637125015,16
noisy,42,11,1,-0.2289029139654895,16,-0.11478672238132928,16,-0.34330436337692594,16,0.3893404006958008,16
noisy,42,11,2,-0.16723630685998356,16,-0.09293736994187779,16,-0.3534252991260778,16,0.29041551798582077,16
noisy,42,11,3,-0.18433674591088448,16,-0.0631331532559572,16,-0.15612719366880173,16,0.2844354808330536,16
noisy,42,11,4,-0.1805390022453589,16,-0.04684005222641653,16,-0.411771682560653,16,0.24679738655686378,16
noisy,42,11,5,-0.20140628264156088,16,-0.050703022658532354,16,-0.1748996072383185,16,0.29158592224121094,16
noisy,42,11,6,-0.0810475732437402,16,-0.0855785750692096,16,-0.33005603067571343,16,0.3367513194680214,16
noisy,42,11,7,-0.2933234415668701,16,-0.06387206630833198,16,-0.2449449156183594,16,0.37353936582803726,16
noisy,42,11,8,-0.17176172619826113,16,-0.053432946850645924,16,-0.3877754076695187,16,0.3471463993191719,16
noisy,42,11,9,-0.3947639034219443,16,-0.03247387300141838,16,-0.2795888804725951,16,0.4917537793517113,16
noisy,42,11,10,-0.04866487877662702,16,-0.0884766124032478,16,-0.39355807445484403,16,0.37970347702503204,16
noisy,42,11,11,-0.17459846839588888,16,-0.09551517133937723,16,-0.11548758338536544,16,0.34775833785533905,16
noisy,42,12,0,-0.05962424050103559,16,-0.0967993420070962,16,-0.44264915199627886,16,0.2130708321928978,16
noisy,42,12,1,-0.2635414968859014,16,-0.1449912427295122,16,-0.3657745655271642,16,0.26863592863082886,16
noisy,42,12,2,-0.0860851099083012,16,-0.0712463601093883,16,-0.3117757832381768,16,0.31460140645504,16
noisy,42,12,3,-0.2164212538890934,16,-0.04985859612766241,16,-0.27617573587620825,16,0.397204264998436,16
noisy,42,12,4,-0.18480563455882798,16,-0.08544389533722946,16,-0.32856906056785307,16,0.2791634202003479,16
noisy,42,12,5,-0.26813133165032343,16,-0.05075401025064559,16,-0.41282161488593677,16,0.32021480053663254,16
noisy,42,12,6,-0.2828279248528243,16,-0.05624841969002721,16,-0.18432164625435055,16,0.16903132945299149,16
noisy,42,12,7,-0.06034555014961087,16,-0.014900395175158287,16,-0.05568316993210866,16,0.13850782439112663,16
noisy,42,12,8,-0.1795141326828107,16,-0.03106578772251836,16,-0.23065316965419508,16,0.19477161020040512,16
noisy,42,12,9,-0.22747854322942493,16,-0.08166455841861844,16,-0.25097526123198516,16,0.30009277909994125,16
noisy,42,12,10,-0.2058306535830785,16,-0.058505457628163796,16,0.02498344012205364,16,0.3799275755882263,16
noisy,42,12,11,-0.19818732232332015,16,-0.06875071192582069,16,-0.35716220378505503,16,0.17579350620508194,16
noisy,42,13,0,-0.22037256100380065,16,-0.19243251615189508,16,-0.37916985254614266,16,0.3322730287909508,16
noisy,42,13,1,-0.1948915070761276,16,-0.07247275457721235,16,-0.27947793202373,16,0.3792623430490494,16
noisy,42,13,2,-0.22525280648337775,16,-0.1529721460532469,16,-0.2643385637208371,16,0.2614540532231331,16
noisy,42,13,3,-0.20020068401481092,16,-0.08395264970312952,16,-0.36698296027004307,16,0.34700462967157364,16
noisy,42,13,4,-0.10778554833868521,16,-0.08270294328825958,16,-0.2566552489912814,16,0.3271886706352234,16
noisy,42,13,5,-0.19269038825795506,16,-0.1293125817173537,16,-0.2699230881538549,16,0.36478056013584137,16
noisy,42,13,6,-0.15541196310584332,16,-0.09590837241090938,16,-0.31655984196046916,16,0.31381814181804657,16
noisy,42,13,7,-0.2940364097979688,16,-0.20432564143262272,16,-0.43564335748122923,16,0.3386598378419876,16
noisy,42,13,8,-0.16394074224723482,16,-0.08186321892772326,16,-0.21321130247549303,16,0.2533726841211319,16
noisy,42,13,9,-0.37179882929627084,16,-0.15507261344500056,16,-0.37799361586751823,16,0.329932264983654,16
noisy,42,13,10,-0.07338242040988686,16,-0.10404250729152663,16,-0.25183723892225135,16,0.2470833621919155,16
noisy,42,13,11,-0.43540076999239097,16,-0.058328161078577294,16,-0.13381926497567936,16,0.25129158794879913,16
noisy,42,14,0,-0.2636587886743078,16,-0.0445844314804653,16,-0.14966556757312421,16,0.3472650349140167,16
noisy,42,14,1,-0.24136583395863626,16,-0.23435270547286766,16,-0.3714781707995928,16,0.28134138882160187,16
noisy,42,14,2,-0.14144175879071466,16,-0.14514302069735763,16,-0.3199458557820789,16,0.42305056005716324,16
noisy,42,14,3,-0.10052636790516535,16,-0.10650955323134312,16,-0.5503716831219356,16,0.21655844151973724,16
noisy,42,14,4,-0.026122324967221236,16,-0.09321472653238203,16,-0.5046146300829347,16,0.47356149554252625,16
noisy,42,14,5,-0.16490356034355233,16,-0.09497248360815425,16,-0.14973015736288522,16,0.3595985174179077,16
noisy,42,14,6,-0.17334303766116338,16,-0.06786538279804803,16,-0.2334409933302197,16,0.31195326149463654,16
noisy,42,14,7,-0.171773708171493,16,-0.10525216950733238,16,-0.13806378686041776,16,0.2637220397591591,16
noisy,42,14,8,-0.09284309480001678,16,-0.10305073578726334,16,-0.35904337885178217,16,0.2523607648909092,16
noisy,42,14,9,-0.14791585365763302,16,-0.07716995128929757,16,-0.36982359118232866,16,0.32046496868133545,16
noisy,42,14,10,-0.27216226199866156,16,-0.06635122653101103,16,-0.2251099196138709,16,0.22223519906401634,16
noisy,42,14,11,-0.23977670690008823,16,-0.0983210572631462,16,-0.2649986793207722,16,0.3588542863726616,16
noisy,42,15,0,-0.13008499144218336,16,-0.1310086575454713,16,-0.4057269478817951,16,0.3344489559531212,16
noisy,42,15,1,-0.13469127111245263,16,-0.2188911700284128,16,-0.40519862830412223,16,0.39724019169807434,16
noisy,42,15,2,-0.21752473612496398,16,-0.24897665603551947,16,-0.5084355319302172,16,0.40579593926668167,16
noisy,42,15,3,-0.11952751318900727,16,-0.1693689363979504,16,-0.38096525751714466,16,0.33733393996953964,16
noisy,42,15,4,-0.09307377956753678,16,-0.14547443427541437,16,-0.43475424649708694,16,0.45939239114522934,16
noisy,42,15,5,-0.08648399568218026,16,-0.12467303152902057,16,-0.426666791932675,16,0.31191615760326385,16
noisy,42,15,6,-0.3307501441890196,16,-0.1550355401188485,16,-0.3465968978837306,16,0.35756270587444305,16
noisy,42,15,7,-0.14958463748525364,16,-0.2554658174082782,16,-0.4601408219504216,16,0.3117359131574631,16
noisy,42,15,8,-0.28863072740349394,16,-0.053516062991691205,16,-0.28244245972357707,16,0.37836792320013046,16
noisy,42,15,9,-0.262348972847656,16,-0.14822135066217512,16,-0.36643501247325283,16,0.5108052045106888,16
noisy,42,15,10,-0.20673887454610623,16,-0.08489519654458152,16,-0.2888518294016885,16,0.30735431611537933,16
noisy,42,15,11,-0.32748536762410124,16,-0.10621466686913014,16,-0.33044948871819707,16,0.31531690806150436,16
noisy,42,16,0,-0.26882751574756203,16,-0.1746831756225625,16,-0.2949097486607348,16,0.2728083059191704,16
noisy,42,16,1,-0.3373658576041963,16,-0.1177815189206028,16,-0.41334165699260716,16,0.32828275114297867,16
noisy,42,16,2,-0.17166203085332776,16,-0.1257734521175672,16,-0.5587915771297901,16,0.22366147860884666,16
noisy,42,16,3,-0.26843503934983304,16,-0.13042388045002695,16,-0.19740011074621527,16,0.3558955267071724,16
noisy,42,16,4,-0.2997748039164063,16,-0.120004597759039,16,-0.39475085870188265,16,0.30136803537607193,16
noisy,42,16,5,-0.16301718192538778,16,-0.09205394742823367,16,-0.31605917441282416,16,0.23571953177452087,16
noisy,42,16,6,-0.5138744874065676,16,-0.04655862274261634,16,-0.22939585969551562,16,0.2535410635173321,16
noisy,42,16,7,-0.12252550589345272,16,-0.19556180621003003,16,-0.3030902883135709,16,0.4367193579673767,16
noisy,42,16,8,-0.49213751539442824,16,-0.029695379669133038,16,-0.21317317639581715,16,0.2843930646777153,16
noisy,42,16,9,-0.466262075640008,16,-0.03712945730111254,16,-0.18267999249759834,16,0.17832117155194283,16
noisy,42,16,10,-0.24484375711060072,16,-0.11533536123299251,16,-0.2989775509867399,16,0.3430139049887657,16
noisy,42,16,11,-0.35304714693139705,16,-0.17106356690684804,16,-0.40950723840058445,16,0.510539323091507,16
noisy,42,17,0,-0.19486715477604738,16,-0.10999200709563232,16,-0.31318078775119823,16,0.6207601577043533,16
noisy,42,17,1,-0.0342829400115287,16,-0.03740314928060763,16,-0.23612621139996984,16,0.3085063770413399,16
noisy,42,17,2,-0.5040127726842559,16,-0.0524229058728484,16,-0.2858596018341036,16,0.3848055675625801,16
noisy,42,17,3,-0.17188628726977384,16,-0.05228968029015717,16,-0.3151305040850629,16,0.18570490553975105,16
noisy,42,17,4,-0.1441784042226313,16,-0.02751695363031821,16,-0.07186615853650763,16,0.3610479012131691,16
noisy,42,17,5,-0.20259511248235412,16,-0.04914649776958016,16,-0.1600923352026442,16,0.2528086230158806,16
noisy,42,17,6,-0.2026582877305047,16,-0.09365216411753974,16,-0.31657057206108347,16,0.5234924703836441,16
noisy,42,17,7,-0.031306322231567194,16,-0.03931328566259485,16,-0.02449037831736825,16,0.31287387013435364,16
noisy,42,17,8,-0.1402844961361978,16,-0.022749949381116907,16,-0.28691533288438925,16,0.15360073372721672,16
noisy,42,17,9,-0.20100124034070233,16,-0.23455323064543837,16,-0.4010609125629594,16,0.2934125065803528,16
noisy,42,17,10,-0.1606592693743794,16,-0.03712134907762911,16,-0.36151462277693086,16,0.22646594420075417,16
noisy,42,17,11,-0.08753073945336351,16,-0.06685972309749551,16,-0.2711324817336292,16,0.3014492988586426,16
noisy,42,18,0,-0.323767155722864,16,-0.07531999565979175,16,-0.16205765316462312,16,0.5794964134693146,16
noisy,42,18,1,-0.18616523499501889,16,-0.08313982456153811,16,-0.3447111499099241,16,0.5210604667663574,16
noisy,42,18,2,-0.35065384720797044,16,-0.07803768302947969,16,-0.369705122053804,16,0.5413077920675278,16
noisy,42,18,3,-0.19573809198967473,16,-0.09233019610328208,16,-0.3140736631078107,16,0.6473198533058167,16
noisy,42,18,4,-0.28876398420964433,16,-0.18428724333775906,16,-0.3251964093476718,16,0.2664271369576454,16
noisy,42,18,5,-0.29279456404224097,16,-0.05455212772137888,16,-0.27708088077597764,16,0.6611324697732925,16
noisy,42,18,6,-0.3649755892839042,16,-0.08414900983236817,16,-0.3119906771513212,16,0.7752615064382553,16
noisy,42,18,7,-0.21901310406893496,16,-0.10304858450395685,16,-0.31912839576677,16,0.783616453409195,16
noisy,42,18,8,-0.317022035556339,16,-0.06198209726811915,16,-0.2974261973698519,16,0.5457600653171539,16
noisy,42,18,9,-0.2787396391012202,16,-0.042527490262222314,16,-0.29161769561115436,16,0.319395937025547,16
noisy,42,18,10,-0.03887162350167374,16,-0.07513239311082462,16,-0.040731664058111884,16,0.3843136355280876,16
noisy,42,18,11,-0.3050908617810524,16,-0.08107088787208512,16,-0.39513350545749854,16,0.5415411442518234,16
noisy,42,19,0,-0.49974983222965785,16,-0.1707513331232804,16,-0.3820040300938826,16,0.516253188252449,16
noisy,42,19,1,-0.1949455433801498,16,-0.0584288011748391,16,-0.3552349372984167,16,0.19494012743234634,16
noisy,42,19,2,-0.11683073220309187,16,-0.06840968623610685,16,-0.5532117038097032,16,0.32064568251371384,16
noisy,42,19,3,-0.45082562246033575,16,-0.1542508723302439,16,-0.45153779527601123,16,0.4587327018380165,16
noisy,42,19,4,-0.12313907026173741,16,-0.04574839296001794,16,-0.194112552919803,16,0.26994045078754425,16
noisy,42,19,5,-0.63180249107172,16,-0.061480767014789016,16,-0.5125257370883337,16,0.1923420988023281,16
noisy,42,19,6,-0.3448838985274092,16,-0.04114680881179977,16,-0.20335219233914353,16,0.3796585947275162,16
noisy,42,19,7,-0.3361938559835656,16,-0.0717680377622657,16,-0.6108441274415675,16,0.3586636185646057,16
noisy,42,19,8,-0.30486652790892904,16,-0.017351973868259908,16,-0.20790354930715085,16,0.31502247601747513,16
noisy,42,19,9,-0.29046435700822326,16,-0.0933457250206199,16,-0.48067298313196094,16,0.2997463345527649,16
noisy,42,19,10,-0.3265388683931649,16,-0.07244882142288958,16,-0.32098772876535775,16,0.4703446850180626,16
noisy,42,19,11,-0.21788821515592294,16,-0.17586051376746328,16,-0.5518894674559713,16,0.24606546014547348,16
noisy,42,20,0,-0.32672783429241264,16,-0.1061555695975306,16,-0.5657085557792711,16,0.3005995973944664,16
noisy,42,20,1,-0.7253475107210585,16,-0.39134749936492963,16,-0.6039085736708523,16,0.3823147490620613,16
noisy,42,20,2,-0.42639691329416196,16,-0.09363480751041972,16,-0.29016861208867395,16,0.5362267792224884,16
noisy,42,20,3,-1.017470907014134,16,-0.33714377077136926,16,-1.170341712110869,16,0.5736612677574158,16
noisy,42,20,4,-0.42415366872998483,16,-0.13310431995705138,16,-0.46240560049930995,16,0.35120805352926254,16
noisy,42,20,5,-1.1979420618706595,16,-0.5530076424239752,16,-1.080682264417893,16,0.4900234490633011,16
noisy,42,20,6,-0.4168319011483639,16,-0.0677321761988468,16,-0.3944049613341516,16,0.22192882373929024,16
noisy,42,20,7,-1.0825432564450526,16,-0.2904617269962258,16,-1.0875161654491912,16,0.7000914812088013,16
noisy,42,20,8,-0.6876075373254034,16,-0.04928925699469899,16,-0.3331199213158158,16,0.32174699008464813,16
noisy,42,20,9,-0.6097499958783132,16,-0.06163227614786395,16,-0.5685681487182436,16,0.31992337107658386,16
noisy,42,20,10,-0.45599685232792875,16,-0.02198648170219935,16,-0.2530763009652088,16,0.2764233127236366,16
noisy,42,20,11,-0.7598528781631596,16,-0.22270667943453096,16,-0.8870578834651723,16,0.21128806099295616,16
noisy,42,21,0,-0.35706715963838426,16,-0.11814626794569191,16,-0.5302354359976535,16,0.4167678579688072,16
noisy,42,21,1,-0.49846483916936046,16,-0.060629273605606486,16,-0.41080771334088617,16,0.4324474185705185,16
noisy,42,21,2,-0.6325954408520403,16,-0.046028885648320035,16,-0.3307745292563848,16,0.26855775713920593,16
noisy,42,21,3,-0.5617082301301379,16,-0.2661754965437068,16,-0.9080263109270731,16,0.47266846150159836,16
noisy,42,21,4,-0.9143974155082369,16,-0.0844366899897259,16,-0.538565699739002,16,0.5844423323869705,16
noisy,42,21,5,-0.5897512944844363,16,-0.06740140967805401,16,-0.4061408019017178,16,0.39509250223636627,16
noisy,42,21,6,-0.44950575345925464,16,-0.059771317097474144,16,-0.4515482491203349,16,0.2947342097759247,16
noisy,42,21,7,-0.9215816837764653,16,-0.12228003377852426,16,-0.5260234375873738,16,0.3774825632572174,16
noisy,42,21,8,-0.39694175120832687,16,-0.12977653395897482,16,-1.0101396035753292,16,0.17930826172232628,16
noisy,42,21,9,-0.3549741868801235,16,-0.23087647415988816,16,-0.6674831769073537,16,0.6098676025867462,16
noisy,42,21,10,-0.6621111007440723,16,-0.18479104355675377,16,-0.5844050649779815,16,0.4586844965815544,16
noisy,42,21,11,-0.51954445494155,16,-0.09577994108792832,16,-0.6906583344188127,16,0.5004550740122795,16
noisy,42,22,0,-0.46039273516206713,16,-0.104340817815172,16,-0.28397156128154805,16,0.27683476358652115,16
noisy,42,22,1,-0.6995504695513604,16,-0.1875875874313395,16,-0.5601204062918468,16,0.3405197262763977,16
noisy,42,22,2,-0.4043820589272438,16,-0.08180523070395064,16,-0.575051542236537,16,0.24073119461536407,16
noisy,42,22,3,-0.3706860247957152,16,-0.0442528540965022,16,-0.3767206415698516,16,0.5518181025981903,16
noisy,42,22,4,-0.649568748530177,16,-0.13309950259450748,16,-0.34841155550943537,16,0.37356720864772797,16
noisy,42,22,5,-0.5233846528037576,16,-0.1556834076524625,16,-0.5258696771634762,16,0.550521582365036,16
noisy,42,22,6,-0.5170206551712564,16,-0.1309600539805096,16,-0.4565576251667403,16,0.5895631611347198,16
noisy,42,22,7,-0.42539149640570395,16,-0.05732509772461785,16,-0.3937801594473874,16,0.4434461444616318,16
noisy,42,22,8,-0.19191175426574764,16,-0.06661158384521029,16,-0.3648525580458939,16,0.6702337265014648,16
noisy,42,22,9,-0.5358603272514249,16,-0.057648857702694054,16,-0.31622130502817825,16,0.3281111940741539,16
noisy,42,22,10,-0.544098858970299,16,-0.10082650219918103,16,-0.41287279728042797,16,0.36020003259181976,16
noisy,42,22,11,-0.4885834444443511,16,-0.07880979864086203,16,-0.38313262515626156,16,0.42153000831604004,16
noisy,42,23,0,-0.2830661455140374,16,-0.06575634583472333,16,-0.49105014603308295,16,0.22398506104946136,16
noisy,42,23,1,-1.1987887432600686,16,-0.14548308744528854,16,-0.5434096999519484,16,0.25749198719859123,16
noisy,42,23,2,-0.47358474507793646,16,-0.02444026695632911,16,-0.2606368411810728,16,0.3517836108803749,16
noisy,42,23,3,-0.6591076020730949,16,-0.07318869416548653,16,-0.5751818006316871,16,0.5700649172067642,16
noisy,42,23,4,-0.47540210595519233,16,-0.1774095600399696,16,-0.3310815324632771,16,0.3057810589671135,16
noisy,42,23,5,-0.6909495667578434,16,-0.17112552548762494,16,-0.4516473670900823,16,0.7496610283851624,16
noisy,42,23,6,-0.6219367415229746,16,-0.1356954746464308,16,-0.3451977439622401,16,0.31433088332414627,16
noisy,42,23,7,-0.6250350675009492,16,-0.056065362181165035,16,-0.49104352113560756,16,0.2835322916507721,16
noisy,42,23,8,-0.26624039286206236,16,-0.11023584840053752,16,-0.23417394218254606,16,0.1888115555047989,16
noisy,42,23,9,-0.2750058037822609,16,-0.14560841908414335,16,-0.4477825170996834,16,0.697480097413063,16
noisy,42,23,10,-0.90920809529121,16,-0.2897192320188432,16,-0.9428928238276194,16,0.3553311601281166,16
noisy,42,23,11,-0.4979300813508542,16,-0.08011532240224878,16,-0.4678466421269972,16,0.7260778546333313,16
noisy,42,24,0,-0.3156787418888336,16,-0.06853799705988815,16,-0.5008583415230867,16,0.4186573922634125,16
noisy,42,24,1,-0.5244708630084716,16,-0.07219161339298243,16,-0.3349791300687384,16,0.4430554285645485,16
noisy,42,24,2,-0.8052716539653882,16,-0.12742469537298146,16,-0.6142282223566617,16,0.5186944529414177,16
noisy,42,24,3,-0.48561626202222524,16,-0.05132357845608562,16,-0.23676470934587612,16,0.30712781101465225,16
noisy,42,24,4,-0.472418397148522,16,-0.04546799841804446,16,-0.2900781311645301,16,0.3120761588215828,16
noisy,42,24,5,-0.49506363928133945,16,-0.08972750932924636,16,-0.48359178374235795,16,0.23722422495484352,16
noisy,42,24,6,-0.2599294534923409,16,-0.10001946383266846,16,-0.4150500650069894,16,0.6331593692302704,16
noisy,42,24,7,-0.32581168266168015,16,-0.10545981556089572,16,-0.3733210641051562,16,0.5979067236185074,16
noisy,42,24,8,-0.5915306007029182,16,-0.14765136484779542,16,-0.5689067471947346,16,0.7289385050535202,16
noisy,42,24,9,-0.5203547224284311,16,-0.1268387168435487,16,-0.5522795683987047,16,0.3923209682106972,16
noisy,42,24,10,-0.6061716081009499,16,-0.12283401865597879,16,-0.577422766786936,16,0.8480174392461777,16
noisy,42,24,11,-0.7151569386783544,16,-0.10061337708004893,16,-0.2958100127559986,16,0.7144513875246048,16
noisy,42,25,0,-0.4808643225058845,16,-0.13695065356539743,16,-0.5986273789508164,16,0.22709651663899422,16
noisy,42,25,1,-0.7732927383162755,16,-0.06848950149815057,16,-0.5037621843409326,16,0.4773051515221596,16
noisy,42,25,2,-0.4204335667919069,16,-0.09719154638671171,16,-0.39684826874693135,16,0.41430287063121796,16
noisy,42,25,3,-0.3799025412847818,16,-0.15844209502102424,16,-0.519334399614205,16,0.30985092371702194,16
noisy,42,25,4,-0.43539705114177496,16,-0.1457861051832823,16,-0.5502640831055803,16,0.2894422262907028,16
noisy,42,25,5,-0.8122592126023722,16,-0.2535764037118252,16,-0.37035534996252745,16,0.2902506962418556,16
noisy,42,25,6,-0.5535675693262024,16,-0.098963965379716,16,-0.5371561736034901,16,0.4342765659093857,16
noisy,42,25,7,-0.5349575636047458,16,-0.043511247926822885,16,-0.3882867541975541,16,0.8702748119831085,16
