mode,nominal_timestep,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,native_score,native_score_samples,query_score,query_score_samples
noisy,500,19,11,-0.25515098062204267,16,-0.09102132234090371,16,-0.38009790216875283,16,-0.6651283486121851,16,-0.627930902639838,16
noisy,500,20,0,-0.576030905866684,16,-0.07306212612987224,16,-0.5257033683364273,16,-0.7816055353151136,16,-0.7924757944493894,16
noisy,500,20,1,-0.858450051506881,16,-0.22996753536526615,16,-0.57415525288554,16,-0.8535779120896823,16,-1.0265040580431088,16
noisy,500,20,2,-0.43465151152254133,16,-0.08661811737348635,16,-0.39539825432585973,16,-0.8106765904985833,16,-0.6592424242756707,16
noisy,500,20,3,-0.8140721931040362,16,-0.23014679686333728,16,-1.0087430672025497,16,-0.8789153887887367,16,-1.1176505575516245,16
noisy,500,20,4,-0.4750228444086789,16,-0.1253698670509374,16,-0.33520815778429625,16,-0.7285354275782303,16,-0.7604980950437426,16
noisy,500,20,5,-1.0674354024319213,16,-0.40904615905936514,16,-1.0411920925181153,16,-0.8917156998846881,16,-0.9880534628708099,16
noisy,500,20,6,-0.38131624890442817,16,-0.07742121954939035,16,-0.358996272665803,16,-0.9449947565924288,16,-0.8125190962371733,16
noisy,500,20,7,-1.2275598441304267,16,-0.2835070132521952,16,-1.1183398787970904,16,-0.785900341095731,16,-1.0512379848258468,16
noisy,500,20,8,-0.9293662398853589,16,-0.060641547970259835,16,-0.33889930832495674,16,-0.770692274607923,16,-1.0706688133778124,16
noisy,500,20,9,-0.6435006453067557,16,-0.0368947296030717,16,-0.5711317221532731,16,-0.8662613661437688,16,-0.8503880943933012,16
noisy,500,20,10,-0.4650851144327356,16,-0.054639167258539734,16,-0.4889700953669801,16,-0.9086723443754482,16,-0.7617692755366021,16
noisy,500,20,11,-0.9934856269362683,16,-0.22234557599770174,16,-1.0041569707008324,16,-0.876859082204139,16,-0.8784773168102934,16
noisy,500,21,0,-0.5950148266432244,16,-0.1648912911734937,16,-0.5396592975921424,16,-0.7939300210129367,16,-0.8203734103454021,16
noisy,500,21,1,-0.7497668981671193,16,-0.06696971548185483,16,-0.3885637490616486,16,-0.9656326800677618,16,-0.7852658560281008,16
noisy,500,21,2,-0.6562540084628063,16,-0.09346523634503476,16,-0.4186926594816293,16,-0.7658416213944544,16,-0.7985777731781236,16
noisy,500,21,3,-0.67112526718422,16,-0.15737232476588398,16,-0.7969250224651755,16,-0.7897083477585409,16,-0.8523451423042523,16
noisy,500,21,4,-0.6510504906028742,16,-0.09789760625220727,16,-0.2950653436444056,16,-0.8246431084730149,16,-0.8373815268623498,16
noisy,500,21,5,-0.7720716353977428,16,-0.06597230875695065,16,-0.4585631558008545,16,-0.9590599789759237,16,-1.0244616336253842,16
noisy,500,21,6,-0.5444027277356853,16,-0.07143468666084697,16,-0.3534642285268539,16,-0.8175378489970717,16,-0.7870920845980929,16
noisy,500,21,7,-0.9244428638795196,16,-0.10901650781138061,16,-0.5783496799604475,16,-0.832731340138658,16,-0.7883118301336045,16
noisy,500,21,8,-0.4372790287749394,16,-0.12303569417580401,16,-1.0916227343158824,16,-0.9653418977475519,16,-1.2664967916728944,16
noisy,500,21,9,-0.34702475122837384,16,-0.20578372459582717,16,-0.6574312347731277,16,-0.8788317966767123,16,-0.75071375547417,16
noisy,500,21,10,-0.4868229905664964,16,-0.18728764277207682,16,-0.5856110746604832,16,-0.9036096000425424,16,-0.8104173714324933,16
noisy,500,21,11,-0.5672554306262848,16,-0.06875210457951628,16,-0.5495667531081019,16,-0.8766588570960301,16,-0.8941635491984932,16
noisy,500,22,0,-0.5609533121759335,16,-0.13032734565150988,16,-0.2929199937262783,16,-0.6825247653184723,16,-0.742386854454792,16
noisy,500,22,1,-0.5121942036123145,16,-0.14736543537804753,16,-0.46311070733774623,16,-0.8920189459064998,16,-0.9407864268881008,16
noisy,500,22,2,-0.45692346637721715,16,-0.0628879721924532,16,-0.41228493584862286,16,-0.7679477082034425,16,-0.7202210169704469,16
noisy,500,22,3,-0.25334754204087706,16,-0.05593499649693133,16,-0.32537069393137563,16,-0.6608505388920569,16,-0.8689125153509649,16
noisy,500,22,4,-0.4434605346820259,16,-0.1467048863091026,16,-0.2865972580075715,16,-0.7822756569458513,16,-0.8952312349289608,16
noisy,500,22,5,-0.6186227339279846,16,-0.1662465427262122,16,-0.4653449444471003,16,-0.9323640300330718,16,-0.8442292488879755,16
noisy,500,22,6,-0.666144595372253,16,-0.10061594498252138,16,-0.1890063346590211,16,-0.7776844959814215,16,-0.8864425882299639,16
noisy,500,22,7,-0.5121863361736972,16,-0.08430131502723529,16,-0.5803888337133218,16,-0.9068648536044127,16,-0.8191495960359766,16
noisy,500,22,8,-0.4020481716533093,16,-0.04830478186221146,16,-0.26998594734006576,16,-0.7005183993479605,16,-0.9233163965485292,16
noisy,500,22,9,-0.7224849905095043,16,-0.052091377192045235,16,-0.3382094956359435,16,-0.7310477983668701,16,-0.7429784334454843,16
noisy,500,22,10,-0.45702497995478675,16,-0.11189231313744702,16,-0.49476278072933844,16,-0.7790468922997394,16,-0.7695178793785216,16
noisy,500,22,11,-0.4948839268526982,16,-0.08529642184707203,16,-0.35688324350797723,16,-0.8772374657495351,16,-0.6704544733516163,16
noisy,500,23,0,-0.5389542981039577,16,-0.06935923065448257,16,-0.3286398955188922,16,-0.6971737258583118,16,-0.8076857711170645,16
noisy,500,23,1,-1.2412565982974066,16,-0.21515366859125135,16,-0.9414304226426632,16,-0.7997040803885777,16,-0.9463539479895738,16
noisy,500,23,2,-0.5825965652836065,16,-0.03654973962447159,16,-0.46757382931872904,16,-0.676899610431742,16,-0.6109038981020365,16
noisy,500,23,3,-0.6994909896968011,16,-0.052662068021219144,16,-0.5215259413115293,16,-0.695016677052997,16,-0.7308229622723674,16
noisy,500,23,4,-0.4012353069281442,16,-0.141738817281013,16,-0.2382098542105968,16,-0.6016859415089753,16,-0.6531841000315277,16
noisy,500,23,5,-0.5532622062417412,16,-0.09304316140410812,16,-0.6045538917081502,16,-0.5083700987811015,16,-0.76775664699113,16
noisy,500,23,6,-0.5264034776106141,16,-0.11680654590307621,16,-0.47422005824998337,16,-0.6906721156012168,16,-0.7600272828925546,16
noisy,500,23,7,-0.6717505907067591,16,-0.04609579462925645,16,-0.499315210605379,16,-0.7784601835820673,16,-0.7973020632284185,16
noisy,500,23,8,-0.2727955292261702,16,-0.14804703671615485,16,-0.4495571659548455,16,-0.5979016474773324,16,-0.7156872694197904,16
noisy,500,23,9,-0.5323718806498656,16,-0.06134562010750748,16,-0.503110488845906,16,-0.4063621845134985,16,-0.8672000924822509,16
noisy,500,23,10,-0.9591105159524318,16,-0.2834455874482779,16,-1.0513905893321598,16,-0.7961396254222093,16,-0.8319334492036485,16
noisy,500,23,11,-0.681288029585587,16,-0.07197286895475241,16,-0.31733330312893426,16,-0.5657304662277906,16,-0.8608606774652139,16
noisy,500,24,0,-0.5131718817462912,16,-0.08727020955534798,16,-0.5287473148398099,16,-0.5953544763159067,16,-0.7412446348075871,16
noisy,500,24,1,-0.32231922132398366,16,-0.04742883880579358,16,-0.4819663307268801,16,-0.7662785970144408,16,-0.6855589840594379,16
noisy,500,24,2,-0.778830763157948,16,-0.1192083131232631,16,-0.6686931200354191,16,-0.7406470195850483,16,-0.7217727950434306,16
noisy,500,24,3,-0.5093423193826982,16,-0.04509212234734634,16,-0.3132287237063209,16,-0.7793102815740663,16,-0.8575733344120979,16
noisy,500,24,4,-0.598323664678186,16,-0.038924447398991494,16,-0.2973630080063461,16,-0.8386285093331295,16,-0.6983503437501744,16
noisy,500,24,5,-0.3837523987980549,16,-0.050094302915832,16,-0.2895263449884713,16,-0.7209183759795152,16,-0.7455317323968692,16
noisy,500,24,6,-0.3835550170877806,16,-0.09303317748869755,16,-0.36868319509249503,16,-0.5244189787368235,16,-0.7377573151535888,16
noisy,500,24,7,-0.46612058253623656,16,-0.06819613294706858,16,-0.3068681232185553,16,-0.5805802982682544,16,-0.654929229101584,16
noisy,500,24,8,-0.5486103171596365,16,-0.06779557524999597,16,-0.3082210380054712,16,-0.6117395292703235,16,-0.8159647511272872,16
noisy,500,24,9,-0.43277800374325215,16,-0.0891962643390016,16,-0.4430253780396232,16,-0.7042448253103211,16,-0.6671574670373315,16
noisy,500,24,10,-0.4599745425164669,16,-0.06810554567331732,16,-0.37600657169441365,16,-0.5279210344933167,16,-0.6529991188020742,16
noisy,500,24,11,-0.5664016680565114,16,-0.09137785178759567,16,-0.3222839084455238,16,-0.6004408895797805,16,-0.6494987405831746,16
noisy,500,25,0,-0.3225072067559369,16,-0.07798284970831998,16,-0.47783314478587885,16,-0.6280988380469674,16,-0.9466629967082214,16
noisy,500,25,1,-0.690620240730927,16,-0.058389032952805744,16,-0.4121752299193553,16,-0.7942395095016416,16,-0.6771950064772772,16
noisy,500,25,2,-0.5260768812523887,16,-0.10158085798410466,16,-0.3057415826422793,16,-0.7524645470157934,16,-0.7127556961608246,16
noisy,500,25,3,-0.404362314415317,16,-0.09770430915270181,16,-0.3131627616495517,16,-0.6546287742077859,16,-0.8332294532777034,16
noisy,500,25,4,-0.4646303332180954,16,-0.11386648061248328,16,-0.48477227987181415,16,-0.7081073451109312,16,-0.7663545089512411,16
noisy,500,25,5,-0.8832821843590934,16,-0.19180221824694405,16,-0.5868587824325576,16,-0.9234344680870952,16,-0.9206710068276512,16
noisy,500,25,6,-0.5551029854204921,16,-0.08149884691381984,16,-0.5639218760981025,16,-0.8249762251291832,16,-0.7679066641583939,16
noisy,500,25,7,-0.5473585258242554,16,-0.05047767661236864,16,-0.44391491137118716,16,-0.7521821945833154,16,-0.7259863385796951,16
noisy,500,25,8,-0.6350263763588659,16,-0.1383635278507875,16,-0.34830492687594006,16,-0.6396283215483636,16,-0.7379992600390961,16
noisy,500,25,9,-0.5173221717000351,16,-0.08540235839964685,16,-0.6238922737767836,16,-0.8377886226768083,16,-0.7560058186994603,16
noisy,500,25,10,-0.8472916013187164,16,-0.06388036146751569,16,-0.5425575907307443,16,-0.7678168072820364,16,-0.7583620686637407,16
noisy,500,25,11,-0.8883248290029926,16,-0.0741677339277585,16,-0.5983442165561217,16,-0.8616908951275923,16,-0.8934027842945484,16
noisy,500,26,0,-0.6601983178680578,16,-0.05323173347049952,16,-0.4713759123415332,16,-0.7533603936373892,16,-0.8609111191137323,16
noisy,500,26,1,-0.6398837603000271,16,-0.10389776219395362,16,-0.47783738873619674,16,-0.9942915651567433,16,-0.9208349990483272,16
noisy,500,26,2,-0.6346325796313396,16,-0.07996845312683756,16,-0.3777775500556687,16,-1.0624506852539162,16,-1.001787303666533,16
noisy,500,26,3,-1.0436171172744917,16,-0.03821696972346285,16,-0.6069985946114892,16,-1.012990223529072,16,-0.9020320977791997,16
noisy,500,26,4,-0.5915892056555233,16,-0.08527517807295201,16,-0.615636988569265,16,-0.8543929264005974,16,-0.9177348339884742,16
noisy,500,26,5,-0.889605168967341,16,-0.18083208462595446,16,-1.059681197249839,16,-0.9313524019745322,16,-0.7538646574969993,16
noisy,500,26,6,-1.079768715911432,16,-0.13752426520820576,16,-0.7047173588870035,16,-0.7321979044115391,16,-0.8051778449159402,16
noisy,500,26,7,-1.2766475752053963,16,-0.47374967744637553,16,-1.5867461557724358,16,-0.8823391317218292,16,-0.911141799420613,16
noisy,500,26,8,-0.42468839934392977,16,-0.10555758668785356,16,-0.3442556102423231,16,-0.7582160048950943,16,-0.8045372569216139,16
noisy,500,26,9,-0.40038678687500495,16,-0.10670102018988,16,-0.5017001227832931,16,-0.736977065138381,16,-0.8658631495715052,16
noisy,500,26,10,-1.1642236667538293,16,-0.374811951295615,16,-1.261057404674134,16,-0.8852924817431521,16,-0.746362777292265,16
noisy,500,26,11,-0.43492486861402313,16,-0.12313842715481382,16,-0.437933952398318,16,-0.815713426776314,16,-0.8785891483244348,16
noisy,500,27,0,-0.6499208975579331,16,-0.04948021948835284,16,-0.84750341468723,16,-0.7554005588088604,16,-0.8335905252613185,16
noisy,500,27,1,-1.6565722758044754,16,-0.05916165581076677,16,-0.8725284836705729,16,-0.8875648113473574,16,-1.0542419854634133,16
noisy,500,27,2,-1.0415088535650776,16,-0.07278390918558561,16,-0.6036938608051139,16,-0.6999103397157146,16,-0.9306647004570576,16
noisy,500,27,3,-1.2365527308953173,16,-0.23129623567179813,16,-1.2498806306523316,16,-0.6982445983522113,16,-1.0965334376065061,16
noisy,500,27,4,-0.8144500778744461,16,-0.016763478702955643,16,-0.51742451179355,16,-0.892262758123826,16,-0.8604093272676984,16
noisy,500,27,5,-0.6889067062309882,16,-0.015397676873665127,16,-0.7500827886292207,16,-0.8029055407511028,16,-0.8444535249581664,16
noisy,500,27,6,-0.6215931274844864,16,-0.04582732406162836,16,-0.583303590762118,16,-0.8804487543855468,16,-0.928487814434313,16
noisy,500,27,7,-0.48569649308029517,16,-0.0699039750783538,16,-0.4765948491115624,16,-0.950598858198629,16,-0.7835695026551509,16
noisy,500,27,8,-0.756408824847965,16,-0.07363825585303452,16,-0.447167442377359,16,-0.7928351739241168,16,-0.8232214276895495,16
noisy,500,27,9,-0.7692458106337916,16,-0.0725849704328016,16,-1.1542118710647156,16,-0.824459539903962,16,-0.9944542639617527,16
noisy,500,27,10,-0.5755104915604867,16,-0.1835712272862989,16,-0.5349336871120167,16,-0.8861233059862625,16,-0.7668342176008442,16
noisy,500,27,11,-1.329868136209312,16,-0.1438070780468138,16,-0.9788769497261793,16,-0.8940683905915268,16,-0.7648848467209316,16
noisy,500,28,0,-0.279758218439609,16,-0.001142824724306294,16,-0.04782477472605544,16,-0.9325316086487796,16,-0.7445120766125326,16
noisy,500,28,1,-0.6852716249880451,16,-0.026338671530143784,16,-0.7073646844222465,16,-1.050808457622943,16,-0.8412959301143923,16
noisy,500,28,2,-0.8624495267834087,16,-0.044859142221600264,16,-0.6694268224011205,16,-0.6384168864218791,16,-0.7926730640053617,16
noisy,500,28,3,-0.8227215102423555,16,-0.03136001127925004,16,-0.7569659603538641,16,-0.7670225818036489,16,-0.8558650125426664,16
noisy,500,28,4,-0.7979930152387841,16,-0.011538247857289107,16,-0.6172213086853012,16,-0.8818282933492514,16,-0.8401515115112907,16
noisy,500,28,5,-0.6327450717003856,16,-0.032995349235565845,16,-0.5960963443659129,16,-0.8544908567798476,16,-0.6976878999442427,16
noisy,500,28,6,-0.37544096066771,16,-0.04694338213597603,16,-0.5433258326975869,16,-0.8816514015887119,16,-0.7863380594212024,16
noisy,500,28,7,-0.6539776712434884,16,-0.007676327215274487,16,-0.6354071875591345,16,-0.9246212052536242,16,-0.980866311501564,16
noisy,500,28,8,-0.24940283331510948,16,-0.05795959522338414,16,-0.4484299367302668,16,-0.9012849210139722,16,-0.8092940342643532,16
noisy,500,28,9,-0.628122962309047,16,-0.08641916062760231,16,-0.5351473849346648,16,-0.7682358696834168,16,-0.8197879250454267,16
noisy,500,28,10,-0.5602409729263443,16,-0.10004714913501826,16,-0.6644768004524778,16,-0.8299176164483978,16,-0.7378576200346023,16
noisy,500,28,11,-0.4427735059908683,16,-0.003213512312244463,16,-0.07628108268684794,16,-0.9170436904329976,16,-0.877589326903423,16
noisy,500,29,0,-0.11569815304615758,16,-0.08303884474342094,16,-0.6876605009374859,16,-1.1225012137233987,16,-0.8814422869503036,16
noisy,500,29,1,-0.9088027030906465,16,-0.005586792897896743,16,-0.41013007328349704,16,-0.8982842170840031,16,-0.8551750536471654,16
noisy,500,29,2,-0.15048502881943995,16,-0.007895600230698109,16,-0.2046884697934669,16,-1.0246633033529322,16,-0.8522593437990336,16
noisy,500,29,3,-1.1161984790585389,16,-0.042640288564388396,16,-0.8093371922374109,16,-0.7240579514102036,16,-0.7738423704703832,16
noisy,500,29,4,-1.3587960092918019,16,-0.03398917263754901,16,-1.1139893706081663,16,-0.9570815124750924,16,-0.8436507054093623,16
noisy,500,29,5,-0.6715144789936323,16,-0.04578911523048161,16,-0.8503473439878735,16,-0.9268298604812986,16,-0.964870228393665,16
noisy,500,29,6,-0.5517756520448138,16,-0.0029866830709337545,16,-0.44730171650913875,16,-0.7335292037563094,16,-0.7635918838397613,16
noisy,500,29,7,-0.5111751169550773,16,-0.06678205234362469,16,-0.41836025199144566,16,-1.0111214709553644,16,-0.8565163895898193,16
noisy,500,29,8,-0.49653117716455447,16,-0.0369910121201633,16,-0.7951027522865508,16,-0.7435569558446432,16,-0.8513169554067801,16
noisy,500,29,9,-0.36647196563136475,16,-0.03318390286549619,16,-0.2852999296245121,16,-1.203622303026129,16,-0.8975433392242221,16
noisy,500,29,10,-0.6149473496196038,16,-0.013958796000409269,16,-0.643984650397239,16,-1.1409176821413485,16,-0.8412163898980953,16
noisy,500,29,11,-1.1811045920156689,16,-0.18164241384408925,16,-1.1783820562797056,16,-1.1253059063658877,16,-1.0970667462552843,16
noisy,750,0,0,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,1,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,2,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,3,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,4,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,5,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,6,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,7,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,8,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,9,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,10,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,0,11,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,750,1,0,-0.5320341385871417,16,-0.17345714088421416,16,-0.40285410831951246,16,-0.4122354014178533,16,-0.3787939266459386,16
noisy,750,1,1,-0.3539194866971878,16,-0.09101457456724718,16,-0.39067524835227563,16,-0.3447427474662756,16,-0.47733519481782305,16
noisy,750,1,2,-1.0245395701354825,16,-0.2854633294128105,16,-0.9898873491238845,16,-0.3744584321279786,16,-0.35922542181344674,16
noisy,750,1,3,-0.27927873973292655,16,-0.19145348265943615,16,-0.33080454715879715,16,-0.3673573294596132,16,-0.36235545693617266,16
noisy,750,1,4,-0.9083894812944897,16,-0.06673836640763692,16,-0.6418062788136973,16,-0.37449490278850855,16,-0.4644547862935315,16
noisy,750,1,5,-0.30039550296543516,16,-0.003110793489427253,16,-0.4163750943630027,16,-0.42703648928048427,16,-0.3233548220325887,16
noisy,750,1,6,-0.8570226681660836,16,-0.046457782896071956,16,-1.0246342534147668,16,-0.48391886120396416,16,-0.364576644132618,16
noisy,750,1,7,-0.9844923249745818,16,-0.15122261341388318,16,-0.604546825412623,16,-0.3071236504540199,16,-0.5932253407166375,16
noisy,750,1,8,-0.7695978923547016,16,-0.48549818603914113,16,-0.9610042483917847,16,-0.3774527597858124,16,-0.5073485481561151,16
noisy,750,1,9,-0.2848179258923601,16,-0.43719708781178546,16,-0.906274651914514,16,-0.3823411921693298,16,-0.5161012051465501,16
noisy,750,1,10,-0.6997201853690114,16,-0.06711435182344645,16,-0.663522965224105,16,-0.22975320418419612,16,-0.5845188246724529,16
noisy,750,1,11,-0.9003852939598311,16,-0.8126570228636506,16,-1.225403139002759,16,-0.4342053340033899,16,-0.4221239382037455,16
noisy,750,2,0,-0.2915089704998689,16,-0.18951178768737253,16,-0.9487839343183244,16,-0.3530719974722717,16,-0.26820805942263287,16
noisy,750,2,1,-0.19969930823142695,16,-0.07421567190072445,16,-0.26031362986722695,16,-0.3283702911483006,16,-0.29340398458309863,16
noisy,750,2,2,-1.2273132332460586,16,-0.16060378728201874,16,-0.5825288799357007,16,-0.3291246873315164,16,-0.5944550432058283,16
noisy,750,2,3,-0.19076477019361493,16,-0.06691195231592954,16,-0.09074219378601323,16,-0.34014494956076313,16,-0.3123781484106869,16
noisy,750,2,4,0.03899729328411655,16,-0.0633889946174543,16,-0.30889937078004936,16,-0.34897375549467324,16,-0.3844674886482646,16
noisy,750,2,5,-0.5351892525714476,16,-0.0640754747392893,16,-0.5723188279676295,16,-0.4536933380847349,16,-0.3846986097660019,16
noisy,750,2,6,-0.33739927001806647,16,-0.02526022795907598,16,-0.21241480906784874,16,-0.38532949226194335,16,-0.36242889028838154,16
noisy,750,2,7,-0.04803833546945754,16,-0.519674985945746,16,-0.595150740951764,16,-0.3252323990489659,16,-0.5926709198187561,16
noisy,750,2,8,-0.7754959617348801,16,-1.042443977938831,16,-1.1672467649183633,16,-0.2702165418172382,16,-0.6608269802058869,16
noisy,750,2,9,-0.5019146322812897,16,-0.05523943511139523,16,-0.24490196821871368,16,-0.31108869678319806,16,-0.363337800035575,16
noisy,750,2,10,-0.41314849756365735,16,-0.16496500029360334,16,-0.48709422742782194,16,-0.35147813409864564,16,-0.39389734223328576,16
noisy,750,2,11,-0.5091350983493496,16,-0.640072386437949,16,-0.9300808972458139,16,-0.2514466939054969,16,-0.3182211140329192,16
noisy,750,3,0,-0.5710220330684576,16,-0.27548779790159483,16,-0.16419663088074118,16,-0.2961383025448022,16,-0.42562983245645264,16
noisy,750,3,1,-0.1830581739841144,16,-0.11039830678670864,16,-0.45616699801195115,16,-0.3511243878999054,16,-0.31127970000654887,16
noisy,750,3,2,-0.2384956573892231,16,-0.19056014835093668,16,-0.4591255681453352,16,-0.21100261526362873,16,-0.2257267739034973,16
noisy,750,3,3,-0.3554124519194541,16,-0.04525601638627187,16,-0.467026913701216,16,-0.03307426190933879,16,-0.29290750915639674,16
noisy,750,3,4,-0.17966286339363668,16,-0.1040129320819986,16,-0.23476472820285962,16,-0.28547378388617783,16,-0.19936369298296874,16
noisy,750,3,5,-0.23212163897157906,16,-0.2095239168594228,16,-0.5972029143975677,16,-0.37177063594304127,16,-0.31163569090501,16
noisy,750,3,6,-0.2733883277353776,16,-0.0806727505079534,16,-0.4133996709726663,16,-0.39353651164609155,16,-0.16386026249192037,16
noisy,750,3,7,-0.07132058547511025,16,-0.037746481097566176,16,-0.12412167433467236,16,-0.24328315530993086,16,-0.17920022464525903,16
noisy,750,3,8,-0.051418057753315614,16,-0.057445976971855786,16,-0.04505841221876328,16,-0.2110598359553258,16,-0.06355510298167151,16
noisy,750,3,9,-0.22366138281354148,16,-0.13145020362583218,16,-0.32456810382057266,16,-0.2846222154607462,16,-0.2791600179654088,16
noisy,750,3,10,-0.18530893272822246,16,-0.04252097042193592,16,-0.627312491658649,16,-0.3623544107075876,16,-0.24830856995389644,16
noisy,750,3,11,-0.20900570039375482,16,-0.03162083370835782,16,-0.23211414775409617,16,-0.21388225144197193,16,-0.1901732359980871,16
noisy,750,4,0,-0.6858625289497777,16,-0.31405696753589335,16,-0.9305795843138136,16,-0.26161717995584977,16,-0.24889031741243547,16
noisy,750,4,1,-0.25211321723110836,16,-0.02007332599312492,16,-0.018210913932110412,16,-0.26600250672503534,16,-0.30417050030398973,16
noisy,750,4,2,-0.038897032653170974,16,-0.10457028434275709,16,-0.05876400789971581,16,-0.2701587238368066,16,-0.15602438922835263,16
noisy,750,4,3,-0.1966942259047209,16,-0.044117113020854595,16,-0.11128772919939384,16,-0.3599410689200554,16,-0.26397089103165294,16
noisy,750,4,4,-0.2732027159802627,16,-0.21356082754341216,16,-0.4715010274157639,16,-0.38544830912430056,16,-0.2718142802035097,16
noisy,750,4,5,-0.3957293806529474,16,-0.07170815263510971,16,-0.34183663860348823,16,-0.20832864623230413,16,-0.2917703494982959,16
noisy,750,4,6,-0.37036567780015883,16,-0.03766581339734571,16,-0.4655472494479961,16,-0.17958382362328318,16,-0.11096178924418762,16
noisy,750,4,7,-0.22328647688202213,16,-0.05169229757758051,16,-0.8353541539152439,16,-0.22591804450535438,16,-0.2114354816595987,16
noisy,750,4,8,-0.13044386116357223,16,-0.026292734121606685,16,-0.3155821889462078,16,-0.24093411498766604,16,-0.28367119435445953,16
noisy,750,4,9,-0.2475939502426021,16,-0.056907361519840584,16,-0.32682904206542385,16,-0.39305429734833597,16,-0.3108890762470418,16
noisy,750,4,10,-0.12516726844759551,16,-0.03240832048818225,16,-0.0470124255958419,16,-0.2436295606086713,16,-0.22338738305578243,16
noisy,750,4,11,-0.2850583938658181,16,-0.12083060973319998,16,-0.34091649784409367,16,-0.26814210396239674,16,-0.24065243491339045,16
noisy,750,5,0,-0.245499010282209,16,-0.018456235360197568,16,-0.10406399113438544,16,-0.2724426318738606,16,-0.1704763599620166,16
noisy,750,5,1,-0.06594657876036943,16,-0.042881857612048394,16,0.0424253724385356,16,-0.2386174436093489,16,-0.22129472498617708,16
noisy,750,5,2,-0.15047870409735925,16,-0.11061004799680138,16,-0.30131658200389166,16,-0.30811779550000856,16,-0.21116435159300212,16
noisy,750,5,3,-0.24590334833607155,16,-0.008430245913210645,16,-0.14237656411808772,16,-0.2481717496292271,16,-0.33147433907693835,16
noisy,750,5,4,-0.4277641258034883,16,-0.1811371686285918,16,-0.7563102764535768,16,-0.3137582212873127,16,-0.18224124639650582,16
noisy,750,5,5,-0.19019673691273564,16,-0.036197481323809,16,-0.3316427831332536,16,-0.2514372330617469,16,-0.1757361414982504,16
noisy,750,5,6,-0.2599870564272844,16,-0.018403444320779727,16,-0.2258289576502866,16,-0.17198077805952852,16,-0.17578341378203322,16
noisy,750,5,7,-0.04998041788848221,16,-0.02230279800829954,16,-0.3486419333263457,16,-0.21241157777385666,16,-0.22292537444961524,16
noisy,750,5,8,-0.20836016843713195,16,-0.05376798103993085,16,-0.2391300441763123,16,-0.1545060073731958,16,-0.23397644114660293,16
noisy,750,5,9,-0.488218065298922,16,-0.06468955277668054,16,-0.3472358594460259,16,-0.18571734157087907,16,-0.36161162566589206,16
noisy,750,5,10,-0.16594956517817216,16,-0.017809348690546074,16,-0.2603682460071316,16,-0.292360529139477,16,-0.1922009238613374,16
noisy,750,5,11,-0.1292161660498956,16,-0.12177058084168937,16,-0.037952070108693906,16,-0.2254586571577577,16,-0.1603666451623649,16
noisy,750,6,0,-0.4063543154714314,16,-0.08903473307661021,16,-0.3185970744139357,16,-0.1560625392041695,16,-0.24054468092634054,16
noisy,750,6,1,-0.11790123872285431,16,-0.016526178562911418,16,-0.21682772864020705,16,-0.27206112754546563,16,-0.08547966142677682,16
noisy,750,6,2,-0.6426655730987478,16,-0.07751341463377616,16,-0.2741202899430074,16,-0.2636611111927267,16,-0.13881224412133983,16
noisy,750,6,3,-0.29038978973393104,16,-0.03899499959332226,16,-0.25382135991993476,16,-0.2502996565029516,16,-0.1272567407541857,16
noisy,750,6,4,-0.07976701727483748,16,-0.059239563782798405,16,-0.1872190593247981,16,-0.13848144844241117,16,-0.2621572842912129,16
noisy,750,6,5,-0.3038701544398281,16,-0.014319674972256235,16,-0.030264243010505943,16,-0.18050764803687028,16,-0.1426516434030756,16
noisy,750,6,6,-0.331082100271322,16,-0.03505934946912198,16,-0.28018202834346473,16,-0.3166884064911816,16,-0.2790798026695363,16
noisy,750,6,7,-0.24404666406822925,16,-0.05056504518325501,16,-0.2923763781170441,16,-0.24207409880418926,16,-0.17609656487769382,16
noisy,750,6,8,-0.14503063313011058,16,-0.06848191376602374,16,-0.28188170411436375,16,-0.19059211094142212,16,-0.21089982679676095,16
noisy,750,6,9,-0.4154462303155876,16,-0.15469317678825703,16,-0.5337160185873566,16,-0.23736506677655436,16,-0.3136732213024119,16
noisy,750,6,10,-0.32887930377250973,16,-0.04192547070323516,16,-0.3501324086293068,16,-0.48289445752357263,16,-0.27363094930600906,16
noisy,750,6,11,-0.07106353845222763,16,-0.05757011749016054,16,-0.11343778761605658,16,-0.17950904661037362,16,-0.068826716490142,16
