candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
ours_correct,strong_e1,late_half,32,visual_quality,-0.0007149150560144396,0.0009417998045683218,0.53125,0.0,-0.005948319337796433,0.004166588191175823,0.4300250329542905,,
ours_correct,strong_e1,late_half,32,dynamic_degree,-0.015625,0.0,0.09375,0.78125,-0.0703125,0.03916015624999858,0.7734375,,
ours_correct,strong_e1,late_half,32,subject_consistency,2.798191847835224e-05,-7.442645376404267e-05,0.40625,0.0,-0.0011000555521919859,0.0013344076109592245,0.8923364251386374,,
ours_correct,strong_e1,late_half,32,background_consistency,-0.00016039580241476725,0.0002994919627011816,0.5625,0.0,-0.001248533326667522,0.0007682666365420423,0.29830744792707264,,
ours_correct,strong_e1,late_half,32,temporal_flickering,-0.00029893396970103944,8.754312407732723e-05,0.5625,0.0,-0.0014383215866709278,0.0006894075269719616,0.29830744792707264,,
ours_correct,strong_e1,late_half,32,motion_smoothness,-0.0001354671951565821,7.298170809683091e-05,0.53125,0.0,-0.0007119358865703741,0.00038272650550180774,0.4300250329542905,,
ours_correct,strong_e1,late_half,32,overall_consistency,0.002276065628393553,0.0004604104906320572,0.59375,0.0,-0.0015840443105844314,0.006369840216939331,0.18854279373772442,,
ours_correct,strong_e1,late_half,32,aesthetic_quality,-0.000711180386133492,0.0011679977178573608,0.53125,0.0,-0.00925840636191424,0.006689980369992546,0.4300250329542905,,
ours_correct,strong_e1,late_half,32,imaging_quality,-0.0007186497258953855,0.0006748434156179095,0.53125,0.0,-0.009121892690716785,0.00715226073004303,0.4300250329542905,,
ours_correct,strong_e1,late_half,32,temporal_style,0.002276065628393553,0.0004604104906320572,0.59375,0.0,-0.0015734308737592071,0.006383008990451343,0.18854279373772442,,
ours_correct,phase_full,late_half,32,quality_without_dynamic_degree,-0.07779200195272695,0.016548403504309306,0.53125,0.0,-0.2938896208600779,0.11890904023081098,0.4300250329542905,,
ours_correct,phase_full,late_half,32,official_quality_score,-0.13788815579887936,0.016548403504309306,0.53125,0.0,-0.44452073373040735,0.16661444862086258,0.4300250329542905,,
ours_correct,phase_full,late_half,32,identity_background,-0.0003657745738161952,6.095462573707522e-05,0.5,0.0,-0.0012473281914193951,0.0005437018032073723,0.5699749670457095,,
ours_correct,phase_full,late_half,32,temporal_mechanics,-0.0006510713783419199,-3.547188934649448e-05,0.4375,0.0,-0.0017591173738921613,0.0002774593594426005,0.8114572062622756,,
ours_correct,phase_full,late_half,32,semantic_alignment,0.005254419273114763,0.0014397846534848213,0.65625,0.0,0.0001508052388089711,0.010530407162877954,0.055092082591727376,,
ours_correct,phase_full,late_half,32,visual_quality,-5.677761277185153e-05,0.00033523686230185756,0.53125,0.0,-0.005313181446515973,0.0048772235657670296,0.4300250329542905,,
ours_correct,phase_full,late_half,32,dynamic_degree,-0.0078125,0.0,0.125,0.6875,-0.0546875,0.0390625,0.828125,,
ours_correct,phase_full,late_half,32,subject_consistency,8.216639937153741e-06,5.809149115604262e-05,0.53125,0.0,-0.0011904344287351873,0.0012094929607214362,0.4300250329542905,,
ours_correct,phase_full,late_half,32,background_consistency,-0.0007397657875695025,-0.0002169180555435246,0.40625,0.0,-0.0016812124507109018,0.00023930183672899466,0.8923364251386374,,
ours_correct,phase_full,late_half,32,temporal_flickering,-0.0007043042357134516,-6.53515843783703e-05,0.4375,0.0,-0.002050020920235982,0.0004742337430955179,0.8114572062622756,,
ours_correct,phase_full,late_half,32,motion_smoothness,-0.0005978385209704264,-9.069672150918695e-06,0.5,0.0,-0.001519363378877787,0.00010644396042520688,0.5699749670457095,,
ours_correct,phase_full,late_half,32,overall_consistency,0.005254419273114763,0.0014397846534848213,0.65625,0.0,0.00023884500769781895,0.010670028068489028,0.055092082591727376,,
ours_correct,phase_full,late_half,32,aesthetic_quality,-0.00019888253882527351,0.00027083978056907654,0.53125,0.0,-0.008443115407135337,0.007406287005869667,0.4300250329542905,,
ours_correct,phase_full,late_half,32,imaging_quality,8.53273132815878e-05,0.0004456679522991114,0.5625,0.0,-0.007694131200667482,0.007305718808085665,0.29830744792707264,,
ours_correct,phase_full,late_half,32,temporal_style,0.005254419273114763,0.0014397846534848213,0.65625,0.0,0.00029871222832298375,0.010403107948150131,0.055092082591727376,,
