family_index,family_split,variant,layer,head,q_shift_seed0,q_shift_seed1,q_shift_mean,q_shift_seed_gap,k_shift_seed0,k_shift_seed1,k_shift_mean,k_shift_seed_gap,v_shift_seed0,v_shift_seed1,v_shift_mean,v_shift_seed_gap,value_scale_shift_seed0,value_scale_shift_seed1,value_scale_shift_mean,value_scale_shift_seed_gap,policy_shift_seed0,policy_shift_seed1,policy_shift_mean,policy_shift_seed_gap,q_delta_seed_cosine,q_delta_cross_factor_cosine,q_delta_specificity_margin,k_delta_seed_cosine,k_delta_cross_factor_cosine,k_delta_specificity_margin,v_delta_seed_cosine,v_delta_cross_factor_cosine,v_delta_specificity_margin
0,discovery,paraphrase,2,3,0.021753042936325073,0.02329111099243164,0.023877590894699097,0.008099466562271118,0.016790717840194702,0.018709272146224976,0.01774999499320984,0.0024113059043884277,0.532016783952713,0.6518327593803406,0.5919247716665268,0.11981597542762756,0.21866226941347122,0.19229131191968918,0.2054767906665802,0.026370957493782043,0.0588561799377203,0.0444243960082531,0.0634072981774807,0.01735914684832096,0.45893582701683044,0.21510086953639984,0.1804639995098114,-0.15699777752161026,-0.09820183366537094,-0.05879594385623932,-0.1878316905349493,-0.01176229864358902,-0.17606939189136028
0,discovery,paraphrase,2,4,0.021337509155273438,0.029068440198898315,0.023899853229522705,0.008553475141525269,0.03142070770263672,0.03749704360961914,0.03445887565612793,0.006076335906982422,0.5951918363571167,0.41296303272247314,0.5040774345397949,0.18222880363464355,0.16810262948274612,0.15145531296730042,0.15977897122502327,0.01664731651544571,0.018238704651594162,0.015957552008330822,0.019617401529103518,0.01117719616740942,0.17465475015342236,-0.028325838036835194,-0.0021956302225589752,-0.4670613557100296,-0.38402386009693146,-0.08303749561309814,0.22861404810100794,0.06314904987812042,0.16546499822288752
0,discovery,paraphrase,2,5,0.04519897699356079,0.02912500500679016,0.037240758538246155,0.014931440353393555,0.0565316379070282,0.09426715970039368,0.07539939880371094,0.03773552179336548,0.15298402309417725,0.2501152455806732,0.20154963433742523,0.09713122248649597,0.06930333748459816,0.09057389572262764,0.0799386166036129,0.02127055823802948,0.1595122590661049,0.1782372072339058,0.19396301172673702,0.07477340195327997,0.47502291202545166,0.45388415455818176,-0.04281593859195709,0.2648719623684883,0.17388318479061127,0.09098877757787704,-0.0740275327116251,-0.05428348854184151,-0.019744044169783592
0,discovery,paraphrase,2,6,0.13222545385360718,0.16842561960220337,0.15955954790115356,0.01773214340209961,0.1928422749042511,0.36812278628349304,0.28048253059387207,0.17528051137924194,0.33575376868247986,0.5702449381351471,0.4529993534088135,0.23449116945266724,0.1383802890777588,0.20006582885980606,0.16922305896878242,0.06168553978204727,0.06562593951821327,0.057607702910900116,0.057364046573638916,0.02853424847126007,0.1767846718430519,-0.06321542151272297,0.21530880965292454,-0.47912292182445526,-0.5505126118659973,0.07138969004154205,0.10319986194372177,0.15499410219490528,-0.05179424025118351
0,discovery,paraphrase,2,7,0.02940547466278076,0.03126844763755798,0.029156506061553955,0.012689650058746338,0.014337271451950073,0.017185896635055542,0.015761584043502808,0.003317713737487793,0.38745275139808655,0.522545337677002,0.45499904453754425,0.1350925862789154,0.19249635189771652,0.19104712456464767,0.1917717382311821,0.00403672456741333,0.08353536576032639,0.06198039650917053,0.06612781248986721,0.03728898987174034,0.4551214575767517,0.4445206969976425,0.08233441412448883,-0.31123940274119377,-0.31517576426267624,0.003936361521482468,0.035635773092508316,-0.006828388199210167,0.04246416129171848
0,discovery,paraphrase,2,8,0.02655029296875,0.02523249387741089,0.02516874670982361,0.0033148229122161865,0.011819511651992798,0.015620321035385132,0.013719916343688965,0.003800809383392334,0.3221215009689331,0.36469265818595886,0.343407079577446,0.04257115721702576,0.1677844226360321,0.1838589385151863,0.1758216805756092,0.03875742107629776,0.07250272482633591,0.056711699813604355,0.06118359789252281,0.028409361839294434,0.284498006105423,0.1242872066795826,0.038602814078330994,-0.1067984327673912,-0.11596961319446564,0.009171180427074432,-0.162597281858325,-0.143697464838624,-0.018899817019701004
0,discovery,paraphrase,2,9,0.03407067060470581,0.030797958374023438,0.03184126317501068,0.011085093021392822,0.060779571533203125,0.07705023884773254,0.06891490519046783,0.01627066731452942,0.23840445280075073,0.36708128452301025,0.3027428686618805,0.12867683172225952,0.08176645636558533,0.11912842094898224,0.10044743865728378,0.03736196458339691,0.08134986832737923,0.1907796822488308,0.136064775288105,0.04462134838104248,0.6449000835418701,0.4655115604400635,0.17938852310180664,-0.17008034139871597,-0.07143052574247122,-0.09864981565624475,0.14048580452799797,0.19782164180651307,-0.0573358372785151
0,discovery,paraphrase,2,10,0.07650154829025269,0.0809449851512909,0.07891234755516052,0.016299068927764893,0.0710979700088501,0.07784095406532288,0.07446946203708649,0.006742984056472778,0.5330320298671722,0.557433158159256,0.5452325940132141,0.02440112829208374,0.16249491274356842,0.1492772400379181,0.15588607639074326,0.01321767270565033,0.05534199997782707,0.0661957673728466,0.06501337513327599,0.038857653737068176,0.7868026494979858,0.5655227303504944,0.13924023509025574,0.1174684502184391,-0.021760832518339157,0.13922928273677826,-0.12785287201404572,-0.1612534113228321,0.03340053930878639
0,discovery,paraphrase,2,11,0.03950682282447815,0.033743053674697876,0.035154789686203,0.009841829538345337,0.02063882350921631,0.023963868618011475,0.02230134606361389,0.003325045108795166,0.4356285631656647,0.5378759801387787,0.4867522716522217,0.10224741697311401,0.23383957892656326,0.2325119450688362,0.23317576199769974,0.00856482982635498,0.1391887255012989,0.05378683656454086,0.11797754094004631,0.07748092338442802,0.14237776398658752,0.0004862109199166298,0.10446875542402267,-0.2576005617156625,-0.3677234500646591,0.11012288834899664,-0.3259844705462456,-0.0011726133525371552,-0.3248118571937084
0,discovery,paraphrase,3,0,0.08428484201431274,0.11190062761306763,0.09809273481369019,0.027615785598754883,0.08789336681365967,0.10538646578788757,0.09663991630077362,0.017493098974227905,0.5035500824451447,0.6017509996891022,0.5526505410671234,0.09820091724395752,0.17466021329164505,0.1576550006866455,0.16615760698914528,0.017005212604999542,0.10927299782633781,0.07521370053291321,0.0897359549999237,0.015359960496425629,0.39721642434597015,0.15772311761975288,0.2029598206281662,0.11463849991559982,0.0741378627717495,0.04050063714385033,-0.03700251504778862,-0.1368919014930725,0.09988938644528389
0,discovery,paraphrase,3,1,0.1592887043952942,0.17934364080429077,0.16931617259979248,0.02649998664855957,0.23492160439491272,0.3088226914405823,0.2718721479177475,0.07390108704566956,0.4901861548423767,0.5111830234527588,0.5006845891475677,0.035587966442108154,0.17420975118875504,0.15495750308036804,0.16458362713456154,0.08489260822534561,0.04985635355114937,0.039014436304569244,0.04920491389930248,0.025486573576927185,0.46337413787841797,0.3844139575958252,0.10664037615060806,0.09275623748544604,0.058514358242973685,0.03424187924247235,0.24432911723852158,0.13242937996983528,0.1118997372686863
0,discovery,paraphrase,3,2,0.12126961350440979,0.1448896825313568,0.14221791923046112,0.03811022639274597,0.142104834318161,0.2084360122680664,0.1752704232931137,0.0663311779499054,0.5573024153709412,0.662189394235611,0.6097459048032761,0.1048869788646698,0.20991963148117065,0.18969404697418213,0.1998068392276764,0.06281651556491852,0.058043308556079865,0.07832323387265205,0.07687274180352688,0.01746838167309761,0.5801288932561874,0.419824942946434,0.14834605157375336,0.19619240006431937,0.1048418297432363,0.09135057032108307,0.26789313554763794,0.2423819676041603,0.02551116794347763
0,discovery,paraphrase,3,3,0.20566236972808838,0.17522037029266357,0.19044137001037598,0.017099589109420776,0.33817243576049805,0.42575690150260925,0.38196466863155365,0.0875844657421112,0.3894614279270172,0.5258781611919403,0.45766979455947876,0.1364167332649231,0.19739056378602982,0.15838780254125595,0.17788918316364288,0.039002761244773865,0.04173075035214424,0.06644600629806519,0.05403309687972069,0.035159386694431305,0.3348953127861023,0.11913466826081276,0.23592501878738403,-0.1312525998800993,-0.24190924316644669,0.11065664328634739,0.06961678341031075,-0.21683960407972336,0.2864563874900341
