layer,head,semantic_interaction,semantic_interaction_samples,null_interaction,null_interaction_samples,interaction_log_ratio,interaction_log_ratio_samples,semantic_native_response,semantic_native_response_samples,null_native_response,null_native_response_samples,semantic_query_response,semantic_query_response_samples,null_query_response,null_query_response_samples,query_log_ratio,query_log_ratio_samples,semantic_current_key_response,semantic_current_key_response_samples,null_current_key_response,null_current_key_response_samples,current_key_log_ratio,current_key_log_ratio_samples,native_log_ratio,native_log_ratio_samples,job_count,bootstrap_family_count,bootstrap_low,bootstrap_high,bootstrap_p_conditional,label,label_code,bootstrap_confidence,reliable_at_80pct,expected_age,expected_age_samples,recent4_mass,recent4_mass_samples,old12_mass,old12_mass_samples,temporal_entropy,temporal_entropy_samples,peak_age,peak_age_samples,positive_logit_fraction,positive_logit_fraction_samples
3,8,0.0036493015941232443,3456,0.0035490321461111307,3456,0.0,3456,0.018624224700033665,3456,0.02241785079240799,3456,0.009874055162072182,3456,0.010460382793098688,3456,-0.08596756690140431,3456,0.007024205289781094,3456,0.008362765423953533,3456,-0.2038520962586381,3456,-0.23183433648966942,3456,128,16,-0.07349176039061142,0.0,0.008,prompt_invariant,0,0.992,1,7.103550434112549,6912,0.4288395643234253,6912,0.19498275220394135,6912,0.9235232472419739,6912,1.0,6912,1.0,6912
3,9,0.002497407956980169,3456,0.0032500450033694506,3456,-0.09009491603486033,3456,0.01429932750761509,3456,0.018316629342734814,3456,0.008280438836663961,3456,0.009614689741283655,3456,-0.25072101512258527,3456,0.008132305927574635,3456,0.010424516163766384,3456,-0.28203356667311585,3456,-0.2363288475044925,3456,128,16,-0.22378797387585303,-0.03488020803063201,0.0,prompt_invariant,0,1.0,1,9.177855968475342,6912,0.3030228912830353,6912,0.35174560546875,6912,0.9554504752159119,6912,3.0,6912,1.0,6912
3,10,0.003323448938317597,3456,0.0037792955990880728,3456,-0.03568629259659097,3456,0.00803018594160676,3456,0.01032127346843481,3456,0.010147624649107456,3456,0.011704864911735058,3456,-0.20491548864570205,3456,0.011382949072867632,3456,0.01329018035903573,3456,-0.21864785628660813,3456,-0.23806968675339657,3456,128,16,-0.18489009703486112,0.0,0.0,prompt_invariant,0,1.0,1,7.543934106826782,6912,0.40922337770462036,6912,0.23199160397052765,6912,0.9568329751491547,6912,1.0,6912,1.0,6912
3,11,0.002420077216811478,3456,0.003680518246255815,3456,-0.12454104323389514,3456,0.013956164941191673,3456,0.0166018083691597,3456,0.008106890134513378,3456,0.00928989052772522,3456,-0.20189208323529895,3456,0.00779316877014935,3456,0.009252304676920176,3456,-0.20819862733403563,3456,-0.20102345878453012,3456,128,16,-0.36022352740232166,0.0,0.0,prompt_invariant,0,1.0,1,7.7559003829956055,6912,0.3806399554014206,6912,0.21647849678993225,6912,0.9523032307624817,6912,1.0,6912,1.0,6912
4,0,0.002545860828831792,3456,0.0058074702974408865,3456,-0.4952517988378601,3456,0.013085884973406792,3456,0.017056907527148724,3456,0.006608577212318778,3456,0.008985260501503944,3456,-0.3698372613464386,3456,0.004988968838006258,3456,0.0069212575908750296,3456,-0.3434172940295829,3456,-0.3229511055889819,3456,128,16,-0.792009578998442,-0.024654892844096422,0.0,prompt_invariant,0,1.0,1,11.547890663146973,6912,0.17744003236293793,6912,0.5347162187099457,6912,0.9062802195549011,6912,17.0,6912,1.0,6912
4,1,0.002415111754089594,3456,0.0031035090796649456,3456,-0.0632732117942946,3456,0.0024154859129339457,3456,0.003706636605784297,3456,0.007207048591226339,3456,0.010060431435704231,3456,-0.36006166259674127,3456,0.006756939692422748,3456,0.008675081189721823,3456,-0.2960315567680998,3456,-0.3932620494431749,3456,128,16,-0.24947135325255848,0.0,0.0,prompt_invariant,0,1.0,1,5.454052448272705,6912,0.5558308959007263,6912,0.09163461625576019,6912,0.888216495513916,6912,2.0,6912,1.0,6912
4,2,0.0053742872551083565,3456,0.006045853486284614,3456,0.0,3456,0.01626050379127264,3456,0.022441423498094082,3456,0.008214450441300869,3456,0.009559419471770525,3456,-0.23816275277647597,3456,0.008634518831968307,3456,0.010984900407493114,3456,-0.28465908456136874,3456,-0.3194588354365042,3456,128,16,-0.24519933882517897,0.0,0.004,prompt_invariant,0,0.996,1,5.876752138137817,6912,0.5855549275875092,6912,0.16874337196350098,6912,0.7577463984489441,6912,1.0,6912,1.0,6912
4,3,0.0010485357488505542,3456,0.0017696915310807526,3456,-0.26114818474488344,3456,0.005028729327023029,3456,0.007485468406230211,3456,0.00452454830519855,3456,0.006719629978761077,3456,-0.4035541484832462,3456,0.0034487798111513257,3456,0.004968113964423537,3456,-0.3806243309720079,3456,-0.39929457888883846,3456,128,16,-0.5778545701772493,0.0,0.0,prompt_invariant,0,1.0,1,6.5532386302948,6912,0.6178027391433716,6912,0.2816762179136276,6912,0.36254462599754333,6912,1.0,6912,1.0,6912
4,4,0.003518240642733872,3456,0.006297047017142177,3456,-0.4341039741093565,3456,0.018999445252120495,3456,0.027668301947414875,3456,0.009039594791829586,3456,0.011966635473072529,3456,-0.35615576372199725,3456,0.007861236575990915,3456,0.010783987119793892,3456,-0.34667886475220844,3456,-0.4152755949881357,3456,128,16,-0.6597228493194038,-0.24842262792036174,0.0,prompt_invariant,0,1.0,1,10.58017349243164,6912,0.18404283374547958,6912,0.35455724596977234,6912,0.8438359797000885,6912,18.0,6912,1.0,6912
4,5,0.0014434384065680206,3456,0.0023707576328888535,3456,-0.13430981157576216,3456,0.009106310084462166,3456,0.011131396982818842,3456,0.005582963349297643,3456,0.008051748853176832,3456,-0.3711518048745005,3456,0.0038800525944679976,3456,0.005785553948953748,3456,-0.36337292953475575,3456,-0.2887392711506186,3456,128,16,-0.4746493786832485,0.0,0.0,prompt_invariant,0,1.0,1,14.069082260131836,6912,0.09647434577345848,6912,0.6661405861377716,6912,0.5882854461669922,6912,18.0,6912,1.0,6912
4,6,0.002655558753758669,3456,0.005053741857409477,3456,-0.37448831450490205,3456,0.00906996289268136,3456,0.011140379123389721,3456,0.009125085081905127,3456,0.010747419204562902,3456,-0.21026086630531232,3456,0.009379791095852852,3456,0.011844588443636894,3456,-0.26402675205688814,3456,-0.25199813662643517,3456,128,16,-0.5662270914584302,-0.14051986553988594,0.0,prompt_invariant,0,1.0,1,7.699961185455322,6912,0.3902096748352051,6912,0.24894720315933228,6912,0.973741888999939,6912,1.0,6912,1.0,6912
4,7,0.0020407825941219926,3456,0.003080499591305852,3456,-0.19368232613186728,3456,0.011446192394942045,3456,0.015833111479878426,3456,0.006919406121596694,3456,0.00906373094767332,3456,-0.3115486593199581,3456,0.007068621227517724,3456,0.00883154384791851,3456,-0.2814621177694962,3456,-0.3312561077449706,3456,128,16,-0.3049170924888584,-0.07892297628972647,0.0,prompt_invariant,0,1.0,1,7.323073387145996,6912,0.4091547131538391,6912,0.20952126383781433,6912,0.9387933015823364,6912,1.0,6912,1.0,6912
4,8,0.0024820403195917606,3456,0.003517496515996754,3456,-0.1476497923236745,3456,0.011495917104184628,3456,0.01454207208007574,3456,0.008072529919445515,3456,0.010511936154216528,3456,-0.31549519078724353,3456,0.0091340197250247,3456,0.011383389588445425,3456,-0.27359936241279303,3456,-0.2865049336712455,3456,128,16,-0.27070493449768523,0.0,0.0,prompt_invariant,0,1.0,1,10.556344032287598,6912,0.20342423021793365,6912,0.45113687217235565,6912,0.9606832265853882,6912,16.0,6912,1.0,6912
4,9,0.0033369025913998485,3456,0.00474462378770113,3456,-0.18621143418849795,3456,0.004350368632003665,3456,0.005618210881948471,3456,0.010038935113698244,3456,0.013168360572308302,3456,-0.30912052791685474,3456,0.010104064363986254,3456,0.014107455033808947,3456,-0.35431913110605595,3456,-0.35370961952257945,3456,128,16,-0.359539045920108,-0.0742568275579733,0.0,prompt_invariant,0,1.0,1,9.127908706665039,6912,0.24883654713630676,6912,0.2785932123661041,6912,0.970596432685852,6912,10.0,6912,1.0,6912
4,10,0.0031063834903761744,3456,0.004582064691931009,3456,-0.09198013125684057,3456,0.01231129840016365,3456,0.01712192501872778,3456,0.007332036504521966,3456,0.009748825803399086,3456,-0.3128572549927352,3456,0.0063925147987902164,3456,0.008522140327841043,3456,-0.3156244824066643,3456,-0.35779171340793736,3456,128,16,-0.308474903902046,0.0,0.0,prompt_invariant,0,1.0,1,6.748309135437012,6912,0.5072060525417328,6912,0.20486018061637878,6912,0.9210233092308044,6912,1.0,6912,1.0,6912
4,11,0.002247709548100829,3456,0.0036033972864970565,3456,-0.21919226543746953,3456,0.011397667229175568,3456,0.015083837322890759,3456,0.0076574175618588924,3456,0.009990823920816183,3456,-0.29998461496381124,3456,0.00733791128732264,3456,0.00912743341177702,3456,-0.26699042712444865,3456,-0.2933024198846226,3456,128,16,-0.3455215472436255,-0.127858274954132,0.0,prompt_invariant,0,1.0,1,8.737823486328125,6912,0.316070556640625,6912,0.3141043484210968,6912,0.9360876083374023,6912,1.0,6912,1.0,6912
5,0,0.0030134114203974605,3456,0.004392396891489625,3456,-0.09939796952503455,3456,0.003665825817734003,3456,0.004784842953085899,3456,0.004762285854667425,3456,0.005571623798459768,3456,-0.19481700181388623,3456,0.003753303550183773,3456,0.005088695557788014,3456,-0.28532167979571676,3456,-0.2694465999188105,3456,128,16,-0.22731993584465318,0.0,0.0,prompt_invariant,0,1.0,1,3.5274436473846436,6912,0.7521843314170837,6912,0.06866021826863289,6912,0.6692290306091309,6912,1.0,6912,1.0,6912
5,1,0.001511136069893837,3456,0.0019442728371359408,3456,0.0,3456,0.008231484796851873,3456,0.010710827074944973,3456,0.0047216343227773905,3456,0.005780912935733795,3456,-0.22829290896404628,3456,0.0023285099305212498,3456,0.0028988131089136004,3456,-0.20833318951510887,3456,-0.29840335550859226,3456,128,16,-0.04601537126872693,0.0,0.0,prompt_invariant,0,1.0,1,10.56525182723999,6912,0.2343520149588585,6912,0.43817394971847534,6912,0.6501341462135315,6912,18.0,6912,1.0,6912
5,2,0.0018683551461435854,3456,0.002298622508533299,3456,-0.049105475159912426,3456,0.017414797097444534,3456,0.023189526051282883,3456,0.006693529197946191,3456,0.008165531326085329,3456,-0.2284736834436772,3456,0.004531764658167958,3456,0.005629200488328934,3456,-0.2427587594796011,3456,-0.31010381160521516,3456,128,16,-0.22720221093434068,0.0,0.001,prompt_invariant,0,0.999,1,16.709644317626953,6912,0.011225663125514984,6912,0.8648234903812408,6912,0.23799081146717072,6912,18.0,6912,0.7777777910232544,6912
5,3,0.0022614883491769433,3456,0.0034022926120087504,3456,-0.22304366883235083,3456,0.008505664765834808,3456,0.012008230201900005,3456,0.007976924534887075,3456,0.01116316532716155,3456,-0.34921110146332784,3456,0.0073485965840518475,3456,0.010575812309980392,3456,-0.3939954219815819,3456,-0.3427227199305892,3456,128,16,-0.388542847156666,-0.08853041748081655,0.0,prompt_invariant,0,1.0,1,9.976041793823242,6912,0.2068607658147812,6912,0.368927001953125,6912,0.9887757301330566,6912,17.0,6912,1.0,6912
5,4,0.0026363455690443516,3456,0.003882724675349891,3456,-0.22349210359687222,3456,0.020546873100101948,3456,0.027998680248856544,3456,0.00710692722350359,3456,0.009256076067686081,3456,-0.2800014321103899,3456,0.004745992366224527,3456,0.006081887753680348,3456,-0.2744653801796099,3456,-0.3383925210531049,3456,128,16,-0.38689015517348024,-0.09271294115572455,0.0,prompt_invariant,0,1.0,1,14.827066421508789,6912,0.03766481578350067,6912,0.6691870391368866,6912,0.5389323830604553,6912,18.0,6912,0.7777777910232544,6912
5,5,0.0036352653987705708,3456,0.005105962278321385,3456,-0.13347878691371443,3456,0.016442560590803623,3456,0.023335153236985207,3456,0.007535724667832255,3456,0.009436964988708496,3456,-0.26119808420168195,3456,0.00613199477083981,3456,0.0075789508409798145,3456,-0.2396550149230403,3456,-0.37757208633764805,3456,128,16,-0.41961828342282487,0.0,0.0,prompt_invariant,0,1.0,1,6.305985927581787,6912,0.58203125,6912,0.2226070761680603,6912,0.8749440312385559,6912,1.0,6912,1.0,6912
5,6,0.0016589529695920646,3456,0.0024687660625204444,3456,-0.10652367777320336,3456,0.013712529558688402,3456,0.016475029289722443,3456,0.005189644638448954,3456,0.006742778699845076,3456,-0.23832901836452958,3456,0.0031550470739603043,3456,0.003819235134869814,3456,-0.221997999473178,3456,-0.2355664555564546,3456,128,16,-0.2562539844134857,0.0,0.0,prompt_invariant,0,1.0,1,12.849865913391113,6912,0.1785445734858513,6912,0.6230267882347107,6912,0.6463645696640015,6912,18.0,6912,1.0,6912
5,7,0.0026189839700236917,3456,0.0031521942000836134,3456,0.0,3456,0.0036268202820792794,3456,0.00466038566082716,3456,0.004529678961262107,3456,0.005623075412586331,3456,-0.23228213035864614,3456,0.0033984348410740495,3456,0.004172123968601227,3456,-0.2502951717897117,3456,-0.2533274536782121,3456,128,16,-0.23426247182382073,0.02623691247465612,0.033,prompt_invariant,0,0.967,1,2.3175361156463623,6912,0.8815266191959381,6912,0.03338540904223919,6912,0.4579327404499054,6912,1.0,6912,1.0,6912
5,8,0.002608102629892528,3456,0.0034811797086149454,3456,-0.11495605553116178,3456,0.011460060253739357,3456,0.013485006522387266,3456,0.007107351440936327,3456,0.008572000078856945,3456,-0.19210972601920212,3456,0.007676198147237301,3456,0.009077756199985743,3456,-0.18982409968232294,3456,-0.20677777945245915,3456,128,16,-0.23071011887711806,0.0,0.0,prompt_invariant,0,1.0,1,9.046029090881348,6912,0.24408367276191711,6912,0.2879287302494049,6912,0.9755439460277557,6912,3.0,6912,1.0,6912
5,9,0.0014175379765219986,3456,0.0026918730000033975,3456,-0.29266996352844077,3456,0.008734846021980047,3456,0.010695827659219503,3456,0.004669731482863426,3456,0.00651534041389823,3456,-0.3379530470321255,3456,0.002637744531966746,3456,0.0033753231400623918,3456,-0.23962685111502066,3456,-0.21337762927191836,3456,128,16,-0.5006109444412963,-0.0021694116699261263,0.001,prompt_invariant,0,0.999,1,12.618824005126953,6912,0.0629136934876442,6912,0.48956072330474854,6912,0.7019239068031311,6912,17.0,6912,1.0,6912
5,10,0.0029367078095674515,3456,0.003889045328833163,3456,0.0,3456,0.004343035630881786,3456,0.0058120060712099075,3456,0.005008088890463114,3456,0.006233960390090942,3456,-0.20844999143159632,3456,0.002783512929454446,3456,0.0035225708270445466,3456,-0.3034193641780954,3456,-0.3125748103564563,3456,128,16,-0.251158246817317,0.03353924263523111,0.174,prompt_invariant,0,0.8260000000000001,1,2.6442151069641113,6912,0.8385515213012695,6912,0.06145185045897961,6912,0.4489515870809555,6912,1.0,6912,1.0,6912
5,11,0.0016725509776733816,3456,0.0020274497801437974,3456,-0.0008648634143831946,3456,0.013530413620173931,3456,0.0176966218277812,3456,0.005561269586905837,3456,0.006600539432838559,3456,-0.1800819649389508,3456,0.00340324139688164,3456,0.003949945326894522,3456,-0.17438123665166297,3456,-0.28494915449178826,3456,128,16,-0.2092418014801289,0.0,0.006,prompt_invariant,0,0.994,1,11.689511775970459,6912,0.1750907599925995,6912,0.48402678966522217,6912,0.7926931977272034,6912,18.0,6912,1.0,6912
6,0,0.0025788793573156,3456,0.00421793176792562,3456,-0.2617666538892207,3456,0.012298211455345154,3456,0.014734732918441296,3456,0.006534538464620709,3456,0.008190441876649857,3456,-0.2310235818913145,3456,0.0067265990655869246,3456,0.00782217038795352,3456,-0.16458402776323167,3456,-0.21978082555897094,3456,128,16,-0.44882326436591247,-0.05522835174369932,0.0,prompt_invariant,0,1.0,1,7.894047260284424,6912,0.40990936756134033,6912,0.28208276629447937,6912,0.9031279385089874,6912,1.0,6912,1.0,6912
6,1,0.0017713080742396414,3456,0.0021309535950422287,3456,-0.0556519751318348,3456,0.004566840128973126,3456,0.00595421576872468,3456,0.005570609355345368,3456,0.006127377739176154,3456,-0.15195871099571912,3456,0.005972454324364662,3456,0.006918207975104451,3456,-0.2016879000855434,3456,-0.2311141712208137,3456,128,16,-0.2548087651070913,0.0,0.0,prompt_invariant,0,1.0,1,7.902343273162842,6912,0.3511066138744354,6912,0.23274178057909012,6912,0.9733855128288269,6912,2.0,6912,1.0,6912
6,2,0.0020964747527614236,3456,0.003587521961890161,3456,-0.2790115775586929,3456,0.0076824682764709,3456,0.009493741672486067,3456,0.005065695149824023,3456,0.005492272553965449,3456,-0.130508408515854,3456,0.004953643307089806,3456,0.005947288358584046,3456,-0.213195287657299,3456,-0.2410770774408224,3456,128,16,-0.42660166237252184,-0.09109105471021173,0.0,prompt_invariant,0,1.0,1,7.02676248550415,6912,0.5107882916927338,6912,0.2476244866847992,6912,0.8552263379096985,6912,1.0,6912,1.0,6912
6,3,0.0021554323611781,3456,0.002601999673061073,3456,-0.11958255435819622,3456,0.00861080689355731,3456,0.010563370771706104,3456,0.006071261130273342,3456,0.007132813800126314,3456,-0.19794925296396698,3456,0.006759430281817913,3456,0.007561627076938748,3456,-0.15367281730947135,3456,-0.22372597920842865,3456,128,16,-0.22437021316327838,-0.0300377300467049,0.0,prompt_invariant,0,1.0,1,7.627461910247803,6912,0.35268087685108185,6912,0.21258544921875,6912,0.9545699656009674,6912,1.0,6912,1.0,6912
6,4,0.0017192705417983234,3456,0.002305266563780606,3456,-0.015236809136516333,3456,0.0029555580113083124,3456,0.00358025508467108,3456,0.005126544274389744,3456,0.006589955883100629,3456,-0.2941216492654417,3456,0.005376668879762292,3456,0.006568595301359892,3456,-0.23989214798757857,3456,-0.23258835971954564,3456,128,16,-0.1125680858701467,0.0,0.0,prompt_invariant,0,1.0,1,5.430026054382324,6912,0.557321310043335,6912,0.091522216796875,6912,0.8831336498260498,6912,2.0,6912,1.0,6912
6,5,0.0018307030550204217,3456,0.0022988980636000633,3456,-0.09042639778671405,3456,0.0045670263934880495,3456,0.005438674241304398,3456,0.005579501623287797,3456,0.006599132902920246,3456,-0.1733300169214331,3456,0.005785267800092697,3456,0.006866981973871589,3456,-0.2290307346088226,3456,-0.19618526787811502,3456,128,16,-0.24847357585449614,0.0,0.0,prompt_invariant,0,1.0,1,8.465102195739746,6912,0.322845458984375,6912,0.2900828719139099,6912,0.9718808233737946,6912,1.0,6912,1.0,6912
6,6,0.0035754103446379304,3456,0.005001378711313009,3456,-0.17796359413886442,3456,0.00861800042912364,3456,0.011230429634451866,3456,0.009907792787998915,3456,0.013129977975040674,3456,-0.2751579461217908,3456,0.009379686322063208,3456,0.012867754325270653,3456,-0.2848395895431552,3456,-0.2583067604999173,3456,128,16,-0.4510574137303544,-0.024736393244892158,0.0,prompt_invariant,0,1.0,1,9.501083374023438,6912,0.230560302734375,6912,0.32818078994750977,6912,0.9847375154495239,6912,10.0,6912,1.0,6912
6,7,0.002399067860096693,3456,0.003065487719140947,3456,-0.0730731183511706,3456,0.011771667748689651,3456,0.014429417438805103,3456,0.005899801850318909,3456,0.006769554689526558,3456,-0.18950168315392207,3456,0.00598754920065403,3456,0.007258863653987646,3456,-0.24676002571513342,3456,-0.2361130193012942,3456,128,16,-0.1194922617283364,0.0,0.0,prompt_invariant,0,1.0,1,8.097766876220703,6912,0.3894369900226593,6912,0.29804539680480957,6912,0.901197612285614,6912,1.0,6912,1.0,6912
6,8,0.0017376430914737284,3456,0.0020657340064644814,3456,-0.0010576842446201346,3456,0.004875943763181567,3456,0.00611077225767076,3456,0.005604107398539782,3456,0.006511380197480321,3456,-0.16840851881034224,3456,0.006559345871210098,3456,0.007728607393801212,3456,-0.21671920677003237,3456,-0.19477186286767562,3456,128,16,-0.1116186332486052,0.0,0.0,prompt_invariant,0,1.0,1,6.753026008605957,6912,0.4559604525566101,6912,0.18559233099222183,6912,0.9155542254447937,6912,1.0,6912,1.0,6912
6,9,0.003570246510207653,3456,0.004780079936608672,3456,-0.12129402148302924,3456,0.01611088030040264,3456,0.019992539659142494,3456,0.006975507363677025,3456,0.00838168105110526,3456,-0.24838205911313807,3456,0.007435898995026946,3456,0.009063726291060448,3456,-0.2027530888519889,3456,-0.2440890249645419,3456,128,16,-0.2071613413763559,-0.04107650134856207,0.0,prompt_invariant,0,1.0,1,7.85566520690918,6912,0.41735588014125824,6912,0.27263572812080383,6912,0.8564236760139465,6912,1.0,6912,1.0,6912
6,10,0.0014730358379893005,3456,0.002583321533165872,3456,-0.2326565711643387,3456,0.003225900582037866,3456,0.004686153493821621,3456,0.005303194979205728,3456,0.006682662991806865,3456,-0.2504545460886037,3456,0.005763850640505552,3456,0.006687024375423789,3456,-0.20131239382142216,3456,-0.30631884467033044,3456,128,16,-0.4596797240263706,-0.0001418226170730554,0.0,prompt_invariant,0,1.0,1,8.835698127746582,6912,0.2847900390625,6912,0.3010452389717102,6912,0.9607917070388794,6912,5.0,6912,1.0,6912
6,11,0.001700491236988455,3456,0.001931386417709291,3456,0.0,3456,0.008104465436190367,3456,0.009488494135439396,3456,0.0038901191437616944,3456,0.0047940469812601805,3456,-0.19644242134290724,3456,0.0030833169585093856,3456,0.003686332725919783,3456,-0.20118176977113533,3456,-0.19613916932404757,3456,128,16,-0.06766381347900899,0.0,0.005,prompt_invariant,0,0.995,1,12.36060619354248,6912,0.10035835206508636,6912,0.5131856799125671,6912,0.6708536148071289,6912,18.0,6912,0.0,6912
7,0,0.002186724217608571,3456,0.003042548312805593,3456,-0.16764250112328288,3456,0.014706159476190805,3456,0.020422027446329594,3456,0.00568011961877346,3456,0.006972213042899966,3456,-0.22967974709326547,3456,0.004865780007094145,3456,0.006073487922549248,3456,-0.2665085609275972,3456,-0.3036706954951386,3456,128,16,-0.27800091106807645,-0.08778849657368466,0.0,prompt_invariant,0,1.0,1,11.970582962036133,6912,0.1626172810792923,6912,0.49475981295108795,6912,0.643624484539032,6912,18.0,6912,1.0,6912
7,1,0.002572371973656118,3456,0.004046640824526548,3456,-0.18555305216564605,3456,0.0060281818732619286,3456,0.009051390457898378,3456,0.004877946805208921,3456,0.006335560465231538,3456,-0.3047147776748125,3456,0.005465380847454071,3456,0.006714291404932737,3456,-0.24576424785644385,3456,-0.36565650507788916,3456,128,16,-0.3714073019007612,0.0,0.0,prompt_invariant,0,1.0,1,3.824005603790283,6912,0.7149470448493958,6912,0.029342511668801308,6912,0.7745035886764526,6912,1.0,6912,1.0,6912
7,2,0.0017647462082095444,3456,0.0023173391819000244,3456,-0.15058527449435705,3456,0.011687909718602896,3456,0.015157356392592192,3456,0.0051382004749029875,3456,0.00590868666768074,3456,-0.17814310191472374,3456,0.004850882105529308,3456,0.0061526920180767775,3456,-0.2540920055786474,3456,-0.27499564955815897,3456,128,16,-0.30192162740661455,-0.010167026270776938,0.0,prompt_invariant,0,1.0,1,9.229401588439941,6912,0.3136100172996521,6912,0.3491072356700897,6912,0.9271460175514221,6912,1.0,6912,1.0,6912
7,3,0.0015136064612306654,3456,0.0020604970632120967,3456,-0.10856711896378543,3456,0.00684861303307116,3456,0.009197165723890066,3456,0.003496282733976841,3456,0.004288783064112067,3456,-0.21989524096983362,3456,0.002907527261413634,3456,0.003880572272464633,3456,-0.2925295391627474,3456,-0.3086957364082348,3456,128,16,-0.44462505738266667,0.0,0.0,prompt_invariant,0,1.0,1,8.665568351745605,6912,0.3653041571378708,6912,0.30549992620944977,6912,0.6969683170318604,6912,1.0,6912,0.5555555820465088,6912
7,4,0.002819971414282918,3456,0.004852424841374159,3456,-0.40762871133862166,3456,0.015641748905181885,3456,0.020393073558807373,3456,0.00591017073020339,3456,0.007588237291201949,3456,-0.27011242159319965,3456,0.005746630951762199,3456,0.00696697598323226,3456,-0.2693730194772449,3456,-0.2646702841453083,3456,128,16,-0.536874859940131,-0.2845982513870249,0.0,prompt_invariant,0,1.0,1,6.507241487503052,6912,0.5512093007564545,6912,0.22472915053367615,6912,0.8021566867828369,6912,1.0,6912,1.0,6912
7,5,0.001421140506863594,3456,0.0021494620013982058,3456,-0.2181201614669442,3456,0.0027425307780504227,3456,0.003955629421398044,3456,0.0052120196633040905,3456,0.006517819594591856,3456,-0.254588208126621,3456,0.005334821064025164,3456,0.006776223657652736,3456,-0.2716865072544886,3456,-0.30769004489738694,3456,128,16,-0.2928580372761471,-0.08606344824697038,0.0,prompt_invariant,0,1.0,1,7.370260000228882,6912,0.335359126329422,6912,0.1628173068165779,6912,0.9392982125282288,6912,3.0,6912,1.0,6912
7,6,0.003937304252758622,3456,0.005469412775710225,3456,-0.1460539351725986,3456,0.011789224110543728,3456,0.016480841673910618,3456,0.0062364572659134865,3456,0.008172874804586172,3456,-0.289037045311781,3456,0.007251085480675101,3456,0.009083491750061512,3456,-0.27141935791582317,3456,-0.3326432942430516,3456,128,16,-0.2588169667395101,-0.0038546238665658297,0.0,prompt_invariant,0,1.0,1,7.252335071563721,6912,0.41739344596862793,6912,0.20303058624267578,6912,0.9247197210788727,6912,1.0,6912,1.0,6912
7,7,0.0031664626440033317,3456,0.004139115568250418,3456,-0.08198088609544923,3456,0.010710206348448992,3456,0.014334606472402811,3456,0.005138193955644965,3456,0.006507448153570294,3456,-0.27772452460204444,3456,0.004563644295558333,3456,0.005563744343817234,3456,-0.2609048272680041,3456,-0.2671378418135727,3456,128,16,-0.332278304397768,0.0,0.0,prompt_invariant,0,1.0,1,3.691148042678833,6912,0.7555182576179504,6912,0.06762580573558807,6912,0.7122517824172974,6912,1.0,6912,1.0,6912
7,8,0.0014014748157933354,3456,0.0017699000891298056,3456,-0.0436356520188122,3456,0.00999129842966795,3456,0.012461801059544086,3456,0.004035605117678642,3456,0.004909342620521784,3456,-0.24461880525494462,3456,0.003777159145101905,3456,0.005156696308404207,3456,-0.33580566561221264,3456,-0.26385572383791756,3456,128,16,-0.05808936765331417,0.0,0.0,prompt_invariant,0,1.0,1,11.812606811523438,6912,0.03391510620713234,6912,0.3916972279548645,6912,0.7738303542137146,6912,17.0,6912,1.0,6912
7,9,0.0017920532845892012,3456,0.0021243097726255655,3456,0.0,3456,0.0036867258604615927,3456,0.005182178691029549,3456,0.00501454365439713,3456,0.006300159264355898,3456,-0.2467356290472072,3456,0.005030275788158178,3456,0.006457309704273939,3456,-0.2796861303850908,3456,-0.3173432941889269,3456,128,16,-0.0767585598471357,0.0,0.007,prompt_invariant,0,0.993,1,8.275846481323242,6912,0.3270973861217499,6912,0.25136005878448486,6912,0.9577285647392273,6912,2.0,6912,1.0,6912
7,10,0.0022309748455882072,3456,0.0030866824090480804,3456,-0.1334904668037718,3456,0.006943435873836279,3456,0.009186138398945332,3456,0.0060899280942976475,3456,0.00752554670907557,3456,-0.25471176798208517,3456,0.005915552843362093,3456,0.007612959714606404,3456,-0.29757795277136473,3456,-0.27609220711001814,3456,128,16,-0.22434442635318824,-0.024693772630520153,0.001,prompt_invariant,0,0.999,1,8.693029403686523,6912,0.2991989105939865,6912,0.2939937710762024,6912,0.9850377440452576,6912,1.0,6912,1.0,6912
7,11,0.0013603948173113167,3456,0.0018057635170407593,3456,-0.11706209708427118,3456,0.0029755597934126854,3456,0.0045410022139549255,3456,0.0044965376146137714,3456,0.005694876657798886,3456,-0.25204424057201325,3456,0.004743511788547039,3456,0.006143198581412435,3456,-0.25782671604322904,3456,-0.3640637378017849,3456,128,16,-0.25362607260370484,0.0,0.0,prompt_invariant,0,1.0,1,7.177101373672485,6912,0.4171536713838577,6912,0.20916464179754257,6912,0.9468993842601776,6912,1.0,6912,1.0,6912
8,0,0.002290249103680253,3456,0.0033142330357804894,3456,-0.09829692926093533,3456,0.009520547930151224,3456,0.011880811303853989,3456,0.0040445635095238686,3456,0.0050248142797499895,3456,-0.26295849251255754,3456,0.0029105806024745107,3456,0.003998883068561554,3456,-0.29812143328285945,3456,-0.26997540688087995,3456,128,16,-0.24618505184277914,0.0,0.0,prompt_invariant,0,1.0,1,5.997982025146484,6912,0.5578287243843079,6912,0.1963636428117752,6912,0.7611437439918518,6912,1.0,6912,1.0,6912
