left_feature,right_feature,discovery_source_spearman,validation_source_spearman,discovery_coordinate_spearman,validation_coordinate_spearman
v143_natural.history_mean_logit,v143_natural.last4_mass,-0.42065485239692996,-0.3997394011473875,-0.42065485239692996,-0.3997394011473875
v143_natural.history_mean_logit,v143_natural.middle_mass,0.4154131095935843,0.38985655688293436,0.4154131095935843,0.38985655688293436
v143_natural.history_mean_logit,v143_natural.oldest1_mass,0.04979990838404483,0.01335620131254921,0.04979990838404483,0.01335620131254921
v143_natural.history_mean_logit,v143_natural.policy_need,-0.1978682963088707,-0.18692968309940663,-0.1978682963088707,-0.18692968309940663
v143_natural.history_mean_logit,v143_natural.recent4_mass,0.4235895944116117,0.407210036911316,0.4235895944116117,0.407210036911316
v143_natural.history_mean_logit,v143_natural.recent4_non_oldest_ratio,0.4254744845878932,0.4098824360331414,0.4254744845878932,0.4098824360331414
v143_natural.history_positive_rate,v143_natural.last4_mass,-0.6164797376749597,-0.6076789100600073,-0.6164797376749597,-0.6076789100600073
v143_natural.history_positive_rate,v143_natural.middle_mass,0.6167323422889701,0.6029574230394843,0.6167323422889701,0.6029574230394843
v143_natural.history_positive_rate,v143_natural.oldest1_mass,0.252390205539591,0.23250400007857305,0.252390205539591,0.23250400007857305
v143_natural.history_positive_rate,v143_natural.policy_need,-0.06343994710426819,-0.0436088388900699,-0.06343994710426819,-0.0436088388900699
v143_natural.history_positive_rate,v143_natural.recent4_mass,0.5134592126201563,0.5053413307099127,0.5134592126201563,0.5053413307099127
v143_natural.history_positive_rate,v143_natural.recent4_non_oldest_ratio,0.5197255950707186,0.5117587566945718,0.5197255950707186,0.5117587566945718
v143_natural.last4_mass,v143_natural.middle_mass,-0.9775748496853683,-0.9728570279422671,-0.9775748496853683,-0.9728570279422671
v143_natural.last4_mass,v143_natural.oldest1_mass,-0.6762596413665667,-0.6688570357685328,-0.6762596413665667,-0.6688570357685328
v143_natural.last4_mass,v143_natural.policy_need,-0.19020360958501362,-0.19540695808198535,-0.19020360958501362,-0.19540695808198535
v143_natural.last4_mass,v143_natural.recent4_mass,-0.6516538691661862,-0.6445340199646971,-0.6516538691661862,-0.6445340199646971
v143_natural.last4_mass,v143_natural.recent4_non_oldest_ratio,-0.6658892251258044,-0.6595846440549374,-0.6658892251258044,-0.6595846440549374
v143_natural.middle_mass,v143_natural.oldest1_mass,0.679213193213891,0.6870349274904256,0.679213193213891,0.6870349274904256
v143_natural.middle_mass,v143_natural.policy_need,0.17949793587629886,0.18495745755223572,0.17949793587629886,0.18495745755223572
v143_natural.middle_mass,v143_natural.recent4_mass,0.5609551055975954,0.5342823293011393,0.5609551055975954,0.5342823293011393
v143_natural.middle_mass,v143_natural.recent4_non_oldest_ratio,0.5747038957944272,0.5491972574622003,0.5747038957944272,0.5491972574622003
v143_natural.oldest1_mass,v143_natural.policy_need,0.57027332265254,0.5618601536007624,0.57027332265254,0.5618601536007624
v143_natural.oldest1_mass,v143_natural.recent4_mass,0.16458728114368373,0.14205903044604368,0.16458728114368373,0.14205903044604368
v143_natural.oldest1_mass,v143_natural.recent4_non_oldest_ratio,0.18685661680192733,0.16594903597130198,0.18685661680192733,0.16594903597130198
v143_natural.policy_need,v143_natural.recent4_mass,-0.13571586292431104,-0.12816794578352259,-0.13571586292431104,-0.12816794578352259
v143_natural.policy_need,v143_natural.recent4_non_oldest_ratio,-0.11838932604590088,-0.10927943474851497,-0.11838932604590088,-0.10927943474851497
v143_natural.recent4_mass,v143_natural.recent4_non_oldest_ratio,0.9989837877363826,0.9988416827044034,0.9989837877363826,0.9988416827044034
