comparison,channel,axis,policy,target,control,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
susceptibility:value_shift:top4>random2:target=0.02,susceptibility,policy,value_shift,0.02,random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.008667871429772003,0.019592091099721765,0.640625,-0.013800820135635971,0.030274910306829564,0.7192082111436949
susceptibility:value_shift:top4>random2:target=0.02,susceptibility,policy,value_shift,0.02,random2,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.0015363407357102327,0.011422192299573804,0.5859375,-0.025323775449870665,0.020608182824769755,0.7272727272727272
susceptibility:value_shift:top4>random3:target=0.02,susceptibility,policy,value_shift,0.02,random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.015364038443213344,-0.007548069334229426,0.40625,-0.031913801953447514,0.00021384748820863669,0.5260263929618768
susceptibility:value_shift:top4>random3:target=0.02,susceptibility,policy,value_shift,0.02,random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.011229336877239808,-0.006341176600311617,0.4375,-0.025717725948386266,0.001611817073010493,0.3739002932551319
susceptibility:value_shift:top4>random3:target=0.02,susceptibility,policy,value_shift,0.02,random3,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.013296687660226576,-0.006978782967686487,0.421875,-0.028340057371572004,0.0002522209134168634,0.5183284457478006
susceptibility:value_shift:top4>random4:target=0.02,susceptibility,policy,value_shift,0.02,random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.07447855657360902,0.08280104132935605,0.765625,0.04663167451702553,0.10074555593513329,0.6253665689149559
susceptibility:value_shift:top4>random4:target=0.02,susceptibility,policy,value_shift,0.02,random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.0930600177041436,0.10768087294213756,0.875,0.06686435101704102,0.11929821604596941,0.531891495601173
susceptibility:value_shift:top4>random4:target=0.02,susceptibility,policy,value_shift,0.02,random4,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.08376928713887631,0.09650718077746581,0.8203125,0.05673101211019013,0.10948716364483652,0.5901759530791789
susceptibility:value_shift:top4>random5:target=0.02,susceptibility,policy,value_shift,0.02,random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.004660637938833707,0.012558667465697466,0.546875,-0.011863421975517825,0.020401721165900687,0.49596774193548376
susceptibility:value_shift:top4>random5:target=0.02,susceptibility,policy,value_shift,0.02,random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.012535196964655833,0.018133845043141562,0.671875,-0.002306981099096787,0.026951997886532474,0.3947947214076246
susceptibility:value_shift:top4>random5:target=0.02,susceptibility,policy,value_shift,0.02,random5,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.00859791745174477,0.01720997367396672,0.609375,-0.006708815154472212,0.023563563292108437,0.4794721407624633
susceptibility:value_shift:top4>random6:target=0.02,susceptibility,policy,value_shift,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.0040027603566543,0.0026053373314782616,0.515625,-0.019663761313571875,0.011280685199064309,0.5502199413489735
susceptibility:value_shift:top4>random6:target=0.02,susceptibility,policy,value_shift,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,-6.562946757425426e-05,0.004068808976818387,0.5625,-0.014957313533579732,0.014063186701920945,0.4820381231671554
susceptibility:value_shift:top4>random6:target=0.02,susceptibility,policy,value_shift,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.002034194912114276,0.002962993573945313,0.5390625,-0.016868721200480694,0.01323552185162967,0.5447214076246334
susceptibility:value_shift:top4>random7:target=0.02,susceptibility,policy,value_shift,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.001337970600770998,0.009073012046852966,0.578125,-0.018160399464230974,0.021103749692498616,0.5854105571847507
