switch_type,layer,head,switch_residual,switch_residual_samples,paraphrase_residual,paraphrase_residual_samples,parity_residual,parity_residual_samples,residual_log_ratio,residual_log_ratio_samples,query_log_ratio,query_log_ratio_samples,prompt_history_excess,prompt_history_excess_samples,native_log_ratio,native_log_ratio_samples,current_key_log_ratio,current_key_log_ratio_samples,switch_temporal_js,switch_temporal_js_samples,paraphrase_temporal_js,paraphrase_temporal_js_samples,temporal_js_excess,temporal_js_excess_samples,switch_temporal_w1,switch_temporal_w1_samples,paraphrase_temporal_w1,paraphrase_temporal_w1_samples,temporal_w1_excess,temporal_w1_excess_samples,previous_episode_mass,previous_episode_mass_samples,returned_a1_mass,returned_a1_mass_samples
identity_scene,15,0,0.007065144367516041,192,0.002170805586501956,192,0.0,192,0.9006882360965736,192,0.629856280709469,192,0.17324604657920625,192,0.7418449378760895,192,0.7009465384821307,192,0.0002100886486005038,192,4.743535828310996e-05,192,0.00013385358033701777,192,0.07027523219585419,192,0.031036898493766785,192,0.03620721399784088,192,0.928113579750061,192,0.0,192
identity_scene,15,1,0.0053982052486389875,192,0.0027523707831278443,192,0.0,192,0.6871115911877359,192,0.7074310643656512,192,-0.0806054618391448,192,0.8531472648499838,192,0.8041489806658013,192,0.0003504218184389174,192,7.755027036182582e-05,192,0.00021989761444274336,192,0.0843532457947731,192,0.03572717122733593,192,0.03578210435807705,192,0.9409001767635345,192,0.0,192
identity_scene,15,2,0.005517962854355574,192,0.0026079074013978243,192,0.0,192,0.6620353369070137,192,0.6093510744155751,192,-0.0012835374817252165,192,0.7120938213378833,192,0.6763682173072161,192,0.0005081245617475361,192,0.00011527183232828975,192,0.00033101055305451155,192,0.11492839083075523,192,0.051071012392640114,192,0.05691501125693321,192,0.9470781087875366,192,0.0,192
identity_scene,15,3,0.009374042972922325,192,0.0031432242831215262,192,0.0,192,0.7901554705189298,192,0.6848374873800886,192,0.09146286233989609,192,0.6626543807241898,192,0.6799800973626431,192,0.00039095524698495865,192,8.018069638637826e-05,192,0.000231816855375655,192,0.09336914867162704,192,0.042367277666926384,192,0.036171117797493935,192,0.9496390521526337,192,0.0,192
identity_scene,15,4,0.004628920461982489,192,0.002352783572860062,192,0.0,192,0.6709303445728343,192,0.7055043002652821,192,-0.007128486401444853,192,0.7692148612379925,192,0.755449768606135,192,0.00022753066150471568,192,5.5468051868956536e-05,192,0.0001370545433019288,192,0.07606686651706696,192,0.030338500626385212,192,0.03209502622485161,192,0.945121705532074,192,0.0,192
identity_scene,15,5,0.005149692064151168,192,0.002426426624879241,192,0.0,192,0.6625317630325749,192,0.6481780173735617,192,-0.08658284263233515,192,0.6523354375619965,192,0.6764018411167816,192,0.0001990071905311197,192,4.6080116590019315e-05,192,0.00012524855992523953,192,0.07603604346513748,192,0.03369113244116306,192,0.027982300147414207,192,0.8856828510761261,192,0.0,192
identity_scene,15,6,0.0068821406457573175,192,0.002836874220520258,192,0.0,192,0.79602981006608,192,0.758205281071374,192,-0.005714167622176636,192,0.708288125314477,192,0.6342327596546611,192,0.00021907671180088073,192,4.949035064782947e-05,192,0.0001540834055049345,192,0.07401446998119354,192,0.0346642229706049,192,0.03517639636993408,192,0.9450072646141052,192,0.0,192
identity_scene,15,7,0.007367577403783798,192,0.0032823511864989996,192,0.0,192,0.5935801686447917,192,0.6315104309057418,192,-0.07562888049599767,192,0.7920057203964908,192,0.7794400292611408,192,0.000593057251535356,192,0.00013192990445531905,192,0.00031666195718571544,192,0.10098517686128616,192,0.053087590262293816,192,0.04141950234770775,192,0.94709712266922,192,0.0,192
identity_scene,15,8,0.007166960742324591,192,0.002955030184239149,192,0.0,192,0.8573540884422126,192,0.7539713755010226,192,0.07790562380437333,192,0.7128174165375563,192,0.7445837944051485,192,0.00011936063674511388,192,2.3399268684443086e-05,192,7.104074757080525e-05,192,0.06914510577917099,192,0.0409521758556366,192,0.02783121168613434,192,0.9092300534248352,192,0.0,192
identity_scene,15,9,0.00518595171160996,192,0.0023918510414659977,192,0.0,192,0.7205978430729116,192,0.6449830118778039,192,0.003553070226996441,192,0.8161213029559504,192,0.6743139614565272,192,0.00028806316549889743,192,7.155215280363336e-05,192,0.0001598989765625447,192,0.09914105758070946,192,0.044206591323018074,192,0.034321801736950874,192,0.951664537191391,192,0.0,192
identity_scene,15,10,0.00787083525210619,192,0.0030199498869478703,192,0.0,192,0.8654495787010186,192,0.7644101705002224,192,0.10766614231921359,192,0.8189115851228566,192,0.7375635360734578,192,0.00021597862360067666,192,3.577086317818612e-05,192,0.0001446283422410488,192,0.08701544627547264,192,0.03223053738474846,192,0.037379540503025055,192,0.9142594933509827,192,0.0,192
identity_scene,15,11,0.012071776203811169,192,0.0036992181558161974,192,0.0,192,0.8462347105143821,192,0.6364109074066653,192,0.1432506288988254,192,0.7017623264567103,192,0.651695742058783,192,0.00017847884737420827,192,3.7868216168135405e-05,192,8.791984873823822e-05,192,0.082730732858181,192,0.035315169021487236,192,0.03274686075747013,192,0.7584023177623749,192,0.0,192
identity_scene,16,0,0.007227163529023528,192,0.0036768182180821896,192,0.0,192,0.7626007170474419,192,0.6041951402922122,192,0.13405408588324247,192,0.642832941799589,192,0.6685903311819184,192,0.00023753954155836254,192,5.080841947346926e-05,192,0.00013970095460535958,192,0.08086217567324638,192,0.04222891293466091,192,0.030635826289653778,192,0.8532441556453705,192,0.0,192
identity_scene,16,1,0.00825573317706585,192,0.00459045497700572,192,0.0,192,0.6387287553175534,192,0.6344044319517698,192,0.036255788824861135,192,0.6978068823173788,192,0.6917790839129525,192,0.0002897723898058757,192,7.127383287297562e-05,192,0.0001847757666837424,192,0.07884866744279861,192,0.04304946027696133,192,0.025291312485933304,192,0.9217734932899475,192,0.0,192
identity_scene,16,2,0.010957899037748575,192,0.005035732872784138,192,0.0,192,0.722829376443807,192,0.776649375168065,192,0.0022983103797281357,192,0.6099836222886605,192,0.8111363781803057,192,0.0001234911906067282,192,3.3168995287269354e-05,192,7.483260560547933e-05,192,0.06137220561504364,192,0.02891759481281042,192,0.02484951913356781,192,0.7505673766136169,192,0.0,192
identity_scene,16,3,0.005517708603292704,192,0.002019474166445434,192,0.0,192,0.843902516166656,192,0.663181327184734,192,0.13905590267456103,192,0.6229114339583361,192,0.6449553025695671,192,0.0002081833954434842,192,4.7457258915528655e-05,192,0.0001396295556332916,192,0.07706095650792122,192,0.036436837166547775,192,0.0301738316193223,192,0.9318302869796753,192,0.0,192
identity_scene,16,4,0.00556337577290833,192,0.0024812729097902775,192,0.0,192,0.5829351983995437,192,0.6125928212265639,192,-0.06312739124867198,192,0.6195956278125516,192,0.6991652725484367,192,0.00013384329213295132,192,3.510714304866269e-05,192,8.589159551775083e-05,192,0.06539248675107956,192,0.03556520864367485,192,0.028845196589827538,192,0.8473719656467438,192,0.0,192
identity_scene,16,5,0.0104159414768219,192,0.003566213767044246,192,0.0,192,0.9735284778208829,192,0.7682975400780805,192,0.1889917466207679,192,0.5795908577650644,192,0.7721178258570454,192,0.0001694108941592276,192,3.578842733986676e-05,192,0.00011713567073456943,192,0.06762972101569176,192,0.030251380056142807,192,0.03425624594092369,192,0.7927114069461823,192,0.0,192
identity_scene,16,6,0.004974086536094546,192,0.0022357513662427664,192,0.0,192,0.7665627834310195,192,0.6471457196491853,192,0.14183177892242504,192,0.6527029499106041,192,0.7051946182210693,192,7.769249350531027e-05,192,1.885593155748211e-05,192,4.8113168304553255e-05,192,0.054297082126140594,192,0.03246618993580341,192,0.020601555705070496,192,0.9433987736701965,192,0.0,192
identity_scene,16,7,0.005294861504808068,192,0.002313877223059535,192,0.0,192,0.7424667402702432,192,0.6701905334993229,192,-0.046310332499879966,192,0.6377682811692722,192,0.6566523063407297,192,0.0002498236281098798,192,6.638961349381134e-05,192,0.00015961815370246768,192,0.07519194483757019,192,0.040126342326402664,192,0.02742093615233898,192,0.953300416469574,192,0.0,192
identity_scene,16,8,0.009924976155161858,192,0.005764011992141604,192,0.0,192,0.5866107082171734,192,0.7471360453730335,192,-0.25547160906668215,192,0.5835994225134807,192,0.7181899033796304,192,9.761765250004828e-05,192,2.3948137823026627e-05,192,5.9593759942799807e-05,192,0.049636317417025566,192,0.02610170468688011,192,0.021413469687104225,192,0.8147192001342773,192,0.0,192
identity_scene,16,9,0.011604575905948877,192,0.005406924057751894,192,0.0,192,0.9421833709864381,192,0.7776476263198805,192,0.07134386558034544,192,0.6427214520437886,192,0.6992165851428812,192,9.401862189406529e-05,192,2.9630647986778058e-05,192,4.860352782998234e-05,192,0.052374619990587234,192,0.02899414300918579,192,0.011811185162514448,192,0.8626369535923004,192,0.0,192
identity_scene,16,10,0.005915155401453376,192,0.0029270958621054888,192,0.0,192,0.7128171739041853,192,0.6214675718298008,192,0.034862468803338986,192,0.6331948295619636,192,0.6150636644504153,192,0.00030211618286557496,192,8.721594349481165e-05,192,0.00017435882182326168,192,0.0772739090025425,192,0.0432291254401207,192,0.024979138746857643,192,0.9333012402057648,192,0.0,192
identity_scene,16,11,0.008908185176551342,192,0.00488497968763113,192,0.0,192,0.6474969556956013,192,0.6980832082672397,192,-0.07298746326616745,192,0.5547098179384928,192,0.6419893903466467,192,0.0003306640428490937,192,8.794345194473863e-05,192,0.00019773415988311172,192,0.09104832634329796,192,0.04581044986844063,192,0.0326103363186121,192,0.9261626601219177,192,0.0,192
identity_scene,17,0,0.004534833831712604,192,0.0023938340600579977,192,0.0,192,0.6239044529940456,192,0.6306739546232372,192,-0.0020047175998603173,192,0.5882689983813455,192,0.6831267063559121,192,0.0001897343754535541,192,3.88571061193943e-05,192,0.00010237214519293047,192,0.05798209831118584,192,0.03274916857481003,192,0.016521772369742393,192,0.8879088759422302,192,0.0,192
identity_scene,17,1,0.005030921660363674,192,0.0015946066123433411,192,0.0,192,0.9535203831954283,192,0.7102060713388001,192,0.20634182184738603,192,0.6315542333531361,192,0.6825691454400247,192,9.05875422176905e-05,192,1.9125815015286207e-05,192,5.5309537856373936e-05,192,0.0731712058186531,192,0.03313175216317177,192,0.027551358565688133,192,0.9957295358181,192,0.0,192
identity_scene,17,2,0.0052335436921566725,192,0.0027946324553340673,192,0.0,192,0.5298496600919398,192,0.6428289324813339,192,-0.12619118515027117,192,0.7014133725073166,192,0.6077135858129366,192,5.628779763355851e-05,192,1.8008300685323775e-05,192,3.1952029530657455e-05,192,0.043748654425144196,192,0.024127918295562267,192,0.01633135974407196,192,0.8113049864768982,192,0.0,192
identity_scene,17,3,0.007930264808237553,192,0.003469308023341,192,0.0,192,0.9358923670136302,192,0.6468946118434725,192,0.19548024113176599,192,0.5943875615441974,192,0.6494913821398183,192,5.712798156309873e-05,192,1.1694704880937934e-05,192,2.6884339604293928e-05,192,0.03835183195769787,192,0.021261484362185,192,0.014206208288669586,192,0.9687731862068176,192,0.0,192
identity_scene,17,4,0.003729345859028399,192,0.002017462276853621,192,0.0,192,0.7305331154857794,192,0.5974735210437307,192,0.041512092568034786,192,0.46164810528968514,192,0.6503311416493128,192,5.5549149692524225e-05,192,1.2229596904944628e-05,192,3.577656389097683e-05,192,0.04803645983338356,192,0.024697892367839813,192,0.013832135125994682,192,0.9322727918624878,192,0.0,192
identity_scene,17,5,0.006527139572426677,192,0.0029503671685233712,192,0.0,192,0.7448278491084819,192,0.6350012670026968,192,0.07593785927770952,192,0.575643835814568,192,0.6614458089989763,192,5.0539805670268834e-05,192,1.2375508958939463e-05,192,3.175464917148929e-05,192,0.0494744461029768,192,0.024800065904855728,192,0.021714692935347557,192,0.9487889409065247,192,0.0,192
identity_scene,17,6,0.004550836281850934,192,0.0021239027846604586,192,0.0,192,0.5999246332260242,192,0.6372602097714757,192,0.007617344825391309,192,0.5212479242961421,192,0.6467108000297137,192,0.00015829966287128627,192,3.5814562579616904e-05,192,7.373841071967036e-05,192,0.05374402180314064,192,0.03200695663690567,192,0.01646941341459751,192,0.8911400735378265,192,0.0,192
identity_scene,17,7,0.009817700833082199,192,0.0031881763134151697,192,0.0,192,1.0195820337270785,192,0.6842055366043353,192,0.22201984830822197,192,0.620741032884264,192,0.6904137020019235,192,7.964635005919263e-05,192,1.55971065396443e-05,192,5.223698099143803e-05,192,0.062453387305140495,192,0.02449537068605423,192,0.026350566186010838,192,0.9994941651821136,192,0.0,192
identity_scene,17,8,0.008405742701143026,192,0.003445504931733012,192,0.0,192,0.9252410404106686,192,0.665381150679835,192,0.19260130338255838,192,0.5350341800295066,192,0.6442696801992611,192,4.1249229980167e-05,192,9.228314411302563e-06,192,2.002184555749409e-05,192,0.03478587418794632,192,0.017666581086814404,192,0.017697064206004143,192,0.9823830127716064,192,0.0,192
identity_scene,17,9,0.007484077708795667,192,0.003724529640749097,192,0.0,192,0.583965685549703,192,0.6619196907058656,192,-0.10144322750646897,192,0.5593044983941695,192,0.592316656254456,192,0.000412904832046479,192,0.00010448170360177755,192,0.00018358862871536985,192,0.10150909423828125,192,0.06191970780491829,192,0.03946731798350811,192,0.8820480704307556,192,0.0,192
identity_scene,17,10,0.010237365029752254,192,0.004713378380984068,192,0.0,192,0.7544112948599135,192,0.6338495800598968,192,-0.008605674927629203,192,0.6211811593411742,192,0.6833199901604612,192,7.605466089444235e-05,192,1.9887882444891147e-05,192,3.5413630030234344e-05,192,0.0488863755017519,192,0.026839756406843662,192,0.023627806454896927,192,0.81395623087883,192,0.0,192
identity_scene,17,11,0.006968162255361676,192,0.0034761957358568907,192,0.0,192,0.6448563107806832,192,0.5666599304143822,192,-0.019421387273650503,192,0.5596752371913589,192,0.5613975423748774,192,0.0001910819992190227,192,4.1516992496326566e-05,192,0.00011410492879804224,192,0.0714886449277401,192,0.03798627108335495,192,0.030735289677977562,192,0.8793923854827881,192,0.0,192
identity_scene,18,0,0.006450161803513765,192,0.0033896490931510925,192,0.0,192,0.5394092100523238,192,0.4996929645112316,192,-0.01640084462690386,192,0.4964937191719182,192,0.46217131206766104,192,0.00017064295388991013,192,3.564413054846227e-05,192,0.00010879027104238048,192,0.08491580933332443,192,0.03554723225533962,192,0.03559417463839054,192,0.9140441417694092,192,0.0,192
identity_scene,18,1,0.00441841478459537,192,0.002386301406659186,192,0.0,192,0.5135298311731649,192,0.48647505039921896,192,0.014259185512665695,192,0.5151862858601388,192,0.48531394382680304,192,0.00011117567191831768,192,3.12531046802178e-05,192,6.1787406593794e-05,192,0.05973690003156662,192,0.02800688613206148,192,0.018981358036398888,192,0.913763552904129,192,0.0,192
identity_scene,18,2,0.003965012496337295,192,0.0021660851780325174,192,0.0,192,0.48198123125260534,192,0.48403621773662187,192,-0.02874150652738436,192,0.4085647800761465,192,0.49456011067583433,192,0.00017056938668247312,192,3.8181940908543766e-05,192,9.384672011947259e-05,192,0.06177033111453056,192,0.03342078998684883,192,0.023565838113427162,192,0.9534571170806885,192,0.0,192
identity_scene,18,3,0.004066820256412029,192,0.002036730293184519,192,0.0,192,0.6497574104761584,192,0.5218303667718693,192,0.1920471007096676,192,0.5641116717343202,192,0.5654759277874523,192,0.00014946056762710214,192,3.125234070466831e-05,192,8.030035678530112e-05,192,0.07326726615428925,192,0.03354794904589653,192,0.026398652233183384,192,0.9277253448963165,192,0.0,192
identity_scene,18,4,0.006945353699848056,192,0.0032998103415593505,192,0.0,192,0.4544120705178416,192,0.5719683902409715,192,-0.08848071898712712,192,0.37629985021948104,192,0.45690091517366194,192,0.00026546631124801934,192,5.116563988849521e-05,192,0.00015932497626636177,192,0.08807966113090515,192,0.04881745204329491,192,0.03435653634369373,192,0.8586109280586243,192,0.0,192
identity_scene,18,5,0.004221224691718817,192,0.0023635629331693053,192,0.0,192,0.5268657146252933,192,0.5339016492001643,192,0.037767943099164925,192,0.6031290063278396,192,0.555892600604875,192,0.00014908082084730268,192,3.183142689522356e-05,192,7.455262675648555e-05,192,0.07209892943501472,192,0.03350684233009815,192,0.024950495921075344,192,0.9595774412155151,192,0.0,192
identity_scene,18,6,0.004596411250531673,192,0.0025595204206183553,192,0.0,192,0.48873792281159617,192,0.5164901295305678,192,-0.05123182451232458,192,0.35444850281725293,192,0.5387087656094751,192,0.00016921560745686293,192,3.33212738041766e-05,192,9.042858437169343e-05,192,0.07085474953055382,192,0.03763211518526077,192,0.029206921346485615,192,0.9616023302078247,192,0.0,192
identity_scene,18,7,0.0034070464316755533,192,0.0018654231680557132,192,0.0,192,0.6498225038476662,192,0.4911921395874444,192,0.05518544788905877,192,0.5783907893736899,192,0.5615748233707356,192,0.00010580715024843812,192,2.774669701466337e-05,192,5.0594579079188406e-05,192,0.06193527765572071,192,0.029363663867115974,192,0.022660603746771812,192,0.9429091215133667,192,0.0,192
identity_scene,18,8,0.003957163775339723,192,0.00224095128942281,192,0.0,192,0.392718355860667,192,0.5188254008416664,192,-0.022867689167415398,192,0.4291521156847887,192,0.5300833257706732,192,0.00017772495630197227,192,3.706659117597155e-05,192,9.148833487415686e-05,192,0.06953340768814087,192,0.03226028382778168,192,0.028568049892783165,192,0.9376565515995026,192,0.0,192
identity_scene,18,9,0.005746623734012246,192,0.0026621987344697118,192,0.0,192,0.6354868333071046,192,0.5900543936822089,192,-0.07948277805256158,192,0.3682668970232853,192,0.5133443219961472,192,9.106306970352307e-05,192,1.7241138266399503e-05,192,5.508266622200608e-05,192,0.0525632668286562,192,0.026848627254366875,192,0.01841573975980282,192,0.8989303410053253,192,0.0,192
identity_scene,18,10,0.0059030025731772184,192,0.002799995825625956,192,0.0,192,0.5482630350402699,192,0.47853841445884704,192,0.053622584586771715,192,0.5551340944546821,192,0.5553038713140751,192,0.00020764376677107066,192,3.878615461871959e-05,192,0.00012955508282175288,192,0.06726781651377678,192,0.04120730422437191,192,0.021106699481606483,192,0.9631584286689758,192,0.0,192
identity_scene,18,11,0.0050803618505597115,192,0.0031494423747062683,192,0.0,192,0.47557521183535434,192,0.46879216880645547,192,-0.000821956575423749,192,0.5492280725465648,192,0.45077613428332963,192,0.0001639178954064846,192,3.548899985617027e-05,192,7.494303281418979e-05,192,0.07196035236120224,192,0.035347746685147285,192,0.016527801752090454,192,0.9076115190982819,192,0.0,192
identity_scene,19,0,0.008263738825917244,192,0.005830337293446064,192,0.0,192,0.3609149536540312,192,0.20096254189261759,192,0.19713681403941957,192,0.2394027978872016,192,0.3004723925274041,192,0.00015647827967768535,192,4.6708555601071566e-05,192,7.249173359014094e-05,192,0.07739081606268883,192,0.04291289672255516,192,0.012598101980984211,192,0.9473282396793365,192,0.0,192
identity_scene,19,1,0.007264629704877734,192,0.0032185856252908707,192,0.0,192,0.8008613634835412,192,0.2373183108736579,192,0.5027685771099782,192,0.18381423785304873,192,0.2714082428564395,192,7.543311949120834e-05,192,2.2580265067517757e-05,192,3.723194822669029e-05,192,0.050989581272006035,192,0.030148017220199108,192,0.017252527177333832,192,0.930816113948822,192,0.0,192
identity_scene,19,2,0.004397854674607515,192,0.0027476181276142597,192,0.0,192,0.4474739940650183,192,0.14017269980270267,192,0.33095552449513493,192,-0.01923842895204658,192,0.17573501571218225,192,3.156741877319291e-05,192,9.779960237210616e-06,192,1.4351538993651047e-05,192,0.03959622420370579,192,0.019656412303447723,192,0.015881425701081753,192,0.9992449879646301,192,0.0,192
identity_scene,19,3,0.006160188000649214,192,0.003777548554353416,192,0.0,192,0.40346871105558313,192,0.22440133096377807,192,0.19182239869077325,192,0.19830402695344457,192,0.12637815193433521,192,0.00015276357589755207,192,5.662189141730778e-05,192,5.610816151602194e-05,192,0.06559352949261665,192,0.04534459300339222,192,0.013100781477987766,192,0.9820131361484528,192,0.0,192
identity_scene,19,4,0.009619551710784435,192,0.004391432506963611,192,0.0,192,0.6797159251624861,192,0.26022943007979626,192,0.5259024028044719,192,0.02645611075677453,192,0.2187223489224987,192,4.9229034630116075e-05,192,1.600859104655683e-05,192,2.380186560912989e-05,192,0.05509000085294247,192,0.03228053264319897,192,0.02122682984918356,192,0.7948867678642273,192,0.0,192
identity_scene,19,5,0.006821292685344815,192,0.0051362921949476,192,0.0,192,0.19879322540191618,192,0.2622293781567679,192,-0.025611347312584243,192,0.19619492090415164,192,0.2514892041869887,192,5.393443279899657e-05,192,1.4025921700522304e-05,192,2.4854169168975204e-05,192,0.039665184915065765,192,0.020186695270240307,192,0.013934552669525146,192,0.8111522197723389,192,0.0,192
identity_scene,19,6,0.005335296504199505,192,0.003113166429102421,192,0.0,192,0.5726478047956927,192,0.33274302156737934,192,0.0856894592302862,192,0.3261394505447445,192,0.28350482578870084,192,6.509391096187755e-05,192,1.613997301319614e-05,192,3.2513584301341325e-05,192,0.04598125070333481,192,0.023661019280552864,192,0.013399333693087101,192,0.8607787489891052,192,0.0,192
identity_scene,19,7,0.0038984768325462937,192,0.0027505201287567616,192,0.0,192,0.24176570398447464,192,0.22934275069831278,192,0.14782951299910857,192,-0.019479987521417795,192,0.2049049310773534,192,4.044141314807348e-05,192,1.380572393827606e-05,192,1.940855145221576e-05,192,0.043927667662501335,192,0.02698737569153309,192,0.011047168634831905,192,0.848755270242691,192,0.0,192
identity_scene,19,8,0.0038651764625683427,192,0.0025291256606578827,192,0.0,192,0.39828035423742103,192,0.33935697582922963,192,0.039939931498953585,192,0.33274632560543116,192,0.36245932133405373,192,2.404399128863588e-05,192,5.914244866289664e-06,192,1.4711567928316072e-05,192,0.03063223324716091,192,0.016745952889323235,192,0.009989338926970959,192,0.907739669084549,192,0.0,192
identity_scene,19,9,0.004913414595648646,192,0.002416370203718543,192,0.0,192,0.5105100602904108,192,0.10769027282721791,192,0.42350300604521707,192,0.2638855508585913,192,0.2061784293103454,192,8.89692164491862e-05,192,2.6569832698442042e-05,192,4.5673124986933544e-05,192,0.05671660415828228,192,0.03447086736559868,192,0.01590420864522457,192,0.9009183943271637,192,0.0,192
identity_scene,19,10,0.006975497584789991,192,0.0029408695409074426,192,0.0,192,0.674745876235403,192,0.3977586598554408,192,0.3616034939604642,192,0.11819715181499973,192,0.42401356630147696,192,0.00010886572999879718,192,2.2749423806089908e-05,192,6.901106826262549e-05,192,0.09611231833696365,192,0.04551585018634796,192,0.04290599748492241,192,0.9848451912403107,192,0.0,192
identity_scene,19,11,0.008761813398450613,192,0.004239446250721812,192,0.0,192,0.5889158520947788,192,0.367570833082458,192,0.1811163916959564,192,0.1443620755174369,192,0.28346092862441774,192,9.668676648288965e-05,192,2.3731932742521167e-05,192,4.5323045924305916e-05,192,0.047051116824150085,192,0.02641463279724121,192,0.01891351118683815,192,0.9087480306625366,192,0.0,192
identity_scene,20,0,0.004887964343652129,192,0.004153481684625149,192,0.0,192,0.28580507749946005,192,0.06541297219599078,192,-0.01849966298608066,192,0.04236586687857019,192,0.03979109464444703,192,3.827530599664897e-05,192,1.712515950202942e-05,192,1.285259895666968e-05,192,0.04237765446305275,192,0.03379253298044205,192,0.00927063450217247,192,0.8538970351219177,192,0.0,192
identity_scene,20,1,0.004977914039045572,192,0.005426154937595129,192,0.0,192,0.022194274514078953,192,-0.08635946580702139,192,-0.05136126868466437,192,0.06616901095826415,192,-0.09777031021277607,192,7.087118865456432e-05,192,3.0511466320604086e-05,192,2.3776186935720034e-05,192,0.0706191211938858,192,0.05375520512461662,192,0.020994141697883606,192,0.9999164640903473,192,0.0,192
identity_scene,20,2,0.005345732904970646,192,0.0031075801234692335,192,0.0,192,0.5737513131067169,192,0.25160903634450027,192,0.3441903949418868,192,0.05072749095310603,192,0.021994302557596317,192,0.00010428998939460143,192,2.987809421028942e-05,192,4.4802371121477336e-05,192,0.09040477126836777,192,0.04871390759944916,192,0.03434029221534729,192,0.9975066483020782,192,0.0,192
identity_scene,20,3,0.0022886450169607997,192,0.0026998724788427353,192,0.0,192,-0.04588691424671823,192,-0.09339743921627994,192,-0.07388125886079949,192,-0.0001844837869752405,192,-0.0838843211506933,192,4.82387695228681e-05,192,3.03672713926062e-05,192,7.1084850787883624e-06,192,0.06986524909734726,192,0.05420292168855667,192,0.004578590393066406,192,0.9998199045658112,192,0.0,192
identity_scene,20,4,0.005975164007395506,192,0.004301941255107522,192,0.0,192,0.31331071922572007,192,0.1287606096629858,192,0.15963892531299498,192,0.1281227387620551,192,0.10392088604717985,192,8.367039845325053e-05,192,2.969485467474442e-05,192,3.022325017809635e-05,192,0.04949257895350456,192,0.03289237432181835,192,0.01426761643961072,192,0.8962867259979248,192,0.0,192
identity_scene,20,5,0.0037388416239991784,192,0.004563633119687438,192,0.0,192,0.0005286780272529679,192,-0.029621024122798253,192,-0.01669681092694511,192,0.012858216136470242,192,-0.09797705594472297,192,8.51736513141077e-05,192,6.645865505561233e-05,192,1.5514251572312787e-06,192,0.08846038579940796,192,0.07069534063339233,192,0.0077981650829315186,192,0.9999865889549255,192,0.0,192
identity_scene,20,6,0.005747937131673098,192,0.003416367224417627,192,0.0,192,0.6395896293395424,192,0.18527837292508298,192,0.22888697033792094,192,0.037434350232935315,192,0.23542260951465935,192,6.600093183806166e-05,192,2.161070005968213e-05,192,2.4763908186287154e-05,192,0.053979624062776566,192,0.03359794057905674,192,0.013011274859309196,192,0.8765157461166382,192,0.0,192
identity_scene,20,7,0.0020452472381293774,192,0.002704509417526424,192,0.0,192,-0.13387204046532897,192,-0.0550276905662149,192,-0.10136260982434336,192,0.15333773670632128,192,0.030026447556150943,192,3.9789185393601656e-05,192,3.5797551390714943e-05,192,9.280120139010251e-07,192,0.025560781359672546,192,0.03456658124923706,192,-0.004195913672447205,192,0.9999954104423523,192,0.0,192
identity_scene,20,8,0.004633633187040687,192,0.004604266723617911,192,0.0,192,0.13626110313346673,192,-0.14812886344775733,192,0.2744493511527676,192,0.10550435886171966,192,-0.1708037599734034,192,3.3302338124485686e-05,192,1.5167614037636667e-05,192,1.758908729243558e-05,192,0.0641399621963501,192,0.04248033091425896,192,0.01877772808074951,192,0.9153886139392853,192,0.0,192
identity_scene,20,9,0.0028367298655211926,192,0.0021698533091694117,192,0.0,192,0.2612856848924986,192,0.04724374260945023,192,0.2131156540124114,192,0.03128796977433774,192,0.06128791458306497,192,2.336676698178053e-05,192,9.173159924102947e-06,192,9.366161975776777e-06,192,0.03923860192298889,192,0.026533372700214386,192,0.006420858204364777,192,0.9610647857189178,192,0.0,192
identity_scene,20,10,0.003857568954117596,192,0.0028749234043061733,192,0.0,192,0.2715175043277335,192,0.2089403527547471,192,0.0956359820779702,192,-0.026577280747936388,192,0.10997205633740761,192,6.210386345628649e-05,192,1.6010060789994895e-05,192,3.0666009479318745e-05,192,0.04430475831031799,192,0.029041331261396408,192,0.015271753072738647,192,0.8920077085494995,192,0.0,192
identity_scene,20,11,0.0071020221803337336,192,0.0075661849696189165,192,0.0,192,0.01721011121895445,192,0.035707144206534466,192,-0.06743246016454249,192,0.025591341547482993,192,0.05068929791407606,192,3.616337926359847e-05,192,2.402193786110729e-05,192,8.12980579212308e-06,192,0.036667220294475555,192,0.03599277511239052,192,0.006900068372488022,192,0.9974879026412964,192,0.0,192
identity_scene,21,0,0.006464325590059161,192,0.00445629539899528,192,0.0,192,0.3764115436407536,192,0.12158631911726403,192,0.23785948241348986,192,0.09648091196115133,192,0.23732116345489992,192,6.873650272609666e-05,192,2.789143763948232e-05,192,2.5859888410195708e-05,192,0.07277840375900269,192,0.05108855292201042,192,0.026114042848348618,192,0.9988471567630768,192,0.0,192
identity_scene,21,1,0.005272979382425547,192,0.0038831159472465515,192,0.0,192,0.2830954563357875,192,-0.016736342368122333,192,0.14995437072542045,192,-0.11063504156773235,192,0.09959636758424084,192,4.3505213398020715e-05,192,1.765386332408525e-05,192,1.4386241673491895e-05,192,0.04354128800332546,192,0.0327525082975626,192,0.008877837099134922,192,0.8802345991134644,192,0.0,192
