layer,head,discovery_raw__v136_prompt__age_js_score,validation_raw__v136_prompt__age_js_score,discovery_weighted__v136_prompt__age_js_score,validation_weighted__v136_prompt__age_js_score,discovery_raw__v136_prompt__cphi_score,validation_raw__v136_prompt__cphi_score,discovery_weighted__v136_prompt__cphi_score,validation_weighted__v136_prompt__cphi_score,discovery_raw__v136_temporal__middle_recent_margin,validation_raw__v136_temporal__middle_recent_margin,discovery_weighted__v136_temporal__middle_recent_margin,validation_weighted__v136_temporal__middle_recent_margin,discovery_raw__v136_temporal__old_mass_excess,validation_raw__v136_temporal__old_mass_excess,discovery_weighted__v136_temporal__old_mass_excess,validation_weighted__v136_temporal__old_mass_excess,discovery_raw__v136_temporal__spectral_peak_ratio,validation_raw__v136_temporal__spectral_peak_ratio,discovery_weighted__v136_temporal__spectral_peak_ratio,validation_weighted__v136_temporal__spectral_peak_ratio,discovery_raw__v136_temporal__temporal_reach_ratio,validation_raw__v136_temporal__temporal_reach_ratio,discovery_weighted__v136_temporal__temporal_reach_ratio,validation_weighted__v136_temporal__temporal_reach_ratio,discovery_raw__v138_cross__history_specificity,validation_raw__v138_cross__history_specificity,discovery_weighted__v138_cross__history_specificity,validation_weighted__v138_cross__history_specificity
0,10,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.6434329879447769,0.6434329879447769,1.9084460735321045,1.9111478328704834,1.5017293087489891,1.5029672838425514,0.21758249402046204,0.21798714995384216,0.7142617288463189,0.7149605471688794,0.5654016435146332,0.5670215487480164,0.11481684003148615,0.11986084106432088,0.30441753566265106,0.303247794508934,-0.021210320174587755,-0.02525504295778984,-0.026738524436950684,-0.01566430926322937,-0.48065871589030884,-0.31613957422881445
0,11,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.10055836662650108,-0.10397002473473549,0.5811819363598649,0.5796186780393521,0.017049461603164673,0.014814764261245728,0.3679523193654289,0.36409312116990156,0.4655650109052658,0.4554786831140518,-0.19605077593680684,-0.22745721055282409,0.43502484261989594,0.43718013167381287,0.43040271269509667,0.4378552561172568,-0.009292691946029663,-0.005492091178894043,-0.22148248155206446,-0.16502055028212537
1,0,-0.12786936193769957,-0.08012049047110259,-0.9347187206055878,-0.3110916141982423,-0.31023533170412376,-0.42460974084690795,0.03851033759948102,-0.1845063972459092,-1.7578099966049194,-1.8643593192100525,-0.17818852737280153,-0.22701056927244656,-0.2916135936975479,-0.32942017912864685,-0.16509163414802136,-0.2303815074287854,0.4962262064218521,0.49571484327316284,-0.10057907878659088,-0.10217134245546944,0.21842311322689056,0.21282560378313065,-0.31856123285211435,-0.3379162618723563,-0.006817877292633057,-0.00899246335029602,-0.18471650074339638,-0.21702226923927292
1,1,-0.08754487399760419,-0.06295750140533381,-0.40805823714198103,-0.08693332773750659,-0.28043618195198905,-0.398200315669353,0.09661519801972983,-0.13301110370616964,0.5924392640590668,0.5995224416255951,0.8987208801509123,0.9019664680484276,0.21259576082229614,0.21259114146232605,0.7056499175737406,0.7056419401956292,0.9408952295780182,0.939931184053421,1.2840148874820292,1.2810130781653124,0.26996825635433197,0.2683262676000595,-0.1403287973184261,-0.1460064545531599,-0.007031276822090149,-0.026132315397262573,-0.18788677573503265,-0.47165284149538206
1,2,-0.21161591237843455,-0.23627466557182117,-2.0284957527913186,-2.350552932977499,-1.0866239230427306,-1.0845634644608595,-1.4753567058174766,-1.471339052317388,-1.4027565717697144,-1.42423415184021,-0.015499241696556813,-0.02534049913927848,-0.3556746691465378,-0.37550604343414307,-0.2757215535285095,-0.3099692354986481,0.6164248585700989,0.595342218875885,0.2736910409011367,0.20804469678111442,0.28934015333652496,0.28073015809059143,-0.07334478736995378,-0.10311636873547797,-0.008713066577911377,-0.009938180446624756,-0.21287153562477812,-0.23107189375007436
1,3,-0.14115131746713727,-0.15166817989141174,-1.1081885271129246,-1.2455446630945368,-0.38161087422091794,0.18170748216615043,-0.10066363111621239,0.9977413482973294,-1.0575385689735413,-1.1886898875236511,0.14268334815891898,0.08258840796697932,-0.16321685910224915,-0.172307550907135,0.05664239540798441,0.04094327555339812,0.7583725452423096,0.7750996649265289,0.7156825002952116,0.767766787218183,0.2979089617729187,0.2977793514728546,-0.043715621466503124,-0.044163787055908114,-0.010398238897323608,-0.007160782814025879,-0.23790654706281636,-0.18981072378002328
1,4,-0.06079677948993529,-0.0664351685712502,-0.05871308473566817,-0.13235361611532617,-0.7001544270629199,-0.5326616058689584,-0.7217863419857986,-0.3951949097530167,-1.3442997932434082,-1.3513571619987488,0.011286280921041671,0.008052518897500808,-0.5102372765541077,-0.5043361186981201,-0.542642592191889,-0.5324516203219384,0.4084084928035736,0.3986925631761551,-0.3740226291026007,-0.40427573160866326,0.26381605863571167,0.2838418185710907,-0.16160182357743622,-0.09235689088085046,-0.00016883015632629395,-0.0029483437538146973,-0.08593789561679763,-0.12723050047608914
1,5,-0.001683537077333932,-0.004471778812835248,0.7133390954276984,0.6769230907752891,-0.1068764113554117,-0.42958716942157416,0.4350364727529828,-0.1942118014265107,-0.18327005952596664,-0.11664874479174614,0.5432825519471315,0.5738091525846363,-0.007327526807785034,-0.0019328296184539795,0.32585461426539714,0.3351709566926027,0.6550328731536865,0.6556201279163361,0.3939072494929204,0.3957358216638708,0.12546275556087494,0.13337641209363937,-0.6399989076672229,-0.6126351214357169,-0.0342196524143219,-0.028590574860572815,-0.5917987591520217,-0.5081728775016126
1,6,-0.04251210582265358,-0.05060289253148956,0.18009503324689802,0.07442481008109825,-0.8009934325703593,-0.7160529640072897,-0.9184106211569427,-0.7527866315149521,0.8762916922569275,0.8726928234100342,1.0287851058443032,1.027136065556309,0.15479493141174316,0.15771785378456116,0.605831095410716,0.6108788200109339,0.49728138744831085,0.4943288266658783,-0.09729349511317452,-0.10648706973049556,0.19147839397192,0.1957625448703766,-0.41173049471081646,-0.3969167876863181,-0.04932995140552521,-0.07108372449874878,-0.8162781810599812,-1.1394534147947089
1,7,-0.09103617630045033,-0.12177264126902834,-0.4536566080739593,-0.8550921210149134,-1.009759757366946,-0.8451739570385932,-1.3254805632073872,-1.0045574820195156,-1.1119152903556824,-1.1778948307037354,0.11776735146579387,0.08753481873229361,-0.12435001134872437,-0.14874520897865295,0.12376328283314164,0.08163413142326423,0.8831757605075836,0.878077894449234,1.1042901384003172,1.08841659152013,0.15879936516284943,0.16506853699684143,-0.5247278120548712,-0.5030503135175408,0.08283144235610962,0.07076102495193481,1.1471186575752688,0.9677998815103911
