probe_name,context,unit_count,selected_head_count,mean_x0_relative_rms,mean_raw_projected_relative_rms,mean_projected_relative_rms,mean_calibration_scale,max_calibration_relative_error,calibration_clipped_count,calibration_degenerate_count
signed_low4_uniform_t020,noisy_t250,64,120,0.014209380751708522,0.034323588727541696,0.020000315803918055,1.0756369015861613,0.018303748220205307,0,0
signed_low4_uniform_t020,noisy_t500,64,120,0.019775691573158838,0.036253563480931915,0.020002796532935463,0.9609445421219183,0.024661608040332794,0,0
signed_low4_uniform_t020,noisy_t750,64,120,0.027192409252165817,0.03754095130316273,0.020002199204949042,0.8869298172183335,0.020309071987867355,0,0
signed_low4_value_shift_t020,noisy_t1000,64,120,0.04607287238468416,0.052089442838284115,0.02000131704165445,0.9419951427960769,0.017376989126205444,0,0
signed_low4_value_shift_t020,noisy_t250,64,120,0.015134396657231264,0.05341007920948565,0.019999665893071023,1.1549607357592322,0.02124849706888199,0,0
signed_low4_value_shift_t020,noisy_t500,64,120,0.022565321371075697,0.05368495719600711,0.01999938156999027,1.0740203078719786,0.021244864910840988,0,0
signed_low4_value_shift_t020,noisy_t750,64,120,0.03439929580781609,0.05302192005146935,0.019999846195181213,1.0170472048805095,0.018219277262687683,0,0
signed_middle4_boundary_t020,noisy_t1000,64,120,0.0544204875768628,0.07267925452106283,0.020000989162751164,0.41445628912964216,0.01987731084227562,0,0
signed_middle4_boundary_t020,noisy_t250,64,120,0.020297123657655902,0.06462805947715727,0.02000179926981218,0.5150193036339867,0.019781850278377533,0,0
signed_middle4_boundary_t020,noisy_t500,64,120,0.03268088442564476,0.06838882626567888,0.020001487786066717,0.4695499967900105,0.017868448048830032,0,0
signed_middle4_boundary_t020,noisy_t750,64,120,0.04309814906446263,0.07069352957551019,0.020000229337407895,0.44406962281015394,0.014493521302938461,0,0
signed_middle4_key_shift_t020,noisy_t1000,64,120,0.051383521989919245,0.06967208616576195,0.020000376236081745,0.7925094309418153,0.019656028598546982,0,0
signed_middle4_key_shift_t020,noisy_t250,64,120,0.019059258731431328,0.07004087167388207,0.020000620619005836,0.9801851094040709,0.017496943473815918,0,0
signed_middle4_key_shift_t020,noisy_t500,64,120,0.02932836185209453,0.07140260882394311,0.02000082540810884,0.8952678203349933,0.02084597945213318,0,0
signed_middle4_key_shift_t020,noisy_t750,64,120,0.041928455262677744,0.07119430286469045,0.020000155968591574,0.8415096963445345,0.019873864948749542,0,0
signed_middle4_uniform_t020,noisy_t1000,64,120,0.0558360239083413,0.05456188227544771,0.020002873693980898,0.5935065786819905,0.02030869945883751,0,0
signed_middle4_uniform_t020,noisy_t250,64,120,0.019675485134939663,0.05059182678038875,0.02000055617439405,0.7322828251169995,0.021550804376602173,0,0
signed_middle4_uniform_t020,noisy_t500,64,120,0.031026940792798996,0.05313484850582124,0.020000174692055832,0.6648453483746077,0.017406418919563293,0,0
signed_middle4_uniform_t020,noisy_t750,64,120,0.04287951916921884,0.05424316854284067,0.02000051741391265,0.6305400050090004,0.0193045474588871,0,0
signed_middle4_value_shift_t020,noisy_t1000,64,120,0.04378119483590126,0.06924164581262934,0.020001032740886632,0.7614844536137146,0.019626878201961517,0,0
signed_middle4_value_shift_t020,noisy_t250,64,120,0.01836346108757425,0.06879239313499663,0.02000075550264834,0.9339085086132399,0.01801382750272751,0,0
signed_middle4_value_shift_t020,noisy_t500,64,120,0.025841089998721145,0.07039453161147928,0.020001148761366494,0.8503614277734111,0.018201302736997604,0,0
signed_middle4_value_shift_t020,noisy_t750,64,120,0.03798656153958291,0.07046978742097659,0.020000580973767987,0.804654796809579,0.021880120038986206,0,0
