comparison,channel,family,intervention,comparison_group,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
susceptibility:signed:uniform:random6>low,susceptibility,signed,uniform,random6>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.47713671597713564,0.495010043941996,1.0,0.4509239883636962,0.5022040684798306,0.5377565982404692
susceptibility:signed:uniform:random6>low,susceptibility,signed,uniform,random6>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.4708052814486471,0.4882269956406673,1.0,0.44689623209999396,0.49352237012240263,0.4824046920821114
susceptibility:signed:uniform:high>random7,susceptibility,signed,uniform,high>random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.26638451674613084,0.28326361308253023,1.0,0.2492219077602474,0.28270746288431114,0.5494868035190614
susceptibility:signed:uniform:high>random7,susceptibility,signed,uniform,high>random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.2673447895194594,0.2646571761060893,1.0,0.25639155736945246,0.2784636798237897,0.18108504398826977
susceptibility:signed:uniform:high>random7,susceptibility,signed,uniform,high>random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.27280617783930816,0.27946454177615887,1.0,0.2592645320081933,0.28629812032902757,0.34274193548387094
susceptibility:signed:uniform:high>random7,susceptibility,signed,uniform,high>random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.279695196858542,0.29318363504441547,1.0,0.2646946491379599,0.2951727612698538,0.4263196480938416
susceptibility:signed:uniform:high>random7,susceptibility,signed,uniform,high>random7,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.2715576702408601,0.2822008182686534,1.0,0.2579000629536611,0.2856564478303741,0.41202346041055715
susceptibility:signed:uniform:random7>low,susceptibility,signed,uniform,random7>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.25859586776363386,0.25802886113805656,0.984375,0.22782048687248388,0.28785481804784807,0.5692815249266862
susceptibility:signed:uniform:random7>low,susceptibility,signed,uniform,random7>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.35113251766454934,0.35168942452985363,1.0,0.3285946126145408,0.372559006287623,0.3870967741935483
susceptibility:signed:uniform:random7>low,susceptibility,signed,uniform,random7>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.3315053076749143,0.3205081780233242,1.0,0.3077173339362618,0.354987160121796,0.5502199413489735
susceptibility:signed:uniform:random7>low,susceptibility,signed,uniform,random7>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.3112071711631694,0.301387692156372,1.0,0.28526824735708645,0.3372101067409563,0.4912023460410556
susceptibility:signed:uniform:random7>low,susceptibility,signed,uniform,random7>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.31311021606656675,0.31557441167380507,0.99609375,0.28860869990814375,0.33704074463181427,0.5403225806451613
leverage:signed:uniform:high>random0,leverage,signed,uniform,high>random0,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.15788277654471117,0.15105013694738878,0.8125,0.09077708205276887,0.22361616212065177,-0.03042521994134897
leverage:signed:uniform:high>random0,leverage,signed,uniform,high>random0,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.07396154810390881,0.06929770109946655,0.84375,0.04782441207635491,0.1016728225766243,0.25476539589442815
leverage:signed:uniform:high>random0,leverage,signed,uniform,high>random0,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.08177532889138707,0.08423181165480992,0.875,0.04931492742329283,0.11057165007711776,0.3343108504398827
leverage:signed:uniform:high>random0,leverage,signed,uniform,high>random0,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.10813046988808805,0.10843363263464126,0.765625,0.058961514406517916,0.15453394002795903,0.15542521994134895
leverage:signed:uniform:high>random0,leverage,signed,uniform,high>random0,x0_relative_rms,paired_log_ratio,pooled,256,32,0.10543753085702379,0.08760930163881128,0.82421875,0.06767233011220353,0.14173913251126657,0.2320381231671554
leverage:signed:uniform:random0>low,leverage,signed,uniform,random0>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.05010373805914849,-0.02604151358755763,0.484375,-0.02448523443019994,0.1418548316249493,0.05865102639296187
leverage:signed:uniform:random0>low,leverage,signed,uniform,random0>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.1265289999940655,0.10578453847553876,0.859375,0.09010351378761298,0.168845151749424,0.2774926686217008
leverage:signed:uniform:random0>low,leverage,signed,uniform,random0>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.12397537300859207,0.07901448899000989,0.75,0.05562064416914972,0.2164061490925058,0.23240469208211137
leverage:signed:uniform:random0>low,leverage,signed,uniform,random0>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.10789662920448284,0.07880169872670315,0.6875,0.03418057366001491,0.19868250406334897,0.11656891495601172
leverage:signed:uniform:random0>low,leverage,signed,uniform,random0>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.10212618506657223,0.08505443454117995,0.6953125,0.043273074731148775,0.17765813767787908,0.19538123167155422
leverage:signed:uniform:high>random1,leverage,signed,uniform,high>random1,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.28574273507088543,0.2512008116070381,0.875,0.20451088558133926,0.37900010284933017,0.40909090909090906
leverage:signed:uniform:high>random1,leverage,signed,uniform,high>random1,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.23162436734162858,0.21319278350860477,0.984375,0.19883079404155676,0.27120646520935654,0.06268328445747799
leverage:signed:uniform:high>random1,leverage,signed,uniform,high>random1,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.23597402793665195,0.20341938220844263,0.984375,0.19633103562687107,0.2850268835533402,-0.126099706744868
leverage:signed:uniform:high>random1,leverage,signed,uniform,high>random1,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.23679208452078326,0.20326665912460873,0.90625,0.1770358010801081,0.30514320265185096,0.156891495601173
leverage:signed:uniform:high>random1,leverage,signed,uniform,high>random1,x0_relative_rms,paired_log_ratio,pooled,256,32,0.2475333037174873,0.21181651126919956,0.9375,0.19923650798596218,0.306279669784651,0.3969941348973607
leverage:signed:uniform:random1>low,leverage,signed,uniform,random1>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.07775622046702577,-0.07914673236180933,0.296875,-0.11726925401631969,-0.03758361590519181,-0.3251466275659824
leverage:signed:uniform:random1>low,leverage,signed,uniform,random1>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,-0.03113381924365427,-0.035970922993608025,0.1875,-0.04915089553976552,-0.009207097296927527,0.16165689149560114
leverage:signed:uniform:random1>low,leverage,signed,uniform,random1>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.03022332603667281,-0.04036376151678509,0.25,-0.06848636463273906,0.022840846462991445,0.3222140762463343
leverage:signed:uniform:random1>low,leverage,signed,uniform,random1>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,-0.020764985428212347,-0.0249822065747454,0.421875,-0.05556930757247005,0.019900078986974813,-0.15139296187683285
leverage:signed:uniform:random1>low,leverage,signed,uniform,random1>low,x0_relative_rms,paired_log_ratio,pooled,256,32,-0.0399695877938913,-0.040956897364337184,0.2890625,-0.06515913872845851,-0.008353596509211218,-0.003299120234604105
leverage:signed:uniform:high>random2,leverage,signed,uniform,high>random2,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.16490087928941966,0.15334131161568193,0.796875,0.1067814788047446,0.2290685969479549,-0.006231671554252198
leverage:signed:uniform:high>random2,leverage,signed,uniform,high>random2,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.17435475636876133,0.18270436411506136,0.90625,0.14227583073896968,0.2144971224443849,0.026759530791788853
leverage:signed:uniform:high>random2,leverage,signed,uniform,high>random2,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.16207536902138453,0.15457517035328422,0.875,0.12475623130731803,0.20769117832027156,-0.19868035190615835
leverage:signed:uniform:high>random2,leverage,signed,uniform,high>random2,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.16209914938980405,0.14351980415852636,0.84375,0.1107986344502434,0.21572838188570906,-0.06671554252199413
leverage:signed:uniform:high>random2,leverage,signed,uniform,high>random2,x0_relative_rms,paired_log_ratio,pooled,256,32,0.1658575385173424,0.15463800825357443,0.85546875,0.12685004084195753,0.213411304606535,0.049486803519061574
leverage:signed:uniform:random2>low,leverage,signed,uniform,random2>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.04308563531444,0.01870144996097966,0.53125,-0.01275740638924888,0.10266101854266342,0.11217008797653959
leverage:signed:uniform:random2>low,leverage,signed,uniform,random2>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.026135791729212973,0.006501849863286476,0.578125,0.0004935706809851835,0.055186143424475836,0.2126099706744868
leverage:signed:uniform:random2>low,leverage,signed,uniform,random2>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.0436753328785946,0.0015163988889512856,0.515625,0.0003404306425582957,0.10384609456242201,0.09164222873900292
leverage:signed:uniform:random2>low,leverage,signed,uniform,random2>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.053927949702766834,0.024925229821791794,0.640625,0.009357867807858525,0.10587124422879532,0.26466275659824046
leverage:signed:uniform:random2>low,leverage,signed,uniform,random2>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.0417061774062536,0.01199985392311433,0.56640625,0.0068745368754710365,0.08352837772651482,0.2727272727272727
leverage:signed:uniform:high>random3,leverage,signed,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.015322829533851886,0.06827470926936803,0.640625,-0.06929565366303361,0.09886576448111854,0.16752199413489735
leverage:signed:uniform:high>random3,leverage,signed,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,-0.10485272864439227,-0.10633248888050896,0.21875,-0.1438066695571257,-0.06772353698989231,0.005131964809384164
leverage:signed:uniform:high>random3,leverage,signed,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.11065723448135575,-0.10786650172638337,0.296875,-0.16565739992674788,-0.058097550005492285,0.1942815249266862
leverage:signed:uniform:high>random3,leverage,signed,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,-0.058356791553063884,-0.033816681384198716,0.40625,-0.132918292331386,0.005470431527921722,0.08394428152492668
leverage:signed:uniform:high>random3,leverage,signed,uniform,high>random3,x0_relative_rms,paired_log_ratio,pooled,256,32,-0.06463598128624001,-0.06697600574849379,0.390625,-0.12044614330614734,-0.017533696535736276,0.09457478005865103
leverage:signed:uniform:random3>low,leverage,signed,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1926636850700078,0.10787211719241596,0.640625,0.0806597932318294,0.3209923448026635,0.21407624633431083
leverage:signed:uniform:random3>low,leverage,signed,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.30534327674236655,0.28792069121199815,0.9375,0.25021532538305574,0.365152559441006,0.31561583577712604
leverage:signed:uniform:random3>low,leverage,signed,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.3164079363813349,0.23434988095231513,0.875,0.21939278198356787,0.43465812360521383,0.314882697947214
leverage:signed:uniform:random3>low,leverage,signed,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.2743838906456348,0.16554458288376026,0.796875,0.16144682838141214,0.40691077030760514,0.18401759530791786
leverage:signed:uniform:random3>low,leverage,signed,uniform,random3>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.27219969720983606,0.21915608508345363,0.8125,0.18734689270850677,0.3809147241493112,0.24230205278592373
leverage:signed:uniform:high>random4,leverage,signed,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.20026918710430514,0.2008929056348862,0.78125,0.12818730073368104,0.2798150053360656,0.3255131964809384
leverage:signed:uniform:high>random4,leverage,signed,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.14976754768963318,0.15451181161003158,0.890625,0.11808391180706582,0.18893336370675362,-0.06744868035190615
leverage:signed:uniform:high>random4,leverage,signed,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.1447476848778146,0.14845240418844083,0.875,0.10392950202898378,0.19692003118485252,0.007331378299120234
leverage:signed:uniform:high>random4,leverage,signed,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.20557346092191092,0.19163939088245285,0.921875,0.15582443437800034,0.26736175332730805,0.19024926686217006
leverage:signed:uniform:high>random4,leverage,signed,uniform,high>random4,x0_relative_rms,paired_log_ratio,pooled,256,32,0.17508947014841594,0.16266442700072484,0.8671875,0.13338175887223652,0.22742153164691992,0.11400293255131963
leverage:signed:uniform:random4>low,leverage,signed,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.007717327499554515,-0.03106790165104497,0.453125,-0.049898504602041066,0.0664948494336371,-0.09274193548387095
leverage:signed:uniform:random4>low,leverage,signed,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.05072300040834116,0.02406212432381522,0.671875,0.02428487450538989,0.08066129075648348,0.20161290322580644
leverage:signed:uniform:random4>low,leverage,signed,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.06100301702216458,0.020935483740453342,0.609375,0.016860558633743583,0.11468932275389224,0.34970674486803516
leverage:signed:uniform:random4>low,leverage,signed,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.010453638170660022,-0.0029530908922649735,0.5,-0.04613057338551083,0.0688260316871901,0.35227272727272724
leverage:signed:uniform:random4>low,leverage,signed,uniform,random4>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.03247424577518007,0.013064817620945444,0.55859375,-0.004236098165388107,0.07198263240974889,0.23753665689149558
leverage:signed:uniform:high>random5,leverage,signed,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1324810419013203,0.12328878054890346,0.78125,0.07747345459750835,0.19177785298182973,0.02419354838709677
leverage:signed:uniform:high>random5,leverage,signed,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.09186189578601014,0.09725709639525286,0.875,0.06835941739777297,0.11665640975540213,0.32074780058651026
leverage:signed:uniform:high>random5,leverage,signed,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.05545389997538855,0.053566121794108315,0.75,0.035516198393256836,0.07640564107256667,-0.07881231671554251
leverage:signed:uniform:high>random5,leverage,signed,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.06710944876411165,0.07864379266747609,0.71875,0.0341311592978246,0.1010888697000154,0.08760997067448678
leverage:signed:uniform:high>random5,leverage,signed,uniform,high>random5,x0_relative_rms,paired_log_ratio,pooled,256,32,0.08672657160670766,0.0808132693716141,0.78125,0.06111276367346513,0.11371088751156504,-0.0469208211143695
leverage:signed:uniform:random5>low,leverage,signed,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.07550547270253935,0.033473575862639826,0.578125,0.0006733825672493288,0.17207507158145163,-0.1656891495601173
leverage:signed:uniform:random5>low,leverage,signed,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.1086286523119642,0.07117809921621995,0.78125,0.06634343073509945,0.16189765029599423,0.18071847507331376
leverage:signed:uniform:random5>low,leverage,signed,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.15029680192459058,0.10023543501606677,0.765625,0.08512917575937497,0.24485352497147778,0.0879765395894428
leverage:signed:uniform:random5>low,leverage,signed,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.14891765032845924,0.1068787427125621,0.75,0.07268947541787506,0.24193108513947512,0.3570381231671554
leverage:signed:uniform:random5>low,leverage,signed,uniform,random5>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.12083714431688834,0.0844188601111068,0.71875,0.062382649778407774,0.20501152844597145,0.1279325513196481
leverage:signed:uniform:high>random6,leverage,signed,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.24210019888869883,0.2308486255031173,0.8125,0.16951394850226378,0.3256928546032382,0.2063782991202346
leverage:signed:uniform:high>random6,leverage,signed,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.15151090952509624,0.1257057254916598,0.921875,0.10666623227636275,0.21071051512540787,0.11510263929618768
leverage:signed:uniform:high>random6,leverage,signed,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.1766604958759294,0.15426229272282696,0.859375,0.1154297338603797,0.25878107645401033,0.17741935483870966
leverage:signed:uniform:high>random6,leverage,signed,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.20839771375552468,0.1878440662224266,0.875,0.14257781599019123,0.29565572597047035,0.4288856304985337
leverage:signed:uniform:high>random6,leverage,signed,uniform,high>random6,x0_relative_rms,paired_log_ratio,pooled,256,32,0.1946673295113123,0.16017521364558346,0.8671875,0.14217086322000488,0.2690408956569733,0.1378299120234604
leverage:signed:uniform:random6>low,leverage,signed,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.034113684284839185,-0.03601896792571484,0.40625,-0.08871630429295833,0.01994267159167111,-0.07917888563049852
leverage:signed:uniform:random6>low,leverage,signed,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.048979638572878084,0.04141189929955122,0.671875,0.02328527533180506,0.07631792868469679,0.4299853372434017
leverage:signed:uniform:random6>low,leverage,signed,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.029090206024049714,-0.00021370656570798672,0.5,0.000478343233862004,0.06076929986117122,0.2005131964809384
leverage:signed:uniform:random6>low,leverage,signed,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.007629385337046233,-0.021555688611579367,0.46875,-0.03083309000420654,0.04408661026711746,-0.14039589442815245
leverage:signed:uniform:random6>low,leverage,signed,uniform,random6>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.012896386412283706,0.0028234788519610724,0.51171875,-0.013062614231190034,0.041946036646153276,0.05755131964809384
leverage:signed:uniform:high>random7,leverage,signed,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.11233353015978775,0.1267310165922637,0.71875,0.05289070718666156,0.17504789359218426,0.20821114369501464
leverage:signed:uniform:high>random7,leverage,signed,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.09516592182390188,0.08796962776396396,0.921875,0.07355741328367717,0.1175056689285135,0.439149560117302
leverage:signed:uniform:high>random7,leverage,signed,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.09277438649840565,0.08485794127506811,0.921875,0.0719512253332373,0.1141373078902712,0.008064516129032258
leverage:signed:uniform:high>random7,leverage,signed,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.09320494200965476,0.08397437857464907,0.78125,0.06329440122717543,0.12350721994669078,0.07881231671554251
leverage:signed:uniform:high>random7,leverage,signed,uniform,high>random7,x0_relative_rms,paired_log_ratio,pooled,256,32,0.09836969512293751,0.08925300765807787,0.8359375,0.07462608568665646,0.12292772900325312,0.18878299120234604
leverage:signed:uniform:random7>low,leverage,signed,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.0956529844440719,0.061613781259300685,0.671875,0.019669821604270287,0.18631315186162437,-0.04728739002932551
leverage:signed:uniform:random7>low,leverage,signed,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.10532462627407245,0.07660111830663077,0.84375,0.06378801865401462,0.15823647676340524,0.17778592375366567
leverage:signed:uniform:random7>low,leverage,signed,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.11297631540157348,0.07148324055885658,0.71875,0.04122175043877014,0.2164260323210976,0.3192815249266862
leverage:signed:uniform:random7>low,leverage,signed,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.1228221570829161,0.06476204314186339,0.625,0.0402059602052871,0.22240862894941263,0.17778592375366567
leverage:signed:uniform:random7>low,leverage,signed,uniform,random7>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.10919402080065849,0.07133827072769378,0.71484375,0.04935839210466694,0.1944856501637096,0.24376832844574778
