mode,current_frame,nominal_timestep,layer,head,best_policy,policy_need,recent_budget_loss,boundary_recent_loss,uniform_recent_loss
noisy,21,1000,23,5,boundary_recent,0.09777574241161346,0.3648413419723511,0.2670655995607376,0.3209395855665207
noisy,21,1000,23,6,boundary_recent,0.03257114440202713,0.16927491128444672,0.1367037668824196,0.1487523317337036
noisy,21,1000,23,7,boundary_recent,0.03273146227002144,0.06965392827987671,0.03692246600985527,0.05813565477728844
noisy,21,1000,23,8,boundary_recent,0.01089753583073616,0.1054593101143837,0.09456177428364754,0.09512390941381454
noisy,21,1000,23,9,boundary_recent,0.06746886670589447,0.3043382465839386,0.23686937987804413,0.2530099004507065
noisy,21,1000,23,10,boundary_recent,0.02230706252157688,0.04164068587124348,0.019333623349666595,0.0355876199901104
noisy,21,1000,23,11,boundary_recent,0.04796341061592102,0.35429590940475464,0.3063324987888336,0.33877621591091156
noisy,21,1000,24,0,recent_budget,-0.009086079895496368,0.14288979023694992,0.15726443380117416,0.1519758701324463
noisy,21,1000,24,1,recent_budget,-0.01997777819633484,0.18402230739593506,0.21511810272932053,0.2040000855922699
noisy,21,1000,24,2,boundary_recent,0.04056844115257263,0.1367492377758026,0.09618079662322998,0.13603422790765762
noisy,21,1000,24,3,boundary_recent,0.05941804498434067,0.21371010690927505,0.1542920619249344,0.19089744240045547
noisy,21,1000,24,4,boundary_recent,0.022397950291633606,0.19162629544734955,0.16922834515571594,0.17520101368427277
noisy,21,1000,24,5,recent_budget,-0.01390383392572403,0.14175689965486526,0.16356003284454346,0.1556607335805893
noisy,21,1000,24,6,boundary_recent,0.052072927355766296,0.21851713210344315,0.16644420474767685,0.2019251510500908
noisy,21,1000,24,7,boundary_recent,0.015399999916553497,0.25484615564346313,0.23944615572690964,0.25407105684280396
noisy,21,1000,24,8,boundary_recent,0.020151764154434204,0.25328175723552704,0.23312999308109283,0.24609240889549255
noisy,21,1000,24,9,boundary_recent,0.038355909287929535,0.2825981676578522,0.24424225836992264,0.277338370680809
noisy,21,1000,24,10,boundary_recent,0.032260775566101074,0.3124038428068161,0.280143067240715,0.3046930730342865
noisy,21,1000,24,11,boundary_recent,0.03584526479244232,0.2682493180036545,0.23240405321121216,0.2735767662525177
noisy,21,1000,25,0,boundary_recent,0.025873485952615738,0.12206722050905228,0.09619373455643654,0.11041968315839767
noisy,21,1000,25,1,recent_budget,-0.004388697445392609,0.20075692236423492,0.20514561980962753,0.20968692749738693
noisy,21,1000,25,2,recent_budget,-0.0010828599333763123,0.20334243774414062,0.20442529767751694,0.2069350928068161
noisy,21,1000,25,3,boundary_recent,0.013769946992397308,0.163601353764534,0.1498314067721367,0.1583045944571495
noisy,21,1000,25,4,boundary_recent,0.0024911463260650635,0.15715503692626953,0.15466389060020447,0.15521318465471268
noisy,21,1000,25,5,recent_budget,-0.0011205598711967468,0.16881724447011948,0.16993780434131622,0.17904380708932877
noisy,21,1000,25,6,recent_budget,-0.04895502328872681,0.1496555060148239,0.19861052930355072,0.21934137493371964
noisy,21,1000,25,7,boundary_recent,0.12561047077178955,0.32806314527988434,0.2024526745080948,0.28671422600746155
noisy,21,1000,25,8,boundary_recent,0.003988325595855713,0.14170480519533157,0.13771647959947586,0.1444253847002983
noisy,21,1000,25,9,boundary_recent,0.009385868906974792,0.10503677278757095,0.09565090388059616,0.1106153056025505
noisy,21,1000,25,10,boundary_recent,0.04442324489355087,0.14304327219724655,0.09862002730369568,0.1270822510123253
noisy,21,1000,25,11,boundary_recent,0.00730983167886734,0.07057352736592293,0.06326369568705559,0.07068106159567833
noisy,21,1000,26,0,boundary_recent,0.056326285004615784,0.237433023750782,0.18110673874616623,0.19176413118839264
noisy,21,1000,26,1,boundary_recent,0.04491268843412399,0.1153564602136612,0.0704437717795372,0.09150788560509682
noisy,21,1000,26,2,recent_budget,-0.009964833036065102,0.06057279743254185,0.07129066064953804,0.07053763046860695
noisy,21,1000,26,3,boundary_recent,0.009184300899505615,0.18352250754833221,0.1743382066488266,0.1909906268119812
noisy,21,1000,26,4,boundary_recent,0.06853323802351952,0.1366233229637146,0.06809008494019508,0.11640044301748276
noisy,21,1000,26,5,boundary_recent,0.023854751139879227,0.0645945705473423,0.040739819407463074,0.05754783749580383
noisy,21,1000,26,6,boundary_recent,0.002949729561805725,0.07480737194418907,0.07185764238238335,0.07752691581845284
noisy,21,1000,26,7,boundary_recent,0.03420019522309303,0.12027929723262787,0.08607910200953484,0.1123243160545826
noisy,21,1000,26,8,recent_budget,-0.02391989529132843,0.08570802211761475,0.10962791740894318,0.11145154014229774
noisy,21,1000,26,9,boundary_recent,0.013417541980743408,0.09468910098075867,0.08127155900001526,0.09268825128674507
noisy,21,1000,26,10,boundary_recent,0.056749793235212564,0.07090957090258598,0.014159777667373419,0.04228118620812893
noisy,21,1000,26,11,boundary_recent,0.0078963004052639,0.11259546130895615,0.10469916090369225,0.10797983780503273
noisy,21,1000,27,0,boundary_recent,0.04370751976966858,0.19407983869314194,0.15037231892347336,0.17904096096754074
noisy,21,1000,27,1,boundary_recent,0.05794122442603111,0.16014406830072403,0.10220284387469292,0.14949458837509155
noisy,21,1000,27,2,recent_budget,-0.0007473472505807877,0.04800856299698353,0.048755910247564316,0.0517189409583807
noisy,21,1000,27,3,boundary_recent,0.03357174061238766,0.08967754244804382,0.056105801835656166,0.08328288421034813
noisy,21,1000,27,4,uniform_recent,0.024121277034282684,0.15536028891801834,0.13176731765270233,0.13123901188373566
noisy,21,1000,27,5,boundary_recent,0.05646727234125137,0.20993220806121826,0.1534649357199669,0.19709356874227524
noisy,21,1000,27,6,boundary_recent,0.040255202911794186,0.06304026395082474,0.022785061039030552,0.04678110405802727
noisy,21,1000,27,7,boundary_recent,0.04568803962320089,0.06067598611116409,0.0149879464879632,0.0478677898645401
noisy,21,1000,27,8,recent_budget,-0.0071084164083004,0.07983608916401863,0.08694450557231903,0.08863356709480286
noisy,21,1000,27,9,boundary_recent,0.016868723556399345,0.03847379423677921,0.021605070680379868,0.03283544071018696
noisy,21,1000,27,10,boundary_recent,0.00039630383253097534,0.06966190785169601,0.06926560401916504,0.08418068662285805
noisy,21,1000,27,11,boundary_recent,0.003356984816491604,0.024464499205350876,0.021107514388859272,0.02547106985002756
noisy,21,1000,28,0,recent_budget,-1.6251346096396446e-05,0.0009073577239178121,0.0010091594303958118,0.0009236090700142086
noisy,21,1000,28,1,recent_budget,-0.0010116796474903822,0.004149469314143062,0.005161148961633444,0.005183239700272679
noisy,21,1000,28,2,recent_budget,-0.0034591052681207657,0.029509756714105606,0.03506150096654892,0.03296886198222637
noisy,21,1000,28,3,boundary_recent,0.005086496472358704,0.13449877500534058,0.12941227853298187,0.13068261742591858
noisy,21,1000,28,4,recent_budget,-0.05715286731719971,0.14841950684785843,0.2125423103570938,0.20557237416505814
noisy,21,1000,28,5,boundary_recent,0.07488469034433365,0.14191503077745438,0.06703034043312073,0.11743829399347305
noisy,21,1000,28,6,boundary_recent,0.022080525290220976,0.03449142910540104,0.012410903815180063,0.026618861593306065
noisy,21,1000,28,7,boundary_recent,0.07792217284440994,0.24862868338823318,0.17070651054382324,0.21496069431304932
noisy,21,1000,28,8,boundary_recent,0.009613808244466782,0.019742388278245926,0.010128580033779144,0.017724146135151386
noisy,21,1000,28,9,recent_budget,-0.0004475302994251251,0.08279935643076897,0.08324688673019409,0.09428510069847107
noisy,21,1000,28,10,boundary_recent,0.03030610829591751,0.09175866469740868,0.061452556401491165,0.08657378703355789
noisy,21,1000,28,11,boundary_recent,0.010332237929105759,0.030833516269922256,0.020501278340816498,0.02775223460048437
noisy,21,1000,29,0,boundary_recent,0.016763923689723015,0.03340581804513931,0.016641894355416298,0.027396975085139275
noisy,21,1000,29,1,boundary_recent,0.04295814037322998,0.14476783573627472,0.10180969536304474,0.1294964998960495
noisy,21,1000,29,2,boundary_recent,0.053643655963242054,0.07950306311249733,0.025859407149255276,0.05922854132950306
noisy,21,1000,29,3,recent_budget,-0.006530970335006714,0.1620945706963539,0.16862554103136063,0.1750524342060089
noisy,21,1000,29,4,boundary_recent,0.04198165610432625,0.07986865937709808,0.037887003272771835,0.06533898413181305
noisy,21,1000,29,5,boundary_recent,0.0862681195139885,0.194691963493824,0.10842384397983551,0.15704137831926346
noisy,21,1000,29,6,boundary_recent,0.012238804250955582,0.07787621393799782,0.06563740968704224,0.0728025734424591
noisy,21,1000,29,7,boundary_recent,0.07890213280916214,0.21056003868579865,0.1316579058766365,0.19251081347465515
noisy,21,1000,29,8,boundary_recent,0.0008463058620691299,0.06302030384540558,0.06217399798333645,0.07061081752181053
noisy,21,1000,29,9,boundary_recent,0.00036394417111296207,0.00036394417111296207,0.0,0.0
noisy,21,1000,29,10,boundary_recent,0.07807082682847977,0.184129036962986,0.10605821013450623,0.16063547134399414
noisy,21,1000,29,11,boundary_recent,0.09874268807470798,0.13285203278064728,0.03410934470593929,0.11674024537205696
noisy,63,500,0,0,recent_budget,-0.04771454259753227,0.10011051967740059,0.1660992130637169,0.14782506227493286
noisy,63,500,0,1,boundary_recent,0.006922661326825619,0.02218596637248993,0.01526330504566431,0.02044257242232561
noisy,63,500,0,2,boundary_recent,0.019946545362472534,0.1777447909116745,0.15779824554920197,0.15852893143892288
noisy,63,500,0,3,uniform_recent,0.015047430992126465,0.14761590957641602,0.14154919236898422,0.13256847858428955
noisy,63,500,0,4,boundary_recent,0.011452491860836744,0.01641839649528265,0.004965904634445906,0.013187903445214033
noisy,63,500,0,5,boundary_recent,0.007252624956890941,0.011329428292810917,0.004076803335919976,0.009490566793829203
noisy,63,500,0,6,boundary_recent,0.014135591685771942,0.027523125521838665,0.013387533836066723,0.022397667169570923
noisy,63,500,0,7,boundary_recent,0.05153992027044296,0.16693657636642456,0.1153966560959816,0.15622199326753616
noisy,63,500,0,8,uniform_recent,0.016214966773986816,0.17192529886960983,0.16359318047761917,0.15571033209562302
noisy,63,500,0,9,boundary_recent,0.08492394536733627,0.2894866019487381,0.20456265658140182,0.22903761267662048
noisy,63,500,0,10,uniform_recent,0.20040227845311165,0.259756863117218,0.061623794957995415,0.05935458466410637
noisy,63,500,0,11,boundary_recent,0.017573922406882048,0.029959560371935368,0.01238563796505332,0.02475371677428484
noisy,63,500,1,0,boundary_recent,0.009788203984498978,0.050101883709430695,0.04031367972493172,0.045516885817050934
noisy,63,500,1,1,boundary_recent,0.0037491382099688053,0.01486143283545971,0.011112294625490904,0.014429344329982996
noisy,63,500,1,2,boundary_recent,0.028017994947731495,0.05911434814333916,0.031096353195607662,0.04479526728391647
noisy,63,500,1,3,boundary_recent,0.05193963274359703,0.0915481336414814,0.03960850089788437,0.07148873805999756
noisy,63,500,1,4,boundary_recent,0.0487978421151638,0.07753632590174675,0.028738483786582947,0.04999134503304958
noisy,63,500,1,5,boundary_recent,0.017324306070804596,0.11213542148470879,0.09481111541390419,0.10367944091558456
noisy,63,500,1,6,boundary_recent,0.447785209864378,0.5573369264602661,0.10955171659588814,0.3626041114330292
noisy,63,500,1,7,recent_budget,-0.0434128288179636,0.06016443111002445,0.11379289999604225,0.10357725992798805
noisy,63,500,1,8,boundary_recent,0.0052730056922882795,0.012277671601623297,0.007004665909335017,0.011374363210052252
noisy,63,500,1,9,boundary_recent,0.05086483061313629,0.18755148351192474,0.13668665289878845,0.155229814350605
noisy,63,500,1,10,boundary_recent,0.04794659838080406,0.1521030142903328,0.10415641590952873,0.12913242727518082
noisy,63,500,1,11,recent_budget,-0.0023217443376779556,0.036407310515642166,0.03898290731012821,0.03872905485332012
noisy,63,500,2,0,boundary_recent,0.021236024796962738,0.14917170256376266,0.12793567776679993,0.1331169679760933
noisy,63,500,2,1,boundary_recent,0.025030329823493958,0.15356393158435822,0.12853360176086426,0.14153874665498734
noisy,63,500,2,2,recent_budget,-0.010926857590675354,0.07972756773233414,0.09301919862627983,0.09065442532300949
noisy,63,500,2,3,boundary_recent,0.0027219955809414387,0.016147169284522533,0.013425173703581095,0.016249812208116055
noisy,63,500,2,4,boundary_recent,0.32798589766025543,0.3725402355194092,0.04455433785915375,0.32412800192832947
noisy,63,500,2,5,recent_budget,-0.02779143676161766,0.07493998855352402,0.14102141559123993,0.10273142531514168
noisy,63,500,2,6,boundary_recent,0.03547292202711105,0.17849485576152802,0.14302193373441696,0.15562909096479416
noisy,63,500,2,7,boundary_recent,0.015292617492377758,0.03496697172522545,0.01967435423284769,0.02785991970449686
noisy,63,500,2,8,boundary_recent,0.004612243268638849,0.013176070991903543,0.008563827723264694,0.013054842129349709
noisy,63,500,2,9,uniform_recent,0.002032909542322159,0.08748466521501541,0.09863132983446121,0.08545175567269325
noisy,63,500,2,10,boundary_recent,0.022589251399040222,0.1627127304673195,0.14012347906827927,0.17010609060525894
noisy,63,500,2,11,recent_budget,-0.00022269319742918015,0.024327848106622696,0.024550541304051876,0.024748743511736393
noisy,63,500,3,0,uniform_recent,0.011907115578651428,0.049805108457803726,0.05004926957190037,0.0378979928791523
noisy,63,500,3,1,boundary_recent,0.029923275113105774,0.18938788771629333,0.15946461260318756,0.17941411584615707
noisy,63,500,3,2,recent_budget,-0.020686835050582886,0.077303197234869,0.09799003228545189,0.11310944706201553
noisy,63,500,3,3,boundary_recent,0.020009063184261322,0.17721954733133316,0.15721048414707184,0.16722673177719116
noisy,63,500,3,4,boundary_recent,0.040491010062396526,0.06441016495227814,0.02391915488988161,0.0523131899535656
noisy,63,500,3,5,recent_budget,-3.565847873687744e-05,0.08584003150463104,0.08691084012389183,0.08587568998336792
noisy,63,500,3,6,recent_budget,-0.0023600906133651733,0.1082724928855896,0.12645648419857025,0.11063258349895477
noisy,63,500,3,7,boundary_recent,0.03763607516884804,0.05856952257454395,0.020933447405695915,0.03546055406332016
noisy,63,500,3,8,boundary_recent,0.001113060861825943,0.11513898894190788,0.11402592808008194,0.11961806192994118
noisy,63,500,3,9,boundary_recent,0.029277659952640533,0.15751542896032333,0.1282377690076828,0.14374154806137085
noisy,63,500,3,10,boundary_recent,0.03686140477657318,0.1757081300020218,0.1388467252254486,0.14106524735689163
noisy,63,500,3,11,boundary_recent,0.03376151621341705,0.1707083210349083,0.13694680482149124,0.15162153542041779
noisy,63,500,4,0,boundary_recent,0.07666159048676491,0.15459612011909485,0.07793452963232994,0.1283324956893921
noisy,63,500,4,1,recent_budget,-0.0012272223830223083,0.09492736682295799,0.11747070774435997,0.0961545892059803
noisy,63,500,4,2,boundary_recent,0.009009642526507378,0.038534631952643394,0.029524989426136017,0.037812817841768265
noisy,63,500,4,3,boundary_recent,0.18207006715238094,0.1890772134065628,0.007007146254181862,0.02082886267453432
noisy,63,500,4,4,boundary_recent,0.05926370248198509,0.12966687977313995,0.07040317729115486,0.10814462974667549
noisy,63,500,4,5,boundary_recent,0.09361472353339195,0.11733436957001686,0.02371964603662491,0.08923829719424248
noisy,63,500,4,6,uniform_recent,0.01249270886182785,0.16521453112363815,0.15497051179409027,0.1527218222618103
noisy,63,500,4,7,boundary_recent,0.02772870659828186,0.1366402953863144,0.10891158878803253,0.1256585791707039
noisy,63,500,4,8,boundary_recent,0.10822399705648422,0.27768538892269135,0.16946139186620712,0.213159441947937
noisy,63,500,4,9,boundary_recent,0.04411277920007706,0.1934068724513054,0.14929409325122833,0.1597772315144539
noisy,63,500,4,10,boundary_recent,0.030058789998292923,0.13090767711400986,0.10084888711571693,0.11562016978859901
noisy,63,500,4,11,boundary_recent,0.057962432503700256,0.14693044871091843,0.08896801620721817,0.12255030870437622
noisy,63,500,5,0,boundary_recent,0.0269582848995924,0.07478173822164536,0.047823453322052956,0.05469410493969917
noisy,63,500,5,1,boundary_recent,0.01635137014091015,0.042906368151307106,0.026554998010396957,0.03836504742503166
noisy,63,500,5,2,boundary_recent,0.059607888804748654,0.06567856296896935,0.006070674164220691,0.04472162388265133
noisy,63,500,5,3,boundary_recent,0.07697839289903641,0.2642689496278763,0.18729055672883987,0.2143857330083847
noisy,63,500,5,4,boundary_recent,0.07546485401690006,0.10862710326910019,0.03316224925220013,0.07866883650422096
noisy,63,500,5,5,boundary_recent,0.036442868411540985,0.10039257258176804,0.06394970417022705,0.07737725600600243
noisy,63,500,5,6,boundary_recent,0.05263484828174114,0.0724029503762722,0.01976810209453106,0.054689232259988785
noisy,63,500,5,7,boundary_recent,0.038110557943582535,0.06914370507001877,0.031033147126436234,0.03876755200326443
noisy,63,500,5,8,boundary_recent,0.04241638630628586,0.2045123651623726,0.16209597885608673,0.18021953105926514
noisy,63,500,5,9,boundary_recent,0.18384338915348053,0.3173266053199768,0.13348321616649628,0.23595080524683
noisy,63,500,5,10,uniform_recent,0.031082672998309135,0.07221561297774315,0.04801575094461441,0.04113293997943401
noisy,63,500,5,11,boundary_recent,0.04959193989634514,0.08097652718424797,0.03138458728790283,0.0619378425180912
noisy,63,500,6,0,boundary_recent,0.055105287581682205,0.15110661834478378,0.09600133076310158,0.12419115751981735
noisy,63,500,6,1,uniform_recent,0.015030615031719208,0.15722668915987015,0.14969760179519653,0.14219607412815094
noisy,63,500,6,2,boundary_recent,0.015973206609487534,0.06431592628359795,0.04834271967411041,0.05553019419312477
noisy,63,500,6,3,uniform_recent,0.0013060644268989563,0.12938585877418518,0.12834453582763672,0.12807979434728622
noisy,63,500,6,4,recent_budget,-0.005045957863330841,0.10688220709562302,0.12824278324842453,0.11192816495895386
noisy,63,500,6,5,boundary_recent,0.02502048760652542,0.13194963335990906,0.10692914575338364,0.11654181033372879
noisy,63,500,6,6,boundary_recent,0.03185319900512695,0.20435872673988342,0.17250552773475647,0.1856684312224388
noisy,63,500,6,7,boundary_recent,0.0631965696811676,0.14941105246543884,0.08621448278427124,0.12527071684598923
noisy,63,500,6,8,boundary_recent,0.00932646170258522,0.12153065204620361,0.11220419034361839,0.11340862512588501
noisy,63,500,6,9,boundary_recent,0.04759910702705383,0.1012372262775898,0.053638119250535965,0.08511696383357048
noisy,63,500,6,10,uniform_recent,0.03270905464887619,0.19466345757246017,0.17069794237613678,0.16195440292358398
noisy,63,500,6,11,boundary_recent,0.048486603423953056,0.09053153917193413,0.04204493574798107,0.0706242173910141
noisy,63,500,7,0,boundary_recent,0.03231476992368698,0.05417537875473499,0.021860608831048012,0.04207025095820427
noisy,63,500,7,1,recent_budget,-0.02120295912027359,0.058402664959430695,0.089201170951128,0.07960562407970428
noisy,63,500,7,2,boundary_recent,0.04987843707203865,0.15455247461795807,0.10467403754591942,0.12612181156873703
noisy,63,500,7,3,boundary_recent,0.03251545503735542,0.06773502007126808,0.03521956503391266,0.054350947961211205
noisy,63,500,7,4,boundary_recent,0.03622810170054436,0.08712295815348625,0.050894856452941895,0.07584458589553833
noisy,63,500,7,5,uniform_recent,0.0060617029666900635,0.1365445926785469,0.15283891558647156,0.13048288971185684
noisy,63,500,7,6,uniform_recent,0.0026140138506889343,0.13086844980716705,0.1367001086473465,0.12825443595647812
noisy,63,500,7,7,recent_budget,-0.005364090204238892,0.04840514808893204,0.054039137437939644,0.05376923829317093
noisy,63,500,7,8,boundary_recent,0.08884753286838531,0.22036313265562057,0.13151559978723526,0.18564098328351974
noisy,63,500,7,9,uniform_recent,0.03271062672138214,0.1883089691400528,0.171579048037529,0.15559834241867065
noisy,63,500,7,10,boundary_recent,0.013174057006835938,0.1545851156115532,0.14141105860471725,0.14279112964868546
noisy,63,500,7,11,uniform_recent,0.01800617203116417,0.13943951576948166,0.13214249908924103,0.12143334373831749
noisy,63,500,8,0,boundary_recent,0.014198169112205505,0.044313229620456696,0.03011506050825119,0.04089519381523132
noisy,63,500,8,1,boundary_recent,0.00803095567971468,0.03216690011322498,0.024135944433510303,0.028354681096971035
noisy,63,500,8,2,boundary_recent,0.07436811923980713,0.2057611048221588,0.13139298558235168,0.1728905811905861
noisy,63,500,8,3,boundary_recent,0.01791275106370449,0.04133513383567333,0.02342238277196884,0.03378581628203392
noisy,63,500,8,4,boundary_recent,0.028550182469189167,0.04654461704194546,0.01799443457275629,0.03419186919927597
noisy,63,500,8,5,boundary_recent,0.01300906203687191,0.027256814762949944,0.014247752726078033,0.02223391830921173
noisy,63,500,8,6,boundary_recent,0.11940468847751617,0.34512199461460114,0.22571730613708496,0.2417765110731125
noisy,63,500,8,7,boundary_recent,0.020277347415685654,0.0889604315161705,0.06868308410048485,0.07787011191248894
noisy,63,500,8,8,uniform_recent,0.0019755400717258453,0.08681691810488701,0.09122825413942337,0.08484137803316116
noisy,63,500,8,9,boundary_recent,0.02753039449453354,0.12959419935941696,0.10206380486488342,0.12031871825456619
noisy,63,500,8,10,boundary_recent,0.0233050137758255,0.047159336507320404,0.023854322731494904,0.036849381402134895
noisy,63,500,8,11,boundary_recent,0.0016543753445148468,0.020198808051645756,0.01854443270713091,0.020210789516568184
noisy,63,500,9,0,boundary_recent,0.031166810542345047,0.11142763122916222,0.08026082068681717,0.09193424135446548
noisy,63,500,9,1,boundary_recent,0.030581548810005188,0.19435758143663406,0.16377603262662888,0.17352225631475449
noisy,63,500,9,2,uniform_recent,0.04549221694469452,0.18504854291677475,0.14471668750047684,0.13955632597208023
noisy,63,500,9,3,boundary_recent,0.07801644504070282,0.28192150592803955,0.20390506088733673,0.22543390095233917
noisy,63,500,9,4,boundary_recent,0.0281655453145504,0.05557565204799175,0.027410106733441353,0.04417572543025017
noisy,63,500,9,5,uniform_recent,0.016941167414188385,0.20762939006090164,0.2009757086634636,0.19068822264671326
noisy,63,500,9,6,uniform_recent,0.05166742205619812,0.2635577917098999,0.21630099415779114,0.21189036965370178
noisy,63,500,9,7,boundary_recent,0.014989711344242096,0.11963095515966415,0.10464124381542206,0.10997557267546654
noisy,63,500,9,8,recent_budget,-0.0043435730040073395,0.03796606510877609,0.04230963811278343,0.04368065111339092
noisy,63,500,9,9,boundary_recent,0.013977132737636566,0.06312428787350655,0.04914715513586998,0.05718154087662697
noisy,63,500,9,10,boundary_recent,0.019579529762268066,0.11113153770565987,0.0915520079433918,0.09925753250718117
noisy,63,500,9,11,boundary_recent,0.02668863534927368,0.19153070449829102,0.16484206914901733,0.1661691591143608
noisy,63,500,10,0,uniform_recent,0.005592163652181625,0.11674469336867332,0.1189686693251133,0.1111525297164917
noisy,63,500,10,1,boundary_recent,0.024309493601322174,0.20166420191526413,0.17735470831394196,0.17917606234550476
noisy,63,500,10,2,uniform_recent,0.01640602946281433,0.1307459995150566,0.1179046742618084,0.11433997005224228
noisy,63,500,10,3,boundary_recent,0.024387311190366745,0.08837448060512543,0.06398716941475868,0.0761566273868084
noisy,63,500,10,4,uniform_recent,0.0395575612783432,0.1688460186123848,0.13744620233774185,0.1292884573340416
noisy,63,500,10,5,uniform_recent,0.024746417999267578,0.15987342596054077,0.14770278334617615,0.1351270079612732
noisy,63,500,10,6,boundary_recent,0.03903291001915932,0.11868611350655556,0.07965320348739624,0.09760400652885437
noisy,63,500,10,7,boundary_recent,0.05949263274669647,0.192161463201046,0.13266883045434952,0.15268824249505997
noisy,63,500,10,8,boundary_recent,0.10496409609913826,0.2286520153284073,0.12368791922926903,0.16804105788469315
noisy,63,500,10,9,boundary_recent,0.04815246909856796,0.08582355827093124,0.03767108917236328,0.06677226722240448
noisy,63,500,10,10,boundary_recent,0.03403344005346298,0.188527449965477,0.154494009912014,0.16506999731063843
noisy,63,500,10,11,boundary_recent,0.0066919997334480286,0.07140634208917618,0.06471434235572815,0.06762530654668808
noisy,63,500,11,0,uniform_recent,0.015955857932567596,0.2171168178319931,0.22955428063869476,0.2011609598994255
noisy,63,500,11,1,uniform_recent,0.007254123687744141,0.20558807253837585,0.22785238921642303,0.1983339488506317
noisy,63,500,11,2,boundary_recent,0.029742974787950516,0.09525123238563538,0.06550825759768486,0.07840213924646378
noisy,63,500,11,3,boundary_recent,0.004563145339488983,0.058585623279213905,0.05402247793972492,0.05478153005242348
noisy,63,500,11,4,boundary_recent,0.008315707556903362,0.03781428933143616,0.029498581774532795,0.035203780978918076
noisy,63,500,11,5,boundary_recent,0.014994747936725616,0.10734814032912254,0.09235339239239693,0.0983080193400383
noisy,63,500,11,6,uniform_recent,0.023743808269500732,0.1654328778386116,0.1569201722741127,0.14168906956911087
noisy,63,500,11,7,uniform_recent,0.03272286802530289,0.2003365159034729,0.19029851257801056,0.16761364787817
noisy,63,500,11,8,boundary_recent,0.028344575315713882,0.1504034772515297,0.12205890193581581,0.13477161526679993
noisy,63,500,11,9,boundary_recent,0.021167736500501633,0.08978118747472763,0.068613450974226,0.08593029901385307
noisy,63,500,11,10,boundary_recent,0.0805305540561676,0.21914111822843552,0.1386105641722679,0.16859236359596252
noisy,63,500,11,11,uniform_recent,0.018859311938285828,0.18686290830373764,0.174944706261158,0.1680035963654518
noisy,63,500,12,0,boundary_recent,0.005669742822647095,0.05820162035524845,0.052531877532601357,0.05460278503596783
noisy,63,500,12,1,uniform_recent,0.007597234100103378,0.11777715757489204,0.1121542900800705,0.11017992347478867
noisy,63,500,12,2,boundary_recent,0.02623867057263851,0.049938153475522995,0.023699482902884483,0.038754312321543694
noisy,63,500,12,3,boundary_recent,0.043498821556568146,0.12768057733774185,0.0841817557811737,0.10689371079206467
noisy,63,500,12,4,boundary_recent,0.035388972610235214,0.15352462977170944,0.11813565716147423,0.1263282597064972
noisy,63,500,12,5,boundary_recent,0.03583678603172302,0.20279807597398758,0.16696128994226456,0.17247149348258972
noisy,63,500,12,6,recent_budget,-0.004030497744679451,0.041481731459498405,0.045512229204177856,0.04807578772306442
noisy,63,500,12,7,recent_budget,-0.00030234549194574356,0.024960733950138092,0.025263079442083836,0.025439197197556496
noisy,63,500,12,8,boundary_recent,0.0007116161286830902,0.026787729002535343,0.026076112873852253,0.029684784822165966
noisy,63,500,12,9,uniform_recent,0.0073452964425086975,0.14185065031051636,0.13653632253408432,0.13450535386800766
noisy,63,500,12,10,boundary_recent,0.007103646174073219,0.03678516671061516,0.02968152053654194,0.0340991485863924
noisy,63,500,12,11,boundary_recent,0.010496914386749268,0.04187198914587498,0.03137507475912571,0.0375630147755146
noisy,63,500,13,0,boundary_recent,0.036482810974121094,0.17601502686738968,0.13953221589326859,0.1445903182029724
noisy,63,500,13,1,boundary_recent,0.022486500442028046,0.17089644074440002,0.14840994030237198,0.15141749382019043
noisy,63,500,13,2,boundary_recent,0.011834472417831421,0.09808072075247765,0.08624624833464622,0.0866025947034359
noisy,63,500,13,3,boundary_recent,0.022830680012702942,0.1696883738040924,0.14685769379138947,0.15005184710025787
noisy,63,500,13,4,uniform_recent,0.022715099155902863,0.16190076619386673,0.1424751654267311,0.13918566703796387
noisy,63,500,13,5,uniform_recent,0.015117943286895752,0.17596352100372314,0.17976002395153046,0.1608455777168274
noisy,63,500,13,6,boundary_recent,0.03450727462768555,0.17213279753923416,0.13762552291154861,0.14241314679384232
noisy,63,500,13,7,uniform_recent,0.010318674147129059,0.1490684300661087,0.15458465367555618,0.13874975591897964
noisy,63,500,13,8,uniform_recent,0.0031902343034744263,0.09575857222080231,0.09565654397010803,0.09256833791732788
noisy,63,500,13,9,boundary_recent,0.005674026906490326,0.1471146196126938,0.14144059270620346,0.14258667081594467
noisy,63,500,13,10,uniform_recent,0.02022944763302803,0.12540288269519806,0.10933656990528107,0.10517343506217003
noisy,63,500,13,11,boundary_recent,0.02327095903456211,0.06536556035280228,0.042094601318240166,0.05268589220941067
noisy,63,500,14,0,boundary_recent,0.018629122525453568,0.08831397071480751,0.06968484818935394,0.0778643861413002
noisy,63,500,14,1,uniform_recent,0.00957895815372467,0.13793331384658813,0.13359567523002625,0.12835435569286346
noisy,63,500,14,2,uniform_recent,0.025248631834983826,0.23054621368646622,0.21373747289180756,0.2052975818514824
noisy,63,500,14,3,uniform_recent,0.004821931943297386,0.06052625924348831,0.05596775747835636,0.055704327300190926
