factor,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,native_score,native_score_samples,query_score,query_score_samples,current_key_score,current_key_score_samples
identity,12,3,-0.7545742154286664,16,-0.18270558444001161,16,-0.8631679683594524,16,-0.5982779019471858,16,-0.698648752913303,16,-0.7136198781458527,16
identity,12,4,-0.751315276163499,16,-0.2270185001559657,16,-0.8582574928122764,16,-0.847692156572672,16,-0.7404024486931746,16,-0.695168576038136,16
identity,12,5,-0.6874775696511737,16,-0.11555590592767077,16,-0.7356431930076397,16,-0.7945873341266327,16,-0.7255829455831049,16,-0.7458617347643344,16
identity,12,6,-0.6296862610679994,16,-0.1256009019625995,16,-0.5293699173100526,16,-0.6487759306265881,16,-0.6166955940918837,16,-0.6701785442608642,16
identity,12,7,-0.599432254186264,16,-0.11163181078573578,16,-0.6857262788031203,16,-0.6133177036391855,16,-0.7387480462582316,16,-0.6644993913956987,16
identity,12,8,-0.6748094107469005,16,-0.10420749432356186,16,-0.5004904619424627,16,-0.6803793507205885,16,-0.665097070416144,16,-0.6196874332246485,16
identity,12,9,-0.6813958577535237,16,-0.191031974156859,16,-0.6981058999608142,16,-0.8192669503943423,16,-0.7444070720956616,16,-0.7711501918930415,16
identity,12,10,-0.5970572127104818,16,-0.2010606738869949,16,-0.7784708083861073,16,-0.695351705036642,16,-0.6588144999628611,16,-0.66485913794585,16
identity,12,11,-0.7432127850737453,16,-0.1323582448687473,16,-0.6800993112683529,16,-0.6908408437258686,16,-0.6931028236550573,16,-0.7053193481207871,16
identity,13,0,-0.6085325697575045,16,-0.22256952324281637,16,-0.5981973342325545,16,-0.6615244303608061,16,-0.6542649469366792,16,-0.717683092655294,16
identity,13,1,-0.6912856936971326,16,-0.2834141666633224,16,-0.6816765648463351,16,-0.7013527095091789,16,-0.6505164414053668,16,-0.7068682138331543,16
identity,13,2,-0.6572347887439454,16,-0.3556833028230875,16,-0.7239720268661064,16,-0.6926701265929491,16,-0.6999883856577727,16,-0.7866744033005608,16
identity,13,3,-0.7328406565740178,16,-0.19374963736436568,16,-0.735367418407112,16,-0.7690490447893058,16,-0.6577419175749714,16,-0.6543745066722736,16
identity,13,4,-0.5073677009169768,16,-0.21719417191231694,16,-0.6364031364320286,16,-0.7188588448289563,16,-0.5917962391296787,16,-0.7013836899694296,16
identity,13,5,-0.5984514101607863,16,-0.30352364333927506,16,-0.7063314435011765,16,-0.6530538670445796,16,-0.6917262484099074,16,-0.6804883020133808,16
identity,13,6,-0.542725266109386,16,-0.21065262896504244,16,-0.8464359624628559,16,-0.7081312439428489,16,-0.6465867942289314,16,-0.7842875963302611,16
identity,13,7,-0.7757145563198498,16,-0.30424466431850206,16,-0.7356151999076346,16,-0.7000774480179033,16,-0.6173425057612663,16,-0.6923893912150423,16
identity,13,8,-0.7181642014868168,16,-0.17915514288663914,16,-0.6864546823762845,16,-0.5516489668788269,16,-0.6532094287983231,16,-0.6588426655841314,16
identity,13,9,-0.7187092953790364,16,-0.22264589637895688,16,-0.6918076885491463,16,-0.7692248283155807,16,-0.7624461401892818,16,-0.6502173045866544,16
identity,13,10,-0.5839114369673364,16,-0.28944412145727544,16,-0.7026554342005995,16,-0.586707406734919,16,-0.6536181451341565,16,-0.6266014294379054,16
identity,13,11,-0.6816705305411306,16,-0.14404375974053546,16,-0.7976244214770589,16,-0.7562231608967054,16,-0.6957433911658693,16,-0.657541462988449,16
identity,14,0,-0.7494162119275245,16,-0.12891522064091698,16,-0.7935663136866244,16,-0.6930621355230104,16,-0.6598661923871594,16,-0.6750115921514688,16
identity,14,1,-0.6083474449878783,16,-0.5078054271337109,16,-0.7254151375806788,16,-0.6525064875507022,16,-0.7387868278180245,16,-0.7115469115746831,16
identity,14,2,-0.5832104301562461,16,-0.25650586652364454,16,-0.6363256535402849,16,-0.7225797868259077,16,-0.767563644966956,16,-0.7763016960950613,16
identity,14,3,-0.5657061626085937,16,-0.18035224733560024,16,-0.743700121542225,16,-0.6240647934761094,16,-0.6856240792936801,16,-0.7535055455175158,16
identity,14,4,-0.5467455445987189,16,-0.12017192925520417,16,-0.9217708710439633,16,-0.6943967645862344,16,-0.5462258636610907,16,-0.6978311869559075,16
identity,14,5,-0.5358221879561552,16,-0.23572069468435686,16,-0.7836104245084051,16,-0.6096114709047009,16,-0.6524755178971847,16,-0.6471149382466042,16
identity,14,6,-0.6955824852953497,16,-0.15457983448582635,16,-0.758099496661182,16,-0.7331803907615868,16,-0.684452700732,16,-0.7194803787339853,16
identity,14,7,-0.6564691448388855,16,-0.20295077323590238,16,-0.6780536046392375,16,-0.7800218220050643,16,-0.6908101567122888,16,-0.7686703524251377,16
identity,14,8,-0.5256812646414144,16,-0.19343354831121945,16,-0.6163999469578736,16,-0.6389757453711662,16,-0.6202042486058785,16,-0.6488183801279259,16
identity,14,9,-0.5976074757211691,16,-0.1757098418496375,16,-0.7630883760968252,16,-0.7437827655599192,16,-0.7125145565241963,16,-0.7576217291423593,16
identity,14,10,-0.5560782578415415,16,-0.1869551039218877,16,-0.6943292746601544,16,-0.7055593975839619,16,-0.6566440315368128,16,-0.6599819764252867,16
identity,14,11,-0.5025666042850022,16,-0.24986729537378577,16,-0.7452752041455522,16,-0.6540343035663776,16,-0.7715747959699992,16,-0.7894930873678188,16
identity,15,0,-0.6524603583749577,16,-0.21775375860421875,16,-0.7549906691256506,16,-0.643374815753713,16,-0.690409580517247,16,-0.6377098428161676,16
identity,15,1,-0.5147210604577155,16,-0.31416144811999447,16,-0.6479485358679589,16,-0.6035380650580612,16,-0.7533582767743445,16,-0.679478281771468,16
identity,15,2,-0.602583797581776,16,-0.4115641203559426,16,-0.811815171632847,16,-0.6004218220120054,16,-0.7812507134354696,16,-0.7373374746923429,16
identity,15,3,-0.6575850903515568,16,-0.3745088692804875,16,-0.7292761267521163,16,-0.8538606912877204,16,-0.6329578909256433,16,-0.6807926313060537,16
identity,15,4,-0.443617733714081,16,-0.2542668139551377,16,-0.6911175569152515,16,-0.6506715240566694,16,-0.7545669400525923,16,-0.782123872383113,16
identity,15,5,-0.7261693931532873,16,-0.21954602336577678,16,-0.8244155645532861,16,-0.800874320001087,16,-0.7821044719249225,16,-0.7888926007330896,16
identity,15,6,-0.6604933733530118,16,-0.28691092253890677,16,-0.6652646248105616,16,-0.8509016714843094,16,-0.7430558310091409,16,-0.7700150200371092,16
identity,15,7,-0.6087472387006048,16,-0.45826586976571293,16,-0.7216007800691049,16,-0.6878320171160526,16,-0.7687351216112326,16,-0.7045438651286392,16
identity,15,8,-0.6765015074371032,16,-0.11872800875857206,16,-0.7265415589606934,16,-0.6534162267706304,16,-0.6681842584978893,16,-0.5262618462872837,16
identity,15,9,-0.4955373440834178,16,-0.29087070097746415,16,-0.7070897830080023,16,-0.6050480151754574,16,-0.7863162717001977,16,-0.6946878220955564,16
identity,15,10,-0.6506265211265215,16,-0.22433390394085076,16,-0.6632078333377182,16,-0.6892277813022181,16,-0.8183999717385684,16,-0.7435300396666633,16
identity,15,11,-0.524348248294104,16,-0.17980467622693352,16,-0.7400927701537192,16,-0.6207598917276161,16,-0.7132115836635746,16,-0.7638017758824451,16
identity,16,0,-0.6174795783619187,16,-0.2896272717214642,16,-0.8569584953383744,16,-0.8083019789726684,16,-0.877853006112367,16,-0.8350746356645706,16
identity,16,1,-0.6931073636317358,16,-0.282278731889338,16,-0.7380069539351548,16,-0.7073980751395603,16,-0.8212438123066306,16,-0.8053151323812251,16
identity,16,2,-0.4859742374896207,16,-0.18169304869859615,16,-0.7247475193886403,16,-0.7037645784464062,16,-0.6752038322079603,16,-0.7045906563034329,16
identity,16,3,-0.5457983963964405,16,-0.2595311753362557,16,-0.7367602941160449,16,-0.7528642034858146,16,-0.7690231770052065,16,-0.7297965630542167,16
identity,16,4,-0.65855075941,16,-0.1748029823387437,16,-0.8808952158314403,16,-0.7973595104072084,16,-0.7038833577556456,16,-0.7032169262128727,16
identity,16,5,-0.4517594380158987,16,-0.18511261334662626,16,-0.625288264300516,16,-0.6159346565318158,16,-0.6686433267762939,16,-0.7570128727818916,16
identity,16,6,-0.7781839772262695,16,-0.11691652443849129,16,-0.676218117869303,16,-0.7463697396081623,16,-0.7090952560466308,16,-0.6684581299379759,16
identity,16,7,-0.5277708934419463,16,-0.35149338843836053,16,-0.7402259905408348,16,-0.8102123934463559,16,-0.7121389999366767,16,-0.7023572190343441,16
identity,16,8,-0.7008880676000934,16,-0.11586002077021115,16,-0.6284233995858257,16,-0.6758498111869944,16,-0.7130020416993723,16,-0.7148062027677765,16
identity,16,9,-0.799034718272474,16,-0.1241220257966677,16,-0.6364768880001981,16,-0.6962453464162993,16,-0.6674696397575552,16,-0.7053274059584972,16
identity,16,10,-0.7718289015626918,16,-0.3218447159498902,16,-0.7157283276850062,16,-0.7835023549803823,16,-0.8677206129102526,16,-0.8087835753866164,16
identity,16,11,-0.7730018728178498,16,-0.34197551896587386,16,-0.7291861769341675,16,-0.7847229458708718,16,-0.721695962729082,16,-0.761753990003979,16
identity,17,0,-0.480022160699698,16,-0.18297353812092593,16,-0.6168057079119413,16,-0.5260547166770291,16,-0.8488106354133196,16,-0.6887029475505999,16
identity,17,1,-0.5454386978917238,16,-0.13543832961119923,16,-0.7888271219211684,16,-0.8788913420363753,16,-0.7238377607495454,16,-0.6658004162401908,16
identity,17,2,-0.8877723689000676,16,-0.08996032118218655,16,-0.6077455121531119,16,-0.7422780913772553,16,-0.7860046188245771,16,-0.6629741968979292,16
identity,17,3,-0.709140949816382,16,-0.08685301066776867,16,-0.86012179035158,16,-0.7937452724509292,16,-0.7389023708271425,16,-0.7494973943427203,16
identity,17,4,-0.33339426584838977,16,-0.09043160110637585,16,-0.8138392981744563,16,-0.8774405868606583,16,-0.7472381971781303,16,-0.804678067137556,16
identity,17,5,-0.5081546680190475,16,-0.09526691975784009,16,-0.809260027738276,16,-0.8097566016537608,16,-0.7277716517826673,16,-0.7232937325834108,16
identity,17,6,-0.6261101644289553,16,-0.16059161165988756,16,-0.850399859029574,16,-0.7033069071076665,16,-0.7756945377740485,16,-0.7263851397903092,16
identity,17,7,-0.7912864922153349,16,-0.10155144730305969,16,-0.7650678756035318,16,-0.7114243294715596,16,-0.7091731270279018,16,-0.700808802763438,16
identity,17,8,-0.5504366080677863,16,-0.06756572907900249,16,-0.7012225652744533,16,-0.8197084744129879,16,-0.7220568060281944,16,-0.7311827541665312,16
identity,17,9,-0.5875370849574949,16,-0.43491542904967717,16,-0.7652082210944748,16,-0.9064232022639434,16,-0.7390639376946674,16,-0.9687817627677027,16
identity,17,10,-0.5862144745724673,16,-0.14432215065105122,16,-0.7183035066718855,16,-0.7737789840832053,16,-0.7158554100187109,16,-0.7212806267681195,16
identity,17,11,-0.5576296317941831,16,-0.23146975876471532,16,-0.6081126902618419,16,-0.8900499304153122,16,-0.7838169863389942,16,-0.8726220188364413,16
identity,18,0,-0.6641307736717652,16,-0.21948442741226246,16,-0.7314205521390371,16,-0.7973125731191079,16,-0.7878622234179602,16,-0.8848133362706618,16
identity,18,1,-0.6883911652769414,16,-0.16758111749125487,16,-0.6611395218920713,16,-0.7035649423943533,16,-0.9008055215895079,16,-0.8689627870331584,16
identity,18,2,-0.49136099623564666,16,-0.18587753997746745,16,-0.7867554289237194,16,-0.8630450488187498,16,-0.8365323603431605,16,-0.838205135452238,16
identity,18,3,-0.5394947522223709,16,-0.13602276851779532,16,-0.6936775531916572,16,-0.8367791922199002,16,-0.8372314299928,16,-0.9011004795458755,16
identity,18,4,-0.6826565827111983,16,-0.305958150688641,16,-0.6709655311603724,16,-0.9787520077526507,16,-0.8057300304311202,16,-0.8903348853483799,16
identity,18,5,-0.5797619426956674,16,-0.1852531704460481,16,-0.7791324670183629,16,-0.658886654358765,16,-0.846514967702545,16,-0.8533027619537312,16
identity,18,6,-0.6890608035297006,16,-0.17459383967849812,16,-0.6889096373938339,16,-0.8422435200195422,16,-0.8777739876835555,16,-0.8781150934877051,16
identity,18,7,-0.5590624023837154,16,-0.12724859067619365,16,-0.6554318014547349,16,-0.5693728389696746,16,-0.8794416276227233,16,-0.8136537558446557,16
identity,18,8,-0.49762682532125657,16,-0.17144208649955986,16,-0.7552173281933399,16,-0.7596347435347948,16,-0.8534378518294119,16,-0.8344609089702353,16
identity,18,9,-0.5757037726070451,16,-0.084812316000634,16,-0.4826887138022161,16,-0.9718632912454312,16,-0.8670137593034095,16,-0.8628215156010379,16
identity,18,10,-0.6253142471538038,16,-0.2684041131304261,16,-0.7676432180236494,16,-0.7316725657921918,16,-0.837600440938278,16,-0.7990237416897519,16
identity,18,11,-0.5647805682599397,16,-0.21854384850679048,16,-0.7372094537782704,16,-0.6637555330130647,16,-0.8474775187323929,16,-0.8834449191289249,16
identity,19,0,-0.8326612124525347,16,-0.2614433861911375,16,-0.7473117638084783,16,-0.8542737161045495,16,-1.0834738958340566,16,-1.0893089644268197,16
identity,19,1,-0.7170315078501053,16,-0.11735676491028804,16,-0.9080175314613677,16,-1.223728988027158,16,-0.9858983253252709,16,-1.057461448146447,16
identity,19,2,-0.5397071677932489,16,-0.0840756268822767,16,-0.7866182981111194,16,-1.2322397378741763,16,-0.9427692590443106,16,-1.0389626471598838,16
identity,19,3,-0.7224531574312903,16,-0.1750836842721129,16,-0.7430200679416499,16,-0.9523303865847668,16,-1.0934456489026847,16,-1.143913766040031,16
identity,19,4,-0.6078416537646396,16,-0.10725804066036662,16,-0.8360579978443956,16,-1.1644032947901297,16,-1.0016684518509034,16,-1.1018167223252493,16
identity,19,5,-1.2014961797407762,16,-0.1135057235740779,16,-0.7969565837188031,16,-1.0702739467838998,16,-1.1510409208567784,16,-1.1039997336756335,16
identity,19,6,-0.7167134948397835,16,-0.08445942565164499,16,-0.6481368962119006,16,-1.0320832854538002,16,-1.0936765509402824,16,-1.1090769816371966,16
identity,19,7,-0.7352874083023837,16,-0.10551869900542186,16,-0.7357709871039813,16,-1.2914207941407372,16,-1.0861889096188408,16,-1.1744125291440983,16
identity,19,8,-0.7992651265115602,16,-0.02840205358145779,16,-0.6100724329768281,16,-1.0330473072407105,16,-0.9951380436448904,16,-0.8961415350698412,16
identity,19,9,-0.5533284040697897,16,-0.15851623352486086,16,-0.9099329034996801,16,-1.0406563221425964,16,-1.0951753744033659,16,-1.1491966060448853,16
identity,19,10,-0.7182982332248556,16,-0.11863880735376654,16,-0.6162944678093751,16,-1.080237172894397,16,-1.0537743079599435,16,-0.9557549669393812,16
identity,19,11,-0.6749792498605951,16,-0.16372632545665894,16,-0.8192586159161301,16,-1.0696427352638183,16,-0.9288402773006614,16,-0.9467067343495241,16
identity,20,0,-1.0140534782207193,16,-0.1420241063516746,16,-0.9055621368023292,16,-1.1597859684535239,16,-1.1190481335782736,16,-1.2275195020707703,16
identity,20,1,-1.2045785931075592,16,-0.34017964291333014,16,-1.1278865227719392,16,-1.1520624371778996,16,-1.301281124578439,16,-1.296364326797429,16
identity,20,2,-0.7236532716901809,16,-0.16230563287451558,16,-0.79320191021186,16,-1.0770049471809986,16,-1.0515637274564482,16,-1.2139652792418607,16
identity,20,3,-0.9576379755661288,16,-0.30753823293505345,16,-1.3380168120966323,16,-1.183866917824441,16,-1.380181287349581,16,-1.277136576362449,16
identity,20,4,-0.6872121394342472,16,-0.1907794344306604,16,-0.6455609882202238,16,-1.0308645736905548,16,-1.1704232992308077,16,-1.2922836117745944,16
identity,20,5,-1.2107559919155046,16,-0.5533986316585153,16,-1.3731399868522272,16,-1.1316357562724504,16,-1.3033578569336095,16,-1.2366094160540557,16
identity,20,6,-0.8190417491625652,16,-0.14421058480210913,16,-0.8944457766424769,16,-1.3243476064947162,16,-1.158992290569119,16,-1.166627605233176,16
identity,20,7,-1.2632570433979429,16,-0.3267265052668932,16,-1.3156156188144106,16,-1.1296829189163908,16,-1.3282061350210315,16,-1.1812299346854949,16
identity,20,8,-1.0576297503992151,16,-0.09193932516592328,16,-0.7229935553177588,16,-1.0849659976461816,16,-1.3254787488369502,16,-1.307706647396581,16
identity,20,9,-0.7888095297423334,16,-0.058100228033434474,16,-0.8848357718390614,16,-1.1755953048376244,16,-1.1416846212104295,16,-1.1173863844246448,16
identity,20,10,-0.67105452563998,16,-0.09403685707040488,16,-0.8431386081227189,16,-1.286167135034023,16,-1.1825991215505662,16,-1.2058566816341092,16
identity,20,11,-1.4213926292264434,16,-0.2441897598254009,16,-1.1863413630436745,16,-1.1727125885470426,16,-1.2162340539370633,16,-1.3275311360184145,16
identity,21,0,-0.8843951949543631,16,-0.20354909155703382,16,-0.8324783845319033,16,-1.0671558358984945,16,-1.114296726467281,16,-1.1046931253894954,16
identity,21,1,-1.0301637300510689,16,-0.08987191349622756,16,-0.701149328048657,16,-1.1043500115223828,16,-1.1517056111511006,16,-1.1228367477525871,16
identity,21,2,-1.0399900728710252,16,-0.13772607053121227,16,-0.8976368450254544,16,-1.1359492501087938,16,-1.1105953131115287,16,-1.2889800358124999,16
identity,21,3,-0.9012160802069489,16,-0.2216058533108728,16,-1.1500085274284433,16,-1.1204290946831779,16,-1.1923685287207708,16,-1.1982996155595922,16
identity,21,4,-1.0560430013546385,16,-0.1280740907712606,16,-0.733260456913583,16,-1.1504398112744605,16,-1.1516640289251663,16,-1.208254349494689,16
identity,21,5,-0.9980359132706733,16,-0.12967499208271416,16,-0.7611005080292838,16,-1.1733696153024509,16,-1.2028359181760804,16,-1.1511687077329533,16
identity,21,6,-0.7342239066249124,16,-0.15634379779876972,16,-0.8546018815264854,16,-1.0593996623367357,16,-1.1477056615607997,16,-1.1229837529351752,16
identity,21,7,-1.01647768198179,16,-0.17041461510445327,16,-0.8195450824382988,16,-1.218840172393454,16,-1.1569919870629501,16,-1.0716192487282048,16
identity,21,8,-0.9557557089789641,16,-0.15706145713078262,16,-1.1877412783727395,16,-1.2432927216402696,16,-1.4910851448399813,16,-1.1224263901622051,16
identity,21,9,-0.7524518922667773,16,-0.2709251455341551,16,-0.9991007776292012,16,-1.1792797471228025,16,-1.074417881505712,16,-1.2206623688529619,16
identity,21,10,-0.7201319443814238,16,-0.2921522640908002,16,-1.1029588717274863,16,-1.2611102303347677,16,-1.0743884528673775,16,-1.0981113280171162,16
identity,21,11,-0.8348249303634975,16,-0.11520374624010504,16,-0.9428794115220436,16,-1.1546977131556557,16,-1.1998730400236814,16,-1.2107243885870553,16
identity,22,0,-0.8748881690211388,16,-0.24697028789201375,16,-0.9239976378955812,16,-0.9669896181110655,16,-1.168735537188954,16,-1.1314225357896013,16
identity,22,1,-0.7302030579627257,16,-0.21295083620941835,16,-0.8559263792940276,16,-1.195593968480638,16,-1.303811294694151,16,-0.9740609415830583,16
identity,22,2,-0.7950664077883354,16,-0.09890159737781518,16,-0.7597132444234165,16,-1.121769452530531,16,-1.0085909888029803,16,-1.06664792020818,16
identity,22,3,-0.472949881552192,16,-0.10016514503183048,16,-0.727613604642987,16,-1.0352627560354617,16,-1.1290652589397092,16,-1.1886840223714619,16
identity,22,4,-0.7793912840380222,16,-0.25419011102750433,16,-0.7535943589328026,16,-1.0950616224879401,16,-1.2441162500327443,16,-1.059324273113682,16
identity,22,5,-0.870328219298293,16,-0.19610646531506032,16,-0.8111532251072795,16,-1.1817989182189885,16,-1.159694717209489,16,-1.133514368324964,16
identity,22,6,-0.8520557452299613,16,-0.2316857791827484,16,-0.8984010363443186,16,-1.0942700220004835,16,-1.239916801870441,16,-1.117561333253894,16
identity,22,7,-0.813439662614295,16,-0.11319043838220214,16,-0.8436570035510698,16,-1.0619983948471954,16,-1.117200487765258,16,-1.1892215948011753,16
identity,22,8,-0.7199665395879007,16,-0.10128197923086996,16,-0.7125760989486384,16,-0.8443654729047565,16,-1.2061881988500356,16,-1.1788329548151188,16
identity,22,9,-0.9877072577335521,16,-0.12954514934182526,16,-0.8861357233886491,16,-1.1241375445605795,16,-1.0563806836257392,16,-1.0530306114488046,16
identity,22,10,-0.6694548760149877,16,-0.1782213919902518,16,-0.6516286179438868,16,-1.1269237041666789,16,-1.0953146689742064,16,-1.0512832234764093,16
identity,22,11,-0.8443899327564433,16,-0.10326552177715789,16,-0.747069190691616,16,-1.075658339151663,16,-1.0027336085554546,16,-1.20393216896516,16
identity,23,0,-0.8792533745752752,16,-0.10629967475467646,16,-0.915623556157311,16,-0.9893404554963385,16,-1.227182599340871,16,-1.1076700278879676,16
identity,23,1,-1.2020634022242715,16,-0.27363918293141176,16,-1.0452734434660598,16,-1.0933553621437377,16,-1.1688247559570115,16,-1.226203562187917,16
identity,23,2,-0.9022011676636306,16,-0.047099665510468375,16,-0.7694620299314684,16,-1.010121669626356,16,-1.0776138410138671,16,-0.9694444799487185,16
identity,23,3,-0.8572303574369621,16,-0.13100718685681695,16,-0.8503794347210492,16,-1.0356242990654625,16,-1.0590420708091586,16,-1.0399675317769543,16
identity,23,4,-0.7003436178425384,16,-0.24846946089798713,16,-0.6956229210043307,16,-1.0193317814446083,16,-1.0035848031721037,16,-1.074138062510729,16
identity,23,5,-0.7673864893717418,16,-0.16952664715161508,16,-0.97314413947107,16,-0.7687334206187817,16,-1.1173565416580624,16,-1.0432206294748716,16
identity,23,6,-0.662583683274241,16,-0.2367633402436733,16,-0.7803616132088282,16,-1.0006286832717186,16,-1.0928760518459022,16,-1.0029139853446811,16
identity,23,7,-0.8516695319488458,16,-0.08134341625277787,16,-0.9271745762034733,16,-1.057212618734324,16,-1.0775630304028816,16,-1.1268063145281362,16
identity,23,8,-0.801936481609586,16,-0.19935039384256137,16,-0.7471833180394821,16,-0.8892767988107015,16,-1.0336082373810576,16,-1.0462355184234746,16
identity,23,9,-0.6675641432003034,16,-0.16792533624327177,16,-0.8596543746562479,16,-0.7336257587300704,16,-1.0624814329920202,16,-0.9991136939263947,16
identity,23,10,-1.038735018081481,16,-0.30954147694325657,16,-1.1916022218278788,16,-1.1302509664583211,16,-1.222395998935014,16,-1.2119247776035909,16
identity,23,11,-0.6894771312484516,16,-0.14600380191386023,16,-0.7276857519425575,16,-0.7717475560169006,16,-1.0710220332876461,16,-1.1480337994562086,16
identity,24,0,-0.8011350704791943,16,-0.0904392536371367,16,-0.7960462282269609,16,-0.9564902892803044,16,-0.9983476169835581,16,-1.013145848553842,16
identity,24,1,-0.6462141844854443,16,-0.07628638201931105,16,-0.6567413635691153,16,-0.979729303944554,16,-1.0339590931070481,16,-1.0580400666408991,16
identity,24,2,-1.113079984276934,16,-0.19324137699038418,16,-0.8608349138706307,16,-1.0975520152215554,16,-1.0393277883025513,16,-1.0560904673984854,16
identity,24,3,-0.6583258507929625,16,-0.08094628059726006,16,-0.7388732160679856,16,-0.9878048676447653,16,-1.172347856857281,16,-1.2004921513680418,16
identity,24,4,-0.7466946417937719,16,-0.0720013374472262,16,-0.8086646859865325,16,-1.1871197377637095,16,-1.1269041383546599,16,-1.0771251400975328,16
identity,24,5,-0.741450206221795,16,-0.1282675299622181,16,-0.8326764276875094,16,-1.0643655382606112,16,-1.0454761935896766,16,-1.076085375305064,16
identity,24,6,-0.6770062341553025,16,-0.15616450104223123,16,-0.8128607350136,16,-0.834501032827478,16,-1.051241864066938,16,-1.1332567025437283,16
identity,24,7,-0.6569968566631554,16,-0.12927009954731425,16,-0.6212088214694264,16,-0.7519872281653612,16,-1.0235529207090237,16,-1.0214540502882907,16
identity,24,8,-0.6885675746171305,16,-0.12945361022121576,16,-0.7279673350562723,16,-0.8526945881292765,16,-1.1366353664222595,16,-1.0214787124470086,16
identity,24,9,-0.7057606460335768,16,-0.1281331911769507,16,-0.7223954912605202,16,-0.9905694252143604,16,-1.0917526061372262,16,-1.0710073984591513,16
identity,24,10,-0.7542869038288806,16,-0.1422206776577836,16,-0.848822419390064,16,-0.8145061596262717,16,-1.0299466755847466,16,-1.094091147518949,16
identity,24,11,-0.763819341582455,16,-0.18043940890898552,16,-0.7098513011860146,16,-0.8630535770756851,16,-1.0206245643062632,16,-1.1258975512005827,16
identity,25,0,-0.7721578441742637,16,-0.17354434697907567,16,-0.8671189559794249,16,-0.9657080072571449,16,-1.2229728157179882,16,-1.0972008210634716,16
identity,25,1,-0.8688719759540998,16,-0.12303094415165844,16,-0.7918165344521291,16,-1.1124297821418376,16,-1.070351623439302,16,-1.0434231568649799,16
identity,25,2,-0.7176546493053849,16,-0.15272321923260532,16,-0.662496485993918,16,-1.0199320745562195,16,-0.98816636095524,16,-0.9869515302166096,16
identity,25,3,-0.9211171098355722,16,-0.1545393913280406,16,-0.7666736830926473,16,-0.8776895879905957,16,-1.0793198896180383,16,-0.9578873834821533,16
identity,25,4,-0.9229737356290866,16,-0.22260997011893452,16,-0.8334211300158422,16,-1.0634538159889169,16,-1.185146532099103,16,-1.0693158398995268,16
identity,25,5,-1.1714113133409882,16,-0.2416145216899086,16,-0.9920778012136944,16,-1.2006866728140946,16,-1.2723025996589834,16,-1.201462579270491,16
identity,25,6,-0.8965875696866317,16,-0.11074886021658624,16,-0.7777616760128848,16,-1.1047741967933757,16,-1.080691690472221,16,-1.1301332172056817,16
identity,25,7,-0.8792134551423267,16,-0.07439969837169108,16,-0.7303014987440849,16,-1.028826084766128,16,-1.0462860952124364,16,-1.239981387582148,16
identity,25,8,-0.9385817325548811,16,-0.2038543074920703,16,-0.9113985075245232,16,-1.0029663955137658,16,-1.037405824964486,16,-0.9423679610813418,16
identity,25,9,-0.8793124034700938,16,-0.15312187412454437,16,-0.9820448105954269,16,-1.1341301996152722,16,-1.1067718940025948,16,-1.1068249174404292,16
identity,25,10,-1.0834867779269337,16,-0.11141035105252073,16,-0.8833575953451853,16,-1.048562322839612,16,-1.149312674540748,16,-1.0006763906050624,16
identity,25,11,-1.098431783034252,16,-0.13117714699927274,16,-0.9666902540839676,16,-1.1473082958924294,16,-1.1909565428885247,16,-1.1565038380214219,16
identity,26,0,-0.8617181632771749,16,-0.0619116847227503,16,-0.8795370758252847,16,-1.0953811010340018,16,-1.1587369307129376,16,-1.2731902196876264,16
identity,26,1,-0.9165698378037636,16,-0.1542878587585894,16,-0.8517213712198239,16,-1.274979189983381,16,-1.14733303890053,16,-1.1573258487278104,16
identity,26,2,-1.0011686773783763,16,-0.16505331573945592,16,-0.7787512835857338,16,-1.2786894166012412,16,-1.242131779238592,16,-1.0740080927882865,16
identity,26,3,-1.1156047231744726,16,-0.05002394194770885,16,-0.9824455427462266,16,-1.3574282438776388,16,-1.1571140817332077,16,-1.2322053047717176,16
identity,26,4,-0.8429338184141435,16,-0.1308004870618714,16,-1.0192669283485674,16,-1.165229967713149,16,-1.2474799326469088,16,-1.3378849531469021,16
identity,26,5,-1.1643428755170584,16,-0.23587528319253576,16,-1.3223993348875847,16,-1.255827514302828,16,-1.0689148193460893,16,-1.1514904693022179,16
identity,26,6,-1.3019886465941335,16,-0.2158308754234896,16,-1.140048581835721,16,-0.9834701385497309,16,-1.0723791375884473,16,-1.1473895716327736,16
identity,26,7,-1.328666571987295,16,-0.4217438757610062,16,-1.5105948438065893,16,-1.1563813484290213,16,-1.2233416161659476,16,-1.2477463555878583,16
identity,26,8,-0.7750142533331246,16,-0.17365690651816235,16,-0.6766594257641654,16,-0.9751478818359585,16,-1.117794267793869,16,-1.0964587687929979,16
identity,26,9,-0.8398295257304533,16,-0.17985607517897934,16,-0.8248549837349874,16,-1.1209369283803432,16,-1.1898096909524365,16,-1.0986592038588316,16
identity,26,10,-1.1872331044427025,16,-0.41785733058090424,16,-1.2614837522575855,16,-1.1695906908694904,16,-1.156837668277082,16,-1.1885719724516426,16
identity,26,11,-0.9140336988105413,16,-0.1987514775876063,16,-0.8136384491151714,16,-1.1169576947080422,16,-1.148168955255239,16,-1.2382928253669,16
