layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
6,11,5,noisy:500,-0.1749156896778225,0.21867216788025234,0.07943031494895945,0.2,0.935195862769582,5,noisy:750,-0.05757011749016054,0.054336387337839506,0.02082172039828917,0.0,0.830140561108662,5,clean:0,-0.2517247305759267,0.29316996958533126,0.09404273279487035,0.2,0.9065841947932104
7,0,5,clean:0,-0.49464077872022927,0.25027195719379297,0.09235237198305542,0.0,0.9776253688457125,5,noisy:750,-0.3613972135564289,0.3100591921939658,0.12545536947475527,0.0,0.8772920951784962,5,noisy:750,-0.5914983414621774,0.2904715571224078,0.114579501803624,0.0,0.975554867648186
7,1,5,noisy:500,-0.36858662163873557,0.17928637989917326,0.06796363006942628,0.0,0.9810763052589406,5,noisy:1000,-0.07993190053578103,0.07535794284862038,0.028216397755759594,0.0,0.791402065428665,5,noisy:1000,-0.29065609873678266,0.16632064587277395,0.054850262433582306,0.0,0.9780689470248091
7,2,5,clean:0,-0.2898644368253891,0.11553646980932317,0.03942394180953821,0.0,0.9914557733677555,5,noisy:1000,-0.08573212815674192,0.07752419507612893,0.027530014087813227,0.0,0.879883623407945,5,noisy:750,-0.5533936513523267,0.3927952118045128,0.13700205047839384,0.0,0.949863846384125
7,3,5,noisy:500,-0.40400305358562577,0.16203501050013874,0.05909345774122311,0.0,0.9882339281726551,5,noisy:1000,-0.34997117280761386,0.3346754429005684,0.13811235022838148,0.0,0.7430759324258467,5,noisy:1000,-0.6912397502699159,0.42850338759489887,0.16981052440979783,0.0,0.9622351310075956
7,4,5,noisy:500,-0.609585257906361,0.241140206307645,0.08154672842462511,0.0,0.9909898435215991,5,noisy:1000,-0.3126275476657607,0.28112870470768014,0.10431652922906552,0.0,0.8309711385359917,5,noisy:1000,-0.5468079551933888,0.16339584602191726,0.0674031702713373,0.0,0.9935371751991546
7,5,5,noisy:1000,-0.5439451361399354,0.2731699215528345,0.11051951166393802,0.0,0.9749566019202454,5,noisy:1000,-0.18226540681796166,0.1614941700054478,0.06064741351277364,0.0,0.8147476327830385,5,noisy:750,-0.39739101204815447,0.22084175107545223,0.08491534863577671,0.0,0.9747690216044902
7,6,5,noisy:500,-0.342729362060627,0.16544383455172007,0.06287143687603876,0.0,0.9818066882884338,5,noisy:1000,-0.19814616480000358,0.18365562635693183,0.07625018962940835,0.0,0.7837359202377348,5,noisy:750,-0.37399367522984706,0.37098992239458556,0.1257697204673167,0.0,0.8226177698563218
7,7,5,noisy:1000,-0.6206377718449583,0.5994502968438971,0.21809507321130947,0.0,0.7817507726443385,5,noisy:1000,-0.22583181893677282,0.22362909533557399,0.08402080598032642,0.0,0.5982670464412845,5,noisy:1000,-0.8469555704292895,0.8340912964000511,0.28764299002162375,0.0,0.8041531173598064
7,8,5,noisy:1000,-0.34564012060499205,0.20030346807633645,0.06869433314881238,0.0,0.9717770311251706,5,noisy:1000,-0.11353884261778024,0.09331822945228277,0.036195987661285095,0.0,0.8864376064683707,5,noisy:500,-0.29797067227121543,0.23081292353844785,0.07576554410052005,0.0,0.9385973247271288
