layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
5,0,8,noisy:117,-0.48210987554102375,0.32126521900280197,0.12949863816633134,0.0,0.9621413724502179,8,noisy:117,-0.056480166641813934,0.04090601349278292,0.015326523957749352,0.0,0.9489882295425063,8,clean:63,-0.4286891898471255,0.3776668576842412,0.1374941895972694,0.0,0.9230626096153308
5,1,8,clean:63,-0.6318771848879656,0.6784203937424005,0.2455073966034309,0.125,0.862206055258376,8,noisy:117,-0.074902928711165,0.06734541316954953,0.020979342072556136,0.0,0.9358466608331314,8,clean:117,-1.0255319774266414,1.0399539198235506,0.28667563321268896,0.125,0.8701065211653197
5,2,8,clean:63,-0.5433528756012651,0.4572467777763134,0.14611615162841193,0.0,0.9028217302735123,8,noisy:21,-0.10190197154831812,0.09177630477054119,0.028029507891083338,0.0,0.8431920772396053,8,clean:63,-0.6190812766614355,0.684741931352132,0.200379414454159,0.25,0.8260496452898076
5,3,8,clean:117,-0.604604081950959,0.36930795985133136,0.10757613470396518,0.0,0.9827464748737806,8,noisy:84,-0.012970623699730524,0.010450782926715165,0.004035190727179451,0.0,0.8988191763977248,8,noisy:42,-0.3736607014630492,0.48130519430544483,0.1380802464963989,0.125,0.9548980551000681
5,4,8,clean:63,-0.651232120329506,0.405150949437286,0.1114337660452873,0.0,0.983477036924257,8,noisy:42,-0.3357027192718861,0.31247392694214937,0.1006730667422559,0.0,0.8682339415720068,8,noisy:42,-1.0059281750753577,0.6808122988563895,0.19371694898419647,0.0,0.9795620295444762
5,5,8,clean:117,-0.5277286801388508,0.3309423130628123,0.09506178247644863,0.0,0.981440673184242,8,noisy:21,-0.05557915813127501,0.04324743680728162,0.01450820399532681,0.0,0.9246813787116164,8,clean:63,-0.5029802042101779,0.6701831211422821,0.2053798142686902,0.125,0.954079798141194
5,6,8,clean:117,-0.6941020941313446,0.6035361492935711,0.20361760006709737,0.0,0.9256383323565907,8,noisy:21,-0.06837458285278003,0.055119267640976195,0.016284866571916298,0.0,0.9514828535774073,8,clean:63,-0.5696990250563789,0.4622022938863861,0.16472265633895158,0.0,0.9450221010958583
5,7,8,clean:117,-0.4180356052629732,0.4020054856014787,0.13894068926927863,0.0,0.8369505055764335,8,noisy:117,-0.0559701621914489,0.051458025023258,0.0166578498336604,0.0,0.8948933928139181,8,clean:21,-0.7449858296540764,0.592207740968962,0.19172996963393799,0.0,0.9431447549035968
5,8,8,noisy:42,-0.3812821187212748,0.2462476926935602,0.09465549344216984,0.0,0.9637688296949138,8,noisy:42,-0.04734080671734822,0.03925718787765592,0.01269804372000134,0.0,0.9373609762033022,8,clean:117,-0.6564770825996634,0.583375698588668,0.17522885244064657,0.0,0.941003076542393
5,9,8,noisy:117,-0.7157171995536697,0.574557071637398,0.1909154342491591,0.0,0.9502131274117027,8,noisy:117,-0.05917692468145656,0.04786854037329743,0.0159790548450625,0.0,0.9376920892552301,8,clean:63,-0.4160955328687118,0.22560787396189025,0.06706633867727935,0.0,0.9883420123120551
5,10,8,clean:21,-0.4863027079866554,0.6585684384099308,0.21060887684867938,0.25,0.8817278486991149,8,noisy:21,-0.03521626922889861,0.03554804898341856,0.010776960814779822,0.125,0.7094786014882809,8,noisy:84,-0.32150711429826184,0.4077120955553375,0.1263009960255307,0.125,0.94125790492689
5,11,8,clean:117,-0.3682550055436478,0.3464050806732593,0.12591445355810943,0.0,0.8828676431648864,8,noisy:42,-0.09973153772352178,0.07224791789021476,0.02752511969754328,0.0,0.957174231850262,8,noisy:117,-0.5158318320883815,0.47925649738078197,0.13163790768282832,0.0,0.9456246243459043
