mode,nominal_timestep,layer,head,temporal_reach_ratio,temporal_reach_ratio_samples,expected_age,expected_age_samples,normalized_expected_age,normalized_expected_age_samples,recent_mass,recent_mass_samples,old_mass,old_mass_samples,old12_mass,old12_mass_samples,old_mass_excess,old_mass_excess_samples,temporal_entropy,temporal_entropy_samples,peak_age,peak_age_samples,positive_logit_fraction,positive_logit_fraction_samples,sign_switch_rate,sign_switch_rate_samples,dominant_period,dominant_period_samples,spectral_peak_ratio,spectral_peak_ratio_samples,middle_recent_margin,middle_recent_margin_samples,age_logit_correlation,age_logit_correlation_samples
noisy,500,24,5,0.24920111894607544,128,4.427199363708496,128,0.24595551937818527,128,0.6636392176151276,128,0.33636079728603363,128,0.07661322876811028,128,-0.44141699373722076,128,0.7616649866104126,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4295903891324997,128,-1.7974764704704285,128,-0.8307377099990845,128
noisy,500,24,6,0.49517546594142914,128,5.092242002487183,128,0.282902330160141,128,0.6324817538261414,128,0.36751827597618103,128,0.14531126618385315,128,-0.41025951504707336,128,0.7351280152797699,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5937163233757019,128,-1.7061208486557007,128,-0.5298459827899933,128
noisy,500,24,7,0.5790561139583588,128,4.5642406940460205,128,0.2535689175128937,128,0.6759759187698364,128,0.32402409613132477,128,0.08653923124074936,128,-0.4537536948919296,128,0.7002018094062805,128,1.0,128,1.0,128,0.0,128,18.0,128,0.578477680683136,128,-1.7383108139038086,128,-0.6625499725341797,128
noisy,500,24,8,0.5629918277263641,128,5.180027008056641,128,0.2877792716026306,128,0.6010286808013916,128,0.398971289396286,128,0.12112272158265114,128,-0.3788065016269684,128,0.7749271094799042,128,1.0,128,1.0,128,0.0,128,18.0,128,0.48803573846817017,128,-1.632083773612976,128,-0.6509458720684052,128
noisy,500,24,9,0.4307282418012619,128,5.7125372886657715,128,0.3173631876707077,128,0.5528201162815094,128,0.4471798986196518,128,0.13905934244394302,128,-0.3305978924036026,128,0.8366505801677704,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6361787021160126,128,-1.6490402221679688,128,-0.6812733113765717,128
noisy,500,24,10,0.6619651615619659,128,4.71073055267334,128,0.26170726120471954,128,0.6616545915603638,128,0.33834539353847504,128,0.10345487669110298,128,-0.43943239748477936,128,0.737002432346344,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5447213649749756,128,-1.721411108970642,128,-0.6712099611759186,128
noisy,500,24,11,0.616796225309372,128,5.833394527435303,128,0.32407747209072113,128,0.5874571800231934,128,0.41254281997680664,128,0.14288966357707977,128,-0.36523497104644775,128,0.7793954908847809,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5994790196418762,128,-1.5972164273262024,128,-0.5657495558261871,128
noisy,500,25,0,0.24311983585357666,128,5.374344825744629,128,0.2985747158527374,128,0.5759448707103729,128,0.42405518889427185,128,0.12104828655719757,128,-0.35372260212898254,128,0.8252017199993134,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5092190206050873,128,-1.6158316135406494,128,-0.7110622525215149,128
noisy,500,25,1,0.3853492885828018,128,4.650589227676392,128,0.25836606323719025,128,0.6611618995666504,128,0.3388381004333496,128,0.11591840907931328,128,-0.4389396905899048,128,0.721611350774765,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5705417692661285,128,-1.633489966392517,128,-0.6098343431949615,128
noisy,500,25,2,0.33336731791496277,128,3.8108144998550415,128,0.21171192079782486,128,0.7579576075077057,128,0.24204237759113312,128,0.06209855526685715,128,-0.5357353985309601,128,0.6321364045143127,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4676046371459961,128,-1.7511302828788757,128,-0.7169542610645294,128
noisy,500,25,3,0.28695961833000183,128,4.423488140106201,128,0.2457493394613266,128,0.6732107698917389,128,0.3267892003059387,128,0.0844014324247837,128,-0.4509885907173157,128,0.6886186301708221,128,1.0,128,1.0,128,0.0,128,18.0,128,0.46902260184288025,128,-1.6221263408660889,128,-0.6488908529281616,128
noisy,500,25,4,0.2845684885978699,128,5.424269676208496,128,0.3013483136892319,128,0.5760136842727661,128,0.4239863306283951,128,0.09441924840211868,128,-0.3537914603948593,128,0.7506614625453949,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4446626901626587,128,-1.4448509812355042,128,-0.6494875848293304,128
noisy,500,25,5,0.2655305117368698,128,7.39612603187561,128,0.4108958840370178,128,0.3730482906103134,128,0.6269516944885254,128,0.19816900044679642,128,-0.150826096534729,128,0.9426232278347015,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4243129789829254,128,-1.385923683643341,128,-0.7465752363204956,128
noisy,500,25,6,0.44163578748703003,128,9.07794189453125,128,0.5043300986289978,128,0.10110676288604736,128,0.8988932073116302,128,0.24659670889377594,128,0.12111541628837585,128,0.7393885552883148,128,5.0,128,0.9444444179534912,128,0.11764705926179886,128,6.0,128,0.7438119351863861,128,0.10214352235198021,128,-0.16294629871845245,128
noisy,500,25,7,0.9155810475349426,128,13.308887958526611,128,0.7393826842308044,128,0.006493737688288093,128,0.9935062527656555,128,0.4467279762029648,128,0.21572846174240112,128,0.5828449130058289,128,18.0,128,0.3333333432674408,128,0.29411765933036804,128,6.0,128,0.9433413147926331,128,0.7589799463748932,128,0.24316111952066422,128
noisy,500,25,8,0.2818889766931534,128,4.544473171234131,128,0.2524707317352295,128,0.6611296832561493,128,0.3388703167438507,128,0.06204718351364136,128,-0.4389074742794037,128,0.7144323885440826,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4681469649076462,128,-1.57588529586792,128,-0.7046870589256287,128
noisy,500,25,9,0.38001279532909393,128,10.392820835113525,128,0.5773789286613464,128,0.06467459350824356,128,0.9353253543376923,128,0.2834511399269104,128,0.15754756331443787,128,0.7435778379440308,128,11.0,128,0.8333333134651184,128,0.23529411852359772,128,6.0,128,0.8779571652412415,128,0.4228149652481079,128,0.010167248081415892,128
noisy,500,25,10,0.26246657967567444,128,6.278678894042969,128,0.3488155007362366,128,0.5232113003730774,128,0.4767886996269226,128,0.19003883749246597,128,-0.3009890913963318,128,0.8729048371315002,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7127939462661743,128,-1.7806461453437805,128,-0.6074844598770142,128
noisy,500,25,11,0.25058045983314514,128,4.7244977951049805,128,0.26247210800647736,128,0.6353864669799805,128,0.36461353302001953,128,0.10105004906654358,128,-0.41316425800323486,128,0.7533133029937744,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4683968871831894,128,-1.5836189985275269,128,-0.7549279034137726,128
noisy,500,26,0,0.3393792361021042,128,8.140564441680908,128,0.4522535800933838,128,0.33959315717220306,128,0.660406768321991,128,0.2548487037420273,128,-0.11737102270126343,128,0.9632685780525208,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4832933098077774,128,-1.3563351035118103,128,-0.5065537095069885,128
noisy,500,26,1,0.33289994299411774,128,9.104978561401367,128,0.50583216547966,128,0.21719463169574738,128,0.782805323600769,128,0.2526053935289383,128,0.0050275325775146484,128,0.9231319427490234,128,8.5,128,1.0,128,0.0,128,6.0,128,0.46527956426143646,128,-0.21677158772945404,128,-0.18673916906118393,128
noisy,500,26,2,0.18925213068723679,128,3.4020333290100098,128,0.18900185823440552,128,0.7439724802970886,128,0.256027489900589,128,0.03671598993241787,128,-0.521750271320343,128,0.6539580523967743,128,1.0,128,1.0,128,0.0,128,18.0,128,0.47346340119838715,128,-1.7231993675231934,128,-0.853864997625351,128
noisy,500,26,3,0.22407666593790054,128,7.311264753341675,128,0.40618138015270233,128,0.39681074023246765,128,0.60318922996521,128,0.20675330609083176,128,-0.17458856105804443,128,0.9506911933422089,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5949839949607849,128,-1.615519106388092,128,-0.7494945824146271,128
noisy,500,26,4,0.4043208062648773,128,10.51078176498413,128,0.5839323401451111,128,0.1341247260570526,128,0.8658752739429474,128,0.36998021602630615,128,0.088097482919693,128,0.7860135436058044,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8441206216812134,128,0.16495617479085922,128,-0.026609587483108044,128
noisy,500,26,5,0.25634869933128357,128,6.870388507843018,128,0.3816882520914078,128,0.4325920641422272,128,0.5674079060554504,128,0.17931164801120758,128,-0.21036988496780396,128,0.7910377383232117,128,1.0,128,1.0,128,0.0,128,6.0,128,0.5301620960235596,128,-0.8536562621593475,128,-0.38607704639434814,128
noisy,500,26,6,0.2078087329864502,128,4.0988287925720215,128,0.2277127131819725,128,0.7285718321800232,128,0.2714282125234604,128,0.07982005551457405,128,-0.5063495934009552,128,0.7036552727222443,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6306027472019196,128,-1.7838573455810547,128,-0.7109051942825317,128
noisy,500,26,7,0.3282265365123749,128,8.306363105773926,128,0.46146462857723236,128,0.3066246658563614,128,0.6933753788471222,128,0.2378651574254036,128,-0.0844024121761322,128,0.8254214823246002,128,1.0,128,1.0,128,0.0,128,6.0,128,0.6585845947265625,128,-0.5252384543418884,128,-0.2519860714673996,128
noisy,500,26,8,0.23697825521230698,128,3.2396386861801147,128,0.17997992783784866,128,0.7995179295539856,128,0.2004820629954338,128,0.03574305586516857,128,-0.57729572057724,128,0.6073740720748901,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5191551148891449,128,-1.6788597106933594,128,-0.7668586373329163,128
noisy,500,26,9,0.22491385787725449,128,5.416801929473877,128,0.30093343555927277,128,0.5974952578544617,128,0.40250471234321594,128,0.10487714037299156,128,-0.37527307868003845,128,0.7800951302051544,128,1.5,128,1.0,128,0.0,128,18.0,128,0.5282754004001617,128,-1.4964762926101685,128,-0.6291089653968811,128
noisy,500,26,10,0.5393067300319672,128,10.79258394241333,128,0.599588006734848,128,0.2354196533560753,128,0.7645803987979889,128,0.43200114369392395,128,-0.013197392225265503,128,0.7634547054767609,128,18.0,128,1.0,128,0.0,128,6.0,128,0.5962360799312592,128,-0.20321264117956161,128,-0.03539176099002361,128
noisy,500,26,11,0.21632146835327148,128,5.15102744102478,128,0.2861681878566742,128,0.5822138488292694,128,0.417786180973053,128,0.07331697270274162,128,-0.3599916100502014,128,0.717714786529541,128,1.0,128,1.0,128,0.0,128,18.0,128,0.46038705110549927,128,-1.4238986372947693,128,-0.6407193243503571,128
noisy,500,27,0,0.25994786620140076,128,7.433324575424194,128,0.41296248137950897,128,0.39483341574668884,128,0.6051665544509888,128,0.21908330917358398,128,-0.17261123657226562,128,0.944581925868988,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6167012155056,128,-1.6734965443611145,128,-0.726518988609314,128
noisy,500,27,1,0.18357108533382416,128,7.3951780796051025,128,0.41084322333335876,128,0.4735097438097,128,0.5264902412891388,128,0.27941346168518066,128,-0.2512875497341156,128,0.911724179983139,128,1.0,128,1.0,128,0.0,128,18.0,128,0.8454786241054535,128,-1.8195560574531555,128,-0.40784411132335663,128
noisy,500,27,2,0.14590898901224136,128,1.8893920183181763,128,0.10496622323989868,128,0.9338906109333038,128,0.06610935553908348,128,0.008867311291396618,128,-0.711668461561203,128,0.39729349315166473,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5444188714027405,128,-1.897434651851654,128,-0.8055398166179657,128
noisy,500,27,3,0.21162962168455124,128,4.864421129226685,128,0.27024561166763306,128,0.6474294066429138,128,0.3525706082582474,128,0.13513606786727905,128,-0.425207182765007,128,0.724204957485199,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7429247498512268,128,-1.6017045378684998,128,-0.6149287819862366,128
noisy,500,27,4,0.16176199913024902,128,8.14339542388916,128,0.45241084694862366,128,0.3509880304336548,128,0.6490119695663452,128,0.2738151252269745,128,-0.12876582145690918,128,0.9775702953338623,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5614230334758759,128,-1.9360114932060242,128,-0.6772251725196838,128
noisy,500,27,5,0.20059041678905487,128,8.260852813720703,128,0.45893627405166626,128,0.34380584955215454,128,0.6561941504478455,128,0.2779115289449692,128,-0.12158364057540894,128,0.9742714464664459,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5197700560092926,128,-1.7424144744873047,128,-0.6057004630565643,128
noisy,500,27,6,0.5107230842113495,128,12.899426937103271,128,0.7166348099708557,128,0.020774188451468945,128,0.979225754737854,128,0.5046437680721283,128,0.2014479637145996,128,0.6063087582588196,128,18.0,128,1.0,128,0.0,128,6.0,128,0.84883251786232,128,0.46109072864055634,128,0.031721814535558224,128
noisy,500,27,7,0.5430875718593597,128,12.768190860748291,128,0.7093439400196075,128,0.03287844732403755,128,0.9671216011047363,128,0.5310991406440735,128,0.18934381008148193,128,0.6326677203178406,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8189952373504639,128,0.6309878826141357,128,0.07056660205125809,128
noisy,500,27,8,0.175192728638649,128,4.451655864715576,128,0.2473142147064209,128,0.6566482186317444,128,0.3433517813682556,128,0.059491926804184914,128,-0.4344260096549988,128,0.7539678812026978,128,1.0,128,1.0,128,0.0,128,18.0,128,0.48517876863479614,128,-1.623731791973114,128,-0.8372165262699127,128
noisy,500,27,9,0.3737872391939163,128,6.259181976318359,128,0.3477323353290558,128,0.4264487624168396,128,0.573551207780838,128,0.11875135079026222,128,-0.20422658324241638,128,0.778273344039917,128,1.0,128,1.0,128,0.0,128,6.0,128,0.4799496680498123,128,-0.7282015383243561,128,-0.5000128000974655,128
noisy,500,27,10,0.3241565525531769,128,8.7375168800354,128,0.48541760444641113,128,0.138235405087471,128,0.8617645800113678,128,0.20182015746831894,128,0.0839867889881134,128,0.7629172205924988,128,5.0,128,1.0,128,0.0,128,6.0,128,0.7954878211021423,128,-0.002780882641673088,128,-0.14314375817775726,128
noisy,500,27,11,0.34145841002464294,128,3.9396913051605225,128,0.21887173503637314,128,0.6139987707138062,128,0.38600122928619385,128,0.020166493020951748,128,-0.39177656173706055,128,0.54796102643013,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5235025584697723,128,-1.1409664154052734,128,-0.6716299951076508,128
noisy,500,28,0,0.03935127891600132,128,1.047132134437561,128,0.0581740066409111,128,0.9991858601570129,128,0.000814089726191014,128,0.00012077867359039374,128,-0.7769636809825897,128,0.06061355210840702,128,1.0,128,1.0,128,0.0,128,6.0,128,0.4691454619169235,128,-1.559717833995819,128,-0.7976641952991486,128
noisy,500,28,1,0.17455634474754333,128,1.7036504745483398,128,0.09464724734425545,128,0.9293906390666962,128,0.07060937583446503,128,0.015047753695398569,128,-0.7071684300899506,128,0.2645397484302521,128,1.0,128,1.0,128,0.0,128,6.0,128,0.4104141592979431,128,-1.4891377687454224,128,-0.6676502823829651,128
noisy,500,28,2,0.11859868094325066,128,4.5900352001190186,128,0.2550019472837448,128,0.6732588708400726,128,0.32674115896224976,128,0.0788942351937294,128,-0.45103663206100464,128,0.7961300909519196,128,1.0,128,1.0,128,0.0,128,18.0,128,0.41457536816596985,128,-2.0099294185638428,128,-0.8917216956615448,128
noisy,500,28,3,0.15153329819440842,128,6.642070055007935,128,0.36900389194488525,128,0.4451328217983246,128,0.5548671782016754,128,0.15599942952394485,128,-0.22291061282157898,128,0.9276526570320129,128,1.0,128,1.0,128,0.0,128,18.0,128,0.505972683429718,128,-1.7548989057540894,128,-0.8617960810661316,128
noisy,500,28,4,0.15768789499998093,128,7.774194002151489,128,0.43189966678619385,128,0.3502437621355057,128,0.6497562825679779,128,0.21968412399291992,128,-0.1280215084552765,128,0.9692007899284363,128,4.0,128,1.0,128,0.0,128,18.0,128,0.691309779882431,128,-1.6683432459831238,128,-0.7865867018699646,128
noisy,500,28,5,0.29847352206707,128,10.786230087280273,128,0.5992349982261658,128,0.16884706914424896,128,0.8311529755592346,128,0.3886139392852783,128,0.053375184535980225,128,0.8516010046005249,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8243169188499451,128,0.3406459242105484,128,0.07140578702092171,128
noisy,500,28,6,0.5164097249507904,128,12.44044542312622,128,0.6911358535289764,128,0.07811051234602928,128,0.9218895137310028,128,0.5154138803482056,128,0.1441117227077484,128,0.6695578396320343,128,18.0,128,1.0,128,0.0,128,6.0,128,0.766747236251831,128,0.13233789056539536,128,-0.04635303467512131,128
noisy,500,28,7,0.1543073132634163,128,8.88558292388916,128,0.49364349246025085,128,0.3419036865234375,128,0.6580962836742401,128,0.341608926653862,128,-0.11968150734901428,128,0.9740171730518341,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7668113708496094,128,-1.7435291409492493,128,-0.24921030551195145,128
noisy,500,28,8,0.7503779828548431,128,16.529903411865234,128,0.9183279871940613,128,0.0,128,0.9999999403953552,128,0.789690375328064,128,0.22222214937210083,128,0.28817155957221985,128,18.0,128,1.0,128,0.0,128,6.0,128,0.859011709690094,128,0.9618789255619049,128,0.46282655000686646,128
noisy,500,28,9,0.2515252083539963,128,4.667620658874512,128,0.2593122571706772,128,0.6460971534252167,128,0.35390283167362213,128,0.08982877060770988,128,-0.42387495934963226,128,0.7483995258808136,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5966081321239471,128,-1.587033450603485,128,-0.7028753757476807,128
noisy,500,28,10,0.33999261260032654,128,12.664644241333008,128,0.7035913467407227,128,0.02796945720911026,128,0.972030520439148,128,0.4595335125923157,128,0.19425272941589355,128,0.6534253060817719,128,18.0,128,1.0,128,0.0,128,6.0,128,0.9478568434715271,128,0.5012001097202301,128,0.17684981226921082,128
noisy,500,28,11,0.8154342770576477,128,17.89046001434326,128,0.9939144551753998,128,0.0,128,1.0,128,0.9868992865085602,128,0.2222222089767456,128,0.04491053335368633,128,18.0,128,1.0,128,0.0,128,6.0,128,0.879096269607544,128,1.0068374872207642,128,0.42180146276950836,128
noisy,500,29,0,0.6547656059265137,128,11.590059280395508,128,0.6438921689987183,128,0.12720049917697906,128,0.8727994859218597,128,0.4709359407424927,128,0.09502169489860535,128,0.7735951542854309,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7190230488777161,128,0.0826520137488842,128,-0.023430390283465385,128
noisy,500,29,1,0.1824600026011467,128,7.998145818710327,128,0.44434143602848053,128,0.39032575488090515,128,0.6096742451190948,128,0.2831279784440994,128,-0.16810354590415955,128,0.9606636166572571,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6236141920089722,128,-1.8370614647865295,128,-0.5317550897598267,128
noisy,500,29,2,0.7123587727546692,128,16.58599090576172,128,0.9214439392089844,128,0.004597585182636976,128,0.9954024851322174,128,0.8649265170097351,128,0.217624694108963,128,0.3714750111103058,128,18.0,128,1.0,128,0.0,128,6.0,128,0.6998425722122192,128,0.8456729650497437,128,0.23407024145126343,128
noisy,500,29,3,0.14222314953804016,128,3.573831081390381,128,0.1985461711883545,128,0.7504286766052246,128,0.24957135319709778,128,0.04644686356186867,128,-0.528206467628479,128,0.6974116265773773,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5173837244510651,128,-1.9817620515823364,128,-0.9159157872200012,128
noisy,500,29,4,0.24096357822418213,128,6.881532192230225,128,0.38230735063552856,128,0.5064203143119812,128,0.49357970058918,128,0.2313641607761383,128,-0.2841980904340744,128,0.8540694117546082,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5447951555252075,128,-1.564040720462799,128,-0.411725252866745,128
noisy,500,29,5,0.24822189658880234,128,7.577286720275879,128,0.42096036672592163,128,0.49042654037475586,128,0.5095734596252441,128,0.29423029720783234,128,-0.26820433139801025,128,0.8648768663406372,128,1.0,128,1.0,128,0.0,128,18.0,128,0.699218213558197,128,-1.495633840560913,128,-0.33176837861537933,128
noisy,500,29,6,0.12065073847770691,128,7.795733451843262,128,0.4330963045358658,128,0.362884521484375,128,0.637115478515625,128,0.24115725606679916,128,-0.1406623125076294,128,0.9737469255924225,128,1.0,128,1.0,128,0.0,128,18.0,128,0.660968005657196,128,-1.9690189361572266,128,-0.8606285154819489,128
noisy,500,29,7,0.24023599922657013,128,10.626651287078857,128,0.5903695225715637,128,0.1527005210518837,128,0.8472994863986969,128,0.4012118726968765,128,0.0695216953754425,128,0.8620297610759735,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7099199593067169,128,0.14612200111150742,128,0.0010944502428174019,128
noisy,500,29,8,0.1167401559650898,128,4.543413162231445,128,0.2524118423461914,128,0.6589201390743256,128,0.34107986092567444,128,0.09208672121167183,128,-0.43669793009757996,128,0.7953213751316071,128,1.0,128,1.0,128,0.0,128,18.0,128,0.67026287317276,128,-2.0200549364089966,128,-0.8348296284675598,128
noisy,500,29,9,0.6471157670021057,128,6.881273031234741,128,0.3822929412126541,128,0.6538760662078857,128,0.34612391889095306,128,0.3458613157272339,128,-0.43165387213230133,128,0.13339579105377197,128,1.0,128,1.0,128,0.0,128,6.0,128,0.800182580947876,128,0.4705365002155304,128,0.026556070894002914,128
noisy,500,29,10,0.16356230527162552,128,10.26585054397583,128,0.5703250169754028,128,0.2151077464222908,128,0.7848922312259674,128,0.39749814569950104,128,0.007114440202713013,128,0.9331022202968597,128,18.0,128,1.0,128,0.0,128,6.0,128,0.5896905958652496,128,-0.1752108410000801,128,0.04578148014843464,128
noisy,500,29,11,0.47136980295181274,128,10.127634525299072,128,0.562646359205246,128,0.33515381813049316,128,0.6648462116718292,128,0.446031391620636,128,-0.11293157935142517,128,0.7882414758205414,128,17.0,128,1.0,128,0.0,128,18.0,128,0.5416405498981476,128,-0.9923941493034363,128,-0.12318345531821251,128
noisy,750,0,0,0.16985825449228287,128,6.3993024826049805,128,0.35551680624485016,128,0.4205370545387268,128,0.5794629454612732,128,0.11810614913702011,128,-0.1983148455619812,128,0.9245778620243073,128,1.0,128,0.7777777910232544,128,0.11764705926179886,128,18.0,128,0.7615756392478943,128,-1.4797642827033997,128,-0.8852570652961731,128
noisy,750,0,1,0.1653154268860817,128,3.7486491203308105,128,0.20825828611850739,128,0.7800293266773224,128,0.2199706733226776,128,0.10585136711597443,128,-0.5578071177005768,128,0.6466155052185059,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7194721698760986,128,-1.9651610255241394,128,-0.5948819518089294,128
noisy,750,0,2,0.19955672323703766,128,9.702488899230957,128,0.5390271544456482,128,0.2218746617436409,128,0.7781253159046173,128,0.3546905517578125,128,0.00034752488136291504,128,0.9971482157707214,128,18.0,128,1.0,128,0.0,128,18.0,128,0.49165284633636475,128,-0.045665740966796875,128,0.3200262784957886,128
noisy,750,0,3,0.181134931743145,128,9.446441650390625,128,0.5248022973537445,128,0.223971925675869,128,0.7760281562805176,128,0.32765723764896393,128,-0.0017496347427368164,128,0.9992603957653046,128,9.0,128,1.0,128,0.0,128,18.0,128,0.45620904862880707,128,-0.19171886146068573,128,-0.16908477991819382,128
noisy,750,0,4,0.4829624891281128,128,13.558530330657959,128,0.7532516717910767,128,0.06981023401021957,128,0.930189698934555,128,0.6015807688236237,128,0.15241190791130066,128,0.6537572741508484,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8304047286510468,128,0.3197164684534073,128,0.10069619864225388,128
noisy,750,0,5,0.5784518718719482,128,14.67264699935913,128,0.8151470720767975,128,0.02817204874008894,128,0.9718279838562012,128,0.6291137635707855,128,0.19405019283294678,128,0.6088060140609741,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7501022815704346,128,0.8882539570331573,128,0.4901835322380066,128
noisy,750,0,6,0.5624590218067169,128,10.47188663482666,128,0.5817714929580688,128,0.1802540272474289,128,0.8197459578514099,128,0.41613009572029114,128,0.04196816682815552,128,0.6943094432353973,128,18.0,128,1.0,128,0.0,128,6.0,128,0.6472295224666595,128,-0.10230054333806038,128,-0.19423707574605942,128
noisy,750,0,7,0.4369394779205322,128,9.255953311920166,128,0.5142196416854858,128,0.25207147002220154,128,0.7479285001754761,128,0.2999950498342514,128,-0.02984929084777832,128,0.9543592929840088,128,5.0,128,1.0,128,0.0,128,6.0,128,0.7481853365898132,128,-0.4375086575746536,128,-0.12543078511953354,128
noisy,750,0,8,0.18752766400575638,128,9.46265459060669,128,0.5257030427455902,128,0.22547569125890732,128,0.7745243310928345,128,0.33171090483665466,128,-0.003253459930419922,128,0.9995138347148895,128,8.0,128,1.0,128,0.0,128,18.0,128,0.42915235459804535,128,-0.500139594078064,128,-0.17886000871658325,128
noisy,750,0,9,0.3058752417564392,128,10.281003475189209,128,0.5711668431758881,128,0.2302856519818306,128,0.7697142958641052,128,0.4232635796070099,128,-0.00806349515914917,128,0.9765431582927704,128,18.0,128,0.6111111044883728,128,0.11764705926179886,128,18.0,128,0.6096924245357513,128,-0.2818443924188614,128,0.33083535730838776,128
noisy,750,0,10,0.30382518470287323,128,15.131239891052246,128,0.8406244218349457,128,0.0046418101992458105,128,0.9953582584857941,128,0.8360170423984528,128,0.21758046746253967,128,0.7571315765380859,128,18.0,128,1.0,128,0.0,128,18.0,128,0.5665662288665771,128,1.9100903868675232,128,0.9823449552059174,128
noisy,750,0,11,0.4776359051465988,128,11.985832691192627,128,0.6658795773983002,128,0.22069381177425385,128,0.7793062329292297,128,0.510588139295578,128,0.0015284419059753418,128,0.7132325172424316,128,18.0,128,1.0,128,0.0,128,6.0,128,0.446889266371727,128,-0.1435532122850418,128,0.3234557509422302,128
noisy,750,1,0,0.18703530728816986,128,5.949297666549683,128,0.3305165320634842,128,0.5656867027282715,128,0.4343133121728897,128,0.17471668124198914,128,-0.3434644788503647,128,0.8574450612068176,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4649748206138611,128,-1.9696229100227356,128,-0.6650006175041199,128
noisy,750,1,1,0.2543967366218567,128,12.280518531799316,128,0.6822510361671448,128,0.012722423300147057,128,0.9872775673866272,128,0.41891203820705414,128,0.2094997763633728,128,0.5838591754436493,128,11.0,128,0.6666666865348816,128,0.3529411852359772,128,6.0,128,0.9390119016170502,128,0.5767654180526733,128,0.1787772849202156,128
noisy,750,1,2,0.26816073060035706,128,6.312295913696289,128,0.3506831079721451,128,0.5891265869140625,128,0.4108734130859375,128,0.23895417898893356,128,-0.3669043779373169,128,0.7989487648010254,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5950961709022522,128,-1.5158793330192566,128,-0.23495716601610184,128
noisy,750,1,3,0.2661276310682297,128,8.596506595611572,128,0.47758370637893677,128,0.40721625089645386,128,0.5927837193012238,128,0.3847157508134842,128,-0.18499407172203064,128,0.8725813031196594,128,1.0,128,1.0,128,0.0,128,18.0,128,0.8280942738056183,128,-1.2011105418205261,128,-0.10924342274665833,128
noisy,750,1,4,0.2749069631099701,128,4.534522533416748,128,0.25191792845726013,128,0.6918480098247528,128,0.3081519901752472,128,0.12162955850362778,128,-0.4696258008480072,128,0.6344614326953888,128,1.0,128,1.0,128,0.0,128,9.0,128,0.3967200815677643,128,-1.3579521775245667,128,-0.5404338836669922,128
noisy,750,1,5,0.12660329043865204,128,9.684977531433105,128,0.5380543172359467,128,0.2261062040925026,128,0.773893803358078,128,0.3466392010450363,128,-0.0038839876651763916,128,0.9866801798343658,128,18.0,128,1.0,128,0.0,128,9.0,128,0.6720920503139496,128,-0.15838082134723663,128,0.08278167247772217,128
noisy,750,1,6,0.1953880935907364,128,13.898036479949951,128,0.7721131145954132,128,0.06412449851632118,128,0.9358754754066467,128,0.7109371423721313,128,0.15809768438339233,128,0.7993587255477905,128,16.0,128,0.7222222089767456,128,0.1764705926179886,128,6.0,128,0.4954091012477875,128,0.8878820538520813,128,0.7771570384502411,128
noisy,750,1,7,0.17694157361984253,128,6.690491437911987,128,0.3716939687728882,128,0.32610705494880676,128,0.6738929748535156,128,0.10653872415423393,128,-0.10388481616973877,128,0.9027426540851593,128,6.0,128,1.0,128,0.0,128,18.0,128,0.915059506893158,128,-0.984342485666275,128,-0.7733445167541504,128
