probe_name,context,unit_count,selected_head_count,mean_x0_relative_rms,mean_raw_projected_relative_rms,mean_projected_relative_rms,mean_calibration_scale,max_calibration_relative_error,calibration_clipped_count,calibration_degenerate_count
policy_random5_policy_contrast_t050,noisy_t1000,32,120,0.09658925631083548,0.05792745257931529,0.050008446936650824,1.5768858487717807,0.008107870817184448,0,0
policy_random5_policy_contrast_t050,noisy_t500,32,120,0.044500086922198534,0.05730970613658428,0.05000741755357012,1.8118830076806869,0.009526461362838745,0,0
policy_random6_policy_contrast_t010,noisy_t1000,32,120,0.029008787678321823,0.06269756758313935,0.010024431193596682,0.2866465925879311,0.019005127251148224,0,0
policy_random6_policy_contrast_t010,noisy_t500,32,120,0.014009724603965878,0.060827786933805326,0.010024278740941858,0.3303869688262542,0.028602220118045807,0,0
policy_random6_policy_contrast_t020,noisy_t1000,32,120,0.0466237785294652,0.06266595539054834,0.020015851080340024,0.5733511507317114,0.013591628521680832,0,0
policy_random6_policy_contrast_t020,noisy_t500,32,120,0.02132348989835009,0.06076831308867743,0.02001695547563334,0.6611188111904388,0.01459755003452301,0,0
policy_random6_policy_contrast_t050,noisy_t1000,32,120,0.09387285821139812,0.06251438900799257,0.050003280804958194,1.4351066536192472,0.007572248578071594,0,0
policy_random6_policy_contrast_t050,noisy_t500,32,120,0.04411455837544054,0.06046496451551017,0.05000695743753265,1.6590982506905372,0.006511956453323364,0,0
policy_random7_policy_contrast_t010,noisy_t1000,32,120,0.03449563245521858,0.05829699376505838,0.010024407854264911,0.3741915826705129,0.03048507496714592,0,0
policy_random7_policy_contrast_t010,noisy_t500,32,120,0.018633850471815094,0.058044409293021695,0.01002367222099565,0.40744340560825854,0.034614838659763336,0,0
policy_random7_policy_contrast_t020,noisy_t1000,32,120,0.0612554342369549,0.058247010522851875,0.020018340340660263,0.7477716985042206,0.02098875120282173,0,0
policy_random7_policy_contrast_t020,noisy_t500,32,120,0.030753624974749982,0.05808138813032808,0.020013603952247647,0.8142308071876566,0.018086843192577362,0,0
policy_random7_policy_contrast_t050,noisy_t1000,32,120,0.13669804809615016,0.05787733675776205,0.05000685720006004,1.870557717932388,0.005870983004570007,0,0
policy_random7_policy_contrast_t050,noisy_t500,32,120,0.0745609300211072,0.05780596540159119,0.050007783769009016,2.0395810428696373,0.007572993636131287,0,0
policy_top4_policy_contrast_t010,noisy_t1000,32,120,0.030225296271964908,0.061065831498369035,0.010025729963672347,0.3098892269500842,0.03407048061490059,0,0
policy_top4_policy_contrast_t010,noisy_t500,32,120,0.015364284510724247,0.0609702775303352,0.010031347606369916,0.328093636390986,0.04362640902400017,0,0
policy_top4_policy_contrast_t020,noisy_t1000,32,120,0.05274598771939054,0.06121827746877292,0.02001537473600668,0.6183843931183219,0.02193097025156021,0,0
policy_top4_policy_contrast_t020,noisy_t500,32,120,0.024877878662664443,0.0610324716733885,0.0200207593132897,0.6557851535190518,0.018581468611955643,0,0
policy_top4_policy_contrast_t050,noisy_t1000,32,120,0.11757773766294122,0.061735673652583506,0.050006885667486733,1.5345513770822437,0.007790327072143555,0,0
policy_top4_policy_contrast_t050,noisy_t500,32,120,0.05369089846499264,0.061232627381590035,0.05000326055645322,1.6345702706370502,0.007077455520629883,0,0
