operator,call_index,layer,head,discovery_gain,validation_gain,validation_ci_lower,validation_ci_upper,validation_win_fraction,validation_sign_p,validation_bh_q,phase_contrast_discovery,phase_contrast_validation,phase_contrast_validation_ci_lower,phase_contrast_validation_ci_upper,phase_contrast_validation_win_fraction,full_budget_fraction,relative_reference_energy,compatible,phase_selective
retrieval,0,20,5,-4.240437787068515,-4.283277280184881,-4.834910758460068,-3.827754119303127,0.0,1.0,1.0,-0.5891583979746602,-0.821126121490048,-1.1813969807136433,-0.5359048564177081,0.09375,0.9192708333333334,1.802859107971723,False,False
retrieval,0,20,6,-1.1237799369923382,-1.1168674417427786,-1.2250226630226362,-1.0190325304427872,0.0,1.0,1.0,-0.06369091657177885,-0.0758683835118657,-0.14221707050524535,-0.01669001353890427,0.34375,0.9192708333333334,1.559486884875328,False,False
retrieval,0,20,7,-7.946048600885855,-7.96843572142691,-8.714212858866768,-7.171212887000618,0.0,1.0,1.0,-1.0007391280442648,-0.8492593990269093,-1.2790403130001597,-0.38060325407843865,0.3125,0.9192708333333334,1.0255238832617926,False,False
retrieval,0,20,8,-3.5927160189831002,-3.5780202866291333,-3.824347365803084,-3.359018271231664,0.0,1.0,1.0,-0.11702731346695205,-0.13225247181428712,-0.2522733140261171,-0.006540467579281289,0.40625,0.9192708333333334,1.202540801770805,False,False
retrieval,0,20,9,-1.9187981487239951,-1.8446971445305755,-1.9392951995869823,-1.750823729875984,0.0,1.0,1.0,0.13349817619190008,0.11371350333363536,0.07176193075524925,0.15489900148310023,0.8125,0.9192708333333334,0.8734202067552684,False,False
retrieval,0,20,10,-0.6223085152109378,-0.6449202604831975,-0.7783790754320723,-0.5065558918443849,0.0625,0.9999999923165888,1.0,0.07600565165267253,0.08886904912703611,0.04455325185175228,0.14515000252480473,0.6875,0.9192708333333334,0.7986772337934133,False,False
retrieval,0,20,11,-4.76860036792929,-4.7023851439854365,-4.973234894356441,-4.448841703761709,0.0,1.0,1.0,-0.5590800067325687,-0.5634176065108514,-0.7024148360425402,-0.43491790375508704,0.0625,0.9192708333333334,0.7040901266128814,False,False
retrieval,0,21,0,-3.567346223286536,-3.3994533086275265,-3.618683216912132,-3.153962559441399,0.0,1.0,1.0,0.46605321378570264,0.5098529661269205,0.4101354900435502,0.6158491899619604,1.0,0.91796875,1.927071733338106,False,False
retrieval,0,21,1,-3.0116854679224048,-2.84893406321362,-3.0072355452144923,-2.688168092079105,0.0,1.0,1.0,-0.2244325197902092,-0.25913017510114555,-0.3346027023303799,-0.18476345030470132,0.125,0.91796875,0.9321273368169125,False,False
retrieval,0,21,2,-1.6044384237374487,-1.505973538707077,-1.6491393212477525,-1.3694255447465091,0.0,1.0,1.0,-0.15004435034340421,-0.14454696934077374,-0.1962351231372849,-0.09881308654079977,0.125,0.91796875,0.9727419764245773,False,False
retrieval,0,21,3,-1.9714226907360142,-1.7788730334767426,-1.9332129972081433,-1.602207985725635,0.0,1.0,1.0,-0.37761447677903726,-0.262854302813614,-0.4025428649261195,-0.10146174157743806,0.25,0.91796875,3.077998246425186,False,False
retrieval,0,21,4,-1.5996721873202613,-1.5094608827196183,-1.796678931239145,-1.2218384855797582,0.03125,0.9999999997671694,1.0,0.22296337111874437,0.2548297523026839,0.1996212547624303,0.31565814704705775,0.9375,0.91796875,0.3871962962830232,False,False
retrieval,0,21,5,-0.8923823837121001,-0.9020622536591636,-1.0228173360122281,-0.7858471265916656,0.0,1.0,1.0,-0.21130974432784544,-0.18405278782243933,-0.24062745602229954,-0.1276017419999171,0.1875,0.91796875,0.5002854017126772,False,False
retrieval,0,21,6,-1.8722581762066484,-1.8110428680272932,-1.944053681551083,-1.6669022239044275,0.0,1.0,1.0,-0.0004977271752164177,-0.00647033178974122,-0.0444403624596298,0.03254162727552325,0.5,0.91796875,1.5490582366876628,False,False
retrieval,0,21,7,-2.9077733451226124,-3.008646740972145,-3.3034929493878957,-2.7379901797879493,0.0,1.0,1.0,-0.25000578726026546,-0.17936813040743158,-0.2453862309591246,-0.10818374986458767,0.15625,0.91796875,0.5039865245384709,False,False
retrieval,0,21,8,-7.521719392582263,-7.454568574463504,-7.619295906850966,-7.284177591781825,0.0,1.0,1.0,-0.2198858676629189,-0.2517298641648982,-0.3030704581836507,-0.19942672559208474,0.03125,0.91796875,2.6211482734250167,False,False
retrieval,0,21,9,-0.03760252395606677,-0.2775800614706779,-0.6718645229812675,0.09559752399667475,0.4375,0.8114572062622756,1.0,2.2367852036855504,2.2460202259833633,2.1072601740342156,2.3802718592266814,1.0,0.91796875,1.3084025244065018,False,False
retrieval,0,21,10,-3.5574425026618517,-3.5657966496443834,-3.788087849046406,-3.3569120548133666,0.0,1.0,1.0,-0.5124823145832401,-0.5344623206245522,-0.6612878577529249,-0.4393931109632662,0.03125,0.91796875,1.027258023575423,False,False
retrieval,0,21,11,-3.5249212430626446,-3.401265680068521,-3.57329829819552,-3.2218953029920216,0.0,1.0,1.0,-0.11205297382316795,-0.13959614396790715,-0.25778862026420346,-0.0313604686427851,0.3125,0.91796875,0.910473133025957,False,False
retrieval,0,22,0,-0.9780164219476873,-0.9930875399763968,-1.1145188203210041,-0.8882622218536977,0.0,1.0,1.0,0.08523825754064382,0.0785763005675371,0.024708427644013216,0.12628010339738774,0.75,0.9166666666666667,1.5278497689279926,False,False
retrieval,0,22,1,-1.8329909282588999,-1.7330179294410364,-1.9092264577705704,-1.5365662103228024,0.0,1.0,1.0,0.21155802241498184,0.23322494249122988,0.13812536431762248,0.3385675810526978,0.84375,0.9166666666666667,1.117025274889324,False,False
retrieval,0,22,2,-2.36527113018632,-2.330185775776676,-2.5216149715559504,-2.1375233805004403,0.0,1.0,1.0,-0.08458488115868076,-0.095888362225237,-0.14715356400443527,-0.04420834331748783,0.21875,0.9166666666666667,0.5422524219623196,False,False
retrieval,0,22,3,-2.8286862273839786,-2.7731744060723327,-3.0407568277210855,-2.4461345821052425,0.03125,0.9999999997671694,1.0,-0.18243164879382973,-0.17471966070625408,-0.23871175827544056,-0.10744033133595483,0.125,0.9166666666666667,1.6564748158367373,False,False
retrieval,0,22,4,-1.4597951632309056,-1.338972755665906,-1.5150003340298768,-1.1605543636972233,0.0,1.0,1.0,0.23899565241475207,0.2578612314531784,0.21464182877283502,0.3051788544012528,0.96875,0.9166666666666667,1.0646083315062473,False,False
retrieval,0,22,5,-2.756400058156336,-2.737691784749538,-3.0760265554202055,-2.4554549621509283,0.0,1.0,1.0,0.09100499141474117,0.0698801516087321,-0.0027213475398359392,0.12859581010645846,0.75,0.9166666666666667,1.4226342501188045,False,False
retrieval,0,22,6,-0.702799207534755,-0.8580288606469271,-1.1223520094012844,-0.5710276736351204,0.1875,0.9999434628989547,1.0,0.10991189283254951,0.15336315020309566,0.10433879986843386,0.2065606871062735,0.84375,0.9166666666666667,0.3297488417529852,False,False
retrieval,0,22,7,-1.1420622501339293,-1.110139449074365,-1.245289483018369,-0.9811734525721049,0.0,1.0,1.0,-0.20816916363212756,-0.18612519736075425,-0.24085182165482244,-0.13404543234733546,0.125,0.9166666666666667,0.5518925940033204,False,False
retrieval,0,22,8,-3.661616423894719,-3.6699318204689355,-3.9320212340071796,-3.352502757750396,0.0,1.0,1.0,-0.1176281941392841,-0.1307314135263593,-0.2165314164687193,-0.04923458335448652,0.3125,0.9166666666666667,1.318096253671575,False,False
retrieval,0,22,9,-0.11978737554221691,-0.110649200893397,-0.22016878448442126,-0.005885225071667182,0.40625,0.8923364251386374,1.0,0.16658489377415356,0.17582872160618612,0.14633853142373981,0.20811090830162238,0.9375,0.9166666666666667,0.26670305877480055,False,False
retrieval,0,22,10,-2.159782761010814,-2.308428747331247,-2.5379128749780473,-2.0941916132718226,0.0,1.0,1.0,-0.017196183550357014,-0.026928159707503518,-0.07859297580665124,0.027539513871495565,0.375,0.9166666666666667,0.9353916684937524,False,False
retrieval,0,22,11,-2.0077694316110364,-2.056804405304142,-2.1494100674077745,-1.9693883270939214,0.0,1.0,1.0,-0.11879608243731796,-0.13209179249598102,-0.20216937409762845,-0.0570192996309526,0.25,0.9166666666666667,0.9229545098769169,False,False
retrieval,0,23,0,-2.111737654542759,-2.1127071849981505,-2.270447062398587,-1.9432569055314004,0.0,1.0,1.0,0.010666078206612691,0.002897878224613605,-0.03679025661332091,0.03983183363075619,0.5625,0.9166666666666667,0.9018920832977911,False,False
retrieval,0,23,1,-4.557632993001955,-4.456244855873612,-4.781691883648787,-4.108496017988692,0.0,1.0,1.0,0.028371337759365393,0.03585392531397103,-0.05402366350834562,0.1216101697136849,0.59375,0.9166666666666667,1.098107916702209,False,False
retrieval,0,23,2,1.4355185856248776,1.5460498949594577,1.2544037226820444,1.820856701641264,1.0,2.3283064365386963e-10,1.596552985055106e-08,0.2976875152115396,0.29281902036455437,0.2649783922925007,0.3243925656170226,1.0,0.9166666666666667,0.40937511040758895,True,True
retrieval,0,23,3,-2.291081262249699,-2.4429131463808886,-2.697381976216863,-2.1960830958792767,0.0,1.0,1.0,0.04608049436817568,0.07332719352012498,0.012825984347452772,0.13733004840729623,0.65625,0.9166666666666667,0.6271374587986044,False,False
retrieval,0,23,4,-1.8231414042578735,-1.8340406944138619,-1.9902071449240193,-1.695106285203244,0.0,1.0,1.0,0.02970715935684392,0.0519778065178266,0.0023661176378756963,0.10976520013769375,0.6875,0.9166666666666667,2.6785841537933295,False,False
retrieval,0,23,5,-1.8711771716537675,-2.034971348061377,-2.361466868925423,-1.748486508145939,0.0,1.0,1.0,0.05308269139581484,0.05377812892072264,0.008866689604002798,0.09613056372469206,0.625,0.9166666666666667,0.22925058744032306,False,False
retrieval,0,23,6,-1.0118414327738496,-1.116297967968952,-1.3513208879758187,-0.8713982422262846,0.0625,0.9999999923165888,1.0,0.04635992074361777,0.06924735523065392,0.013308801808933474,0.1374515404280321,0.6875,0.9166666666666667,1.7045426362295248,False,False
retrieval,0,23,7,-2.5510618531146774,-2.4045091587757295,-2.5784264539602755,-2.1939342469634067,0.0,1.0,1.0,0.18805006103334504,0.23135579089945393,0.18750777220072415,0.27944843758541604,1.0,0.9166666666666667,2.066018151453124,False,False
retrieval,0,23,8,-1.7058672821509904,-1.715621107520335,-1.8061150046731285,-1.6250027234139566,0.0,1.0,1.0,0.04729045784716264,0.035363594312115075,-0.003495867150932797,0.07472182288554213,0.6875,0.9166666666666667,2.3447564414068762,False,False
retrieval,0,23,9,-2.937244937566457,-2.9159780604947714,-3.285845519720223,-2.552144190894855,0.0,1.0,1.0,0.02804279724034319,-0.005859685487557442,-0.09188004985982651,0.08898873629394802,0.5625,0.9166666666666667,0.717945023030966,False,False
retrieval,0,23,10,-4.283444312606183,-4.337570774278014,-5.018214267594697,-3.6109037261287655,0.0,1.0,1.0,0.3374906236432833,0.22548762515237522,0.1388399831448724,0.3105905511807558,0.8125,0.9166666666666667,3.264457426762552,False,False
retrieval,0,23,11,-2.736920461646602,-2.7727274869464678,-3.0617315143201007,-2.490954413273401,0.0,1.0,1.0,0.03129708317403539,0.03975950542723543,-0.018619667048465748,0.09669152229922974,0.53125,0.9166666666666667,0.5082094794761222,False,False
retrieval,0,24,0,-3.0018171783950276,-2.948913387605402,-3.2293762974937796,-2.6747271669022488,0.0,1.0,1.0,-0.07097700311373523,-0.06081698094878881,-0.142879132509814,0.012870243570285244,0.34375,0.9166666666666667,2.9736403596120424,False,False
retrieval,0,24,1,-3.2118931624973146,-3.0434199341767343,-3.2423982859572256,-2.8284448259796284,0.0,1.0,1.0,-0.03701417138413239,-0.0558532725509595,-0.10127520076625932,-0.012535857955184245,0.34375,0.9166666666666667,3.425987227154431,False,False
retrieval,0,24,2,-2.820998131236541,-2.8621579234169454,-3.1042721136331175,-2.6291095889031566,0.0,1.0,1.0,-0.12620185986837462,-0.2067391717264167,-0.2735434081466812,-0.1456049772664276,0.125,0.9166666666666667,2.8771608984959367,False,False
retrieval,0,24,3,-0.2623233747282848,-0.3562316294186988,-0.5066222494291435,-0.20143306434997615,0.21875,0.9997324736323208,1.0,0.1500973267317475,0.1147325303760448,0.07850782362272861,0.15141954476084757,0.84375,0.9166666666666667,0.7447962090001202,False,False
retrieval,0,24,4,-0.9336876307594641,-0.961579381272891,-1.0222780346973654,-0.9015800101804512,0.0,1.0,1.0,0.021531137496302755,-0.018691669177711426,-0.048060312336356624,0.008581673694338321,0.40625,0.9166666666666667,0.5279439874221007,False,False
retrieval,0,24,5,-3.03693769021014,-3.095676135307994,-3.3562046202195517,-2.83756073589512,0.0,1.0,1.0,-0.30207816045465447,-0.2883743743018927,-0.3398463689211196,-0.23611831769052588,0.03125,0.9166666666666667,0.45362506662765384,False,False
retrieval,0,24,6,-2.910684059297111,-2.715864805232396,-3.0844182267690936,-2.325022644056547,0.0,1.0,1.0,0.20886171212341337,0.1802487477491082,0.137292976882376,0.22363199849439835,0.9375,0.9166666666666667,1.2552037909998799,False,False
retrieval,0,24,7,-3.7702803429628347,-3.4414981063630408,-3.742253560733521,-3.1282836707649673,0.0,1.0,1.0,0.15779976770206738,0.15517594738810286,0.08471303657970632,0.22235165006237823,0.8125,0.9166666666666667,3.532386204291575,False,False
retrieval,0,24,8,-2.5506706349088564,-2.498239706899546,-2.8322561982777716,-2.1589915151775756,0.03125,0.9999999997671694,1.0,0.04986384353693631,0.07217316056762868,0.013227410136472937,0.1351445130656837,0.6875,0.9166666666666667,0.5289966666657067,False,False
retrieval,0,24,9,-1.8078826355208344,-1.699290390480312,-1.8762835692789992,-1.4849581836879693,0.0,1.0,1.0,0.08118678092451947,0.06722098343816547,0.0003328148552440219,0.12267545577712813,0.71875,0.9166666666666667,0.6265513299275852,False,False
retrieval,0,24,10,-1.9629352249841225,-2.1642592941037084,-2.481129047660276,-1.825939400193698,0.03125,0.9999999997671694,1.0,0.042254408311190414,0.08579668072613916,0.017588201591082243,0.1484149783487993,0.78125,0.9166666666666667,0.396635551163779,False,False
retrieval,0,24,11,-3.44470530060995,-3.2130231055513434,-3.5631406193797077,-2.8553512554733818,0.0,1.0,1.0,0.11056052988713647,0.0958895106663375,0.04042776330189067,0.15142262178949412,0.78125,0.9166666666666667,1.9573347607750635,False,False
retrieval,0,25,0,-1.7724642056042494,-1.7043076198828868,-1.8796369878151549,-1.5399947770639044,0.0,1.0,1.0,-0.025003116238610283,-0.010030217866842429,-0.05987649806137471,0.041176366669548256,0.375,0.9166666666666667,1.5217057188878,False,False
retrieval,0,25,1,-3.090881105710384,-2.7799847414818277,-3.0414912739265088,-2.5247839625473065,0.0,1.0,1.0,-0.029866410225096382,-0.044096746053369426,-0.10644003974706501,0.014401128840144578,0.4375,0.9166666666666667,0.8105019117786678,False,False
retrieval,0,25,2,-2.5990388826577453,-2.591674235343425,-2.8118454987934,-2.381341486462291,0.0,1.0,1.0,-0.012284994419854171,-0.021622579749206453,-0.08277134238918266,0.03313597503134259,0.40625,0.9166666666666667,0.8289859282242646,False,False
retrieval,0,25,3,-2.5705016728617935,-2.4828216875263887,-2.7129519206089086,-2.24141179944954,0.0,1.0,1.0,-0.11451730283637024,-0.11656324352682597,-0.17114100853948208,-0.06161742079866341,0.21875,0.9166666666666667,1.1534497420144576,False,False
retrieval,0,25,4,-1.9057015571608384,-1.9588418363910498,-2.238590566131099,-1.701061937698408,0.0,1.0,1.0,-0.06254451628417407,-0.04253468655869444,-0.07355603252286232,-0.011870471037385715,0.28125,0.9166666666666667,1.2478829715429605,False,False
retrieval,0,25,5,-0.42114612217027,-0.44753592134709513,-0.5501960247824879,-0.3435003521620058,0.125,0.999998721992597,1.0,0.3492883302942515,0.3299032411606069,0.26523169449898093,0.3841905034035292,0.9375,0.9166666666666667,0.4641756804952088,False,False
retrieval,0,25,6,-2.7483682364412436,-2.7786033396971765,-3.1562382044473294,-2.434949896534521,0.0,1.0,1.0,0.08340882839813787,0.1447652450562268,0.0607808653989129,0.23624007728691346,0.6875,0.9166666666666667,0.5836874232096922,False,False
retrieval,0,25,7,-1.6634866626391949,-1.7328126559698442,-2.1465853108535877,-1.3585040978945593,0.0625,0.9999999923165888,1.0,0.09582493493275718,0.059890896714387104,-0.07870645652201429,0.210456781631909,0.5,0.9166666666666667,0.7930641504318595,False,False
retrieval,0,25,8,-1.731926200112768,-1.833455039290044,-2.1034537922327234,-1.5609128275779904,0.0,1.0,1.0,0.07069458615775362,0.06486608884125673,0.01457460100623766,0.12090254274802213,0.6875,0.9166666666666667,1.8543690142367348,False,False
retrieval,0,25,9,-1.3108824745160117,-1.370592111511232,-1.5973818610792165,-1.160131409663724,0.0,1.0,1.0,0.06160398584502587,0.04105532735791176,-0.04751859331340129,0.12372083300198577,0.5,0.9166666666666667,0.8465502579855424,False,False
retrieval,0,25,10,-1.1036636232072432,-1.0942777258136713,-1.216345776098105,-0.9869681290745497,0.0,1.0,1.0,-0.05418020412954013,-0.08835642898023388,-0.10693431625486137,-0.0715305421221488,0.0625,0.9166666666666667,1.584141947371791,False,False
retrieval,0,25,11,-2.6264549146558944,-2.5409932373377484,-2.756694215033632,-2.345327931012436,0.0,1.0,1.0,-0.08055074189729508,-0.0812420643535902,-0.14761000649820477,-0.012841961408721866,0.3125,0.9166666666666667,1.2916558098217594,False,False
retrieval,0,26,0,-0.7915893743813773,-0.7562220134068304,-0.8414989263511107,-0.6779594123701566,0.0,1.0,1.0,-0.08990773864910104,-0.08674092412236323,-0.11838314012182352,-0.05546864740386532,0.15625,0.9192708333333334,0.18772885719123764,False,False
retrieval,0,26,1,-2.2793796680567757,-2.463006717596055,-2.7037428367099947,-2.2342128419257086,0.0,1.0,1.0,0.2881519847717668,0.26171230904394793,0.17324605117699657,0.3540523747431534,0.84375,0.9192708333333334,0.719750218669137,False,False
retrieval,0,26,2,-3.5071057776234627,-3.3410796654723427,-3.717522167979939,-2.9651466916974822,0.0,1.0,1.0,0.12488896976337671,0.07151199390552745,0.017016200527335188,0.12447973558101691,0.65625,0.9192708333333334,1.4301045206507674,False,False
retrieval,0,26,3,-0.34156177992823666,-0.2835320808733876,-0.43930775356776663,-0.13843578189090813,0.28125,0.99649981665425,1.0,0.43394403902762846,0.41766532557761926,0.36906840622936005,0.46964791713370013,1.0,0.9192708333333334,0.22791814206647568,False,False
retrieval,0,26,4,-1.658251367687183,-1.5984459279094778,-1.7229172183251737,-1.464799637165319,0.0,1.0,1.0,0.07205033859605953,0.06563515727688302,0.02763736156897342,0.1043847820896136,0.65625,0.9192708333333334,0.5168340561055013,False,False
