operator,factor,call_index,layer,head,discovery_gain,validation_gain,validation_ci_lower,validation_ci_upper,validation_win_fraction,full_budget_fraction,relative_reference_energy,selected
landmark,phase_layer_only,0,6,-1,-1.9906023322697142,-2.0166593728256026,-2.1980215339200346,-1.8321108886231097,0.0,0.07942708333333333,1.0837876989727853,False
landmark,phase_layer_only,0,7,-1,-4.033273789788595,-4.088310493352934,-4.257861527435607,-3.9189418655625583,0.0,0.0546875,1.0168393105151157,False
landmark,phase_layer_only,0,8,-1,-4.055411639521584,-3.9929807591345026,-4.213534194342778,-3.7971068601883062,0.0,0.1484375,0.9321685971934563,False
landmark,phase_layer_only,0,9,-1,-3.1430309547171547,-3.152544640731917,-3.3957098521526827,-2.9373224863626635,0.0,0.033854166666666664,1.3747675816127485,False
landmark,phase_layer_only,0,10,-1,-2.9946968017514175,-2.9334468012202097,-3.09859956568337,-2.7798379497319505,0.0,0.0,1.0446417250777886,False
landmark,phase_layer_only,0,11,-1,-3.315913116225433,-3.248017480444587,-3.4248522730338453,-3.0983563112690398,0.0,0.024739583333333332,1.1411553200002529,False
landmark,phase_layer_only,0,12,-1,-4.463673932009794,-4.333016385813854,-4.503335377103318,-4.1618361990048935,0.0,0.009114583333333332,1.0317942910113962,False
landmark,phase_layer_only,0,13,-1,-3.2253930933537225,-3.1389103893011554,-3.276404008462467,-3.010482052076026,0.0,0.06380208333333333,1.1049795912100266,False
landmark,phase_layer_only,0,14,-1,-4.1965007472316245,-4.083090920750833,-4.227051058343348,-3.957319507246358,0.0,0.009114583333333332,0.9612946089600519,False
landmark,phase_layer_only,0,15,-1,-3.0592847754775496,-3.061231098204151,-3.218707987515122,-2.915893003896955,0.0,0.03125,1.2365306292443587,False
landmark,phase_layer_only,0,16,-1,-3.725856156435384,-3.643416936951332,-3.838682721403091,-3.4298118027729028,0.0,0.05729166666666667,1.168607095388816,False
landmark,phase_layer_only,0,17,-1,-4.233200524007816,-4.1393333832109,-4.400770201105121,-3.8938194737773446,0.0,0.04817708333333333,1.057751695140007,False
landmark,phase_layer_only,0,18,-1,-4.103280899235358,-4.119009442299305,-4.458542102231168,-3.7599913403110627,0.0,0.04817708333333333,1.0992852494557823,False
landmark,phase_layer_only,0,19,-1,-4.3163771577211785,-4.186748548173653,-4.4304100087613,-3.9656192378252513,0.0,0.0390625,1.0497678034130054,False
landmark,phase_layer_only,0,20,-1,-4.263953963579269,-4.186844697260556,-4.412404121350731,-3.972088675520083,0.0,0.03645833333333333,1.1734429712800105,False
landmark,phase_layer_only,0,21,-1,-3.843960987559403,-3.8142544103088687,-4.01842614935087,-3.5828204170246547,0.0,0.15755208333333334,1.2934188168833278,False
landmark,phase_layer_only,0,22,-1,-2.9773568775925408,-2.965146413609114,-3.1822254410309347,-2.741333714673927,0.0,0.359375,0.9696275609573468,False
landmark,phase_layer_only,0,23,-1,-3.3399533094854266,-3.138013358268216,-3.3329640423533937,-2.9277491604043715,0.0,0.30078125,1.3862556899935556,False
landmark,phase_layer_only,0,24,-1,-3.752435180635167,-3.6002309016637755,-3.833138754657224,-3.3723094041254047,0.0,0.38932291666666674,1.6287050034181931,False
landmark,phase_layer_only,0,25,-1,-2.9773323545262835,-2.871490515635684,-3.109731192737635,-2.637051100186117,0.0,0.40885416666666663,1.0775915975385217,False
landmark,phase_layer_only,0,26,-1,-3.1777637208178473,-3.0901944798747003,-3.2653278459016253,-2.9010563738033333,0.0,0.421875,1.1717417364877842,False
landmark,phase_layer_only,0,27,-1,-3.7688430564472886,-3.7303022796866623,-3.9090494642943323,-3.55671059112924,0.0,0.010416666666666666,2.169094552242297,False
landmark,phase_layer_only,0,28,-1,-5.041699785143589,-5.131880460733818,-5.291395484973267,-4.98192003810313,0.0,0.0,1.4753650563837202,False
landmark,phase_layer_only,0,29,-1,-4.5682934199431235,-4.391363471267992,-4.687067818494817,-4.03364922284312,0.0,0.0,2.624377147256745,False
landmark,phase_layer_only,1,0,-1,-3.4961691690117123,-3.469843022823683,-3.6080208328909253,-3.321006788960736,0.0,0.013020833333333336,1.7988197629311307,False
landmark,phase_layer_only,1,1,-1,-3.2226101655422217,-3.1184028709933354,-3.260768373440195,-2.9725564697721425,0.0,0.05468749999999999,1.4745276011094164,False
landmark,phase_layer_only,1,2,-1,-3.2988823695821834,-3.1574659905261693,-3.340286784088551,-2.9998789571936153,0.0,0.046875,1.6057795554766257,False
landmark,phase_layer_only,1,3,-1,-2.6437776769991292,-2.694349003851657,-2.8651338863593354,-2.5249728747899365,0.0,0.21744791666666669,2.0599253016052574,False
landmark,phase_layer_only,1,4,-1,-2.726081888103497,-2.6537088806415863,-2.881481105945648,-2.432314259751237,0.0,0.19661458333333334,1.6489630884435071,False
landmark,phase_layer_only,1,5,-1,-3.5212303896097676,-3.4193000256645565,-3.5942936967631356,-3.246565991129289,0.0,0.03515625,1.0117643899989424,False
landmark,phase_layer_only,1,6,-1,-2.2560497810943225,-2.2758469384083013,-2.439067108391972,-2.103964961570859,0.0,0.07942708333333333,1.0448809842312123,False
landmark,phase_layer_only,1,7,-1,-3.947544612702579,-4.032017043356028,-4.193458660465604,-3.8708118861522833,0.0,0.0546875,0.9987904986617242,False
landmark,phase_layer_only,1,8,-1,-4.078183275640214,-4.02164115207229,-4.234228671677175,-3.804142185623717,0.0,0.1484375,0.9273812702535635,False
landmark,phase_layer_only,1,9,-1,-3.1645662615307586,-3.157882849041383,-3.397411633358574,-2.951225206386952,0.0,0.033854166666666664,1.3166937817617108,False
landmark,phase_layer_only,1,10,-1,-3.074323140910425,-3.014574408591666,-3.1805527929895745,-2.8512497430243875,0.0,0.0,0.9978913112396737,False
landmark,phase_layer_only,1,11,-1,-3.251974065164549,-3.201324556512987,-3.3700233841416347,-3.0325264148548223,0.0,0.024739583333333332,1.151420908827394,False
landmark,phase_layer_only,1,12,-1,-4.241495275180645,-4.149963215790399,-4.316550866094391,-3.982524650504356,0.0,0.009114583333333332,1.0089950789150837,False
landmark,phase_layer_only,1,13,-1,-3.076014447955358,-3.0221151205851493,-3.1693060102531563,-2.884664780471448,0.0,0.06380208333333333,1.0614415443123266,False
landmark,phase_layer_only,1,14,-1,-4.078026005160511,-3.973945984419433,-4.097828587488474,-3.848159352464299,0.0,0.009114583333333332,0.9617153520654607,False
landmark,phase_layer_only,1,15,-1,-3.0111367729145035,-3.041546048181046,-3.1818141480251096,-2.9105518805575863,0.0,0.03125,1.155096539257605,False
landmark,phase_layer_only,1,16,-1,-3.789015891007637,-3.728900592921916,-3.920956078123631,-3.546034633108267,0.0,0.05729166666666667,1.1341628656453466,False
landmark,phase_layer_only,1,17,-1,-4.073405369840182,-4.02639384709143,-4.33203598569923,-3.7564649195769433,0.0,0.04817708333333333,1.0490079754908124,False
landmark,phase_layer_only,1,18,-1,-4.138553891156502,-4.20616947336007,-4.564369399130652,-3.865735718182729,0.0,0.04817708333333333,1.0619047569794533,False
landmark,phase_layer_only,1,19,-1,-4.285470223667536,-4.1603337066436215,-4.392710360703149,-3.9109187093907254,0.0,0.0390625,1.0431484694070177,False
landmark,phase_layer_only,1,20,-1,-4.212749052675203,-4.13614911392714,-4.337491813697143,-3.9180533403799513,0.0,0.03645833333333333,1.2463720188137188,False
landmark,phase_layer_only,1,21,-1,-3.893114325022129,-3.8676698840187536,-4.089170927683488,-3.6613848734960945,0.0,0.15755208333333334,1.2564405124837568,False
landmark,phase_layer_only,1,22,-1,-2.984269101904559,-2.984987612115259,-3.197930496200763,-2.7735144169788533,0.0,0.359375,0.9681497938346226,False
landmark,phase_layer_only,1,23,-1,-3.429902176099476,-3.233172184728713,-3.442738725542184,-3.0392350073696064,0.0,0.30078125,1.4123273744857,False
landmark,phase_layer_only,1,24,-1,-3.7950869742700633,-3.6441133658847447,-3.8741919867956764,-3.417715963312781,0.0,0.38932291666666674,1.6209914778459138,False
landmark,phase_layer_only,1,25,-1,-2.9889210427303907,-2.8724678617240937,-3.1037174402627623,-2.6325474838766705,0.0,0.40885416666666663,1.043569982180086,False
landmark,phase_layer_only,1,26,-1,-3.3074650559720125,-3.211062831106128,-3.392477692866642,-3.0415872944735716,0.0,0.421875,1.1650806054387028,False
landmark,phase_layer_only,1,27,-1,-3.798444063640771,-3.7605604584049863,-3.931479972109652,-3.5874263270295628,0.0,0.010416666666666666,2.241774577580886,False
landmark,phase_layer_only,1,28,-1,-5.056629797045723,-5.145183883186144,-5.304726043458895,-4.984896529474914,0.0,0.0,1.4618882569901333,False
landmark,phase_layer_only,1,29,-1,-4.604263374305442,-4.43257736924452,-4.7418305839277215,-4.084351554484907,0.0,0.0,2.59918623574904,False
landmark,phase_layer_only,2,0,-1,-3.339241492151176,-3.3216303075645914,-3.457893989335392,-3.1740162157785075,0.0,0.013020833333333336,2.0698774412179253,False
landmark,phase_layer_only,2,1,-1,-3.4493959212914334,-3.3647289441477635,-3.4947282471415573,-3.2264368766434846,0.0,0.05468749999999999,1.3149769480790405,False
landmark,phase_layer_only,2,2,-1,-3.3034605258861065,-3.1877439168912094,-3.3655335019525583,-3.0166607866416792,0.0,0.046875,1.5646278871334227,False
landmark,phase_layer_only,2,3,-1,-2.7256336792796603,-2.800557811627738,-2.9645781411005037,-2.636127727231272,0.0,0.21744791666666669,1.7329631412688127,False
landmark,phase_layer_only,2,4,-1,-2.8699639862211193,-2.8031246431617785,-3.019668938415968,-2.575456376744554,0.0,0.19661458333333334,1.484291269393429,False
landmark,phase_layer_only,2,5,-1,-3.424837534386287,-3.314987703832389,-3.4842551771495063,-3.141855360820708,0.0,0.03515625,0.9509125326224538,False
landmark,phase_layer_only,2,6,-1,-2.4022011542230417,-2.4165090502817663,-2.579127120574509,-2.2547781941180958,0.0,0.07942708333333333,0.9579698066319012,False
landmark,phase_layer_only,2,7,-1,-3.83781829023386,-3.9090718632132013,-4.074313164640473,-3.749280375091738,0.0,0.0546875,1.005993288955517,False
landmark,phase_layer_only,2,8,-1,-3.8853995640143495,-3.836790604799009,-4.052326973427085,-3.6284813529373316,0.0,0.1484375,0.9352121421175652,False
landmark,phase_layer_only,2,9,-1,-3.074711404820132,-3.0776808875078174,-3.3017590621814517,-2.8603780021798912,0.0,0.033854166666666664,1.2471294474028556,False
landmark,phase_layer_only,2,10,-1,-3.054631043651961,-3.0006967421572197,-3.1730047198171056,-2.8189369759076066,0.0,0.0,0.9760338156249264,False
landmark,phase_layer_only,2,11,-1,-3.1651915584075505,-3.1066351017491556,-3.26946241631715,-2.934199897560299,0.0,0.024739583333333332,1.1206840349561453,False
landmark,phase_layer_only,2,12,-1,-4.032678421174969,-3.9440209942280515,-4.13314475760543,-3.7513315029229726,0.0,0.009114583333333332,1.0051389705779887,False
landmark,phase_layer_only,2,13,-1,-2.9677110848733332,-2.918072191164305,-3.0770968819638838,-2.7674481475487682,0.0,0.06380208333333333,1.0466331912938205,False
landmark,phase_layer_only,2,14,-1,-3.9396269436441584,-3.841609688347483,-3.9779951882482614,-3.700486355602153,0.0,0.009114583333333332,0.968624338981892,False
landmark,phase_layer_only,2,15,-1,-2.9414870644471156,-2.979362157514397,-3.1102369964013747,-2.8425468569814734,0.0,0.03125,1.0837996676173203,False
landmark,phase_layer_only,2,16,-1,-3.766620726191303,-3.7006421207483653,-3.8913499472082558,-3.487611969379352,0.0,0.05729166666666667,1.0804976606663128,False
landmark,phase_layer_only,2,17,-1,-3.966168252579807,-3.923046526649126,-4.199594921292004,-3.6580668862474837,0.0,0.04817708333333333,1.0510891640539937,False
landmark,phase_layer_only,2,18,-1,-4.110617822405041,-4.199794681396128,-4.53125042263421,-3.824558488594922,0.0,0.04817708333333333,1.0353086014966586,False
landmark,phase_layer_only,2,19,-1,-4.20906708774781,-4.089887960435727,-4.335223922974763,-3.8543913968950814,0.0,0.0390625,1.0690611341139133,False
landmark,phase_layer_only,2,20,-1,-4.105952614642167,-4.018974798310662,-4.238556589869173,-3.8226201610992225,0.0,0.03645833333333333,1.2596924629633133,False
landmark,phase_layer_only,2,21,-1,-3.8800656678587826,-3.869184158320129,-4.106475824353914,-3.6435188837201182,0.0,0.15755208333333334,1.2196204526252419,False
landmark,phase_layer_only,2,22,-1,-2.9598428629722995,-2.9610066034895306,-3.1786896453350177,-2.749947694419429,0.0,0.359375,0.9710330627127085,False
landmark,phase_layer_only,2,23,-1,-3.4287522010708633,-3.2381316266786353,-3.4588095747225203,-3.0252181129137665,0.0,0.30078125,1.4086077603074783,False
landmark,phase_layer_only,2,24,-1,-3.776447452657697,-3.624010615392705,-3.876179702497096,-3.3936473557170443,0.0,0.38932291666666674,1.6152345951326479,False
landmark,phase_layer_only,2,25,-1,-2.9614798005060683,-2.8389362078623597,-3.0780534482322914,-2.6057690389759944,0.0,0.40885416666666663,1.0345917950048076,False
landmark,phase_layer_only,2,26,-1,-3.343041082100227,-3.2413200699647,-3.4312492590328807,-3.0438657069101684,0.0,0.421875,1.1535390641981884,False
landmark,phase_layer_only,2,27,-1,-3.7447131990303033,-3.715708227979559,-3.8921380878616274,-3.549053073561216,0.0,0.010416666666666666,2.2827232581072936,False
landmark,phase_layer_only,2,28,-1,-5.013536088764151,-5.093451749141872,-5.276269067104705,-4.942386365235743,0.0,0.0,1.4539259026440035,False
landmark,phase_layer_only,2,29,-1,-4.568651995767953,-4.4023646239695715,-4.728255661322686,-4.0547646821451915,0.0,0.0,2.5785726757241245,False
landmark,phase_layer_only,3,0,-1,-3.02105461224593,-2.9929764995755694,-3.1427007578846586,-2.8475297215100683,0.0,0.013020833333333336,2.0083472693875906,False
landmark,phase_layer_only,3,1,-1,-3.6372981267156876,-3.5601400022898937,-3.7045300076723864,-3.413692604890421,0.0,0.05468749999999999,1.6363339601873463,False
landmark,phase_layer_only,3,2,-1,-3.147026135668006,-3.035954477583692,-3.1926293263113146,-2.8844415109836667,0.0,0.046875,1.352288430161034,False
landmark,phase_layer_only,3,3,-1,-2.8411105090160547,-2.8908101288575203,-3.0403180363797144,-2.7502377016705633,0.0,0.21744791666666669,1.5247472560722453,False
landmark,phase_layer_only,3,4,-1,-2.926350226926951,-2.85982814686453,-3.071617985685797,-2.638070725416913,0.0,0.19661458333333334,1.3856613462382639,False
landmark,phase_layer_only,3,5,-1,-3.2533470080572515,-3.147399515618936,-3.319871143598385,-2.975331482972576,0.0,0.03515625,0.9904630674667125,False
landmark,phase_layer_only,3,6,-1,-2.4449740749513484,-2.46093173109959,-2.6217178784869044,-2.281004670835319,0.0,0.07942708333333333,0.9186712663727375,False
landmark,phase_layer_only,3,7,-1,-3.6447040790346814,-3.7276356848700454,-3.875460150328659,-3.569410946092831,0.0,0.0546875,1.0236630460045135,False
landmark,phase_layer_only,3,8,-1,-3.629412693303756,-3.609417270921168,-3.82310651852242,-3.3960108419766666,0.0,0.1484375,0.9317898855913431,False
landmark,phase_layer_only,3,9,-1,-2.952170515710355,-2.95630203097162,-3.1840978748368323,-2.73806088584486,0.0,0.033854166666666664,1.1992211780135738,False
landmark,phase_layer_only,3,10,-1,-2.9681924410514915,-2.936854022763813,-3.107175453093485,-2.7644922782584422,0.0,0.0,0.9553282012784864,False
landmark,phase_layer_only,3,11,-1,-3.016064106976449,-2.980170005751062,-3.1336848572849845,-2.8115357652581414,0.0,0.024739583333333332,1.0783136853996118,False
landmark,phase_layer_only,3,12,-1,-3.758313550515858,-3.7066066828204876,-3.9114990243670404,-3.4947569904755027,0.0,0.009114583333333332,1.0054844831697332,False
landmark,phase_layer_only,3,13,-1,-2.804502144134518,-2.761092756165183,-2.924331241310188,-2.6064061240375374,0.0,0.06380208333333333,1.027348353365075,False
landmark,phase_layer_only,3,14,-1,-3.7662249389827704,-3.676586280570704,-3.8294736508174445,-3.529066464705759,0.0,0.009114583333333332,0.9903620920183619,False
landmark,phase_layer_only,3,15,-1,-2.802932931809025,-2.8451487146956076,-2.991383976805958,-2.7069552162590793,0.0,0.03125,1.037927415027812,False
landmark,phase_layer_only,3,16,-1,-3.6876542005169246,-3.619610477585585,-3.8133833247797964,-3.4220480317320003,0.0,0.05729166666666667,0.9969736624532934,False
landmark,phase_layer_only,3,17,-1,-3.8409897398812953,-3.7900039971644572,-4.070876845776582,-3.5199482887164204,0.0,0.04817708333333333,1.064441519264696,False
landmark,phase_layer_only,3,18,-1,-4.085013688382245,-4.183941073523515,-4.542289119251198,-3.8236195503078654,0.0,0.04817708333333333,1.019214216070162,False
landmark,phase_layer_only,3,19,-1,-4.09622881071321,-3.9872061910318193,-4.221544186340554,-3.7424309520882177,0.0,0.0390625,1.073497134627194,False
landmark,phase_layer_only,3,20,-1,-3.888844642960687,-3.833274497292046,-4.080596785868757,-3.6112401915254098,0.0,0.03645833333333333,1.233323777947915,False
landmark,phase_layer_only,3,21,-1,-3.813994043686133,-3.8129219164088894,-4.041069117221061,-3.589221911876425,0.0,0.15755208333333334,1.298009590091817,False
landmark,phase_layer_only,3,22,-1,-2.919392367714419,-2.92621231887289,-3.1574861736671123,-2.7095656709127467,0.0,0.359375,0.9742939705748302,False
landmark,phase_layer_only,3,23,-1,-3.3761409996815663,-3.1986294137477063,-3.410513258135393,-2.9914449355136896,0.0,0.30078125,1.3894837862758453,False
landmark,phase_layer_only,3,24,-1,-3.7222127047121716,-3.5751399290538526,-3.820647451190339,-3.335871881949584,0.0,0.38932291666666674,1.594417693208645,False
landmark,phase_layer_only,3,25,-1,-2.922621603720173,-2.790575892366641,-3.029054908682663,-2.550329304823329,0.0,0.40885416666666663,1.037543962553409,False
landmark,phase_layer_only,3,26,-1,-3.344990964306627,-3.244781015631305,-3.446164586414689,-3.053372825894263,0.0,0.421875,1.1434356776885437,False
landmark,phase_layer_only,3,27,-1,-3.6314253338570337,-3.600670656211043,-3.7604774073036786,-3.4404924111470816,0.0,0.010416666666666666,2.3076795338769553,False
landmark,phase_layer_only,3,28,-1,-4.9325783169086534,-5.013957782062934,-5.196012255505847,-4.842113766081412,0.0,0.0,1.4535489852978198,False
landmark,phase_layer_only,3,29,-1,-4.511529419086994,-4.366092753389253,-4.70409230443753,-3.9938235598161977,0.0,0.0,2.545122016528262,False
retrieval,head_only,-1,0,0,-4.710345552597139,-4.70704090522974,-4.863900758595837,-4.535593662285705,0.0,0.9192708333333334,0.9996709871109972,False
retrieval,head_only,-1,0,1,-5.4237410759189,-5.409827151407091,-5.461799950323629,-5.356261582156038,0.0,0.9192708333333334,6.650952317318107,False
retrieval,head_only,-1,0,2,0.22168185678039143,0.22213111453706963,0.080955337251182,0.36127046761370984,0.6875,0.9192708333333334,0.5807321811805961,True
retrieval,head_only,-1,0,3,-0.24106575648497253,-0.2004070131826947,-0.28472173233732007,-0.10350933934513379,0.15625,0.9192708333333334,0.430097226839166,False
retrieval,head_only,-1,0,4,-2.9109208586515565,-2.9373892776239865,-2.991811935737071,-2.8833344086189396,0.0,0.9192708333333334,2.454092657149654,False
retrieval,head_only,-1,0,5,-4.780995726961787,-4.799986162930534,-4.905838818428121,-4.7019955393352415,0.0,0.9192708333333334,3.169956853361596,False
retrieval,head_only,-1,0,6,-3.1102948915010686,-3.1169279346015646,-3.2095109602902094,-3.0194138964031163,0.0,0.9192708333333334,2.8591845261849067,False
retrieval,head_only,-1,0,7,-4.195624254037132,-4.243052205022671,-4.308639772446568,-4.1828404206129575,0.0,0.9192708333333334,0.9518278563480195,False
retrieval,head_only,-1,0,8,-0.12040075005884993,-0.10068789187339877,-0.20149033935563657,0.020039870425542082,0.28125,0.9192708333333334,0.21900140523600456,False
retrieval,head_only,-1,0,9,1.7749765575109195,1.8338720340528012,1.6215276834289511,2.027440698064165,1.0,0.9192708333333334,0.16814091897299285,True
retrieval,head_only,-1,0,10,11.001314209842672,11.060542285477993,10.802347385158921,11.300202831393515,1.0,0.9192708333333334,1.0003290128890028,True
retrieval,head_only,-1,0,11,-3.5277598817695015,-3.521579369879639,-3.5655563447334453,-3.479595076524477,0.0,0.9192708333333334,3.5139666928963287,False
retrieval,head_only,-1,1,0,-2.3282729872221357,-2.357136793229565,-2.4979083702648635,-2.1984997518555507,0.0,0.921875,0.9450309646153873,False
retrieval,head_only,-1,1,1,-4.570956687985854,-4.40644531058464,-4.8582301253472036,-3.9769791962859835,0.0,0.921875,1.1204445552475821,False
retrieval,head_only,-1,1,2,-3.1517770828769143,-3.2303436522947426,-3.429078123433329,-3.038124114963526,0.0,0.921875,1.379204751531521,False
retrieval,head_only,-1,1,3,-1.7360078357012436,-1.7301405757818702,-1.9708898665941512,-1.455758684516509,0.0625,0.921875,0.8254260851128931,False
retrieval,head_only,-1,1,4,-3.498954217887379,-3.691756124695888,-3.958612779894694,-3.418982179136094,0.0,0.921875,5.238375421807692,False
retrieval,head_only,-1,1,5,0.1615549829672292,0.1772513090874656,0.11527003456193827,0.24202949615309544,0.84375,0.921875,0.48285565985071227,True
retrieval,head_only,-1,1,6,0.016729205619013168,-0.054512235642622545,-0.18714007362020177,0.06613476695600401,0.59375,0.921875,0.3419887843549055,False
retrieval,head_only,-1,1,7,-1.7209839729836456,-1.7158231408313147,-1.9246309698464061,-1.492286000350676,0.0,0.921875,1.6559471644820936,False
retrieval,head_only,-1,1,8,-3.3932690376769576,-3.0995595399116853,-3.3896858717434624,-2.786948244012991,0.0,0.921875,0.7525908499824377,False
retrieval,head_only,-1,1,9,-3.7395228127955225,-3.8129621599231207,-3.9121701958189163,-3.703682087481858,0.0,0.921875,1.458032844750132,False
retrieval,head_only,-1,1,10,0.7145880164316596,0.7767097101144226,0.6802312436783582,0.8742543672837323,1.0,0.921875,1.0549690353846128,True
retrieval,head_only,-1,1,11,-3.1059738918364244,-2.9944876991432525,-3.2654675324848723,-2.7391959234873635,0.0,0.921875,0.5562749643407613,False
retrieval,head_only,-1,2,0,-0.8889767469756125,-0.9409847384959156,-1.0579112750862913,-0.8197138644138625,0.0,0.9322916666666667,1.1229641691546723,False
retrieval,head_only,-1,2,1,-0.8609910027153224,-0.8818876993353022,-1.0078987354983566,-0.7420735151453688,0.0,0.9322916666666667,0.5232569841728174,False
retrieval,head_only,-1,2,2,-2.5486443731259287,-2.3489709681324764,-2.5832760878437555,-2.090467225141453,0.0,0.9322916666666667,1.1544890132904722,False
retrieval,head_only,-1,2,3,-2.766042273030855,-2.749237354407091,-2.9723181937386616,-2.553525332163835,0.0,0.9322916666666667,4.076959801979044,False
retrieval,head_only,-1,2,4,-11.894482726779007,-11.859617804912167,-12.138173370000827,-11.588960027228893,0.0,0.9322916666666667,3.0279133099286457,False
retrieval,head_only,-1,2,5,-0.11283782396811046,-0.1379150760369912,-0.2151093210465885,-0.06544319590359422,0.34375,0.9322916666666667,0.7137627918881201,False
retrieval,head_only,-1,2,6,0.46297720092246064,0.30750739906409874,0.09657928315635778,0.5215665882868844,0.75,0.9322916666666667,0.9425445004816188,True
retrieval,head_only,-1,2,7,-0.56733917247038,-0.48894888290064153,-0.6179654155790076,-0.3465546523128324,0.09375,0.9322916666666667,1.0027457772029684,False
retrieval,head_only,-1,2,8,-1.7385017919524748,-1.6196920757936524,-1.777859703641727,-1.46913482104551,0.0,0.9322916666666667,0.9972542227970312,False
retrieval,head_only,-1,2,9,0.25253791109910834,0.3462146823512191,0.19274339308944918,0.49270330214980784,0.75,0.9322916666666667,0.6113929251607908,True
retrieval,head_only,-1,2,10,-0.08282276055927404,-0.12880591304481806,-0.22015301741090926,-0.029004966533119465,0.3125,0.9322916666666667,0.6136915355595702,False
retrieval,head_only,-1,2,11,-0.8037224139241569,-0.7472260717180955,-0.9869940099679337,-0.5224514167891833,0.15625,0.9322916666666667,4.500618945387853,False
retrieval,head_only,-1,3,0,-3.7237128086184703,-4.070944082208961,-4.554214475490793,-3.544588265087148,0.0,0.9205729166666667,4.04684300531075,False
retrieval,head_only,-1,3,1,-2.302071847539051,-2.2018297458170784,-2.319977409873579,-2.0663140373065767,0.0,0.9205729166666667,0.5864860165669002,False
retrieval,head_only,-1,3,2,-2.6346210527762044,-2.5828045406845357,-2.8751869276611446,-2.27679435917268,0.0,0.9205729166666667,0.9701837992500688,False
retrieval,head_only,-1,3,3,0.2890137151529777,0.2778397926348877,0.11027084635983166,0.4544003491140224,0.71875,0.9205729166666667,1.0291214104848074,True
retrieval,head_only,-1,3,4,-1.3870879336991337,-1.3764543332734198,-1.6040344433622868,-1.1751463534254292,0.0,0.9205729166666667,2.8349411264386792,False
retrieval,head_only,-1,3,5,-2.5563729948047254,-2.620460708472464,-2.7977232747474647,-2.426574840997289,0.0,0.9205729166666667,1.8592745863377755,False
retrieval,head_only,-1,3,6,-1.5142178882987372,-1.5275400216261072,-1.6721471698455161,-1.392184351766373,0.0,0.9205729166666667,2.12575127394219,False
retrieval,head_only,-1,3,7,0.3517710357563112,0.2647997858146668,0.04131341224223835,0.47565920914205045,0.6875,0.9205729166666667,5.114164651861201,True
retrieval,head_only,-1,3,8,-1.8491625247130203,-1.8391812578381377,-2.0687479171664576,-1.6221323908615015,0.0,0.9205729166666667,0.8493627887849282,False
retrieval,head_only,-1,3,9,-0.7263998318380908,-0.7476086709786434,-0.8513709984066608,-0.6508904659896976,0.0,0.9205729166666667,0.8622707741346813,False
retrieval,head_only,-1,3,10,-0.5208251994690094,-0.5672397408956933,-0.6411910435392656,-0.4961436353760182,0.0,0.9205729166666667,0.8963047381828764,False
retrieval,head_only,-1,3,11,-1.9471872799588008,-1.9920491305512904,-2.1825007914588874,-1.8040556684886941,0.0,0.9205729166666667,0.9708785895151926,False
retrieval,head_only,-1,4,0,-1.9553480386131497,-1.8175615593097734,-2.012062189507572,-1.6448136166270937,0.0,0.9166666666666667,0.8533627469220905,False
retrieval,head_only,-1,4,1,-2.972905557267501,-2.9441148296704185,-3.11679357249032,-2.7792355718985506,0.0,0.9166666666666667,2.199736849717553,False
retrieval,head_only,-1,4,2,-3.0437861107827198,-2.9605468451828307,-3.14322200369011,-2.7532150593165015,0.0,0.9166666666666667,1.9269946698142153,False
retrieval,head_only,-1,4,3,-3.844567144680089,-3.605276240553488,-3.8832628978429917,-3.3267027360896195,0.0,0.9166666666666667,5.513492185281997,False
retrieval,head_only,-1,4,4,-2.289835537613003,-2.3642386976151677,-2.667798647236515,-2.077854344302676,0.0,0.9166666666666667,0.8668097983790629,False
retrieval,head_only,-1,4,5,-1.2029745727752488,-1.0539193679611587,-1.3015491528251046,-0.8041719494626152,0.03125,0.9166666666666667,2.858533529771474,False
retrieval,head_only,-1,4,6,-1.5982361803985292,-1.6374499082228682,-1.7638266057552585,-1.5060072262584394,0.0,0.9166666666666667,0.5842812364920791,False
retrieval,head_only,-1,4,7,-1.761692581727329,-1.773604878216022,-1.8884782002822456,-1.6707118524328006,0.0,0.9166666666666667,1.133190201620937,False
retrieval,head_only,-1,4,8,0.8187198019078572,0.7625089608251803,0.6216374116499185,0.9116633919004463,1.0,0.9166666666666667,0.5570460659186656,True
retrieval,head_only,-1,4,9,0.21268153536040335,0.15289558501496725,-0.17830376321601846,0.5099613621928133,0.6875,0.9166666666666667,0.4203461887897063,False
retrieval,head_only,-1,4,10,-2.0882227375469267,-2.185923966596772,-2.3361909074878002,-2.021933329530951,0.0,0.9166666666666667,0.5499051120278234,False
retrieval,head_only,-1,4,11,-1.3158963443803895,-1.3222555545955919,-1.4524305280016332,-1.1946335212500858,0.0,0.9166666666666667,1.221657096801951,False
retrieval,head_only,-1,5,0,-5.4184010151907955,-5.299207711656013,-5.47813751811949,-5.077178145090486,0.0,0.9166666666666667,1.3621987715797588,False
retrieval,head_only,-1,5,1,-1.9694421072214305,-1.8896038193471199,-2.1601978817367895,-1.640273478548186,0.0,0.9166666666666667,1.6033797645673888,False
retrieval,head_only,-1,5,2,-1.7930955680483303,-1.794584943308515,-1.9660855203231598,-1.6140977070125084,0.0,0.9166666666666667,1.3786359971675655,False
