layer,head,discovery_best,discovery_margin,coverage_gain,episode_gain,stability_frequency,supported_nonlocal,assigned_policy
19,9,recent,2.2124995169809094,-2.249208961534732,-2.2124995169809094,1.0,False,recent
19,10,recent,1.9366007262541398,-1.9366007262541398,-1.9373273365187869,1.0,False,recent
19,11,recent,3.39077434671801,-3.459461483539871,-3.39077434671801,1.0,False,recent
20,0,recent,2.141313400700516,-2.156249332883173,-2.141313400700516,1.0,False,recent
20,1,recent,1.8369548752562093,-1.8369548752562093,-1.867065063375085,1.0,False,recent
20,2,recent,2.919176817796407,-2.919176817796407,-2.9288481748562187,1.0,False,recent
20,3,recent,1.6307926381695363,-1.6307926381695363,-1.6654663737159456,1.0,False,recent
20,4,recent,1.3520058175314458,-1.4354002090310303,-1.3520058175314458,1.0,False,recent
20,5,recent,3.6778819765503847,-3.6778819765503847,-3.687407587352867,1.0,False,recent
20,6,recent,0.8608349651917226,-0.9602105968054504,-0.8608349651917226,1.0,False,recent
20,7,recent,7.346520372469303,-7.346520372469303,-7.355567052072702,1.0,False,recent
20,8,recent,3.318245999259733,-3.318245999259733,-3.32481772804004,1.0,False,recent
20,9,recent,1.8096643759291116,-1.8096643759291116,-1.8556365164926412,1.0,False,recent
20,10,recent,0.5928808571459268,-0.5928808571459268,-0.6608187270917636,1.0,False,recent
20,11,recent,3.758375651845416,-3.758375651845416,-3.7815850932816852,1.0,False,recent
21,0,recent,3.83463220961084,-3.83463220961084,-3.8378384609697704,1.0,False,recent
21,1,recent,2.6039853853502195,-2.6620493312482854,-2.6039853853502195,1.0,False,recent
21,2,recent,1.38453787995652,-1.4218170674557276,-1.38453787995652,1.0,False,recent
21,3,recent,1.7554400467086442,-1.7554400467086442,-1.7698735681321818,1.0,False,recent
21,4,recent,1.651041996358964,-1.651041996358964,-1.668851999477039,1.0,False,recent
21,5,recent,0.7301179675386429,-0.7301179675386429,-0.8558624583199252,1.0,False,recent
21,6,recent,1.6272647060557741,-1.690981156200833,-1.6272647060557741,1.0,False,recent
21,7,recent,2.570301103096783,-2.6222030087679316,-2.570301103096783,1.0,False,recent
21,8,recent,6.660572064381402,-6.660572064381402,-6.664211385920471,1.0,False,recent
21,9,recent,1.7019790989724903,-1.7019790989724903,-1.737885083576895,1.0,False,recent
21,10,recent,3.1535253632654836,-3.1535253632654836,-3.1717314310233746,1.0,False,recent
21,11,recent,3.7302611863552286,-3.7302611863552286,-3.734237416630961,1.0,False,recent
22,0,recent,1.053693435337335,-1.1691969309498216,-1.053693435337335,1.0,False,recent
22,1,recent,1.7443242833725,-1.8363676893670169,-1.7443242833725,1.0,False,recent
22,2,recent,2.1447507645197867,-2.155548606969971,-2.1447507645197867,1.0,False,recent
22,3,recent,2.4586122737862652,-2.54590949832413,-2.4586122737862652,1.0,False,recent
22,4,recent,1.4755933206690184,-1.5612391829503607,-1.4755933206690184,1.0,False,recent
22,5,recent,2.8835613637055015,-2.9619704816603147,-2.8835613637055015,1.0,False,recent
22,6,recent,1.011994636517144,-1.0280296035453893,-1.011994636517144,1.0,False,recent
22,7,recent,0.9340431781567506,-0.9580753465175684,-0.9340431781567506,1.0,False,recent
22,8,recent,3.4400377017355765,-3.4824326393853924,-3.4400377017355765,1.0,False,recent
22,9,recent,0.3176237706892233,-0.3176237706892233,-0.40543379264454504,1.0,False,recent
22,10,recent,2.248060171455691,-2.317902058221105,-2.248060171455691,1.0,False,recent
22,11,recent,1.9721957322119348,-1.9788868105262534,-1.9721957322119348,1.0,False,recent
23,0,recent,1.9204192194923486,-2.014030172155779,-1.9204192194923486,1.0,False,recent
23,1,recent,3.9705935862922273,-3.9705935862922273,-3.9828272257983013,1.0,False,recent
23,2,coverage,0.08524312476672735,0.5197978389988984,0.43455471423217107,1.0,False,recent
23,3,recent,2.2826719151150003,-2.350349324382644,-2.2826719151150003,1.0,False,recent
23,4,recent,1.7743994994572252,-1.90755190262304,-1.7743994994572252,1.0,False,recent
23,5,recent,1.8432773524835173,-1.8764875801242291,-1.8432773524835173,1.0,False,recent
23,6,recent,1.0599188888629771,-1.1586868204370133,-1.0599188888629771,1.0,False,recent
23,7,recent,2.3518945598904226,-2.3518945598904226,-2.3584955867645183,1.0,False,recent
23,8,recent,1.3667006548475338,-1.5007699376701749,-1.3667006548475338,1.0,False,recent
23,9,recent,3.0130726214789707,-3.090906587235557,-3.0130726214789707,1.0,False,recent
23,10,recent,3.297090957615449,-3.352274495884469,-3.297090957615449,1.0,False,recent
23,11,recent,2.8505362134260817,-2.914867152058476,-2.8505362134260817,1.0,False,recent
24,0,recent,2.876578462462882,-2.9922276748915393,-2.876578462462882,1.0,False,recent
24,1,recent,2.9431357909483493,-3.0320046264286233,-2.9431357909483493,1.0,False,recent
24,2,recent,2.693382197255673,-2.7459477957990295,-2.693382197255673,1.0,False,recent
24,3,recent,0.44843053755368034,-0.47438018074195965,-0.44843053755368034,1.0,False,recent
24,4,recent,0.7863528102589501,-0.8916957265755157,-0.7863528102589501,1.0,False,recent
24,5,recent,2.6557230953935287,-2.6923099802942354,-2.6557230953935287,1.0,False,recent
