variant,measure,mode,current_frame,nominal_timestep,raw_split_spearman,layer_residual_split_spearman,discovery_layer_eta_squared,validation_layer_eta_squared
identity_excess_seed,key_shift,clean,63,0,0.5356409643078521,0.3796510775546107,0.21608350744547294,0.3531542127754807
identity_excess_seed,value_shift,clean,63,0,0.380503964793967,0.06163473483591694,0.3912775366125762,0.39936615044218066
identity_excess_seed,value_scale_shift,clean,63,0,0.14278788159373657,0.001832318665010275,0.5384522901115755,0.23290410239519815
identity_excess_seed,compatibility_loss,clean,63,0,0.2241097539332865,0.14920073971764186,0.1488952868784213,0.2148482948913196
identity_excess_seed,policy_shift,clean,63,0,0.05767328451608422,0.04804049413961528,0.06929080388404665,0.11623674585986543
identity_excess_seed,topology_normalized_entropy_shift,clean,63,0,-0.022618840170604563,-0.0013546927423371685,0.1560079984190779,0.12989128824056193
identity_excess_seed,topology_diagonal_mass_shift,clean,63,0,-0.0801752287691241,-0.04984826111813658,0.19536273015799627,0.14983552918321283
identity_excess_seed,topology_expected_displacement_shift,clean,63,0,-0.10702412298372231,-0.04684489209887665,0.1104932983917161,0.06808112937405489
identity_excess_seed,topology_directional_coherence_shift,clean,63,0,0.01477661908866805,0.03207858192248522,0.07565168219242964,0.07195021428312366
identity_excess_seed,topology_top1_displacement_shift,clean,63,0,-0.05050169314324878,-0.025707072520802034,0.10555795811323647,0.05774979389461572
identity_excess_seed,query_shift,clean,117,0,0.29977211758321176,0.24471433678757806,0.11789982945834002,0.19659462585456247
identity_excess_seed,key_shift,clean,117,0,0.23419856634696254,0.18454849188651148,0.21449784566701766,0.33700341325529676
identity_excess_seed,value_shift,clean,117,0,0.19985082189420184,0.050669115245230795,0.2305624206946721,0.4225818388504531
identity_excess_seed,value_scale_shift,clean,117,0,-0.30420733699076896,-0.23940488223931766,0.2287822284082245,0.3683950698496526
identity_excess_seed,compatibility_loss,clean,117,0,0.003247453041047127,-0.06768493584055431,0.08609303988664486,0.19703916955173617
identity_excess_seed,policy_shift,clean,117,0,-0.11128763853630559,-0.08438028071204251,0.09689079327633597,0.17185373287732658
identity_excess_seed,topology_normalized_entropy_shift,clean,117,0,-0.05452047402500988,-0.07619428954518137,0.08918184974203876,0.1046627972959865
identity_excess_seed,topology_diagonal_mass_shift,clean,117,0,-0.09102624671935405,-0.12425449597979206,0.07183765363575696,0.16154930955046765
identity_excess_seed,topology_expected_displacement_shift,clean,117,0,-0.15593391597832365,-0.17040011692477838,0.09624564404121944,0.07044740206098887
identity_excess_seed,topology_directional_coherence_shift,clean,117,0,0.024464922454924883,0.04264129197548832,0.09813060522187096,0.10665339887491063
identity_excess_seed,topology_top1_displacement_shift,clean,117,0,0.047170344845900374,0.07116895871130846,0.07171892801647475,0.06364177025343189
identity_excess_seed,query_shift,noisy,63,500,0.7059097678222825,0.578478743405942,0.2481617134971367,0.3020887903595975
identity_excess_seed,key_shift,noisy,63,500,0.5356409643078521,0.3796510775546107,0.21608350744547294,0.3531542127754807
identity_excess_seed,value_shift,noisy,63,500,0.380503964793967,0.06163473483591694,0.3912775366125762,0.39936615044218066
identity_excess_seed,value_scale_shift,noisy,63,500,0.14278788159373657,0.001832318665010275,0.5384522901115755,0.23290410239519815
identity_excess_seed,compatibility_loss,noisy,63,500,0.34189049812627154,0.20797614179121748,0.1887842650391097,0.25425819836172464
identity_excess_seed,policy_shift,noisy,63,500,-0.04324338922368228,-0.023375437567676703,0.09125614539274592,0.14645395521602378
identity_excess_seed,topology_normalized_entropy_shift,noisy,63,500,-0.002078353048281968,-0.02894595836647791,0.15245940766367613,0.1268051320491533
identity_excess_seed,topology_diagonal_mass_shift,noisy,63,500,0.033548174110952476,0.09868764176436472,0.12664162118489017,0.2891921633085405
identity_excess_seed,topology_expected_displacement_shift,noisy,63,500,0.1502106566641981,0.15702390592928028,0.11948212503389236,0.2363451314957885
identity_excess_seed,topology_directional_coherence_shift,noisy,63,500,-0.07898502172730464,-0.06515985176580306,0.07555681598054377,0.05294066415986895
identity_excess_seed,topology_top1_displacement_shift,noisy,63,500,0.06872625317607045,0.06039262595075669,0.09693122768501185,0.07708483891452808
identity_excess_seed,query_shift,noisy,63,1000,0.8395314264256153,0.7662209327746871,0.3183818478755906,0.2894880853049519
identity_excess_seed,key_shift,noisy,63,1000,0.5356409643078521,0.3796510775546107,0.21608350744547294,0.3531542127754807
identity_excess_seed,value_shift,noisy,63,1000,0.380503964793967,0.06163473483591694,0.3912775366125762,0.39936615044218066
identity_excess_seed,value_scale_shift,noisy,63,1000,0.14278788159373657,0.001832318665010275,0.5384522901115755,0.23290410239519815
identity_excess_seed,compatibility_loss,noisy,63,1000,0.37827992499942126,0.22282965146336003,0.20274454525270252,0.26700997241696006
identity_excess_seed,policy_shift,noisy,63,1000,0.05569693181788954,0.062400687248101196,0.09551164020897113,0.13097093917552327
identity_excess_seed,topology_normalized_entropy_shift,noisy,63,1000,-0.08982686529697674,-0.01847234321537828,0.08146408164092073,0.11492868602139546
identity_excess_seed,topology_diagonal_mass_shift,noisy,63,1000,-0.05536130281594638,-0.05896203484937456,0.06403111971771724,0.14781929938708963
identity_excess_seed,topology_expected_displacement_shift,noisy,63,1000,0.08767768641595795,0.07452143230317904,0.11283370464901005,0.1149747292435102
identity_excess_seed,topology_directional_coherence_shift,noisy,63,1000,0.015005863609574609,0.016531380745874263,0.09603269202724966,0.19449886044975326
identity_excess_seed,topology_top1_displacement_shift,noisy,63,1000,0.16459891526923145,0.17807618960072713,0.0787764003488933,0.06822207364876545
identity_excess_seed,query_shift,noisy,117,500,0.5833797585886722,0.4709457634703971,0.3414784538598366,0.3149379305931177
identity_excess_seed,key_shift,noisy,117,500,0.23419856634696254,0.18454849188651148,0.21449784566701766,0.33700341325529676
identity_excess_seed,value_shift,noisy,117,500,0.19985082189420184,0.050669115245230795,0.2305624206946721,0.4225818388504531
identity_excess_seed,value_scale_shift,noisy,117,500,-0.30420733699076896,-0.23940488223931766,0.2287822284082245,0.3683950698496526
identity_excess_seed,compatibility_loss,noisy,117,500,-0.1030921020481125,-0.12332116760160185,0.06255715152326737,0.24624728091995893
identity_excess_seed,policy_shift,noisy,117,500,-0.15442480266051434,-0.12390553425052148,0.07939832325215083,0.13060853608854778
identity_excess_seed,topology_normalized_entropy_shift,noisy,117,500,-0.08809810472288129,-0.09356125228623105,0.10686360200172719,0.1526204093340182
identity_excess_seed,topology_diagonal_mass_shift,noisy,117,500,-0.13289418984862553,-0.18001585420723445,0.26538688479085526,0.13948717973440852
identity_excess_seed,topology_expected_displacement_shift,noisy,117,500,-0.038273306853713863,-0.014205881891488309,0.1293129458058746,0.09157758079627616
identity_excess_seed,topology_directional_coherence_shift,noisy,117,500,-0.01384760051914137,0.026824289675683573,0.09034618422374222,0.14729302389284787
identity_excess_seed,topology_top1_displacement_shift,noisy,117,500,0.0006622353985197221,0.02338853467862294,0.09303128557384888,0.0612569192614062
identity_excess_seed,query_shift,noisy,117,1000,0.6112243664431567,0.5697970920557514,0.3889015250152107,0.2828607856275109
identity_excess_seed,key_shift,noisy,117,1000,0.23419856634696254,0.18454849188651148,0.21449784566701766,0.33700341325529676
identity_excess_seed,value_shift,noisy,117,1000,0.19985082189420184,0.050669115245230795,0.2305624206946721,0.4225818388504531
identity_excess_seed,value_scale_shift,noisy,117,1000,-0.30420733699076896,-0.23940488223931766,0.2287822284082245,0.3683950698496526
identity_excess_seed,compatibility_loss,noisy,117,1000,-0.05228949811855543,-0.026272064856467513,0.059526944419132796,0.25515994258157254
identity_excess_seed,policy_shift,noisy,117,1000,-0.051354820124640876,-0.06699794494299081,0.08966459718294736,0.17969995537725375
identity_excess_seed,topology_normalized_entropy_shift,noisy,117,1000,-0.03512779049809923,-0.09171926767451086,0.15514114119884834,0.13253620720762868
identity_excess_seed,topology_diagonal_mass_shift,noisy,117,1000,-0.004456911060735887,-0.05123082953548662,0.20519650646101878,0.23280006978480997
identity_excess_seed,topology_expected_displacement_shift,noisy,117,1000,-0.06536129016286624,-0.04663362026561114,0.06070588268597626,0.1825315197181925
identity_excess_seed,topology_directional_coherence_shift,noisy,117,1000,0.06389116460913062,0.034894575077871845,0.050040489005839774,0.10528866254043007
identity_excess_seed,topology_top1_displacement_shift,noisy,117,1000,-0.056282206872262396,-0.07230470233750784,0.08948876189700393,0.12583233140858863
paraphrase,query_shift,clean,63,0,0.974522437158723,0.944049208198623,0.40013109385511186,0.3895140094346452
paraphrase,key_shift,clean,63,0,0.984585786412961,0.9641671617836556,0.5671933555353308,0.6159757883061214
paraphrase,value_shift,clean,63,0,0.9356597401728922,0.7971380952013518,0.6855682837764182,0.7509441167120403
paraphrase,value_scale_shift,clean,63,0,0.82236874255717,0.7976154651399059,0.43181866909777605,0.35316959877228493
paraphrase,compatibility_loss,clean,63,0,0.8845868152274837,0.809401307108851,0.35386107010952345,0.35138717063023694
paraphrase,policy_shift,clean,63,0,0.6957610269626565,0.6210240819759412,0.14550967916779617,0.20258505875280255
paraphrase,topology_normalized_entropy_shift,clean,63,0,0.6634606203117461,0.6025356089560043,0.3401583832004465,0.2747126939438187
paraphrase,topology_diagonal_mass_shift,clean,63,0,0.6406304395799143,0.5776957464310062,0.2449265715999148,0.3120701632205053
paraphrase,topology_expected_displacement_shift,clean,63,0,0.813121372460622,0.7456820000365292,0.12684331526662243,0.08929459112415966
paraphrase,topology_directional_coherence_shift,clean,63,0,0.45494154849328416,0.26719480880567836,0.32534733821470885,0.2746071812175767
paraphrase,topology_top1_displacement_shift,clean,63,0,0.8339606413216782,0.7544870660559299,0.12142464792073744,0.11589142105002523
paraphrase,query_shift,clean,117,0,0.9813429630372661,0.9654169142251612,0.35988871592275323,0.3631100905657949
paraphrase,key_shift,clean,117,0,0.9846811436740237,0.9709503931357495,0.5026275207667297,0.5474175275754769
paraphrase,value_shift,clean,117,0,0.9218800556588657,0.8333806588013796,0.5458598823619851,0.64543960887669
paraphrase,value_scale_shift,clean,117,0,0.8646296139116297,0.7864276216123065,0.4215727180021305,0.4141742098936872
paraphrase,compatibility_loss,clean,117,0,0.8934551964135524,0.8018024830438506,0.33069470386007915,0.3177501751986982
paraphrase,policy_shift,clean,117,0,0.6693673047888743,0.6028534170788354,0.19158410985716842,0.13201237998919615
paraphrase,topology_normalized_entropy_shift,clean,117,0,0.6365282534666165,0.5160003099308829,0.22243825009625415,0.2571910695366266
paraphrase,topology_diagonal_mass_shift,clean,117,0,0.7079575211791392,0.6365571012289527,0.22347616971232348,0.2501995070155218
paraphrase,topology_expected_displacement_shift,clean,117,0,0.8406776936399606,0.7874812016248138,0.0877301266668075,0.11282414803704313
paraphrase,topology_directional_coherence_shift,clean,117,0,0.4527677427158832,0.3190148482389098,0.19910998956988535,0.2535064673876018
paraphrase,topology_top1_displacement_shift,clean,117,0,0.8695520341788482,0.7963797158526307,0.1818158988555179,0.11763108025574065
paraphrase,query_shift,noisy,63,500,0.9806464556053672,0.9349871526786471,0.5419017262326645,0.5455682345769267
paraphrase,key_shift,noisy,63,500,0.984585786412961,0.9641671617836556,0.5671933555353308,0.6159757883061214
paraphrase,value_shift,noisy,63,500,0.9356597401728922,0.7971380952013518,0.6855682837764182,0.7509441167120403
paraphrase,value_scale_shift,noisy,63,500,0.82236874255717,0.7976154651399059,0.43181866909777605,0.35316959877228493
paraphrase,compatibility_loss,noisy,63,500,0.85443817724931,0.7376880480044856,0.40974176279061264,0.4668562461537081
paraphrase,policy_shift,noisy,63,500,0.7363238399473246,0.6493740949647244,0.23775250888759547,0.36838846267223524
paraphrase,topology_normalized_entropy_shift,noisy,63,500,0.6361510619060343,0.4535430773243491,0.3763554529960557,0.3068405385095682
paraphrase,topology_diagonal_mass_shift,noisy,63,500,0.6851060415047603,0.6292192608773799,0.3734909565170011,0.30504878073983027
paraphrase,topology_expected_displacement_shift,noisy,63,500,0.792806029530791,0.7442656121659452,0.15554109446915215,0.217268177830271
paraphrase,topology_directional_coherence_shift,noisy,63,500,0.39757734397892897,0.2582258907480741,0.2156165976072325,0.26719668274480346
paraphrase,topology_top1_displacement_shift,noisy,63,500,0.8319401612892328,0.7496221110678467,0.17103274249154132,0.2419653673126586
paraphrase,query_shift,noisy,63,1000,0.9845821328984031,0.9213586407008336,0.6237590565562701,0.6354123572590876
paraphrase,key_shift,noisy,63,1000,0.984585786412961,0.9641671617836556,0.5671933555353308,0.6159757883061214
paraphrase,value_shift,noisy,63,1000,0.9356597401728922,0.7971380952013518,0.6855682837764182,0.7509441167120403
paraphrase,value_scale_shift,noisy,63,1000,0.82236874255717,0.7976154651399059,0.43181866909777605,0.35316959877228493
paraphrase,compatibility_loss,noisy,63,1000,0.7562761543941954,0.5877650804918761,0.4023611313348589,0.5136793763215588
paraphrase,policy_shift,noisy,63,1000,0.7637546071600347,0.6433490999158944,0.27794478062321004,0.33601960132191916
paraphrase,topology_normalized_entropy_shift,noisy,63,1000,0.5488894011579427,0.3643002674802437,0.4034785989681382,0.30162885099894865
paraphrase,topology_diagonal_mass_shift,noisy,63,1000,0.6661632060087075,0.5116556447782306,0.34409375948227955,0.24208401694260367
paraphrase,topology_expected_displacement_shift,noisy,63,1000,0.8092645171778214,0.7095743926341076,0.16589849321005853,0.24601459599016456
paraphrase,topology_directional_coherence_shift,noisy,63,1000,0.44106187115280415,0.29903870742771693,0.22181436617126304,0.3441171897730818
paraphrase,topology_top1_displacement_shift,noisy,63,1000,0.8717710428606662,0.7665457851322311,0.20597934420088418,0.22027935552454464
paraphrase,query_shift,noisy,117,500,0.9788498882450224,0.9519651643402598,0.5065587533239478,0.511203495233956
paraphrase,key_shift,noisy,117,500,0.9846811436740237,0.9709503931357495,0.5026275207667297,0.5474175275754769
paraphrase,value_shift,noisy,117,500,0.9218800556588657,0.8333806588013796,0.5458598823619851,0.64543960887669
paraphrase,value_scale_shift,noisy,117,500,0.8646296139116297,0.7864276216123065,0.4215727180021305,0.4141742098936872
paraphrase,compatibility_loss,noisy,117,500,0.8583803372968413,0.7351404460425363,0.40967775817318297,0.39361236955709344
paraphrase,policy_shift,noisy,117,500,0.7623973436009024,0.6681720795170745,0.3670403063192066,0.30680233602283963
paraphrase,topology_normalized_entropy_shift,noisy,117,500,0.6009313028963582,0.41621157576400136,0.3167546382067944,0.25636399016361244
paraphrase,topology_diagonal_mass_shift,noisy,117,500,0.7288858604337008,0.6153948046378409,0.3003494454637954,0.28071960032242577
paraphrase,topology_expected_displacement_shift,noisy,117,500,0.8512550745521956,0.7760126173845586,0.14020196838965754,0.22734065935558098
paraphrase,topology_directional_coherence_shift,noisy,117,500,0.41273767405146106,0.3178317522593415,0.2033684760731524,0.2009300526932018
paraphrase,topology_top1_displacement_shift,noisy,117,500,0.8928086700576185,0.794960260307614,0.23238088966466733,0.23749725974166497
paraphrase,query_shift,noisy,117,1000,0.984506255036554,0.9418222570088639,0.6298147188529049,0.5866298990022105
paraphrase,key_shift,noisy,117,1000,0.9846811436740237,0.9709503931357495,0.5026275207667297,0.5474175275754769
paraphrase,value_shift,noisy,117,1000,0.9218800556588657,0.8333806588013796,0.5458598823619851,0.64543960887669
paraphrase,value_scale_shift,noisy,117,1000,0.8646296139116297,0.7864276216123065,0.4215727180021305,0.4141742098936872
paraphrase,compatibility_loss,noisy,117,1000,0.8088236277543295,0.6399236619624121,0.4950611645867689,0.44987219057095246
paraphrase,policy_shift,noisy,117,1000,0.7322026661728357,0.5926408897187992,0.2874995396629165,0.32201597878921734
paraphrase,topology_normalized_entropy_shift,noisy,117,1000,0.604176629356364,0.5046483930569042,0.3014407648912472,0.29088579571167605
paraphrase,topology_diagonal_mass_shift,noisy,117,1000,0.6880609270668253,0.6174295562846858,0.30275941397640516,0.30855288413616005
paraphrase,topology_expected_displacement_shift,noisy,117,1000,0.849983947246614,0.7916522846896119,0.1226448541050579,0.24458002303049517
paraphrase,topology_directional_coherence_shift,noisy,117,1000,0.4646570204023365,0.3371373989108817,0.16634047066077515,0.26296897698951716
paraphrase,topology_top1_displacement_shift,noisy,117,1000,0.8815182128908025,0.7793054109597751,0.22553257912941174,0.24961072821161018
paraphrase_excess_seed,query_shift,clean,63,0,0.5373313065687235,0.47387248358397827,0.24566553000766542,0.2548667797849918
paraphrase_excess_seed,key_shift,clean,63,0,0.6421842246725155,0.5301548108653101,0.2540343375271752,0.2916733393246519
paraphrase_excess_seed,value_shift,clean,63,0,0.4504700396350795,0.15616581403663093,0.3852003256397584,0.4273776693777326
paraphrase_excess_seed,value_scale_shift,clean,63,0,0.3363369573324897,0.13786166045519896,0.44683467275456135,0.3077653715736665
paraphrase_excess_seed,compatibility_loss,clean,63,0,0.19163290869013902,0.08255567815595284,0.11271929115495091,0.19669981174290593
paraphrase_excess_seed,policy_shift,clean,63,0,-0.015759638063050897,-0.015453565742534023,0.10726774653427236,0.10779624650271483
paraphrase_excess_seed,topology_normalized_entropy_shift,clean,63,0,-0.024946166892412507,-0.03304412484876446,0.18447774769418723,0.10218497046553172
paraphrase_excess_seed,topology_diagonal_mass_shift,clean,63,0,0.2859038399124613,0.1378760875988762,0.4334391727188426,0.2266465023897373
paraphrase_excess_seed,topology_expected_displacement_shift,clean,63,0,0.02158965704712746,0.009049582889576628,0.11548217504923068,0.0732149240355972
paraphrase_excess_seed,topology_directional_coherence_shift,clean,63,0,-0.03486952686045386,-0.04403843679496461,0.06600138441049326,0.07973937900842888
paraphrase_excess_seed,topology_top1_displacement_shift,clean,63,0,-0.013341333204260957,0.008696650800648952,0.09748597074573816,0.09321899026372073
paraphrase_excess_seed,query_shift,clean,117,0,0.28043837786814196,0.2748164209085975,0.21224119282309478,0.18452719674797471
paraphrase_excess_seed,key_shift,clean,117,0,0.5343642054851245,0.36037032178746226,0.22373594004280836,0.30919721297487274
paraphrase_excess_seed,value_shift,clean,117,0,0.28469406914148,0.20849620753246553,0.16319244192754626,0.3651579838690952
paraphrase_excess_seed,value_scale_shift,clean,117,0,-0.02828314004480487,-0.005706834157670969,0.33759295884887996,0.2981736169427646
paraphrase_excess_seed,compatibility_loss,clean,117,0,0.15301455515346055,0.11566781636689584,0.07881363933102274,0.21092892851826725
paraphrase_excess_seed,policy_shift,clean,117,0,0.06272064856467513,0.061463437217879766,0.08832323871090696,0.06825322243221453
paraphrase_excess_seed,topology_normalized_entropy_shift,clean,117,0,-0.017494258538026365,0.0025355824203820328,0.19585739919341905,0.15658222079829595
paraphrase_excess_seed,topology_diagonal_mass_shift,clean,117,0,0.023679424507781006,-0.008868663049933332,0.16339364171756918,0.17226989156181668
paraphrase_excess_seed,topology_expected_displacement_shift,clean,117,0,-0.020423289752031858,-0.00252985539944793,0.1067374500885055,0.0793753524772528
paraphrase_excess_seed,topology_directional_coherence_shift,clean,117,0,0.010011663555893799,0.02158775067315039,0.11785686096722593,0.04392170465881177
paraphrase_excess_seed,topology_top1_displacement_shift,clean,117,0,0.05101183104935744,0.041949820462853546,0.056474602148913824,0.051036325134059014
paraphrase_excess_seed,query_shift,noisy,63,500,0.7386921709786856,0.6825929726824023,0.3111076004849728,0.31332509303234485
paraphrase_excess_seed,key_shift,noisy,63,500,0.6421842246725155,0.5301548108653101,0.2540343375271752,0.2916733393246519
paraphrase_excess_seed,value_shift,noisy,63,500,0.4504700396350795,0.15616581403663093,0.3852003256397584,0.4273776693777326
paraphrase_excess_seed,value_scale_shift,noisy,63,500,0.3363369573324897,0.13786166045519896,0.44683467275456135,0.3077653715736665
paraphrase_excess_seed,compatibility_loss,noisy,63,500,0.2646743673433694,0.14721847133594138,0.1658234098551808,0.24176287855861564
paraphrase_excess_seed,policy_shift,noisy,63,500,0.030407899237905642,-0.028994565287283596,0.12507198927901492,0.20713301894243535
paraphrase_excess_seed,topology_normalized_entropy_shift,noisy,63,500,0.0069221406905531834,-0.060155964814727333,0.09558847566439026,0.12657794137739198
paraphrase_excess_seed,topology_diagonal_mass_shift,noisy,63,500,0.09529203915415753,0.0028338878250600977,0.1314836309840268,0.4117272202990795
paraphrase_excess_seed,topology_expected_displacement_shift,noisy,63,500,0.17513933715652538,0.1440535168979328,0.13091058627385252,0.22400545764222538
paraphrase_excess_seed,topology_directional_coherence_shift,noisy,63,500,-0.024589600510140863,-0.015755398255490338,0.10883540047903512,0.1285965761322619
paraphrase_excess_seed,topology_top1_displacement_shift,noisy,63,500,0.119475707909458,0.0868199515577776,0.06620278641860229,0.06341974878452729
paraphrase_excess_seed,query_shift,noisy,63,1000,0.8034640184980851,0.7545240832619592,0.31010729175643736,0.31248344282625345
paraphrase_excess_seed,key_shift,noisy,63,1000,0.6421842246725155,0.5301548108653101,0.2540343375271752,0.2916733393246519
paraphrase_excess_seed,value_shift,noisy,63,1000,0.4504700396350795,0.15616581403663093,0.3852003256397584,0.4273776693777326
paraphrase_excess_seed,value_scale_shift,noisy,63,1000,0.3363369573324897,0.13786166045519896,0.44683467275456135,0.3077653715736665
paraphrase_excess_seed,compatibility_loss,noisy,63,1000,0.24147485705908223,0.0715311589338395,0.2456379909743524,0.20048903643636337
paraphrase_excess_seed,policy_shift,noisy,63,1000,0.048787413483128726,-0.0008942970238967893,0.13744811077436575,0.18843140411296064
paraphrase_excess_seed,topology_normalized_entropy_shift,noisy,63,1000,-0.11196427789471552,-0.07609143523829744,0.15929599759901464,0.09428828885167287
paraphrase_excess_seed,topology_diagonal_mass_shift,noisy,63,1000,-0.09684905383392325,-0.11550398353694227,0.06758057129313058,0.1254990368303549
paraphrase_excess_seed,topology_expected_displacement_shift,noisy,63,1000,0.23036513307079814,0.21509298978791952,0.11881637198414509,0.13214413177475245
paraphrase_excess_seed,topology_directional_coherence_shift,noisy,63,1000,-0.002590558299779019,-0.0019372593657086344,0.10156810565802352,0.14710462975718572
paraphrase_excess_seed,topology_top1_displacement_shift,noisy,63,1000,0.0787067937241542,0.1338473258793462,0.08439072009443768,0.06069460041710177
paraphrase_excess_seed,query_shift,noisy,117,500,0.5859111567218882,0.5313441204536042,0.396191490328911,0.275913278871134
paraphrase_excess_seed,key_shift,noisy,117,500,0.5343642054851245,0.36037032178746226,0.22373594004280836,0.30919721297487274
paraphrase_excess_seed,value_shift,noisy,117,500,0.28469406914148,0.20849620753246553,0.16319244192754626,0.3651579838690952
paraphrase_excess_seed,value_scale_shift,noisy,117,500,-0.02828314004480487,-0.005706834157670969,0.33759295884887996,0.2981736169427646
paraphrase_excess_seed,compatibility_loss,noisy,117,500,0.05171181876403367,0.014534319966460645,0.1035364223675006,0.24165680603583783
paraphrase_excess_seed,policy_shift,noisy,117,500,0.09089241943739278,0.08387487557774365,0.08852514780243312,0.11942551002451303
paraphrase_excess_seed,topology_normalized_entropy_shift,noisy,117,500,0.0515610505037591,0.03422276500899063,0.14574598477114828,0.12219789182489786
paraphrase_excess_seed,topology_diagonal_mass_shift,noisy,117,500,-0.05049293037423094,-0.10955044349041086,0.18109754942721268,0.14599325286150788
paraphrase_excess_seed,topology_expected_displacement_shift,noisy,117,500,0.036667284599704315,0.03810948840573957,0.10857293980889403,0.10658024128241167
paraphrase_excess_seed,topology_directional_coherence_shift,noisy,117,500,0.029281986295139596,0.03821584214122099,0.07529515715521702,0.12509401999631428
paraphrase_excess_seed,topology_top1_displacement_shift,noisy,117,500,0.004720628565735789,-0.0020905396087334987,0.06269862093707715,0.0939881990604136
paraphrase_excess_seed,query_shift,noisy,117,1000,0.6428344354508907,0.6471742323114632,0.44835186157332185,0.28510328444954985
paraphrase_excess_seed,key_shift,noisy,117,1000,0.5343642054851245,0.36037032178746226,0.22373594004280836,0.30919721297487274
paraphrase_excess_seed,value_shift,noisy,117,1000,0.28469406914148,0.20849620753246553,0.16319244192754626,0.3651579838690952
paraphrase_excess_seed,value_scale_shift,noisy,117,1000,-0.02828314004480487,-0.005706834157670969,0.33759295884887996,0.2981736169427646
paraphrase_excess_seed,compatibility_loss,noisy,117,1000,0.003782436592874944,0.0173314094501758,0.10327484286992278,0.2594482090789891
paraphrase_excess_seed,policy_shift,noisy,117,1000,0.10870891493504321,0.1318132598759764,0.05775987400822639,0.1361865431951349
paraphrase_excess_seed,topology_normalized_entropy_shift,noisy,117,1000,0.11463487781205724,0.08097693755902592,0.2095008292626206,0.11320356950440319
paraphrase_excess_seed,topology_diagonal_mass_shift,noisy,117,1000,0.09291210048722191,0.06044605169117355,0.21272008501647816,0.13392430992482743
paraphrase_excess_seed,topology_expected_displacement_shift,noisy,117,1000,-0.00620485705590481,-0.10772350156454401,0.13257310989943688,0.16101977269132742
paraphrase_excess_seed,topology_directional_coherence_shift,noisy,117,1000,0.05243548791260672,0.060785086093162,0.06947124192366494,0.08228448666679355
paraphrase_excess_seed,topology_top1_displacement_shift,noisy,117,1000,0.001488259187804214,-0.017419420696577242,0.0818628952896358,0.14990994483929407
scene,query_shift,clean,63,0,0.983017358673035,0.9602949611236712,0.35720053379459665,0.36202145100423866
scene,key_shift,clean,63,0,0.9860454170171067,0.9698457035419511,0.5246890089893624,0.565143013445898
scene,value_shift,clean,63,0,0.9331414594248412,0.8373812040730766,0.5711815942662268,0.5625430262030608
scene,value_scale_shift,clean,63,0,0.8633790167734734,0.8014375110919065,0.45725053692488365,0.3739675648750845
scene,compatibility_loss,clean,63,0,0.8887306229214731,0.8072963525953132,0.3289385372200569,0.33361982750094415
scene,policy_shift,clean,63,0,0.6664943402341067,0.604697824314488,0.15360537873863667,0.18617415174333252
scene,topology_normalized_entropy_shift,clean,63,0,0.6935554332689652,0.5566082770807572,0.2510908326667909,0.22011960579588621
scene,topology_diagonal_mass_shift,clean,63,0,0.7896242109617432,0.7029782117870249,0.28576666241726617,0.3307862861111584
scene,topology_expected_displacement_shift,clean,63,0,0.8294977373773949,0.755666567536083,0.13717016841464075,0.07758851255308859
scene,topology_directional_coherence_shift,clean,63,0,0.4967956903955244,0.3558176747176795,0.23128471945136586,0.20938053136057205
scene,topology_top1_displacement_shift,clean,63,0,0.8640467444323235,0.7737312134928014,0.16593802389961407,0.133246616765679
scene,query_shift,clean,117,0,0.9851781263744319,0.9743750594783395,0.34606608972528485,0.3484576510531627
scene,key_shift,clean,117,0,0.9873628140134825,0.9740234621151912,0.5038426837123409,0.5220679816143735
scene,value_shift,clean,117,0,0.9277548437873748,0.8531063768496154,0.5252470151158892,0.5023628344952126
scene,value_scale_shift,clean,117,0,0.8620051080641054,0.7709722554443578,0.47385915373529464,0.4247387820220755
scene,compatibility_loss,clean,117,0,0.9241267293729117,0.8575981810559238,0.3268995224147221,0.33897371381330677
scene,policy_shift,clean,117,0,0.649224402451665,0.5785517892370567,0.14471550441853706,0.12151242483017453
scene,topology_normalized_entropy_shift,clean,117,0,0.699709017774075,0.5939684868400681,0.25025876943793113,0.1592815199386661
scene,topology_diagonal_mass_shift,clean,117,0,0.7376733743462092,0.6469778456798838,0.2607205941145335,0.1764435595463347
scene,topology_expected_displacement_shift,clean,117,0,0.8252531657941453,0.7732915805972093,0.10034337958517935,0.0805967342926519
scene,topology_directional_coherence_shift,clean,117,0,0.42080516763678677,0.29118080333747637,0.23649158392446828,0.21259812434820552
scene,topology_top1_displacement_shift,clean,117,0,0.8960860508941805,0.8333960393361126,0.16241073324962593,0.16043408345429072
scene,query_shift,noisy,63,500,0.9855459275663135,0.9518239595470129,0.5019447908452014,0.5116755627757374
scene,key_shift,noisy,63,500,0.9860454170171067,0.9698457035419511,0.5246890089893624,0.565143013445898
scene,value_shift,noisy,63,500,0.9331414594248412,0.8373812040730766,0.5711815942662268,0.5625430262030608
scene,value_scale_shift,noisy,63,500,0.8633790167734734,0.8014375110919065,0.45725053692488365,0.3739675648750845
scene,compatibility_loss,noisy,63,500,0.8769641276144207,0.7749141582882584,0.4148541442321822,0.42296497164882724
scene,policy_shift,noisy,63,500,0.6890130325079667,0.5585575505983843,0.28947512680014065,0.32839274872836144
