variant,mode,current_frame,nominal_timestep,layer,head,discovery_query_shift,discovery_key_shift,discovery_value_shift,discovery_value_scale_shift,discovery_compatibility_loss,discovery_policy_shift,discovery_topology_normalized_entropy_shift,discovery_topology_diagonal_mass_shift,discovery_topology_expected_displacement_shift,discovery_topology_directional_coherence_shift,discovery_topology_top1_displacement_shift,validation_query_shift,validation_key_shift,validation_value_shift,validation_value_scale_shift,validation_compatibility_loss,validation_policy_shift,validation_topology_normalized_entropy_shift,validation_topology_diagonal_mass_shift,validation_topology_expected_displacement_shift,validation_topology_directional_coherence_shift,validation_topology_top1_displacement_shift
camera,noisy,117,1000,13,7,0.20886090397834778,0.461395263671875,0.7209420502185822,0.10124706849455833,0.10572750866413116,0.09262668341398239,0.06689453125,0.0634765625,0.02315521240234375,0.11834716796875,0.032318115234375,0.22959870100021362,0.4247795343399048,0.6731173992156982,0.09232768416404724,0.08104896545410156,0.13124225661158562,0.04986572265625,0.052978515625,0.0077362060546875,0.193115234375,0.015079498291015625
camera,noisy,117,1000,13,8,0.2439475655555725,0.47912707924842834,0.6952484250068665,0.1237398162484169,0.07739897072315216,0.06967101618647575,0.06201171875,0.0478515625,0.012908935546875,0.0814208984375,0.02371978759765625,0.24480730295181274,0.44290682673454285,0.6084093451499939,0.13284742087125778,0.06833724677562714,0.06993304938077927,0.0491943359375,0.049560546875,0.0149993896484375,0.0787353515625,0.045257568359375
camera,noisy,117,1000,13,9,0.1824304461479187,0.3405209183692932,0.7414426803588867,0.11608049646019936,0.08177971839904785,0.16256599128246307,0.0692138671875,0.144287109375,0.0310211181640625,0.3597412109375,0.03447723388671875,0.17527717351913452,0.3198924958705902,0.672522246837616,0.0995512492954731,0.06814973056316376,0.1526719182729721,0.044464111328125,0.05615234375,0.017131805419921875,0.268798828125,0.017242431640625
camera,noisy,117,1000,13,10,0.309064120054245,0.47720837593078613,0.7352304756641388,0.124844029545784,0.11933115124702454,0.045732948929071426,0.046142578125,0.1209716796875,0.04107666015625,0.13592529296875,0.04309844970703125,0.24596211314201355,0.4320390224456787,0.6418682336807251,0.1295832209289074,0.07556286454200745,0.06223108991980553,0.035400390625,0.075439453125,0.041351318359375,0.243896484375,0.0344696044921875
camera,noisy,117,1000,13,11,0.0885864794254303,0.19015717506408691,0.7034695744514465,0.1127152182161808,0.03392358124256134,0.0730649046599865,0.02996826171875,0.050048828125,0.010772705078125,0.09975337982177734,0.01293182373046875,0.09147065877914429,0.16792994737625122,0.6423348784446716,0.10540169477462769,0.03239740431308746,0.03520210459828377,0.0556640625,0.080322265625,0.013393402099609375,0.08502197265625,0.019390106201171875
camera,noisy,117,1000,14,0,0.09965711832046509,0.20918437838554382,0.776619166135788,0.11531894281506538,0.02888542413711548,0.08036478981375694,0.06256103515625,0.045654296875,0.01241302490234375,0.1884765625,0.010776519775390625,0.08957192301750183,0.18042293190956116,0.7118832468986511,0.10540717467665672,0.019156336784362793,0.07887447252869606,0.042724609375,0.0889892578125,0.0034332275390625,0.1182861328125,0.0193939208984375
camera,noisy,117,1000,14,1,0.3712792992591858,0.5669336020946503,0.849188357591629,0.12244301661849022,0.12528643012046814,0.08350593969225883,0.0694580078125,0.1456298828125,0.0338592529296875,0.1236572265625,0.072509765625,0.328897088766098,0.4979003071784973,0.7362930476665497,0.12223449721932411,0.09079498052597046,0.06794817745685577,0.0638427734375,0.03369140625,0.04541015625,0.3118896484375,0.044200897216796875
camera,noisy,117,1000,14,2,0.32998427748680115,0.5889947414398193,0.8606037795543671,0.13005846738815308,0.10727791488170624,0.05741291493177414,0.089599609375,0.114990234375,0.0351409912109375,0.2615966796875,0.032840728759765625,0.2961118519306183,0.4660705327987671,0.8273196518421173,0.12611857801675797,0.116018146276474,0.06738275662064552,0.06640625,0.0888671875,0.017589569091796875,0.2249755859375,0.017238616943359375
camera,noisy,117,1000,14,3,0.12048009037971497,0.24946200847625732,0.7465472519397736,0.1297048255801201,0.0075872838497161865,0.07587460428476334,0.0574951171875,0.075592041015625,0.024871826171875,0.12744140625,0.04522705078125,0.11616268754005432,0.2244565188884735,0.6809823513031006,0.11463046073913574,0.034508585929870605,0.05414781719446182,0.0435791015625,0.0986328125,0.014923095703125,0.111114501953125,0.0215606689453125
camera,noisy,117,1000,14,4,0.034397900104522705,0.12772449851036072,0.8277265131473541,0.13002540171146393,0.005531769245862961,0.07389459013938904,0.0833740234375,0.144775390625,0.0210723876953125,0.124755859375,0.02155303955078125,0.028791487216949463,0.12115788459777832,0.7317194640636444,0.10022006928920746,0.002364896237850189,0.09505722671747208,0.029541015625,0.08154296875,0.0117645263671875,0.066162109375,0.012935638427734375
camera,noisy,117,1000,14,5,0.18447867035865784,0.34871506690979004,0.6336395144462585,0.15111956000328064,-0.0020416826009750366,0.14779769629240036,0.06591796875,0.02410888671875,0.049560546875,0.17340087890625,0.141326904296875,0.18411755561828613,0.3937709629535675,0.5564238429069519,0.15040817111730576,0.07864616811275482,0.0763947181403637,0.0859375,0.032470703125,0.0372314453125,0.172882080078125,0.06207275390625
camera,noisy,117,1000,14,6,0.256597101688385,0.45522594451904297,0.8590994775295258,0.14476309716701508,0.02857281267642975,0.059757351875305176,0.05419921875,0.05023193359375,0.039306640625,0.234375,0.046356201171875,0.29250141978263855,0.4517005383968353,0.8349387645721436,0.13643108308315277,0.026540830731391907,0.043930843472480774,0.04443359375,0.0423583984375,0.036224365234375,0.23419189453125,0.0728759765625
camera,noisy,117,1000,14,7,0.33038079738616943,0.4966045916080475,0.8683718740940094,0.14591506123542786,0.07787993550300598,0.08347399532794952,0.05419921875,0.0955810546875,0.023834228515625,0.15869140625,0.0328521728515625,0.3122027516365051,0.510464072227478,0.8055797517299652,0.14321553707122803,0.0870848149061203,0.052980709820985794,0.0447998046875,0.111572265625,0.0236968994140625,0.17694091796875,0.0393218994140625
camera,noisy,117,1000,14,8,0.1686576008796692,0.24651002883911133,0.6543804407119751,0.13409358263015747,0.008245497941970825,0.061060864478349686,0.079345703125,0.023193359375,0.01446533203125,0.1478271484375,0.023681640625,0.1568622887134552,0.2416858673095703,0.5898467004299164,0.13798660784959793,0.027079910039901733,0.08322512730956078,0.0693359375,0.0274658203125,0.01171875,0.122344970703125,0.019378662109375
camera,noisy,117,1000,14,9,0.1657446026802063,0.5264696180820465,0.7718507945537567,0.13452666252851486,0.05539841949939728,0.04186897352337837,0.03125,0.0908203125,0.020477294921875,0.2130126953125,0.03881072998046875,0.15184059739112854,0.45978662371635437,0.7054509520530701,0.14820116758346558,0.0310581773519516,0.041679173707962036,0.0584716796875,0.08465576171875,0.04010009765625,0.126708984375,0.040802001953125
camera,noisy,117,1000,14,10,0.27880170941352844,0.35589390993118286,0.6789819300174713,0.11850541085004807,0.009848356246948242,0.1332760825753212,0.0833740234375,0.04156494140625,0.01971435546875,0.11082267761230469,0.0194244384765625,0.25037050247192383,0.3267669677734375,0.6123501062393188,0.12881164997816086,0.04087004065513611,0.11019787192344666,0.0234375,0.050048828125,0.012664794921875,0.0567626953125,0.0409393310546875
camera,noisy,117,1000,14,11,0.24750298261642456,0.4282166659832001,0.7854993939399719,0.10886453092098236,0.10111171007156372,0.09370594099164009,0.09625244140625,0.1497802734375,0.0200042724609375,0.24169921875,0.02155303955078125,0.24428576231002808,0.3878544867038727,0.7269163131713867,0.11152404919266701,0.07751452922821045,0.07114743441343307,0.03131103515625,0.0662841796875,0.0150909423828125,0.25048828125,0.010772705078125
camera,noisy,117,1000,15,0,0.2779848873615265,0.5876812934875488,0.8187340497970581,0.11136777326464653,0.09744739532470703,0.047907646745443344,0.0416259765625,0.0882568359375,0.0283355712890625,0.216552734375,0.0502471923828125,0.21001353859901428,0.5427686870098114,0.7495130598545074,0.12392033264040947,0.07355499267578125,0.052407924085855484,0.05078125,0.0750732421875,0.022308349609375,0.093505859375,0.023712158203125
camera,noisy,117,1000,15,1,0.23865413665771484,0.39721328020095825,0.7954264879226685,0.12879341840744019,0.10979901254177094,0.10081445425748825,0.0369720458984375,0.061767578125,0.009674072265625,0.355224609375,0.0129241943359375,0.21701890230178833,0.3403065502643585,0.7219231724739075,0.12500784173607826,0.03840994834899902,0.10136299207806587,0.0462646484375,0.119384765625,0.013690948486328125,0.293304443359375,0.0193939208984375
camera,noisy,117,1000,15,2,0.2920462191104889,0.44256648421287537,0.8323890566825867,0.10731911659240723,0.09780332446098328,0.07445437461137772,0.02740478515625,0.122314453125,0.02020263671875,0.2147216796875,0.03017425537109375,0.2565454840660095,0.36330798268318176,0.7233977913856506,0.10520665347576141,0.10432523488998413,0.09506862610578537,0.03216552734375,0.05224609375,0.016204833984375,0.17022705078125,0.012935638427734375
camera,noisy,117,1000,15,3,0.3277425765991211,0.5734539926052094,0.8333003222942352,0.15983444452285767,0.07168498635292053,0.054777417331933975,0.04345703125,0.0628662109375,0.08636474609375,0.2769775390625,0.143951416015625,0.306425005197525,0.49655604362487793,0.8293139636516571,0.1798391118645668,0.10425350069999695,0.04462499916553497,0.0638427734375,0.04345703125,0.03741455078125,0.22479248046875,0.0980987548828125
camera,noisy,117,1000,15,4,0.19492104649543762,0.3271625339984894,0.8188789486885071,0.14963355660438538,0.08428981900215149,0.08619927614927292,0.0399017333984375,0.088134765625,0.00736236572265625,0.215667724609375,0.023700714111328125,0.1896294355392456,0.2710252106189728,0.7941637337207794,0.13343536108732224,0.06805607676506042,0.10267104580998421,0.0391845703125,0.064453125,0.007488250732421875,0.1826171875,0.010776519775390625
camera,noisy,117,1000,15,5,0.23553863167762756,0.4854126274585724,0.8210937678813934,0.11969466879963875,0.06728783249855042,0.050999511033296585,0.07794189453125,0.1177978515625,0.024993896484375,0.2412109375,0.02370452880859375,0.22915756702423096,0.41584646701812744,0.7926205098628998,0.13547390699386597,0.12076091766357422,0.05897856503725052,0.03900146484375,0.0888671875,0.012969970703125,0.153564453125,0.017242431640625
camera,noisy,117,1000,15,6,0.30857139825820923,0.6080545783042908,0.8555153012275696,0.1645481139421463,0.06180022656917572,0.07074541971087456,0.0479736328125,0.0728759765625,0.0323486328125,0.34832763671875,0.07077789306640625,0.25073403120040894,0.5985325574874878,0.8104179501533508,0.18394020199775696,0.11639232933521271,0.06190860643982887,0.048583984375,0.0743408203125,0.027191162109375,0.2862548828125,0.057861328125
camera,noisy,117,1000,15,7,0.4267664849758148,0.5304923057556152,0.8171708881855011,0.11881226301193237,0.18504951894283295,0.10083531215786934,0.08160400390625,0.15576171875,0.06939697265625,0.1519775390625,0.0550537109375,0.4420565664768219,0.4761424660682678,0.7742033302783966,0.12942103296518326,0.14751392602920532,0.06661048904061317,0.04949951171875,0.088134765625,0.035675048828125,0.2813720703125,0.044189453125
camera,noisy,117,1000,15,8,0.11529695987701416,0.3254942297935486,0.7979845702648163,0.13720442354679108,0.03533202409744263,0.05458107590675354,0.034912109375,0.025146484375,0.025665283203125,0.06890869140625,0.038787841796875,0.10031887888908386,0.3210985064506531,0.7210362255573273,0.13009696453809738,-0.006747350096702576,0.056142281740903854,0.054931640625,0.02435302734375,0.040496826171875,0.196044921875,0.06011962890625
camera,noisy,117,1000,15,9,0.22285261750221252,0.43237343430519104,0.8413284122943878,0.14508327096700668,0.08279502391815186,0.06237757205963135,0.0557861328125,0.099853515625,0.02740478515625,0.169677734375,0.0491943359375,0.21180421113967896,0.4216931462287903,0.810924768447876,0.14559058845043182,0.0966697633266449,0.08262889087200165,0.05377197265625,0.062744140625,0.017913818359375,0.1522216796875,0.010772705078125
camera,noisy,117,1000,15,10,0.31896936893463135,0.5565181374549866,0.7835845947265625,0.1505962610244751,0.12543079257011414,0.05657267943024635,0.0318603515625,0.0599365234375,0.026580810546875,0.20904541015625,0.053863525390625,0.28076818585395813,0.5060446262359619,0.7697186172008514,0.14183259010314941,0.07450276613235474,0.07289362326264381,0.078857421875,0.0509033203125,0.020050048828125,0.07891845703125,0.04743194580078125
camera,noisy,117,1000,15,11,0.1998927891254425,0.5040214657783508,0.7377939522266388,0.13283564150333405,0.07814034819602966,0.0843256488442421,0.0633544921875,0.074462890625,0.022308349609375,0.255462646484375,0.034088134765625,0.17058080434799194,0.4545307457447052,0.7073859572410583,0.1276792585849762,0.07449913024902344,0.09804921969771385,0.0166015625,0.0411376953125,0.01666259765625,0.19976806640625,0.0345306396484375
camera,noisy,117,1000,16,0,0.2027643620967865,0.470542311668396,0.7934177815914154,0.11026912182569504,0.08193662762641907,0.11227988079190254,0.03375244140625,0.03369140625,0.01104736328125,0.22833251953125,0.01078033447265625,0.19546645879745483,0.42080244421958923,0.7021581530570984,0.11188425868749619,0.08705851435661316,0.14221318066120148,0.0306396484375,0.03564453125,0.010772705078125,0.275634765625,0.01508331298828125
camera,noisy,117,1000,16,1,0.284193217754364,0.44802162051200867,0.8053539395332336,0.14240314811468124,0.13377425074577332,0.0795460119843483,0.0548095703125,0.073486328125,0.01808929443359375,0.15008544921875,0.0194091796875,0.2788841128349304,0.40777018666267395,0.7657573819160461,0.15297220647335052,0.09565743803977966,0.04041106626391411,0.030517578125,0.077880859375,0.0149078369140625,0.20200347900390625,0.030162811279296875
camera,noisy,117,1000,16,2,0.21189633011817932,0.2883436977863312,0.5383806228637695,0.13801265507936478,0.06239011883735657,0.259506419301033,0.0576171875,0.06146240234375,0.016387939453125,0.1605224609375,0.04010009765625,0.19456550478935242,0.2798461616039276,0.5230571627616882,0.14677295833826065,0.06375518441200256,0.06808956898748875,0.02880859375,0.037109375,0.03240966796875,0.20733642578125,0.0782470703125
camera,noisy,117,1000,16,3,0.3508572280406952,0.6571942567825317,0.8038089871406555,0.12569297850131989,0.0803401991724968,0.05826283618807793,0.0516357421875,0.103515625,0.028564453125,0.33648681640625,0.09267425537109375,0.3021545112133026,0.5735121965408325,0.7932506799697876,0.1318613737821579,0.15827877819538116,0.04335051029920578,0.0675048828125,0.0732421875,0.0418701171875,0.3087158203125,0.040313720703125
camera,noisy,117,1000,16,4,0.1466810405254364,0.34041398763656616,0.8473457992076874,0.10598811507225037,0.06528864800930023,0.08981576934456825,0.05987548828125,0.048828125,0.01084136962890625,0.1304931640625,0.017242431640625,0.13784849643707275,0.32294055819511414,0.7611711323261261,0.10409816354513168,0.09849563241004944,0.03706458583474159,0.01873779296875,0.062255859375,0.0061550140380859375,0.338134765625,0.0193939208984375
camera,noisy,117,1000,16,5,0.22791844606399536,0.40693774819374084,0.7800658643245697,0.15546735376119614,0.07975399494171143,0.1016981415450573,0.047119140625,0.068115234375,0.0157928466796875,0.1514892578125,0.023712158203125,0.2562786042690277,0.39332395792007446,0.7303765416145325,0.15015533566474915,0.060514628887176514,0.04760678485035896,0.0203857421875,0.079833984375,0.015167236328125,0.179779052734375,0.03448486328125
camera,noisy,117,1000,16,6,0.11341238021850586,0.2147151231765747,0.8161361217498779,0.12777143716812134,0.0505376011133194,0.08134979009628296,0.038818359375,0.0457763671875,0.0093994140625,0.305877685546875,0.010776519775390625,0.10118579864501953,0.20106399059295654,0.7193597853183746,0.12642816081643105,0.03468438982963562,0.0566977933049202,0.0396728515625,0.051513671875,0.00443267822265625,0.18499755859375,0.015087127685546875
camera,noisy,117,1000,16,7,0.22054001688957214,0.4805143177509308,0.8535375595092773,0.14178070425987244,0.11862143874168396,0.09811514616012573,0.051513671875,0.113037109375,0.03626251220703125,0.2110595703125,0.03017425537109375,0.22723305225372314,0.4915214478969574,0.7867278754711151,0.15190505981445312,0.14939063787460327,0.0639088973402977,0.0394287109375,0.0830078125,0.024261474609375,0.2523193359375,0.03447723388671875
camera,noisy,117,1000,16,8,0.17560264468193054,0.404558002948761,0.6393980085849762,0.14002838730812073,-0.02340853214263916,0.08111920207738876,0.0748291015625,0.03515625,0.01666259765625,0.246978759765625,0.0280303955078125,0.18746721744537354,0.37033677101135254,0.5915094316005707,0.14128097146749496,0.07050690054893494,0.09731628373265266,0.052490234375,0.0413818359375,0.029266357421875,0.218780517578125,0.025848388671875
camera,noisy,117,1000,16,9,0.18234676122665405,0.3009587228298187,0.693394660949707,0.10534624382853508,0.058403462171554565,0.09830329567193985,0.0347900390625,0.07147216796875,0.0111846923828125,0.134765625,0.012939453125,0.20693469047546387,0.28416627645492554,0.5539703965187073,0.10946561396121979,0.07724900543689728,0.16370480507612228,0.029541015625,0.029296875,0.012725830078125,0.1195831298828125,0.023712158203125
camera,noisy,117,1000,16,10,0.30970627069473267,0.6060094237327576,0.8031800389289856,0.12640951946377754,0.12780466675758362,0.08181041851639748,0.064208984375,0.1337890625,0.0354461669921875,0.2314453125,0.06507110595703125,0.29525110125541687,0.5042746663093567,0.785369485616684,0.12622952461242676,0.10361459851264954,0.07159673422574997,0.055419921875,0.07171630859375,0.02862548828125,0.284423828125,0.0463409423828125
camera,noisy,117,1000,16,11,0.2765662968158722,0.642345666885376,0.8630005717277527,0.1402190700173378,-0.032965198159217834,0.07503193616867065,0.0794677734375,0.11712646484375,0.166748046875,0.3035888671875,0.27899169921875,0.2628164291381836,0.6017629206180573,0.8251091837882996,0.1429804041981697,0.07709866762161255,0.08031225949525833,0.0654296875,0.08612060546875,0.053466796875,0.30865478515625,0.1519775390625
camera,noisy,117,1000,17,0,0.1519322395324707,0.28322112560272217,0.8124933540821075,0.13252421468496323,0.06038746237754822,0.08487257733941078,0.02496337890625,0.031982421875,0.006504058837890625,0.095458984375,0.00431060791015625,0.13608825206756592,0.24272605776786804,0.7812649309635162,0.12044663727283478,0.08975806832313538,0.11884574219584465,0.025970458984375,0.04833984375,0.013492584228515625,0.41180419921875,0.01293182373046875
camera,noisy,117,1000,17,1,0.12899082899093628,0.17924818396568298,0.7498148083686829,0.09953786805272102,0.049570709466934204,0.06113260239362717,0.058349609375,0.072509765625,0.002567291259765625,0.229736328125,0.00431060791015625,0.11408722400665283,0.16902434825897217,0.7235468029975891,0.09089288488030434,0.05002543330192566,0.039798587560653687,0.03515625,0.0615234375,0.005107879638671875,0.39215087890625,0.0086212158203125
camera,noisy,117,1000,17,2,0.10805389285087585,0.330552339553833,0.7541947066783905,0.14239458739757538,0.05008077621459961,0.10829974338412285,0.042724609375,0.115966796875,0.0389862060546875,0.128662109375,0.045257568359375,0.09474384784698486,0.3337240219116211,0.7547329068183899,0.14827627688646317,0.04172222316265106,0.08165130391716957,0.0369873046875,0.0609130859375,0.0077056884765625,0.28875732421875,0.019390106201171875
camera,noisy,117,1000,17,3,0.08708363771438599,0.16586509346961975,0.8293620645999908,0.11375650763511658,-0.001585245132446289,0.11268001049757004,0.0537109375,0.071044921875,0.008937835693359375,0.428680419921875,0.01293182373046875,0.07765299081802368,0.14126840233802795,0.797048956155777,0.10400727391242981,0.02355179190635681,0.1277158372104168,0.03912353515625,0.06298828125,0.008098602294921875,0.307861328125,0.00431060791015625
camera,noisy,117,1000,17,4,0.13996893167495728,0.24789544939994812,0.8596901595592499,0.12412752583622932,0.04717540740966797,0.05393402278423309,0.076416015625,0.087890625,0.01129913330078125,0.309326171875,0.010772705078125,0.10610577464103699,0.2194366157054901,0.8176289796829224,0.12420501932501793,0.04327067732810974,0.0707382969558239,0.04864501953125,0.083251953125,0.007106781005859375,0.15179443359375,0.010776519775390625
camera,noisy,117,1000,17,5,0.057772666215896606,0.16838881373405457,0.8263478577136993,0.11222774907946587,0.06498843431472778,0.05593616142868996,0.02667236328125,0.0584716796875,0.0042266845703125,0.050537109375,0.006458282470703125,0.06594526767730713,0.16157466173171997,0.7282035946846008,0.10421279072761536,0.01479119062423706,0.06052196025848389,0.0194091796875,0.069091796875,0.00649261474609375,0.15478515625,0.0086212158203125
camera,noisy,117,1000,17,6,0.19944220781326294,0.3112824559211731,0.6751233339309692,0.1209685355424881,0.1139984130859375,0.07457631081342697,0.03597259521484375,0.02294921875,0.009975433349609375,0.3311767578125,0.00431060791015625,0.1493331789970398,0.2730499804019928,0.6671586632728577,0.127222940325737,0.058079808950424194,0.07388212159276009,0.02884674072265625,0.0537109375,0.017264366149902344,0.3682861328125,0.01293182373046875
camera,noisy,117,1000,17,7,0.09824436902999878,0.14469492435455322,0.7382245659828186,0.14595824480056763,0.020671874284744263,0.11376326903700829,0.05621337890625,0.086669921875,0.0070037841796875,0.12298583984375,0.00431060791015625,0.10194790363311768,0.13103029131889343,0.6868036985397339,0.13494174927473068,0.024987012147903442,0.1830177679657936,0.02447509765625,0.02294921875,0.002834320068359375,0.475067138671875,0.00431060791015625
camera,noisy,117,1000,17,8,0.08254057168960571,0.15147006511688232,0.8422791957855225,0.11532888188958168,0.022294163703918457,0.09507808461785316,0.029541015625,0.03125,0.0034999847412109375,0.161956787109375,0.0,0.0844472348690033,0.13062217831611633,0.7912938296794891,0.10638968273997307,-0.015932321548461914,0.13755535334348679,0.023956298828125,0.018798828125,0.0017614364624023438,0.153289794921875,0.0
camera,noisy,117,1000,17,9,0.3314085006713867,0.5752590596675873,0.769995778799057,0.1497085839509964,0.13537320494651794,0.06301259994506836,0.05718994140625,0.07080078125,0.01413726806640625,0.3558349609375,0.008625030517578125,0.271684467792511,0.478259801864624,0.6718983054161072,0.1561947539448738,0.12548334896564484,0.08324795588850975,0.02044677734375,0.0810546875,0.01699066162109375,0.1484375,0.021549224853515625
camera,noisy,117,1000,17,10,0.15814226865768433,0.21981275081634521,0.8552780151367188,0.12100042030215263,0.04474073648452759,0.04995414987206459,0.0692138671875,0.1259765625,0.010711669921875,0.4249267578125,0.01293182373046875,0.11509054899215698,0.21638333797454834,0.8071892559528351,0.11773617938160896,0.039626508951187134,0.09405877813696861,0.032806396484375,0.059814453125,0.0050201416015625,0.217529296875,0.0086212158203125
camera,noisy,117,1000,17,11,0.1534944474697113,0.3677982687950134,0.8233518600463867,0.1170889288187027,0.048271194100379944,0.10352691635489464,0.100341796875,0.156005859375,0.0131378173828125,0.35003662109375,0.017242431640625,0.1312713921070099,0.3337998688220978,0.7527726292610168,0.12812639772891998,0.06329157948493958,0.0894632637500763,0.0330810546875,0.08837890625,0.01065826416015625,0.2226715087890625,0.015087127685546875
camera,noisy,117,1000,18,0,0.32855674624443054,0.6821846961975098,0.7449541687965393,0.1372746080160141,0.1282787099480629,0.11671357229351997,0.0615234375,0.0545654296875,0.01934814453125,0.24505615234375,0.0107879638671875,0.29104936122894287,0.6363886892795563,0.6933072805404663,0.1460043266415596,0.08828341960906982,0.1030917651951313,0.0213623046875,0.044921875,0.0205078125,0.183013916015625,0.016143798828125
camera,noisy,117,1000,18,1,0.3273943364620209,0.48794040083885193,0.8294428586959839,0.13783112913370132,0.18494178354740143,0.14070238173007965,0.022125244140625,0.034423828125,0.010358810424804688,0.28955078125,0.00431060791015625,0.268294095993042,0.4410121440887451,0.7398549020290375,0.16414617002010345,0.215632826089859,0.15951122343540192,0.01775360107421875,0.023193359375,0.00690460205078125,0.26513671875,0.0
camera,noisy,117,1000,18,2,0.2381562888622284,0.5101093649864197,0.8392469584941864,0.14977115392684937,0.15622887015342712,0.13763192296028137,0.02585601806640625,0.028564453125,0.008977890014648438,0.4462890625,0.01293182373046875,0.2093414068222046,0.45025891065597534,0.7571336627006531,0.16163044422864914,0.1311814785003662,0.13628534972667694,0.01796722412109375,0.029296875,0.006191730499267578,0.1943359375,0.002155303955078125
camera,noisy,117,1000,18,3,0.2923540472984314,0.5139950811862946,0.8261174857616425,0.14558689296245575,0.1587834358215332,0.13307879865169525,0.026153564453125,0.03759765625,0.027021408081054688,0.34478759765625,0.012928009033203125,0.2745380103588104,0.4799554944038391,0.7902200222015381,0.17181465774774551,0.1920696645975113,0.1911284327507019,0.028717041015625,0.034912109375,0.011229991912841797,0.206787109375,0.006465911865234375
camera,noisy,117,1000,18,4,0.32067108154296875,0.5947157740592957,0.7914462089538574,0.12437483295798302,0.22061403095722198,0.15218006074428558,0.04638671875,0.051513671875,0.010469436645507812,0.31695556640625,0.01293182373046875,0.277401864528656,0.5177546739578247,0.7447244822978973,0.1384797915816307,0.15554580092430115,0.1577267050743103,0.021270751953125,0.055908203125,0.0057220458984375,0.2723388671875,0.0
camera,noisy,117,1000,18,5,0.2349867820739746,0.4268430173397064,0.7999606430530548,0.1478882059454918,0.12888586521148682,0.1709681823849678,0.029693603515625,0.02783203125,0.0025959014892578125,0.3704833984375,0.0,0.19991564750671387,0.37083473801612854,0.7347593307495117,0.16495440155267715,0.11928048729896545,0.18596258014440536,0.015453338623046875,0.019775390625,0.0033087730407714844,0.25006103515625,0.0
camera,noisy,117,1000,18,6,0.2845088243484497,0.4522499740123749,0.8967342376708984,0.16461151093244553,0.19186821579933167,0.20025155693292618,0.085906982421875,0.08984375,0.020172119140625,0.28179931640625,0.019397735595703125,0.21543556451797485,0.417553186416626,0.8408246636390686,0.16350717097520828,0.14054185152053833,0.10899675264954567,0.040069580078125,0.045654296875,0.01247406005859375,0.19830322265625,0.01293182373046875
camera,noisy,117,1000,18,7,0.2812804877758026,0.56656813621521,0.8221729099750519,0.14559177309274673,0.17354851961135864,0.153244748711586,0.03424072265625,0.05029296875,0.016620635986328125,0.25079345703125,0.015087127685546875,0.24016216397285461,0.5117743015289307,0.756065309047699,0.157958984375,0.15922611951828003,0.15907958894968033,0.023406982421875,0.022705078125,0.0197906494140625,0.198150634765625,0.010776519775390625
camera,noisy,117,1000,18,8,0.24718785285949707,0.48424577713012695,0.8849188387393951,0.16469581425189972,0.16607187688350677,0.12291271984577179,0.018707275390625,0.020263671875,0.0030088424682617188,0.27099609375,0.006465911865234375,0.23147651553153992,0.4149606227874756,0.8366364240646362,0.1602208912372589,0.11992526054382324,0.1154186762869358,0.012432098388671875,0.0166015625,0.0031914710998535156,0.2470703125,0.0
camera,noisy,117,1000,18,9,0.2316896617412567,0.4073532819747925,0.8441376388072968,0.17135408520698547,0.034700021147727966,0.0538938082754612,0.063720703125,0.070556640625,0.025482177734375,0.12603759765625,0.034488677978515625,0.2256145477294922,0.3805939555168152,0.8291561305522919,0.1884530410170555,0.06669087707996368,0.04909611865878105,0.051513671875,0.05780029296875,0.03009033203125,0.1452789306640625,0.0193939208984375
camera,noisy,117,1000,18,10,0.2353145182132721,0.46026933193206787,0.8125049471855164,0.13496600091457367,0.09808751940727234,0.21371954679489136,0.019134521484375,0.03173828125,0.0060100555419921875,0.3743896484375,0.0,0.21332436800003052,0.4073614478111267,0.7366227805614471,0.13563591986894608,0.14505042135715485,0.267349973320961,0.0134124755859375,0.010986328125,0.003307342529296875,0.470703125,0.0
camera,noisy,117,1000,18,11,0.3784968852996826,0.5333918333053589,0.8728905618190765,0.15770036727190018,0.17525650560855865,0.09381826594471931,0.0565185546875,0.052734375,0.01024627685546875,0.15087890625,0.010776519775390625,0.28400665521621704,0.4890913665294647,0.8413843810558319,0.1545058637857437,0.1358954757452011,0.07024752721190453,0.021728515625,0.0576171875,0.015454292297363281,0.30078125,0.015079498291015625
camera,noisy,117,1000,19,0,0.44004538655281067,0.6987163126468658,0.7601918280124664,0.1424175277352333,0.08432546257972717,0.1454307697713375,0.0255126953125,0.082763671875,0.0684814453125,0.192291259765625,0.191436767578125,0.44254058599472046,0.6421476602554321,0.7342734932899475,0.1699463650584221,0.1503574624657631,0.1363753005862236,0.037109375,0.0582275390625,0.05694580078125,0.236602783203125,0.12310791015625
camera,noisy,117,1000,19,1,0.1417522132396698,0.4751931428909302,0.68626868724823,0.13220513239502907,0.04249395430088043,0.138698548078537,0.09808349609375,0.098876953125,0.012664794921875,0.411865234375,0.006465911865234375,0.11314362287521362,0.43668118119239807,0.7070941925048828,0.11656596139073372,0.03045022487640381,0.19401660561561584,0.04058837890625,0.03759765625,0.0065670013427734375,0.33687591552734375,0.00431060791015625
