mode,current_frame,layer,head,old_history_effect,old_history_effect_samples,reverse_effect,reverse_effect_samples,reverse_relative_log,reverse_relative_log_samples,phase_shift_effect,phase_shift_effect_samples,phase_shift_relative_log,phase_shift_relative_log_samples,freeze_latest_effect,freeze_latest_effect_samples,freeze_latest_relative_log,freeze_latest_relative_log_samples,value_mismatch_effect,value_mismatch_effect_samples,value_mismatch_relative_log,value_mismatch_relative_log_samples,reverse_vs_phase_log,reverse_vs_phase_log_samples,correct_top1,correct_top1_samples,correct_margin,correct_margin_samples,hard_wrong_top1,hard_wrong_top1_samples,random_wrong_top1,random_wrong_top1_samples,wrong_top1,wrong_top1_samples,history_specificity,history_specificity_samples,hard_history_specificity,hard_history_specificity_samples,correct_peak_age,correct_peak_age_samples
clean,117,26,1,0.0876542516052723,128,0.014812659472227097,128,-1.7815183538725763,128,0.008445719256997108,128,-2.2977331536889287,128,0.08797423541545868,128,0.002340319342818845,128,0.02313724998384714,128,-1.418599187955853,128,0.5750840754768225,128,0.6604770421981812,128,0.020360946655273438,128,0.5587494075298309,128,0.6152455806732178,128,0.6235283613204956,128,0.02852541208267212,128,0.09874966740608215,128,12.0,128
clean,117,26,2,0.04385134391486645,128,0.0040367962792515755,128,-2.3499375564025398,128,0.0016268692561425269,128,-3.2719587840461695,128,0.0358632430434227,128,-0.23001470247183137,128,0.01833340246230364,128,-0.9398826063609855,128,0.8402470872478993,128,0.7824229300022125,128,0.018908709287643433,128,0.5918738543987274,128,0.6278790831565857,128,0.6492995917797089,128,0.13085678219795227,128,0.19005006551742554,128,1.0,128
clean,117,26,3,0.07488075643777847,128,0.008527359925210476,128,-2.2489396456436,128,0.00470029073767364,128,-2.769588125344464,128,0.07305857911705971,128,-0.042430441194456193,128,0.015421715565025806,128,-1.5217505940991003,128,0.5500305850275307,128,0.6997642517089844,128,0.012992113828659058,128,0.5448479652404785,128,0.6025681793689728,128,0.6121735572814941,128,0.08376848697662354,128,0.14801302552223206,128,4.0,128
clean,117,26,4,0.12965305894613266,128,0.04490375891327858,128,-1.0155069493816873,128,0.03050559852272272,128,-1.395648186680749,128,0.11162550747394562,128,-0.11780428353199796,128,0.037197405472397804,128,-1.2105519984186852,128,0.34529158338421284,128,0.6246036887168884,128,0.028684109449386597,128,0.5895809829235077,128,0.6477835774421692,128,0.6692086160182953,128,-0.04126232862472534,128,0.023930788040161133,128,5.0,128
clean,117,26,5,0.0907943919301033,128,0.01657215040177107,128,-1.726231031852842,128,0.017062115482985973,128,-1.6783253538197997,128,0.07577690109610558,128,-0.20120781962939893,128,0.024050754494965076,128,-1.3953927654138167,128,-0.028303485444549924,128,0.6046920418739319,128,0.016812622547149658,128,0.5388536155223846,128,0.5807090103626251,128,0.5968161225318909,128,0.01677033305168152,128,0.06697534024715424,128,5.0,128
clean,117,26,6,0.05152127891778946,128,0.006106723798438907,128,-2.1273695631788394,128,0.0027716043405234814,128,-2.852492490781188,128,0.035490529611706734,128,-0.37132678915903494,128,0.015091718640178442,128,-1.2944447909616672,128,0.7416605551976841,128,0.7512630522251129,128,0.011850416660308838,128,0.5518775284290314,128,0.5921619832515717,128,0.5999850332736969,128,0.13157927989959717,128,0.18895983695983887,128,7.0,128
clean,117,26,7,0.13270845264196396,128,0.020118537358939648,128,-1.892086034512705,128,0.024784596636891365,128,-1.6788968453119988,128,0.12340667471289635,128,-0.09814135080640769,128,0.03128116764128208,128,-1.4646549618777251,128,-0.18673610863987317,128,0.5189409554004669,128,0.024380534887313843,128,0.47701501846313477,128,0.5126439332962036,128,0.5289564728736877,128,-0.0038025975227355957,128,0.04365593194961548,128,5.0,128
clean,117,26,8,0.03715861029922962,128,0.0017618500860407948,128,-2.8545973035454963,128,0.0007603621343150735,128,-3.605217996006836,128,0.02443070150911808,128,-0.3662091053029518,128,0.02524228487163782,128,-0.5221966921633929,128,0.7961071041510501,128,0.7508531212806702,128,0.013293236494064331,128,0.565767765045166,128,0.5850530862808228,128,0.6046273708343506,128,0.1274872124195099,128,0.190746009349823,128,3.0,128
clean,117,26,9,0.03854217939078808,128,0.0033514752285555005,128,-2.334630200476896,128,0.0010594937484711409,128,-3.4518177069354836,128,0.03305339999496937,128,-0.15289122169725397,128,0.02206826489418745,128,-0.5409651704311311,128,1.0187222575733603,128,0.7501003444194794,128,0.017677992582321167,128,0.4956825375556946,128,0.555278867483139,128,0.573266327381134,128,0.15630093216896057,128,0.23071350157260895,128,5.0,128
clean,117,26,10,0.058788685128092766,128,0.02250873949378729,128,-1.0350336281987684,128,0.01210291963070631,128,-1.614139324436307,128,0.061785293743014336,128,-0.03937874627781382,128,0.01698433607816696,128,-1.350552261114407,128,0.6336464512497985,128,0.007664578966796398,128,0.01144048385322094,128,-0.007532984018325806,128,0.02627445850521326,128,0.03304153308272362,128,-0.019729853607714176,128,0.018922626972198486,128,5.0,128
clean,117,26,11,0.0418267585337162,128,0.0022338664857670665,128,-2.811822073508954,128,0.0010419897153042257,128,-3.611616212692856,128,0.0364636555314064,128,-0.15960836289740687,128,0.02850650530308485,128,-0.384178322181561,128,0.7195934353612566,128,0.7427229881286621,128,0.019366562366485596,128,0.5424416363239288,128,0.5923643708229065,128,0.6191489398479462,128,0.1298569142818451,128,0.20192569494247437,128,5.0,128
clean,117,27,0,0.08067984879016876,128,0.005738861626014113,128,-2.6078629139116316,128,0.0034522422356531024,128,-3.105714994403649,128,0.07789788767695427,128,-0.02316530768743212,128,0.008132107555866241,128,-2.399818461042589,128,0.4330387043769075,128,0.7238868772983551,128,0.01127004623413086,128,0.5799568593502045,128,0.6197351813316345,128,0.6292925477027893,128,0.08500957489013672,128,0.147542804479599,128,5.5,128
clean,117,27,1,0.05775882117450237,128,0.012701168190687895,128,-1.5052919650904075,128,0.005951402243226767,128,-2.213053349847711,128,0.050780557096004486,128,-0.09533082774559593,128,0.007310374174267054,128,-2.0262054947969763,128,0.7039572594884675,128,0.7970034778118134,128,0.021107077598571777,128,0.7719889581203461,128,0.7937928736209869,128,0.7988132834434509,128,-0.00823754072189331,128,0.021681874990463257,128,1.0,128
clean,117,27,2,0.024468752555549145,128,0.0016788580105639994,128,-2.5466008396844346,128,0.0010830216924659908,128,-2.974129907084218,128,0.014484617859125137,128,-0.48193017453408543,128,0.010273605585098267,128,-0.8068810709085017,128,0.4378582099577505,128,0.8217358589172363,128,0.015613168478012085,128,0.6941187083721161,128,0.723525881767273,128,0.728635162115097,128,0.08639302849769592,128,0.11332377791404724,128,1.0,128
clean,117,27,3,0.08082611858844757,128,0.015340132173150778,128,-1.5824978544306754,128,0.009460908826440573,128,-2.0072892909904407,128,0.06023752875626087,128,-0.21502382377205903,128,0.009096111636608839,128,-2.069679561251113,128,0.42226936532488135,128,0.810707151889801,128,0.012162238359451294,128,0.7705501317977905,128,0.7977984845638275,128,0.8045501112937927,128,0.0006749927997589111,128,0.03411024808883667,128,1.0,128
clean,117,27,4,0.06381183490157127,128,0.0035302789183333516,128,-2.786091413992878,128,0.002008016803301871,128,-3.399199248066337,128,0.06425196304917336,128,0.013212498524893902,128,0.007272876100614667,128,-2.2162273941950543,128,0.6193545310649577,128,0.6585482656955719,128,0.014065831899642944,128,0.5485538840293884,128,0.5678947269916534,128,0.5939317941665649,128,0.05792173743247986,128,0.1048247218132019,128,4.0,128
clean,117,27,5,0.07090584561228752,128,0.007346600526943803,128,-2.254137718837706,128,0.003200063481926918,128,-3.0834800899993455,128,0.07250325754284859,128,0.017863270219840063,128,0.015449682716280222,128,-1.6069710512614703,128,0.7414649574269052,128,0.7490909099578857,128,0.009951204061508179,128,0.6481883227825165,128,0.6964030265808105,128,0.7038985192775726,128,0.03314504027366638,128,0.10096380114555359,128,6.0,128
clean,117,27,6,0.10421627759933472,128,0.04859262704849243,128,-0.6961429508783473,128,0.031089709140360355,128,-1.174907694711091,128,0.09402326121926308,128,-0.02684851751723645,128,0.030954544432461262,128,-1.192578104217581,128,0.4572058933653217,128,0.8199065923690796,128,0.018388450145721436,128,0.8170792162418365,128,0.8318211734294891,128,0.837019294500351,128,-0.01302403211593628,128,0.0008859038352966309,128,10.0,128
clean,117,27,7,0.08396964892745018,128,0.04610234871506691,128,-0.6439987517206857,128,0.02739208284765482,128,-1.044328086588978,128,0.08131695538759232,128,-0.026464822824527,128,0.028039466589689255,128,-1.0377023644177497,128,0.39608045863840746,128,0.6479112803936005,128,0.02652108669281006,128,0.6480124890804291,128,0.6568446159362793,128,0.6629089415073395,128,-0.009330213069915771,128,0.007683068513870239,128,18.0,128
clean,117,27,8,0.03913309425115585,128,0.004821679554879665,128,-2.0512798896832116,128,0.0013738718116655946,128,-3.1990055104150894,128,0.03216388635337353,128,-0.19865441991619276,128,0.02330880146473646,128,-0.579513578169461,128,1.1155967421028792,128,0.7355881631374359,128,0.019239485263824463,128,0.5506163835525513,128,0.6092454791069031,128,0.6257577240467072,128,0.12114903330802917,128,0.17401054501533508,128,1.0,128
clean,117,27,9,0.06908170878887177,128,0.014327749609947205,128,-1.4794910623434259,128,0.010488561820238829,128,-1.8821317994469806,128,0.06078595668077469,128,-0.12943300488837461,128,0.010555399116128683,128,-1.8186861120191646,128,0.304934489201694,128,0.06282184645533562,128,0.011270556598901749,128,0.05587949603796005,128,0.07190044224262238,128,0.07838331162929535,128,-0.02118591219186783,128,0.004779018461704254,128,5.0,128
clean,117,27,10,0.09146316722035408,128,0.01575601566582918,128,-1.7743222317074565,128,0.01647811569273472,128,-1.7334186269178966,128,0.07548997551202774,128,-0.15289573057489025,128,0.02949918434023857,128,-1.1703670584937913,128,-0.011933778890975938,128,0.5995747745037079,128,0.03716951608657837,128,0.5033938586711884,128,0.5471320450305939,128,0.5630387961864471,128,0.0373290479183197,128,0.0877874493598938,128,17.0,128
clean,117,27,11,0.03951100818812847,128,0.01103371661156416,128,-1.143464554472951,128,0.004717289237305522,128,-1.9888658181904804,128,0.026130820624530315,128,-0.4143574111604267,128,0.007270142436027527,128,-1.5594286239972281,128,0.8910532862071938,128,0.4406191408634186,128,0.004516005516052246,128,0.4287056624889374,128,0.4326801300048828,128,0.4370838701725006,128,-0.0015929639339447021,128,0.0067179203033447266,128,13.0,128
clean,117,28,0,0.002517706248909235,128,0.0008529266342520714,128,-1.2834430714273917,128,0.0005737238097935915,128,-1.4033845256082538,128,0.000806495692813769,128,-1.0345343356810524,128,0.0005476218939293176,128,-1.4080399489117303,128,0.11345000960471378,128,0.7426725625991821,128,0.04588383436203003,128,0.7433848083019257,128,0.7527483701705933,128,0.7541981041431427,128,-0.016357839107513428,128,-0.0016323179006576538,128,1.0,128
clean,117,28,1,0.02245273906737566,128,0.0042006587609648705,128,-1.63930015344457,128,0.004041771171614528,128,-1.6569319114099588,128,0.0178050110116601,128,-0.22865136064243302,128,0.0045215412974357605,128,-1.5772429193170985,128,0.019629951122932254,128,0.7707515954971313,128,0.019351065158843994,128,0.7739879190921783,128,0.7816469967365265,128,0.786288857460022,128,-0.014866501092910767,128,-0.00323602557182312,128,12.0,128
clean,117,28,2,0.03221595287322998,128,0.0034130041021853685,128,-2.1646955530008274,128,0.001954128732904792,128,-2.753671368168416,128,0.025045398622751236,128,-0.27299504598437746,128,0.005617616465315223,128,-1.841593206056265,128,0.5636806789422817,128,0.8728697896003723,128,0.00563088059425354,128,0.8009738624095917,128,0.8222843110561371,128,0.8338255286216736,128,0.03395387530326843,128,0.06287053227424622,128,3.0,128
clean,117,28,3,0.060256216675043106,128,0.017623405903577805,128,-1.2029674022153658,128,0.008305731229484081,128,-2.001036826635912,128,0.06321454420685768,128,0.04020517489584105,128,0.01217148918658495,128,-1.5919975542534495,128,0.8230628366085527,128,0.7425794303417206,128,0.019227802753448486,128,0.590187281370163,128,0.6462575495243073,128,0.6570918560028076,128,0.09731268882751465,128,0.14824581146240234,128,5.0,128
clean,117,28,4,0.050338950008153915,128,0.009846121072769165,128,-1.657552061594667,128,0.004694587783887982,128,-2.3962343360365717,128,0.05325060896575451,128,0.034787745118149555,128,0.007928806822746992,128,-1.892092748088751,128,0.7182659915798177,128,0.7721832692623138,128,0.008230775594711304,128,0.6997891664505005,128,0.7285632491111755,128,0.7371684908866882,128,0.03417566418647766,128,0.07493597269058228,128,6.0,128
clean,117,28,5,0.09942742064595222,128,0.0227969354018569,128,-1.4911489881057383,128,0.016511780209839344,128,-1.7583884404451617,128,0.08446216583251953,128,-0.15064158004339154,128,0.01821122784167528,128,-1.6642999180597595,128,0.28191262918315135,128,0.6830735802650452,128,0.01989421248435974,128,0.6213113963603973,128,0.6570488512516022,128,0.6738115549087524,128,0.010415077209472656,128,0.052346616983413696,128,5.0,128
clean,117,28,6,0.06359831616282463,128,0.04351081699132919,128,-0.3707912861823207,128,0.022818343713879585,128,-0.9457011165709597,128,0.06025530397891998,128,-0.045141729035450204,128,0.023268355056643486,128,-0.9396700895221133,128,0.5874917622904865,128,0.6777416169643402,128,0.03697866201400757,128,0.6712118983268738,128,0.6814493536949158,128,0.6870970726013184,128,-0.009078919887542725,128,0.0028505325317382812,128,6.0,128
clean,117,28,7,0.06244688853621483,128,0.013499656692147255,128,-1.5304957612132428,128,0.0042693400755524635,128,-2.6458049322882786,128,0.07349138706922531,128,0.10584923151776074,128,0.006474971072748303,128,-2.3098216981213016,128,1.1340410400606196,128,0.6172291040420532,128,0.011230528354644775,128,0.566037505865097,128,0.6250598430633545,128,0.6389972567558289,128,-0.020729094743728638,128,0.045942068099975586,128,14.0,128
clean,117,28,8,0.06214832328259945,128,0.039253199473023415,128,-0.47766592236297356,128,0.01848126482218504,128,-1.180741356759664,128,0.05884134955704212,128,-0.07817555260800921,128,0.020765643566846848,128,-1.1204967202769676,128,0.7103966272035283,128,0.7652625739574432,128,0.003284960985183716,128,0.7616727948188782,128,0.7678459584712982,128,0.7678459584712982,128,-0.0025135576725006104,128,0.00236588716506958,128,17.0,128
clean,117,28,9,0.06841575726866722,128,0.008648755960166454,128,-2.051974463822817,128,0.004065245855599642,128,-2.8437709412189593,128,0.04292214475572109,128,-0.4174828545660025,128,0.020825976505875587,128,-1.3358284135193723,128,0.6476865614386534,128,0.7930597960948944,128,0.00841754674911499,128,0.6863136291503906,128,0.7390764951705933,128,0.7472382485866547,128,0.04858076572418213,128,0.10179269313812256,128,3.0,128
clean,117,28,10,0.10706116631627083,128,0.027729623019695282,128,-1.3497635600775193,128,0.021860739216208458,128,-1.6045922659306195,128,0.09142297878861427,128,-0.16864681934471262,128,0.026410960592329502,128,-1.4462170767074451,128,0.2236172670146046,128,0.5903958678245544,128,0.02027711272239685,128,0.5244933068752289,128,0.5582230985164642,128,0.5667902827262878,128,0.021604716777801514,128,0.05706670880317688,128,11.0,128
clean,117,28,11,0.06020992435514927,128,0.04297233931720257,128,-0.3009448058704904,128,0.022674985229969025,128,-0.9536364145582752,128,0.055716101080179214,128,-0.09792158756853249,128,0.023333963938057423,128,-0.930382985614739,128,0.6695412467595896,128,0.7627740502357483,128,0.00598260760307312,128,0.759229451417923,128,0.7652791142463684,128,0.7669201493263245,128,-0.00452578067779541,128,0.0032926201820373535,128,8.0,128
clean,117,29,0,0.07374994829297066,128,0.0394945852458477,128,-0.6584400426442246,128,0.018798064440488815,128,-1.4000110066467162,128,0.07198018953204155,128,-0.02873698630313111,128,0.01927519403398037,128,-1.402381472784009,128,0.7093283443235077,128,0.5123003721237183,128,0.01259663701057434,128,0.5023836195468903,128,0.5140702724456787,128,0.5185791254043579,128,-0.005643606185913086,128,0.008839160203933716,128,18.0,128
clean,117,29,1,0.05774671584367752,128,0.0031775246607139707,128,-2.833874230260884,128,0.0017489264719188213,128,-3.4254077763799198,128,0.05102747119963169,128,-0.14012696599751312,128,0.0046023037284612656,128,-2.7005406540359553,128,0.6026672808207023,128,0.8660439550876617,128,0.004828274250030518,128,0.77928826212883,128,0.8088165819644928,128,0.8170817196369171,128,0.042144447565078735,128,0.0759357213973999,128,7.0,128
clean,117,29,2,0.078328937292099,128,0.048655666410923004,128,-0.44010608169167437,128,0.02698202896863222,128,-1.006341546637656,128,0.07388995587825775,128,-0.04283522880310314,128,0.02753421664237976,128,-1.0039095713717336,128,0.5821150847701251,128,0.5960226058959961,128,0.01044231653213501,128,0.5864115357398987,128,0.6012767553329468,128,0.6070853471755981,128,-0.015540510416030884,128,0.004292339086532593,128,6.0,128
clean,117,29,3,0.030202137306332588,128,0.003800158272497356,128,-1.970968729359286,128,0.00128942693118006,128,-2.9678401797740657,128,0.018984513357281685,128,-0.4403391936558386,128,0.004900819854810834,128,-1.7448518161972415,128,0.935447548388061,128,0.8045146465301514,128,0.010480612516403198,128,0.6591697335243225,128,0.6945106387138367,128,0.7052804529666901,128,0.09737348556518555,128,0.13691696524620056,128,2.0,128
clean,117,29,4,0.06024820916354656,128,0.01752018742263317,128,-1.2570174349172398,128,0.009534840006381273,128,-1.7662850342639536,128,0.055871348828077316,128,-0.04343181115345414,128,0.010270521510392427,128,-1.7759204665421553,128,0.5303095558439835,128,0.7517047822475433,128,0.015042781829833984,128,0.746797114610672,128,0.757480800151825,128,0.7655622661113739,128,-0.016501396894454956,128,0.00763288140296936,128,1.0,128
clean,117,29,5,0.08354253321886063,128,0.03301849961280823,128,-0.9092097345349099,128,0.012663251720368862,128,-1.9325387369045615,128,0.09526292979717255,128,0.10085706431954089,128,0.014087159186601639,128,-1.849485198687312,128,1.036042624986966,128,0.8775308430194855,128,0.007372379302978516,128,0.8695946633815765,128,0.8787798583507538,128,0.8798488676548004,128,-0.00836557149887085,128,0.009276151657104492,128,17.0,128
clean,117,29,6,0.045197997242212296,128,0.004145743791013956,128,-2.4274403175646997,128,0.0014815126778557897,128,-3.328495211702149,128,0.04838276281952858,128,0.04554924835276451,128,0.003104071947745979,128,-2.590632934021711,128,0.9366032647543452,128,0.8423645794391632,128,0.007288932800292969,128,0.7388442158699036,128,0.7752262651920319,128,0.7833705842494965,128,0.05712294578552246,128,0.09267610311508179,128,5.0,128
clean,117,29,7,0.07719387486577034,128,0.019411188550293446,128,-1.3876813867284659,128,0.016411286778748035,128,-1.5257381857543502,128,0.0845567137002945,128,0.08124084851879695,128,0.02143481932580471,128,-1.3374226295980125,128,0.1691485546272341,128,0.6322379410266876,128,0.024194926023483276,128,0.44471557438373566,128,0.4828832894563675,128,0.5056186020374298,128,0.11466096341609955,128,0.18585538864135742,128,6.0,128
clean,117,29,8,0.03741673566401005,128,0.002112975693307817,128,-2.704473600019494,128,0.0023217027774080634,128,-2.720474170729257,128,0.0308004729449749,128,-0.1992676099418407,128,0.004001815104857087,128,-2.3211350225756675,128,0.03796250462689563,128,0.8210638761520386,128,0.009385406970977783,128,0.6836878657341003,128,0.714033842086792,128,0.724170058965683,128,0.0967368483543396,128,0.13365116715431213,128,3.5,128
clean,117,29,9,0.02921261638402939,128,0.02493524458259344,128,-0.191276239996457,128,0.02589637041091919,128,-0.1761117456964333,128,0.02730478160083294,128,-0.14385266020001294,128,0.02649528067559004,128,-0.15454496758841582,128,-0.00859404512401582,128,0.9746016263961792,128,0.0015408992767333984,128,0.9734573364257812,128,0.9748957753181458,128,0.9750930666923523,128,-0.0006696879863739014,128,0.0013513565063476562,128,12.0,128
clean,117,29,10,0.07103051990270615,128,0.015896630473434925,128,-1.4352163091355084,128,0.009034980554133654,128,-1.9661347972109415,128,0.07394306734204292,128,0.10483258832031689,128,0.010504161473363638,128,-1.9154623591655273,128,0.5596088521627851,128,0.6900083422660828,128,0.015054702758789062,128,0.6027779579162598,128,0.6431207358837128,128,0.6534567773342133,128,0.029430866241455078,128,0.07441475987434387,128,12.0,128
clean,117,29,11,0.07759708911180496,128,0.03356478177011013,128,-0.7529464225500437,128,0.014723740983754396,128,-1.7295772251229264,128,0.08013990521430969,128,0.04730985983464754,128,0.015845502726733685,128,-1.5092113583357487,128,0.9444306150772317,128,0.8487782180309296,128,0.013491213321685791,128,0.8294158577919006,128,0.841829925775528,128,0.8469672203063965,128,0.000765681266784668,128,0.020026057958602905,128,17.0,128
noisy,21,0,0,0.08636794053018093,128,0.04435651749372482,128,-0.681720481565007,128,0.011303411796689034,128,-2.049793243519588,128,0.07902604900300503,128,-0.18691320333221373,128,0.020360209047794342,128,-1.4104046669794637,128,1.3781226089774785,128,0.5359013378620148,128,0.04209217429161072,128,0.5009106397628784,128,0.6031930297613144,128,0.6230764836072922,128,-0.07858633249998093,128,0.02239368110895157,128,5.0,128
noisy,21,0,1,0.03192565590143204,128,0.0030609976674895734,128,-2.2050160622885278,128,0.0027892854704987258,128,-2.449199363902528,128,0.02312634140253067,128,-0.2739778539314824,128,0.0030069134081713855,128,-2.2970560755078036,128,0.23524161163071122,128,0.692964032292366,128,0.02712969481945038,128,0.6928707361221313,128,0.700196161866188,128,0.7014339566230774,128,-0.007605060935020447,128,0.0005205273628234863,128,18.0,128
noisy,21,0,2,0.12897184118628502,128,0.008738876320421696,128,-2.6711504110277353,128,0.003935312735848129,128,-3.4475397236349394,128,0.13729078695178032,128,0.004886850729658953,128,0.036472734063863754,128,-1.2884221327818388,128,0.7822670803735952,128,0.3710184469819069,128,0.018380334600806236,128,0.34290894865989685,128,0.5422792732715607,128,0.5579913705587387,128,-0.18207012116909027,128,0.037564560770988464,128,6.0,128
noisy,21,0,3,0.11436595022678375,128,0.0014284695498645306,128,-4.224989436485723,128,0.0006934863049536943,128,-5.00392200447463,128,0.14798548445105553,128,0.12322125324183647,128,0.03065713820978999,128,-1.408643479447905,128,0.6796099835960605,128,0.27074839547276497,128,0.03137300699017942,128,0.25529780238866806,128,0.43916013836860657,128,0.48293958604335785,128,-0.1819179654121399,128,0.003535410389304161,128,9.0,128
noisy,21,0,4,0.07064971886575222,128,0.040609290823340416,128,-0.5272920859041366,128,0.019849516451358795,128,-1.2344990689912656,128,0.06787942722439766,128,-0.044643226843793876,128,0.021712008863687515,128,-1.1774789394127856,128,0.6860081805699548,128,0.6974653452634811,128,0.06815119087696075,128,0.6981703191995621,128,0.7022657692432404,128,0.7048574984073639,128,-0.0077207088470458984,128,-0.00037457048892974854,128,6.0,128
noisy,21,0,5,0.0926770456135273,128,0.05733627546578646,128,-0.4239424020188336,128,0.022749016992747784,128,-1.3789287236496701,128,0.08345205895602703,128,-0.07464835513283483,128,0.022878419142216444,128,-1.3156257659495518,128,0.9715093441979312,128,0.7213570773601532,128,0.019416138529777527,128,0.7211368232965469,128,0.7349804937839508,128,0.7387026399374008,128,-0.015144556760787964,128,0.0006915777921676636,128,12.0,128
noisy,21,0,6,0.1099425870925188,128,0.0457796398550272,128,-0.8495727847931647,128,0.03673836775124073,128,-1.0585870386249852,128,0.095138655975461,128,-0.15801318182842466,128,0.04133550450205803,128,-0.986199268744078,128,0.20795900757238084,128,0.6674499213695526,128,0.030363306403160095,128,0.6629610061645508,128,0.6965334117412567,128,0.704674169421196,128,-0.036876529455184937,128,0.005117312073707581,128,8.5,128
noisy,21,0,7,0.0966225117444992,128,0.012747227447107434,128,-2.0793564904296846,128,0.00770174665376544,128,-2.5264870993344672,128,0.08998924680054188,128,-0.09189561202449525,128,0.011779123451560736,128,-2.0587922833101633,128,0.44894386241354267,128,0.874718964099884,128,0.009952425956726074,128,0.868791401386261,128,0.8828022629022598,128,0.8869782537221909,128,-0.01087978482246399,128,0.004415184259414673,128,5.0,128
noisy,21,0,8,0.13745054602622986,128,0.0009374267101520672,128,-4.843368920465818,128,0.0006198749761097133,128,-5.164103712821277,128,0.16797959804534912,128,0.12371765555587738,128,0.035985926166176796,128,-1.3369350880803808,128,0.32621663965894154,128,0.27627332508563995,128,0.02000144124031067,128,0.25806229561567307,128,0.39402124285697937,128,0.40738556534051895,128,-0.13341325521469116,128,0.019454721361398697,128,13.0,128
noisy,21,0,9,0.1433396190404892,128,0.03474835492670536,128,-1.3595782345814778,128,0.021226814482361078,128,-1.9137471754756927,128,0.16226185485720634,128,0.04439181448021032,128,0.0516663733869791,128,-1.048057642374709,128,0.5287066711660423,128,0.14585652574896812,128,0.04187283664941788,128,0.13648013025522232,128,0.24247845634818077,128,0.26254359632730484,128,-0.11090771853923798,128,0.017690684646368027,128,18.0,128
noisy,21,0,10,0.17437082529067993,128,0.09791258908808231,128,-0.5771674450057346,128,0.04101556073874235,128,-1.4968637130409717,128,0.1852056086063385,128,0.006462489866558235,128,0.07085093297064304,128,-0.9461004012580827,128,0.9624846287864004,128,0.7611241787672043,128,0.02419246733188629,128,0.758358508348465,128,0.7834353148937225,128,0.7876910716295242,128,-0.020110756158828735,128,0.005099371075630188,128,18.0,128
noisy,21,0,11,0.06934795342385769,128,0.03386597987264395,128,-0.5636514211663797,128,0.012924603186547756,128,-1.6253721205532206,128,0.06598067469894886,128,-0.04958552639826228,128,0.01380862295627594,128,-1.5438256286408887,128,1.0085579702806169,128,0.7731624692678452,128,0.024692177772521973,128,0.7736034542322159,128,0.7819485068321228,128,0.7834865003824234,128,-0.010109379887580872,128,0.0005898326635360718,128,10.0,128
noisy,21,1,0,0.059701306745409966,128,0.010004439507611096,128,-1.8305201142691683,128,0.004331105388700962,128,-2.604657965370435,128,0.0454770689830184,128,-0.306745102067666,128,0.006419494515284896,128,-2.290958897827956,128,0.8472296043030271,128,0.836061418056488,128,0.016529694199562073,128,0.8278714418411255,128,0.8424938172101974,128,0.8442634046077728,128,-0.007627934217453003,128,0.00229509174823761,128,6.0,128
noisy,21,1,1,0.14151004888117313,128,0.04834877047687769,128,-1.0910228304417577,128,0.0350790424272418,128,-1.4147091182444078,128,0.14504316821694374,128,-0.052169206387300965,128,0.04803434293717146,128,-1.1255591833219034,128,0.3815349034462515,128,0.42112524807453156,128,0.05659408122301102,128,0.4162912517786026,128,0.4435352757573128,128,0.46231646835803986,128,-0.02516443282365799,128,0.012671515345573425,128,11.0,128
noisy,21,1,2,0.07607684470713139,128,0.025341756641864777,128,-1.1016390712706792,128,0.009035334689542651,128,-2.141496152390375,128,0.06408852338790894,128,-0.21668234763396418,128,0.010361992986872792,128,-1.979189799555685,128,0.9145315096927435,128,0.7033766359090805,128,0.021419525146484375,128,0.6927478611469269,128,0.7097310572862625,128,0.7112487256526947,128,-0.01136954128742218,128,0.008641764521598816,128,1.0,128
noisy,21,1,3,0.09505906887352467,128,0.03535866970196366,128,-0.9655010903776288,128,0.017404602374881506,128,-1.6894697867628543,128,0.08301177807152271,128,-0.1769749959881373,128,0.016155700897797942,128,-1.6655143085931585,128,0.6711072328568165,128,0.661999836564064,128,0.019820377230644226,128,0.6537085771560669,128,0.664195790886879,128,0.6684850454330444,128,-0.00989408791065216,128,0.002768978476524353,128,9.5,128
noisy,21,1,4,0.05816689971834421,128,0.024165394250303507,128,-0.8078730066833866,128,0.01909016678109765,128,-0.9997137939936196,128,0.044899229891598225,128,-0.2507953292656165,128,0.019662789069116116,128,-1.0277838217150337,128,0.1405785236143008,128,0.838970497250557,128,0.03733323514461517,128,0.8308378309011459,128,0.84113609790802,128,0.8448273241519928,128,-0.004941776394844055,128,0.00780719518661499,128,1.0,128
noisy,21,1,5,0.2428504265844822,128,0.04160858504474163,128,-1.771643102048318,128,0.015888520050793886,128,-2.7329554556703273,128,0.13447439298033714,128,-0.5945627210111196,128,0.014878371497616172,128,-2.7825411303956282,128,0.9359047329684607,128,0.3834676444530487,128,0.005581997334957123,128,0.37743089348077774,128,0.4035766199231148,128,0.40626003593206406,128,-0.026783347129821777,128,0.004390828311443329,128,6.0,128
noisy,21,1,6,0.23450560867786407,128,0.13214638456702232,128,-0.5779975712682903,128,0.02619390981271863,128,-2.20494836094387,128,0.19402962550520897,128,-0.1979130279364955,128,0.020773041527718306,128,-2.4667115510402606,128,1.6057779449264467,128,0.3091771751642227,128,0.03211735934019089,128,0.31127412617206573,128,0.340039499104023,128,0.35399366170167923,128,-0.05625109374523163,128,-0.006170116364955902,128,16.0,128
