mode,nominal_timestep,layer,head,old_history_effect,old_history_effect_samples,reverse_effect,reverse_effect_samples,reverse_relative_log,reverse_relative_log_samples,phase_shift_effect,phase_shift_effect_samples,phase_shift_relative_log,phase_shift_relative_log_samples,freeze_latest_effect,freeze_latest_effect_samples,freeze_latest_relative_log,freeze_latest_relative_log_samples,value_mismatch_effect,value_mismatch_effect_samples,value_mismatch_relative_log,value_mismatch_relative_log_samples,reverse_vs_phase_log,reverse_vs_phase_log_samples,correct_top1,correct_top1_samples,correct_margin,correct_margin_samples,hard_wrong_top1,hard_wrong_top1_samples,random_wrong_top1,random_wrong_top1_samples,wrong_top1,wrong_top1_samples,history_specificity,history_specificity_samples,hard_history_specificity,hard_history_specificity_samples,correct_peak_age,correct_peak_age_samples
noisy,500,12,11,0.05802275985479355,128,0.015162517316639423,128,-1.3067478348592392,128,0.008912005927413702,128,-1.9086255623163062,128,0.048724375665187836,128,-0.15325615340318055,128,0.0345138143748045,128,-0.5405706109906467,128,0.6052342936141635,128,0.6529695093631744,128,0.0286998450756073,128,0.542040228843689,128,0.6059847474098206,128,0.616826593875885,128,0.04022166132926941,128,0.09669500589370728,128,1.0,128
noisy,500,13,0,0.06393522396683693,128,0.009761163499206305,128,-1.8700978572699627,128,0.0038708533393219113,128,-2.8295155953288837,128,0.06964995712041855,128,0.06242374556812273,128,0.05338260717689991,128,-0.19221468357137744,128,0.9173492994159369,128,0.45400314033031464,128,0.026848316192626953,128,0.35136687755584717,128,0.42719629406929016,128,0.4477255195379257,128,0.011064112186431885,128,0.0770341157913208,128,4.0,128
noisy,500,13,1,0.06967902183532715,128,0.007720122346654534,128,-2.24035768176336,128,0.0027087872149422765,128,-3.281749547519729,128,0.06503025442361832,128,-0.08827910565266296,128,0.07285292446613312,128,0.0160604644744143,128,1.0255066866452918,128,0.6365829408168793,128,0.024260282516479492,128,0.5236151814460754,128,0.5669781863689423,128,0.5892603695392609,128,0.05047377943992615,128,0.10301440954208374,128,4.0,128
noisy,500,13,2,0.05829642340540886,128,0.007347585400566459,128,-2.0191556367708356,128,0.0032144893193617463,128,-2.85574071024352,128,0.05140174739062786,128,-0.12731741377503514,128,0.11105019971728325,128,0.6859648515525618,128,0.8461096989316659,128,0.6325196623802185,128,0.02154681086540222,128,0.5160967111587524,128,0.5618214905261993,128,0.5704105496406555,128,0.05558645725250244,128,0.11285841464996338,128,5.0,128
noisy,500,13,3,0.1113528273999691,128,0.007654899498447776,128,-2.660142922566685,128,0.002409041626378894,128,-3.7721799961557236,128,0.09738236293196678,128,-0.1427970910805782,128,0.08386725932359695,128,-0.25995194230008717,128,1.070170614668108,128,0.5102845132350922,128,0.029643967747688293,128,0.42652982473373413,128,0.47999607026576996,128,0.49520443379879,128,0.002750188112258911,128,0.08054082095623016,128,4.0,128
noisy,500,13,4,0.0888156034052372,128,0.003817017306573689,128,-3.0561716541892263,128,0.0011863117688335478,128,-4.20630375279384,128,0.07990428805351257,128,-0.08959950487257765,128,0.08635549619793892,128,0.004320592168234789,128,1.0795237572308347,128,0.6793109774589539,128,0.01972857117652893,128,0.5502164363861084,128,0.5829894244670868,128,0.6103672683238983,128,0.07057443261146545,128,0.12055501341819763,128,4.0,128
noisy,500,13,5,0.07732437178492546,128,0.003098304383456707,128,-3.1797614685661384,128,0.001226488733664155,128,-4.086244433958546,128,0.07554006204009056,128,-0.06653645908837509,128,0.067803043872118,128,-0.09263739526599875,128,0.8343227270198529,128,0.756753146648407,128,0.01679903268814087,128,0.639758437871933,128,0.6924560964107513,128,0.6986000537872314,128,0.06854814291000366,128,0.11421340703964233,128,5.0,128
noisy,500,13,6,0.09262365475296974,128,0.007288590306416154,128,-2.430284463871782,128,0.0020719346357509494,128,-3.711685250289766,128,0.08109063282608986,128,-0.10117701197023432,128,0.07281693071126938,128,-0.1523907664454669,128,1.2120663334442003,128,0.6801395118236542,128,0.020861685276031494,128,0.5592204928398132,128,0.5847733616828918,128,0.5923276245594025,128,0.08330404758453369,128,0.13141152262687683,128,6.0,128
noisy,500,13,7,0.062436092644929886,128,0.0030048670014366508,128,-2.965799425804714,128,0.0012157283490523696,128,-3.8453455947577995,128,0.0575833972543478,128,-0.09973809734782715,128,0.06891310214996338,128,0.08408148713461967,128,0.8408986771760076,128,0.7230362296104431,128,0.01916825771331787,128,0.5892210602760315,128,0.6286667585372925,128,0.6455666422843933,128,0.07479158043861389,128,0.12306267023086548,128,7.0,128
noisy,500,13,8,0.076803058385849,128,0.008343788795173168,128,-2.169965539344798,128,0.003987244330346584,128,-2.989842479276491,128,0.05962886102497578,128,-0.2423485642479709,128,0.04621198773384094,128,-0.5307642166440876,128,0.7465173218905777,128,0.6125383377075195,128,0.0225256085395813,128,0.5005125999450684,128,0.5301831662654877,128,0.5584496557712555,128,0.04945993423461914,128,0.11169341206550598,128,3.0,128
noisy,500,13,9,0.07439786195755005,128,0.00526958703994751,128,-2.576438514280368,128,0.002678832388482988,128,-3.234358760617831,128,0.07165487855672836,128,-0.08654806740748797,128,0.05996612086892128,128,-0.1900632647807824,128,0.6054507703768701,128,0.6690420508384705,128,0.02110794186592102,128,0.5691363215446472,128,0.6068347990512848,128,0.6306860446929932,128,0.038505733013153076,128,0.09777186810970306,128,4.0,128
noisy,500,13,10,0.060456689447164536,128,0.0025573252933099866,128,-3.2048686332896796,128,0.0011527572060003877,128,-3.8456884242996576,128,0.05766173452138901,128,-0.02175731259313749,128,0.10373181477189064,128,0.5100415235672207,128,0.7076392023652889,128,0.7230752110481262,128,0.016674011945724487,128,0.579461008310318,128,0.6197898983955383,128,0.6442016661167145,128,0.07829055190086365,128,0.12009599804878235,128,4.0,128
noisy,500,13,11,0.0830862745642662,128,0.026316807605326176,128,-1.0917630999441523,128,0.009096934925764799,128,-2.145437862671047,128,0.0687466450035572,128,-0.13398180186970232,128,0.037478527054190636,128,-0.7850312209535081,128,1.061924218259875,128,0.5872644484043121,128,0.02813321352005005,128,0.5174932777881622,128,0.5752968788146973,128,0.5817980170249939,128,0.006264060735702515,128,0.05521509051322937,128,3.0,128
noisy,500,14,0,0.11280803382396698,128,0.018731397576630116,128,-1.8217820330431849,128,0.006788817699998617,128,-2.7595688868520116,128,0.09752179682254791,128,-0.19113673102513842,128,0.10994047299027443,128,-0.028412429609316822,128,0.925253751698097,128,0.5222339928150177,128,0.030344337224960327,128,0.4747041016817093,128,0.5235898494720459,128,0.5376847982406616,128,-0.0032108426094055176,128,0.04896014928817749,128,2.0,128
noisy,500,14,1,0.04651720076799393,128,0.003338302602060139,128,-2.628864823162063,128,0.0012782146222889423,128,-3.516551984843215,128,0.04609939642250538,128,-0.0494600739099494,128,0.11810824275016785,128,0.9047056231172772,128,0.8693034321038428,128,0.6461874842643738,128,0.0186690092086792,128,0.5173159539699554,128,0.560623824596405,128,0.5755957961082458,128,0.06812858581542969,128,0.11822722852230072,128,5.0,128
noisy,500,14,2,0.11213278770446777,128,0.005559286335483193,128,-2.9699388554998825,128,0.0018918986897915602,128,-4.000811620735486,128,0.10193357616662979,128,-0.05377628017653452,128,0.09791691601276398,128,-0.08776319050649112,128,0.9380797711612319,128,0.5595086216926575,128,0.03098292648792267,128,0.4224465787410736,128,0.46459415555000305,128,0.4870006740093231,128,0.07554060220718384,128,0.14200933277606964,128,8.0,128
noisy,500,14,3,0.0627928152680397,128,0.010013446677476168,128,-1.856293539971466,128,0.005801317980512977,128,-2.30760659624652,128,0.05426281690597534,128,-0.16106651037507672,128,0.042017385363578796,128,-0.4547948044981048,128,0.49453088378932414,128,0.6243419647216797,128,0.02356305718421936,128,0.5695319175720215,128,0.6095382571220398,128,0.6186858415603638,128,0.00968402624130249,128,0.05546116828918457,128,4.0,128
noisy,500,14,4,0.16138484328985214,128,0.03129314538091421,128,-1.5732965355675104,128,0.01207234337925911,128,-2.4528423644584714,128,0.15539813041687012,128,-0.1198972399864586,128,0.19381576776504517,128,0.1450033636096834,128,0.9013377896035877,128,0.17049112915992737,128,0.03497866541147232,128,0.16051211953163147,128,0.19915010035037994,128,0.2145325392484665,128,-0.053295303136110306,128,0.01694367080926895,128,10.0,128
noisy,500,14,5,0.13261906802654266,128,0.029919028282165527,128,-1.4456956224968764,128,0.02262016199529171,128,-1.768208125424367,128,0.09796661511063576,128,-0.322765110824213,128,0.0493143517524004,128,-1.024002824909837,128,0.2894018854620801,128,0.5497466325759888,128,0.04028129577636719,128,0.49527859687805176,128,0.5481890738010406,128,0.5668453872203827,128,-0.016137421131134033,128,0.04395776987075806,128,4.0,128
noisy,500,14,6,0.120282843708992,128,0.009203830733895302,128,-2.572771927459967,128,0.004423330305144191,128,-3.2963761267343457,128,0.10434584692120552,128,-0.1493524628141515,128,0.09830255433917046,128,-0.22504814066718853,128,0.7007731433684894,128,0.6187925934791565,128,0.023986458778381348,128,0.551196813583374,128,0.6093311607837677,128,0.6205987632274628,128,-0.0005807429552078247,128,0.06116759777069092,128,4.0,128
noisy,500,14,7,0.07171982899308205,128,0.006385742221027613,128,-2.439418098276956,128,0.002341044135391712,128,-3.418495671922397,128,0.06348131969571114,128,-0.12061356321124113,128,0.0987461730837822,128,0.34419142771761585,128,0.9431638909599831,128,0.5809662938117981,128,0.02405594289302826,128,0.4853407293558121,128,0.545411080121994,128,0.5600562691688538,128,0.024834394454956055,128,0.09276430308818817,128,7.0,128
noisy,500,14,8,0.0803670659661293,128,0.02315474394708872,128,-1.283978183043526,128,0.01538070710375905,128,-1.6752799295493075,128,0.06432735919952393,128,-0.21654018476633652,128,0.054132675752043724,128,-0.3785464183994594,128,0.39480286451018237,128,0.6648202240467072,128,0.025402545928955078,128,0.6146124601364136,128,0.6472614705562592,128,0.6594394743442535,128,-0.007685601711273193,128,0.034540265798568726,128,4.0,128
noisy,500,14,9,0.10635992884635925,128,0.011840652208775282,128,-2.131085277833386,128,0.006657712161540985,128,-2.763147145760551,128,0.09283053874969482,128,-0.11991292245170129,128,0.08548028767108917,128,-0.21057077947040131,128,0.6178160114928766,128,0.5736080706119537,128,0.03345322608947754,128,0.483356773853302,128,0.5484539270401001,128,0.5680489242076874,128,0.007372766733169556,128,0.09986719489097595,128,7.0,128
noisy,500,14,10,0.07863927632570267,128,0.011476010549813509,128,-1.899529282830265,128,0.010132910218089819,128,-2.075186012984037,128,0.06431758031249046,128,-0.20811110461744514,128,0.04637075960636139,128,-0.5167829441134286,128,0.2535279621118143,128,0.5391175448894501,128,0.030504316091537476,128,0.4663311541080475,128,0.505178838968277,128,0.5234943330287933,128,0.00816294550895691,128,0.07697644829750061,128,5.5,128
noisy,500,14,11,0.07788752764463425,128,0.007099537877365947,128,-2.343832938578096,128,0.0018885571043938398,128,-3.7441830907617133,128,0.07854373380541801,128,0.011281977863136743,128,0.07458728179335594,128,-0.0009295609136464522,128,1.1728890266098857,128,0.6918860971927643,128,0.020808488130569458,128,0.5599870979785919,128,0.5922338664531708,128,0.6042642593383789,128,0.0798184871673584,128,0.1329832375049591,128,5.0,128
noisy,500,15,0,0.10523153841495514,128,0.006344137247651815,128,-2.766055021089461,128,0.002024470013566315,128,-3.8627167174805037,128,0.09149136021733284,128,-0.13702930816075826,128,0.10008492693305016,128,-0.019200289332613522,128,1.1457595580957167,128,0.6034596562385559,128,0.03549039363861084,128,0.45530152320861816,128,0.5350422561168671,128,0.5494076609611511,128,0.047195449471473694,128,0.14994730055332184,128,5.0,128
noisy,500,15,1,0.07501914724707603,128,0.004168377025052905,128,-2.913249918522676,128,0.0015166316297836602,128,-3.7978168373922947,128,0.09010481461882591,128,0.14568790568219697,128,0.08301781862974167,128,0.09384319168084851,128,0.9440971119572246,128,0.6665859818458557,128,0.016491860151290894,128,0.5042988657951355,128,0.5573843717575073,128,0.5681224465370178,128,0.08436435461044312,128,0.15257304906845093,128,7.0,128
noisy,500,15,2,0.07182680815458298,128,0.003815092728473246,128,-2.9145293933162453,128,0.0013193712220527232,128,-3.879786524209501,128,0.06613225862383842,128,-0.07102901156051936,128,0.09333481267094612,128,0.33206095888091364,128,0.8964062070875872,128,0.7111303210258484,128,0.02032846212387085,128,0.5483790636062622,128,0.5865726470947266,128,0.6029331684112549,128,0.0770624577999115,128,0.13245898485183716,128,4.5,128
noisy,500,15,3,0.08687321841716766,128,0.009036026429384947,128,-2.20400338646063,128,0.0039022298296913505,128,-3.0202844644624864,128,0.08315769210457802,128,-0.00798564389123765,128,0.14023754745721817,128,0.496708122694285,128,0.8436597729817126,128,0.5790712833404541,128,0.02012401819229126,128,0.449710875749588,128,0.5009637475013733,128,0.517877072095871,128,0.05655661225318909,128,0.13724997639656067,128,8.0,128
noisy,500,15,4,0.10391495376825333,128,0.004145713988691568,128,-3.2230142821119334,128,0.0016960838693194091,128,-4.069350621986209,128,0.12064453586935997,128,0.0644294860619471,128,0.07902605086565018,128,-0.32137763914573825,128,0.8214936579176046,128,0.5036426186561584,128,0.022212475538253784,128,0.37142106890678406,128,0.4268179386854172,128,0.44135479629039764,128,0.07075190544128418,128,0.13478116691112518,128,8.0,128
noisy,500,15,5,0.0942070223391056,128,0.006216944893822074,128,-2.6538983114748373,128,0.0018288452411070466,128,-3.866185735229754,128,0.08310307934880257,128,-0.08808994655673812,128,0.08322900533676147,128,-0.14278098614489998,128,1.1423430309160478,128,0.6671545803546906,128,0.025086671113967896,128,0.5333953201770782,128,0.5762576460838318,128,0.5931086838245392,128,0.06511169672012329,128,0.1373363435268402,128,3.0,128
noisy,500,15,6,0.1088104397058487,128,0.005372545914724469,128,-2.9733623794986968,128,0.0017228477518074214,128,-4.05255063532595,128,0.10618680343031883,128,0.006936153903842091,128,0.09159926325082779,128,-0.14786887627967255,128,1.084688794530034,128,0.6350403130054474,128,0.02731117606163025,128,0.4840324968099594,128,0.5709990859031677,128,0.5810529589653015,128,0.03955301642417908,128,0.1504090130329132,128,7.0,128
noisy,500,15,7,0.05447874404489994,128,0.0035193415824323893,128,-2.7141140249850118,128,0.0015450645587407053,128,-3.520865276994673,128,0.05790497362613678,128,0.028758651030090607,128,0.13650249689817429,128,0.9498613707373531,128,0.7220766554756005,128,0.6139074862003326,128,0.021703511476516724,128,0.4045300781726837,128,0.4571194052696228,128,0.4781462848186493,128,0.12802556157112122,128,0.2143826186656952,128,4.0,128
noisy,500,15,8,0.17332962900400162,128,0.027644035406410694,128,-1.8468411509852767,128,0.02118221577256918,128,-2.0858951383374906,128,0.13095170259475708,128,-0.23367296521015668,128,0.11429860070347786,128,-0.40369832727833105,128,0.2623346107897711,128,0.44287919998168945,128,0.03486210107803345,128,0.4108317792415619,128,0.4469553083181381,128,0.464352011680603,128,-0.026994988322257996,128,0.025608032941818237,128,12.5,128
noisy,500,15,9,0.13018189370632172,128,0.017629041336476803,128,-2.0084817906746393,128,0.005239223130047321,128,-3.2245441267629333,128,0.1511579230427742,128,0.12665400464537524,128,0.10046591982245445,128,-0.25066344951847896,128,1.2212729888342877,128,0.6007829010486603,128,0.02353927493095398,128,0.4778892993927002,128,0.5243320763111115,128,0.5476476550102234,128,0.05604073405265808,128,0.11852607131004333,128,8.0,128
noisy,500,15,10,0.11033162102103233,128,0.012688699178397655,128,-2.1887268856080326,128,0.004182349890470505,128,-3.2687229995810196,128,0.09850805997848511,128,-0.11809933569583195,128,0.07362499088048935,128,-0.4273783891259524,128,1.082411669465607,128,0.5485904812812805,128,0.028194010257720947,128,0.43071362376213074,128,0.47858574986457825,128,0.5006461143493652,128,0.04603219032287598,128,0.08910885453224182,128,3.0,128
noisy,500,15,11,0.12383541837334633,128,0.01486937329173088,128,-2.139270310782102,128,0.005069446749985218,128,-3.136884038872449,128,0.08836468309164047,128,-0.348462183488391,128,0.058877306059002876,128,-0.7595741101342666,128,0.9369677505816827,128,0.5531708002090454,128,0.02505679428577423,128,0.47114019095897675,128,0.5133504867553711,128,0.529621034860611,128,0.027127057313919067,128,0.08711245656013489,128,4.0,128
noisy,500,16,0,0.05291885323822498,128,0.004144363338127732,128,-2.4628157991288333,128,0.0016688209725543857,128,-3.3647844814696146,128,0.04691074974834919,128,-0.13929972050697148,128,0.05562725476920605,128,0.04116657663688961,128,0.8439714529044384,128,0.6699201762676239,128,0.020444631576538086,128,0.5629331171512604,128,0.5985194742679596,128,0.6123014092445374,128,0.040067195892333984,128,0.0902862548828125,128,6.0,128
noisy,500,16,1,0.07729046419262886,128,0.005266544641926885,128,-2.6817998697406216,128,0.001961653819307685,128,-3.6410785196940285,128,0.07792181521654129,128,-0.008324317536397811,128,0.08296813815832138,128,0.06368065376057182,128,0.9370294172039764,128,0.6459671854972839,128,0.02144560217857361,128,0.493123397231102,128,0.5367004871368408,128,0.5533255040645599,128,0.07355266809463501,128,0.13087813556194305,128,6.0,128
noisy,500,16,2,0.06092886999249458,128,0.019345548935234547,128,-1.1219850177038737,128,0.010412928182631731,128,-1.7499811429784913,128,0.04756091348826885,128,-0.24455455489324796,128,0.02991331648081541,128,-0.7785649513957817,128,0.6391077170286267,128,0.5978900790214539,128,0.025045007467269897,128,0.5310570001602173,128,0.5728041231632233,128,0.5857371687889099,128,0.01072007417678833,128,0.07045802474021912,128,3.0,128
noisy,500,16,3,0.10374543070793152,128,0.01145037030801177,128,-2.2116912648645637,128,0.002802731702104211,128,-3.5632636346225386,128,0.09441705793142319,128,-0.09372126023145928,128,0.09010747075080872,128,-0.11958466832458661,128,1.293971712997787,128,0.5256890058517456,128,0.030137747526168823,128,0.4083540737628937,128,0.44409438967704773,128,0.463861346244812,128,0.05919232964515686,128,0.11377005279064178,128,11.0,128
noisy,500,16,4,0.11495506018400192,128,0.010248141828924417,128,-2.3824659651741893,128,0.004908188246190548,128,-3.0746596536424597,128,0.08451363816857338,128,-0.26998650059514284,128,0.060035597532987595,128,-0.624294733149562,128,0.7021711971523124,128,0.6820718050003052,128,0.020014524459838867,128,0.6035476624965668,128,0.639253556728363,128,0.6492248773574829,128,0.029263347387313843,128,0.07486268877983093,128,3.5,128
noisy,500,16,5,0.07032674178481102,128,0.01187268691137433,128,-1.7716704451083727,128,0.004854162223637104,128,-2.6911359670980586,128,0.05970376543700695,128,-0.17425280360113352,128,0.05681142769753933,128,-0.23236466950038376,128,0.857139049235336,128,0.6711367666721344,128,0.02417510747909546,128,0.5767178535461426,128,0.6201896369457245,128,0.6286415755748749,128,0.037006765604019165,128,0.08728957176208496,128,2.0,128
noisy,500,16,6,0.0851464532315731,128,0.024218779988586903,128,-1.2165592818430795,128,0.01160875242203474,128,-1.9343376795872027,128,0.0699308030307293,128,-0.1617143919332829,128,0.03295365162193775,128,-0.9461457797039903,128,0.7279789841341848,128,0.41834330558776855,128,0.03470662236213684,128,0.3874987065792084,128,0.4304119199514389,128,0.4488172233104706,128,-0.014876529574394226,128,0.044988393783569336,128,11.0,128
noisy,500,16,7,0.10750449821352959,128,0.009136854205280542,128,-2.4017588637551563,128,0.0021555833518505096,128,-3.855793657660139,128,0.09564317390322685,128,-0.12127452489480178,128,0.0997740812599659,128,-0.038186880996854244,128,1.4321618412344956,128,0.6670562624931335,128,0.021652638912200928,128,0.5185554027557373,128,0.5525473654270172,128,0.5691032409667969,128,0.09825539588928223,128,0.14253485202789307,128,4.0,128
noisy,500,16,8,0.12101363390684128,128,0.0116921691223979,128,-2.3462063657347505,128,0.005726728355512023,128,-3.0314028631537973,128,0.08866312727332115,128,-0.2847246547817126,128,0.07726608961820602,128,-0.3712447360088461,128,0.6052267812252864,128,0.5818798542022705,128,0.02883276343345642,128,0.4806835353374481,128,0.5405263900756836,128,0.5540865063667297,128,0.034482747316360474,128,0.10087308287620544,128,2.0,128
noisy,500,16,9,0.05405574291944504,128,0.013679981231689453,128,-1.3323488914391275,128,0.007283913437277079,128,-1.9346503940502942,128,0.04307577945291996,128,-0.21794530875949045,128,0.029709387570619583,128,-0.6631301363043753,128,0.6293387812623601,128,0.535703718662262,128,0.022859901189804077,128,0.48863987624645233,128,0.5299056768417358,128,0.5420571565628052,128,0.007586538791656494,128,0.06272837519645691,128,10.5,128
noisy,500,16,10,0.09541372582316399,128,0.004244898678734899,128,-3.0708397613593412,128,0.0015797436353750527,128,-4.0277898227164,128,0.08858009800314903,128,-0.059773830894925786,128,0.11524767056107521,128,0.21082614709849698,128,0.9059877949372244,128,0.6851575970649719,128,0.02346828579902649,128,0.5246514976024628,128,0.5561394095420837,128,0.5797180235385895,128,0.10358664393424988,128,0.16630509495735168,128,6.0,128
noisy,500,16,11,0.14703543484210968,128,0.0072201150469481945,128,-2.9499352435414705,128,0.0033580546732991934,128,-3.7276326614598263,128,0.1399000659584999,128,-0.043890964944688415,128,0.15618517249822617,128,0.020810577811198536,128,0.7271497338628111,128,0.4818720370531082,128,0.026263028383255005,128,0.4099918305873871,128,0.4583338797092438,128,0.4714287221431732,128,0.0007897317409515381,128,0.08794890344142914,128,9.0,128
noisy,500,17,0,0.16008077561855316,128,0.009028072003275156,128,-2.8049454820629425,128,0.0027311310404911637,128,-3.9938486603128664,128,0.14343148469924927,128,-0.09376351393291714,128,0.13298867642879486,128,-0.24992756761564644,128,1.0589891895894215,128,0.7247853875160217,128,0.02070462703704834,128,0.5964876115322113,128,0.6383814215660095,128,0.6488830745220184,128,0.07233008742332458,128,0.11989951133728027,128,3.0,128
noisy,500,17,1,0.11437343060970306,128,0.03023352473974228,128,-1.2941284712894736,128,0.01587738376110792,128,-1.979045905614842,128,0.09589807316660881,128,-0.14979820007705807,128,0.031507013365626335,128,-1.2797298665006092,128,0.6322755768510091,128,0.7592002153396606,128,0.024834394454956055,128,0.7039230167865753,128,0.728576123714447,128,0.7339533865451813,128,0.020955801010131836,128,0.0541054904460907,128,5.0,128
noisy,500,17,2,0.2279946133494377,128,0.013705350458621979,128,-2.7532400773000916,128,0.008493649307638407,128,-3.314575133660405,128,0.15084408223628998,128,-0.39305348697003784,128,0.21841692924499512,128,-0.08628296661794252,128,0.5253052475232779,128,0.5793041884899139,128,0.02454313635826111,128,0.5522777736186981,128,0.6113703548908234,128,0.6216103732585907,128,-0.029278814792633057,128,0.02051331102848053,128,5.0,128
noisy,500,17,3,0.0692787729203701,128,0.00959338853135705,128,-1.9582835052929384,128,0.00538588990457356,128,-2.5559993751051806,128,0.05444546788930893,128,-0.24913905521970098,128,0.018122730776667595,128,-1.2342874737534988,128,0.5525114673594085,128,0.5788286030292511,128,0.017035365104675293,128,0.5527816116809845,128,0.5959678888320923,128,0.5977573394775391,128,-0.01537594199180603,128,0.021010637283325195,128,6.0,128
noisy,500,17,4,0.12860403954982758,128,0.026003025472164154,128,-1.6399830008927088,128,0.010645105969160795,128,-2.5047005207591226,128,0.11188562959432602,128,-0.08026107735925983,128,0.03136128559708595,128,-1.447801265740539,128,0.8675069901887345,128,0.7315617799758911,128,0.014040082693099976,128,0.6756827533245087,128,0.7030839920043945,128,0.7097261250019073,128,0.021714121103286743,128,0.05441486835479736,128,5.0,128
noisy,500,17,5,0.09271911904215813,128,0.020794249139726162,128,-1.4583127184205587,128,0.007888716645538807,128,-2.395499820741047,128,0.07423996552824974,128,-0.18815481039280735,128,0.02264977339655161,128,-1.3764042540897594,128,0.8686975570262319,128,0.6848584115505219,128,0.018416404724121094,128,0.6648746728897095,128,0.6941609382629395,128,0.7014685273170471,128,-0.024563610553741455,128,0.009749263525009155,128,12.0,128
noisy,500,17,6,0.15386082977056503,128,0.005789612187072635,128,-3.256350467417789,128,0.0029829692794010043,128,-3.9735186276190273,128,0.13905876874923706,128,-0.11608512692832684,128,0.09976345300674438,128,-0.4693764003478187,128,0.580483360144745,128,0.6109893023967743,128,0.030339553952217102,128,0.49291208386421204,128,0.5484420657157898,128,0.5574483573436737,128,0.050857335329055786,128,0.13495773077011108,128,4.0,128
noisy,500,17,7,0.09898259118199348,128,0.014648373704403639,128,-1.8864008946140984,128,0.006408862536773086,128,-2.609260578353263,128,0.08374892920255661,128,-0.19157126187316478,128,0.019993236288428307,128,-1.542193571443923,128,0.5888188578250797,128,0.6265560388565063,128,0.022884681820869446,128,0.5773174464702606,128,0.6279894113540649,128,0.6414476931095123,128,-0.01428532600402832,128,0.03182554244995117,128,3.5,128
noisy,500,17,8,0.05715394392609596,128,0.00801902823150158,128,-1.9264035454139485,128,0.003924708580598235,128,-2.643100098214983,128,0.045354677364230156,128,-0.23982762002916086,128,0.01613093540072441,128,-1.2432583070116972,128,0.5981760469414353,128,0.6813981533050537,128,0.02352064847946167,128,0.6571361720561981,128,0.7155752182006836,128,0.7220779657363892,128,-0.04058447480201721,128,0.011351734399795532,128,1.0,128
noisy,500,17,9,0.05617628991603851,128,0.01788497343659401,128,-1.088946885927788,128,0.009476648177951574,128,-1.773555932899162,128,0.052006619051098824,128,-0.08128573810545026,128,0.08071425557136536,128,0.37605871547518904,128,0.6731443041378472,128,0.6394830048084259,128,0.022711724042892456,128,0.4803597182035446,128,0.5322647094726562,128,0.5563273727893829,128,0.08604994416236877,128,0.15632471442222595,128,4.0,128
noisy,500,17,10,0.07097644731402397,128,0.007632161024957895,128,-2.1473768375316595,128,0.0037631840677931905,128,-2.9540740329311443,128,0.06259996816515923,128,-0.16863740656918116,128,0.02656356245279312,128,-1.0031972203679622,128,0.6721299279689006,128,0.7403564453125,128,0.019855409860610962,128,0.6850960552692413,128,0.7162303626537323,128,0.7282530665397644,128,0.0038490891456604004,128,0.041971564292907715,128,2.0,128
noisy,500,17,11,0.09954719245433807,128,0.008166936226189137,128,-2.467556346527261,128,0.004644123138859868,128,-3.0275202360993108,128,0.08757868781685829,128,-0.1333962919707765,128,0.06051608547568321,128,-0.4106473162526162,128,0.5719106610580054,128,0.7020649015903473,128,0.016683429479599,128,0.6219328939914703,128,0.6523894369602203,128,0.668586015701294,128,0.030172675848007202,128,0.06848058104515076,128,7.0,128
noisy,500,18,0,0.26896680891513824,128,0.021582309156656265,128,-2.537176396964184,128,0.010576896369457245,128,-3.23650731033056,128,0.20623037219047546,128,-0.06195108896812857,128,0.5938302576541901,128,0.8259643291656833,128,0.6765051874055952,128,0.3644167184829712,128,0.026689454913139343,128,0.26428748667240143,128,0.31420285999774933,128,0.3305017501115799,128,0.0280856192111969,128,0.08255864679813385,128,7.0,128
noisy,500,18,1,0.17205963283777237,128,0.009735772386193275,128,-2.941765546984855,128,0.004041608888655901,128,-3.7555759242675935,128,0.11906703189015388,128,-0.3181557506614594,128,0.09109489619731903,128,-0.6349137861928242,128,0.7748912976393537,128,0.6785561740398407,128,0.024226993322372437,128,0.456498458981514,128,0.5261245369911194,128,0.5424128770828247,128,0.12335681915283203,128,0.19665096700191498,128,2.0,128
noisy,500,18,2,0.16549713164567947,128,0.012723943218588829,128,-2.6616589863874713,128,0.006720173638314009,128,-3.351565571824878,128,0.11915971711277962,128,-0.31895959725462597,128,0.08470501378178596,128,-0.7875545948426899,128,0.5734546002435602,128,0.6372783482074738,128,0.023418307304382324,128,0.443679079413414,128,0.5025580525398254,128,0.5208631455898285,128,0.10289530456066132,128,0.17224209010601044,128,3.0,128
noisy,500,18,3,0.21259021759033203,128,0.014820873737335205,128,-2.6720627238437755,128,0.0069686295464634895,128,-3.409801480008631,128,0.15865205228328705,128,-0.3069063273484484,128,0.15179616957902908,128,-0.3999284101048227,128,0.6477626954706937,128,0.5809823274612427,128,0.026586055755615234,128,0.39825989305973053,128,0.462515264749527,128,0.4821497052907944,128,0.08984489738941193,128,0.17161205410957336,128,3.5,128
noisy,500,18,4,0.06451322138309479,128,0.009673828724771738,128,-1.9035912756844808,128,0.003322239383123815,128,-2.9776623311629566,128,0.05615696869790554,128,-0.15202041979967806,128,0.05084714852273464,128,-0.22320953920007514,128,0.9864605065892622,128,0.5954113006591797,128,0.025062650442123413,128,0.40093064308166504,128,0.4585762321949005,128,0.4768204092979431,128,0.10563337802886963,128,0.17774362862110138,128,3.0,128
