cohort,base_seed,candidate,control,window,effective_seed,source_index,motion_group,delta_imaging_quality,delta_dynamic_degree,delta_official_quality_score,delta_subject_consistency
v219,21600,ours_correct,pooled_correct,full,21645,45,dd_up,0.0012075386047363246,0.06666666666666665,-0.5952066363047379,-0.00872021289190672
v219,21600,ours_correct,pooled_correct,full,21649,49,dd_tied,0.005736369609832814,0.0,0.1328683889668696,-0.0002080707726490605
v219,21600,ours_correct,pooled_correct,full,21650,50,dd_tied,-0.00031908925374357633,0.0,-0.06566727565785868,0.00015519337271507894
v219,21600,ours_correct,pooled_correct,full,21652,52,dd_tied,-0.0006851496696472781,0.0,-0.04943801733361397,-2.8342185444008017e-05
v219,21600,ours_correct,pooled_correct,full,21653,53,dd_tied,-0.00012378533681223214,0.0,-0.0051317133425072825,0.00010899483601189974
v219,21600,ours_correct,pooled_correct,full,21657,57,dd_tied,-0.0006459965705871706,0.0,0.018363438483802952,0.00013300593175169517
v219,21600,ours_correct,pooled_correct,full,21658,58,dd_tied,0.0008607027530669331,0.0,-0.10942828467213417,-0.0006701575445902108
v219,21600,ours_correct,pooled_correct,full,21660,60,dd_up,0.001686637083689435,0.06666666666666665,0.5034035724976889,0.00011017305585225845
v219,21600,ours_correct,pooled_correct,full,21661,61,dd_tied,-0.028505472819010502,0.0,-1.1267991570758653,-0.001090107948927721
v219,21600,ours_correct,pooled_correct,full,21665,65,dd_tied,-0.0002327656745909623,0.0,-0.0292115172083669,-5.5219584696675206e-05
v219,21600,ours_correct,pooled_correct,full,21666,66,dd_tied,-0.0023509058157602514,0.0,-0.01868995823484454,-0.0008599090915349938
v219,21600,ours_correct,pooled_correct,full,21668,68,dd_tied,0.00034520594278975025,0.0,0.01702603111738199,0.00012150543911815248
v219,21600,ours_correct,pooled_correct,full,21669,69,dd_tied,0.0005718586444855012,0.0,0.025331890609436414,-0.0001942469476757802
v219,21600,ours_correct,pooled_correct,full,21673,73,dd_tied,-0.00036285233497623803,0.0,-0.12732982485471211,-0.0019628111132024006
v219,21600,ours_correct,pooled_correct,full,21674,74,dd_up,0.009677331765492792,0.2666666666666667,1.2498111988181506,-0.0052707830429944424
v219,21600,ours_correct,pooled_correct,full,21676,76,dd_down,0.02440973949432379,-0.3333333333333333,-1.346462307257056,0.00796265752342229
v219,21600,ours_correct,pooled_correct,full,21677,77,dd_tied,0.008157830397288013,0.0,0.0846323877786972,0.001577021054953276
v219,21600,ours_correct,pooled_correct,full,21681,81,dd_up,-0.019371268431345623,0.19999999999999996,1.1549887690291882,-0.0018792417623902935
v219,21600,ours_correct,pooled_correct,full,21682,82,dd_tied,-0.0017411117752393346,0.0,-0.16981958440866407,-0.001550517795003814
v219,21600,ours_correct,pooled_correct,full,21684,84,dd_down,0.0014041118224461524,-0.13333333333333336,-0.7291888873312615,0.005616044446765445
v219,21600,ours_correct,pooled_correct,full,21685,85,dd_up,0.02284778332710269,0.06666666666666665,-1.110322181015988,-0.021249407457445968
v219,21600,ours_correct,pooled_correct,full,21689,89,dd_tied,-0.0002666985193887639,0.0,0.33278349274650054,0.009046137785441943
v219,21600,ours_correct,pooled_correct,full,21690,90,dd_tied,0.0005880549748737973,0.0,-0.02823453802879783,0.0002929001728413372
v219,21600,ours_correct,pooled_correct,full,21692,92,dd_tied,1.7690658569269324e-05,0.0,-0.017351388161813475,-0.0001883933841354546
v219,21600,ours_correct,pooled_correct,full,21693,93,dd_tied,0.0002767900625865183,0.0,0.1225184844602154,0.000607636220041452
v219,21600,ours_correct,pooled_correct,full,21697,97,dd_tied,-0.008431274573008185,0.0,-0.47920626762477525,-0.0026671518053679177
v219,21600,ours_correct,pooled_correct,full,21698,98,dd_tied,0.004567511876424124,0.0,0.06497016138565925,0.0023301514591443917
v219,21600,ours_correct,pooled_correct,full,21700,100,dd_tied,0.007744504133860297,0.0,-0.21989293804338672,-0.002549045631039526
v219,21600,ours_correct,pooled_correct,full,21701,101,dd_up,0.007027933975060796,0.06666666666666665,0.6492253463728161,0.004298759896077975
v219,21600,ours_correct,pooled_correct,full,21705,105,dd_up,-0.00089837288856498,0.1333333333333333,0.9334357386845653,-0.003735726215646662
v219,21600,ours_correct,pooled_correct,full,21706,106,dd_tied,0.011878761370976654,0.0,0.20114072312907183,0.00034502414033343864
v219,21600,ours_correct,pooled_correct,full,21708,108,dd_tied,-0.003002920309702617,0.0,-0.11117405639625133,-0.0008873174705585907
v219,21600,ours_correct,pooled_correct,full,21709,109,dd_tied,-0.0012426656087238808,0.0,0.04534709786078395,0.0003586637946436655
v219,21600,ours_correct,pooled_correct,full,21713,113,dd_up,0.048399126609166454,0.1333333333333333,1.3404027826510827,-0.0010725842554183407
v219,21600,ours_correct,pooled_correct,full,21714,114,dd_tied,0.019559415976206473,0.0,0.2997086944388627,-0.0008961288899628217
v219,21600,ours_correct,pooled_correct,full,21716,116,dd_tied,0.0057184520562491015,0.0,0.0009836677136689786,0.0007868210148707089
v219,21600,ours_correct,pooled_correct,full,21717,117,dd_up,-0.005976826826731285,0.06666666666666665,0.371888544473876,0.0008574610576677077
v219,21600,ours_correct,pooled_correct,full,21721,121,dd_down,0.02243648099899287,-0.1333333333333333,-0.8160136135169438,0.0003557484251596188
v219,21600,ours_correct,pooled_correct,full,21722,122,dd_tied,-0.00407913382848113,0.0,-0.12253615122199335,0.001171148210171724
v219,21600,ours_correct,pooled_correct,full,21724,124,dd_down,0.000858704408009836,-0.06666666666666665,-0.42982828944114715,-0.0004363388822998804
v219,21600,ours_correct,pooled_correct,full,21725,125,dd_tied,-0.0033861325581867607,0.0,-0.07346807516292131,-0.00020627351019564255
v219,21600,ours_correct,pooled_correct,early_half,21601,1,dd_tied,0.0004294477190289747,0.0,0.06205052816065404,0.0004909036084369545
v219,21600,ours_correct,pooled_correct,early_half,21602,2,dd_tied,-0.0001042577198573369,0.0,-0.10352651678975633,0.00030627186451714916
v219,21600,ours_correct,pooled_correct,early_half,21604,4,dd_tied,-0.0006133937835692826,0.0,0.09306509506458838,0.00012844454042393316
v219,21600,ours_correct,pooled_correct,early_half,21605,5,dd_tied,-0.0002610581261770495,0.0,-0.02467418161647572,-0.0004883367117340942
v219,21600,ours_correct,pooled_correct,early_half,21609,9,dd_tied,0.0007252398559025597,0.0,-0.12058381161665466,0.0002909808160760363
v219,21600,ours_correct,pooled_correct,early_half,21610,10,dd_tied,0.0019171501908983313,0.0,-0.12500851724853135,-0.0005028250150931335
v219,21600,ours_correct,pooled_correct,early_half,21612,12,dd_tied,0.0008004951477050826,0.0,-0.015916040395296704,0.00020842173014745669
v219,21600,ours_correct,pooled_correct,early_half,21613,13,dd_down,0.0010180316652570465,-0.1428571428571429,-0.7393506162088386,0.004618668727429331
v219,21600,ours_correct,pooled_correct,early_half,21617,17,dd_tied,0.00020934190068933045,0.0,0.08480830507453163,0.0005761285630935253
v219,21600,ours_correct,pooled_correct,early_half,21618,18,dd_tied,-0.0014018453870501268,0.0,-0.051747553940870716,-0.00017170905709340545
v219,21600,ours_correct,pooled_correct,early_half,21620,20,dd_up,-0.0014743382590156617,0.1428571428571429,1.005391117500011,0.0003839054236849382
v219,21600,ours_correct,pooled_correct,early_half,21621,21,dd_tied,0.0003014802932739258,0.0,0.1215412337734989,0.0001875578315406745
v219,21600,ours_correct,pooled_correct,early_half,21625,25,dd_down,0.0013349982670375349,-0.1428571428571428,-1.0026410584381296,0.0007842816866886482
v219,21600,ours_correct,pooled_correct,early_half,21626,26,dd_tied,-5.805492401123047e-05,0.0,-0.0960655923894933,0.0013009148101109647
v219,21600,ours_correct,pooled_correct,early_half,21628,28,dd_tied,-0.0008130489076886294,0.0,-0.2808017764055535,-5.5466992739838794e-05
v219,21600,ours_correct,pooled_correct,early_half,21629,29,dd_down,0.0019479111262730164,-0.14285714285714285,-1.0759066248102727,-0.0003171927291046872
v219,21600,ours_correct,pooled_correct,early_half,21633,33,dd_tied,-0.0008672119889939767,0.0,0.061876539155264254,-0.0020942654433965258
v219,21600,ours_correct,pooled_correct,early_half,21634,34,dd_tied,0.002242052725383248,0.0,0.04263946025977816,-0.0011059137062531255
v219,21600,ours_correct,pooled_correct,early_half,21636,36,dd_tied,0.0006702933992658311,0.0,0.11099321205416857,-0.00022312971796956127
v219,21600,ours_correct,pooled_correct,early_half,21637,37,dd_tied,0.00033900465284075754,0.0,0.08745569307117762,7.023093296432137e-05
v219,21600,ours_correct,pooled_correct,early_half,21641,41,dd_tied,-6.634882518230523e-05,0.0,0.019215365275769614,3.041910182310925e-05
v219,21600,ours_correct,pooled_correct,early_half,21642,42,dd_tied,0.0011075098173959352,0.0,-0.045714098497384725,1.9132653812592437e-05
v219,21600,ours_correct,pooled_correct,early_half,21644,44,dd_tied,-0.0015596195629663523,0.0,0.010389997479407498,0.0004623150803044762
v219,21600,ours_correct,pooled_correct,early_half,21645,45,dd_tied,0.002891952650887486,0.0,-0.25364189412039195,-0.0060871229202912325
v219,21600,ours_correct,pooled_correct,early_half,21649,49,dd_tied,-0.00042551687785552517,0.0,-0.04244729867568253,0.0002401053776652784
v219,21600,ours_correct,pooled_correct,early_half,21650,50,dd_tied,0.0005528644153049989,0.0,-0.0032704450837712784,0.0003400845682396403
v219,21600,ours_correct,pooled_correct,early_half,21652,52,dd_tied,-0.0002556412560600352,0.0,-0.019495842290822907,4.025181028488589e-05
v219,21600,ours_correct,pooled_correct,early_half,21653,53,dd_tied,-0.00010531527655455175,0.0,-0.01245088411121742,8.30063868626496e-05
v219,21600,ours_correct,pooled_correct,early_half,21657,57,dd_tied,0.0004688872609819317,0.0,0.012161981007963618,0.0001429993005140906
v219,21600,ours_correct,pooled_correct,early_half,21658,58,dd_tied,-0.00014063767024452556,0.0,-0.1114317334028243,-0.000257947386284485
v219,21600,ours_correct,pooled_correct,early_half,21660,60,dd_tied,0.0005442655086517201,0.0,-0.008624308931246105,-0.00025026269514139
v219,21600,ours_correct,pooled_correct,early_half,21661,61,dd_tied,0.004344819273267464,0.0,0.2704634367333938,0.001710408425538823
v219,21600,ours_correct,pooled_correct,early_half,21665,65,dd_tied,-0.0002248467717852476,0.0,-0.0163342018159085,-1.681512180606859e-05
v219,21600,ours_correct,pooled_correct,early_half,21666,66,dd_tied,-0.0017307119710106011,0.0,0.03102703084772429,-0.00031914041251546177
v219,21600,ours_correct,pooled_correct,early_half,21668,68,dd_tied,0.0002648356982640765,0.0,-0.01072506991998523,0.00015151413915492906
v219,21600,ours_correct,pooled_correct,early_half,21669,69,dd_tied,-0.0016314930575234143,0.0,-0.026145261963847588,-3.565071200617442e-05
v219,21600,ours_correct,pooled_correct,early_half,21673,73,dd_tied,-0.001132583107267049,0.0,-0.15911186684964207,-0.0017649940965287492
v219,21600,ours_correct,pooled_correct,early_half,21674,74,dd_tied,-0.009571710484368445,0.0,-0.1685309597018545,-0.0007348801322928367
v219,21600,ours_correct,pooled_correct,early_half,21676,76,dd_down,0.006122926814215557,-0.14285714285714285,-0.8436133194022801,0.0004949805793412754
v219,21600,ours_correct,pooled_correct,early_half,21677,77,dd_tied,0.0002615267889841677,0.0,-0.042684459063664804,0.00019645396941159188
v219,21600,ours_correct,pooled_correct,early_half,21681,81,dd_tied,-0.0008170621735709149,0.0,0.08383105365059862,-0.0028130741366099166
v219,21600,ours_correct,pooled_correct,early_half,21682,82,dd_tied,0.002245159276894171,0.0,-0.13473788737726977,0.0018997672424750922
v219,21600,ours_correct,pooled_correct,early_half,21684,84,dd_down,0.005322025588580526,-0.1428571428571429,-0.8340910774631709,0.0024892995825914754
v219,21600,ours_correct,pooled_correct,early_half,21685,85,dd_tied,0.0018021949699946749,0.0,-0.31915744025273796,0.0043075487346633246
v219,21600,ours_correct,pooled_correct,early_half,21689,89,dd_tied,-0.0007287059511457139,0.0,-0.09272176203219828,-9.662648202557467e-05
v219,21600,ours_correct,pooled_correct,early_half,21690,90,dd_tied,0.0009846670286994819,0.0,0.09977773641280407,-6.3335472090253475e-06
v219,21600,ours_correct,pooled_correct,early_half,21692,92,dd_tied,0.00033772468566894975,0.0,-0.05053537255149365,-7.316112065991476e-05
v219,21600,ours_correct,pooled_correct,early_half,21693,93,dd_tied,-0.0008185395172661813,0.0,0.07596342861556593,0.00010713228227166027
v219,21600,ours_correct,pooled_correct,early_half,21697,97,dd_tied,-0.0018983602523804377,0.0,-0.1000262582752498,-0.0012262456881455552
v219,21600,ours_correct,pooled_correct,early_half,21698,98,dd_tied,0.0015103173255920366,0.0,-0.06120070807611455,0.0006079864645835986
v219,21600,ours_correct,pooled_correct,early_half,21700,100,dd_tied,-0.0009680945532661855,0.0,0.11337165794095938,-0.0008976306951833379
v219,21600,ours_correct,pooled_correct,early_half,21701,101,dd_tied,0.0011085515788623046,0.0,0.05201851139733549,0.0034573823304150375
v219,21600,ours_correct,pooled_correct,early_half,21705,105,dd_down,-0.004108838013240357,-0.1428571428571428,-1.1895883599229222,0.0027052894029073737
v219,21600,ours_correct,pooled_correct,early_half,21706,106,dd_tied,0.0023213202612740735,0.0,-0.026220875267881638,0.0001647282706480624
v219,21600,ours_correct,pooled_correct,early_half,21708,108,dd_tied,0.00026922804968687597,0.0,0.009902403823303985,-3.743806454403753e-05
v219,21600,ours_correct,pooled_correct,early_half,21709,109,dd_tied,0.00010592324393132735,0.0,0.0013052462726221847,3.8340568737638137e-05
v219,21600,ours_correct,pooled_correct,early_half,21713,113,dd_up,0.0019466778210230906,0.1428571428571428,1.0290508989801168,-2.92341054595191e-05
v219,21600,ours_correct,pooled_correct,early_half,21714,114,dd_up,0.013179375955036599,0.1428571428571429,1.3455460622404587,-0.0012814036040020849
v219,21600,ours_correct,pooled_correct,early_half,21716,116,dd_tied,-0.0005344401087080675,0.0,-0.04204464046355838,-2.1157735869747896e-05
v219,21600,ours_correct,pooled_correct,early_half,21717,117,dd_tied,-0.002272052424294513,0.0,-0.10282553429887287,0.0009196003464716496
v219,21600,ours_correct,pooled_correct,early_half,21721,121,dd_tied,0.0038647859437124232,0.0,0.028561234137740144,-3.4093574899363155e-05
v219,21600,ours_correct,pooled_correct,early_half,21722,122,dd_tied,-0.021280604260308422,0.0,-0.3957146014870858,-0.0037124558092966886
v219,21600,ours_correct,pooled_correct,early_half,21724,124,dd_tied,-0.005666302953447722,0.0,-0.022206844308186646,-0.0008265902316771934
v219,21600,ours_correct,pooled_correct,early_half,21725,125,dd_tied,9.481566292768306e-06,0.0,-0.0229977923027036,-0.00027300569853605516
v219,21600,ours_correct,pooled_correct,late_half,21601,1,dd_tied,0.0016639733314514071,0.0,0.3416087782196797,0.0012664976066136813
v219,21600,ours_correct,pooled_correct,late_half,21602,2,dd_up,0.007543824315071168,0.125,1.057038719620806,0.000332197739090101
v219,21600,ours_correct,pooled_correct,late_half,21604,4,dd_tied,0.0018558114767075473,0.0,-0.12439349230602659,0.0002562042467388892
v219,21600,ours_correct,pooled_correct,late_half,21605,5,dd_tied,-0.0029655167460441723,0.0,0.07694082570120031,0.0013315783620738708
v219,21600,ours_correct,pooled_correct,late_half,21609,9,dd_tied,0.0017390584945679022,0.0,0.0299839750394284,4.1158453848666454e-05
v219,21600,ours_correct,pooled_correct,late_half,21610,10,dd_tied,-0.013310509622097011,0.0,-0.23062775543938585,-0.0008364904603341827
v219,21600,ours_correct,pooled_correct,late_half,21612,12,dd_tied,-0.03405090957880019,0.0,-0.5363856588755738,-0.0005308165763204808
v219,21600,ours_correct,pooled_correct,late_half,21613,13,dd_up,-0.023461484014988043,0.375,2.3391937691675793,-0.002940664397931725
v219,21600,ours_correct,pooled_correct,late_half,21617,17,dd_tied,-0.0127215382456779,0.0,-0.4467097742075623,0.0007514530248641238
v219,21600,ours_correct,pooled_correct,late_half,21618,18,dd_tied,-0.007589849233627266,0.0,-0.012832571077538546,-0.0011686748089693166
v219,21600,ours_correct,pooled_correct,late_half,21620,20,dd_tied,-0.007320165336132001,0.0,-0.4261093692655322,0.00179492990474317
v219,21600,ours_correct,pooled_correct,late_half,21621,21,dd_up,-0.0017086133360861844,0.125,0.7239507135737426,-0.0018974092779240337
v219,21600,ours_correct,pooled_correct,late_half,21625,25,dd_tied,-0.01685862690210349,0.0,-0.5976169549288954,-0.0011882160331533331
v219,21600,ours_correct,pooled_correct,late_half,21626,26,dd_down,-0.005733903348445923,-0.25,-1.7911475546660256,-6.338223886304117e-05
v219,21600,ours_correct,pooled_correct,late_half,21628,28,dd_tied,0.017645930349826866,0.0,-0.028396044343807603,0.0003084028658996152
v219,21600,ours_correct,pooled_correct,late_half,21629,29,dd_down,-0.0011741974949837086,-1.0,-7.716714948623832,-6.188761508707508e-05
v219,21600,ours_correct,pooled_correct,late_half,21633,33,dd_tied,-0.03939039349555973,0.0,-0.6850153825786975,-0.00672172910442792
v219,21600,ours_correct,pooled_correct,late_half,21634,34,dd_up,-0.001701894104480739,0.25,1.0047408482307958,-0.008556562680279822
v219,21600,ours_correct,pooled_correct,late_half,21636,36,dd_tied,0.0048741349577903215,0.0,0.16573013673657044,-0.0005440781465854139
v219,21600,ours_correct,pooled_correct,late_half,21637,37,dd_tied,0.0015304818749427573,0.0,0.10225268013064692,0.00038249257687394955
v219,21600,ours_correct,pooled_correct,late_half,21641,41,dd_tied,0.0046915075182915045,0.0,0.08324047695840875,0.0002496016466186912
v219,21600,ours_correct,pooled_correct,late_half,21642,42,dd_tied,-0.009287556111812645,0.0,-0.18952910829422365,-0.00021987126796496614
v219,21600,ours_correct,pooled_correct,late_half,21644,44,dd_tied,0.05667012900114066,0.0,1.2991337869304829,0.004329176101012688
v219,21600,ours_correct,pooled_correct,late_half,21645,45,dd_up,-0.0002663236856460527,0.125,-0.8940757857160975,-0.011024166617070508
v219,21600,ours_correct,pooled_correct,late_half,21649,49,dd_tied,0.011128020286560014,0.0,0.28626961565412046,-0.0006002249041744401
v219,21600,ours_correct,pooled_correct,late_half,21650,50,dd_tied,-0.0010820487141608437,0.0,-0.12026450241016562,-6.586423368482031e-06
v219,21600,ours_correct,pooled_correct,late_half,21652,52,dd_tied,-0.0010609695315361156,0.0,-0.07563742049603661,-8.836193170624895e-05
v219,21600,ours_correct,pooled_correct,late_half,21653,53,dd_tied,-0.000139946639537869,0.0,0.0012725610800856657,0.00013173472901772953
v219,21600,ours_correct,pooled_correct,late_half,21657,57,dd_tied,-0.0016215199232102462,0.0,0.023789713775158816,0.00012426173408430774
v219,21600,ours_correct,pooled_correct,late_half,21658,58,dd_tied,0.0017368756234645844,0.0,-0.10767526703277497,-0.0010308414331074989
v219,21600,ours_correct,pooled_correct,late_half,21660,60,dd_up,0.002686212211847394,0.125,0.9514279687480212,0.0004255543379714233
v219,21600,ours_correct,pooled_correct,late_half,21661,61,dd_tied,-0.05724947839975347,0.0,-2.3494039266589652,-0.003540559776585739
v219,21600,ours_correct,pooled_correct,late_half,21665,65,dd_tied,-0.0002396947145462125,0.0,-0.04047916817680175,-8.88234897258311e-05
v219,21600,ours_correct,pooled_correct,late_half,21666,66,dd_tied,-0.0028935754299164174,0.0,-0.06219232368215444,-0.001333081685677362
v219,21600,ours_correct,pooled_correct,late_half,21668,68,dd_tied,0.00041552990674975643,0.0,0.04130824452509785,9.524782658587583e-05
v219,21600,ours_correct,pooled_correct,late_half,21669,69,dd_tied,0.002499791383743233,0.0,0.07037439911110255,-0.0003330186538862412
v219,21600,ours_correct,pooled_correct,late_half,21673,73,dd_tied,0.0003106620907783464,0.0,-0.09952053810917505,-0.002135901002791374
v219,21600,ours_correct,pooled_correct,late_half,21674,74,dd_up,0.026520243734121318,0.5,2.4908605875231444,-0.009239698089857917
v219,21600,ours_correct,pooled_correct,late_half,21676,76,dd_down,0.040410700589418425,-0.5,-1.7864551716299815,0.014496874849492691
v219,21600,ours_correct,pooled_correct,late_half,21677,77,dd_tied,0.015067096054553919,0.0,0.19603462876580124,0.002785017254801958
v219,21600,ours_correct,pooled_correct,late_half,21681,81,dd_up,-0.035606198906898534,0.375,2.092251769985509,-0.0010621384349481788
v219,21600,ours_correct,pooled_correct,late_half,21682,82,dd_tied,-0.005229098945856103,0.0,-0.20051606931116694,-0.004569517202797746
v219,21600,ours_correct,pooled_correct,late_half,21684,84,dd_down,-0.002024062722921327,-0.125,-0.6373994709658177,0.00835194620291746
v219,21600,ours_correct,pooled_correct,late_half,21685,85,dd_up,0.04126267313957216,0.125,-1.8025913291838265,-0.043611744125541696
v219,21600,ours_correct,pooled_correct,late_half,21689,89,dd_tied,0.00013755798339842862,0.0,0.70510059067783,0.01704605651947544
v219,21600,ours_correct,pooled_correct,late_half,21690,90,dd_tied,0.00024101942777643437,0.0,-0.1402452781651533,0.0005547296778846134
v219,21600,ours_correct,pooled_correct,late_half,21692,92,dd_tied,-0.00026233911514284003,0.0,0.011684598179101613,-0.0002892216146768156
v219,21600,ours_correct,pooled_correct,late_half,21693,93,dd_tied,0.0012352034449577554,0.0,0.16325415832427836,0.0010455771655897284
v219,21600,ours_correct,pooled_correct,late_half,21697,97,dd_tied,-0.014147574603557644,0.0,-0.8109887758056544,-0.003927944657937554
v219,21600,ours_correct,pooled_correct,late_half,21698,98,dd_tied,0.007242557108402159,0.0,0.17536967216474864,0.003837045829384822
v219,21600,ours_correct,pooled_correct,late_half,21700,100,dd_tied,0.015368027985095956,0.0,-0.5114994595296878,-0.0039940336999136905
v219,21600,ours_correct,pooled_correct,late_half,21701,101,dd_up,0.012207393571734448,0.125,1.1717813269763298,0.005034965266033087
v219,21600,ours_correct,pooled_correct,late_half,21705,105,dd_up,0.0019107840955256972,0.375,2.791081824966099,-0.009371614881881651
v219,21600,ours_correct,pooled_correct,late_half,21706,106,dd_tied,0.02024152234196669,0.0,0.400082121726399,0.000502783026308018
v219,21600,ours_correct,pooled_correct,late_half,21708,108,dd_tied,-0.005866050124168409,0.0,-0.2171159590884173,-0.0016309619508220186
v219,21600,ours_correct,pooled_correct,late_half,21709,109,dd_tied,-0.0024226808547973544,0.0,0.08388371800045036,0.0006389466173116753
v219,21600,ours_correct,pooled_correct,late_half,21713,113,dd_up,0.08904501929879194,0.125,1.6128356808632702,-0.0019855156366324067
v219,21600,ours_correct,pooled_correct,late_half,21714,114,dd_down,0.025141950994730045,-0.125,-0.615399002387548,-0.0005590135151787301
v219,21600,ours_correct,pooled_correct,late_half,21716,116,dd_tied,0.011189732700586319,0.0,0.03863343736871627,0.00149380242176822
v219,21600,ours_correct,pooled_correct,late_half,21717,117,dd_up,-0.009218504428863517,0.125,0.7872633634000152,0.0008030891799639672
v219,21600,ours_correct,pooled_correct,late_half,21721,121,dd_down,0.038686714172363246,-0.25,-1.5550166052147603,0.0006968601752109782
v219,21600,ours_correct,pooled_correct,late_half,21722,122,dd_tied,0.010972152799367918,0.0,0.11649499275995367,0.005444301727206224
v219,21600,ours_correct,pooled_correct,late_half,21724,124,dd_down,0.0065680858492851435,-0.125,-0.7864970539325356,-9.486895159471764e-05
v219,21600,ours_correct,pooled_correct,late_half,21725,125,dd_tied,-0.006357294917106682,0.0,-0.11762957266557805,-0.00014788284539768437
v219,21600,ours_random,sf_fifo21,full,21601,1,dd_tied,-0.002187941869099874,0.0,0.1812400489687036,0.0028888724610890426
v219,21600,ours_random,sf_fifo21,full,21602,2,dd_tied,0.011359819889068645,0.0,0.10567293078949547,0.0006781387372600811
v219,21600,ours_random,sf_fifo21,full,21604,4,dd_tied,-0.0017740495999655215,0.0,-0.08484824161926952,9.99366616025732e-05
v219,21600,ours_random,sf_fifo21,full,21605,5,dd_tied,-0.00010509888331089456,0.0,-0.04365911045748305,-0.001168787588296416
v219,21600,ours_random,sf_fifo21,full,21609,9,dd_tied,0.00788316512107845,0.0,0.15918894264518713,-7.911176379615803e-05
v219,21600,ours_random,sf_fifo21,full,21610,10,dd_tied,0.0066791738669077505,0.0,-0.10137024827528762,8.977709192348193e-05
v219,21600,ours_random,sf_fifo21,full,21612,12,dd_tied,-0.0010504088401795952,0.0,0.0640950582342299,0.0018151070468835906
v219,21600,ours_random,sf_fifo21,full,21613,13,dd_down,-0.007424093882242966,-0.06666666666666676,-0.031778118727061155,0.003338969682415649
v219,21600,ours_random,sf_fifo21,full,21617,17,dd_tied,-0.001212721745173173,0.0,0.007608250569063557,-0.0006686988021877838
v219,21600,ours_random,sf_fifo21,full,21618,18,dd_down,-0.010077669541041057,-0.06666666666666665,-0.25515080536541745,0.002061258438663338
v219,21600,ours_random,sf_fifo21,full,21620,20,dd_tied,-0.0004329808553059644,0.0,-0.24819309804175305,-8.59973433738892e-05
v219,21600,ours_random,sf_fifo21,full,21621,21,dd_up,0.015407523632049558,0.06666666666666665,1.4179024149372452,-0.002413417614641755
v219,21600,ours_random,sf_fifo21,full,21625,25,dd_up,0.007222707589467414,0.13333333333333341,1.4795053466677786,0.0018313535725088537
v219,21600,ours_random,sf_fifo21,full,21626,26,dd_down,-0.0022945609092712704,-0.06666666666666665,-0.8723289576913373,0.0006472275527376059
v219,21600,ours_random,sf_fifo21,full,21628,28,dd_tied,0.018754021326700787,0.0,0.28255235937970724,2.6257218975311858e-05
v219,21600,ours_random,sf_fifo21,full,21629,29,dd_up,0.004183750232060746,0.4,3.2507869936949874,-0.0006218818481207311
v219,21600,ours_random,sf_fifo21,full,21633,33,dd_tied,0.039183734019597294,0.0,0.929023050578138,0.0012581615828636261
v219,21600,ours_random,sf_fifo21,full,21634,34,dd_tied,-0.00270155946413686,0.0,-0.39452185556471875,-0.006681265065134223
v219,21600,ours_random,sf_fifo21,full,21636,36,dd_tied,0.005480925083160226,0.0,0.18260528100005047,-0.00033971423795964295
v219,21600,ours_random,sf_fifo21,full,21637,37,dd_tied,-0.0012140197753907067,0.0,-0.01101268089591656,0.00019365706722251907
v219,21600,ours_random,sf_fifo21,full,21641,41,dd_tied,0.0005963110923767889,0.0,0.034822808254304505,7.596253369746009e-05
v219,21600,ours_random,sf_fifo21,full,21642,42,dd_down,0.0075042502085367335,-0.13333333333333333,-0.8671270960512771,-2.5104016327825995e-05
v219,21600,ours_random,sf_fifo21,full,21644,44,dd_down,-0.014674211184183661,-0.06666666666666665,-0.617528149475703,0.0023670787338814225
v219,21600,ours_random,sf_fifo21,full,21645,45,dd_down,0.0010360859235126751,-0.1333333333333333,-0.6604782549920714,-0.002160557277071873
v219,21600,ours_random,sf_fifo21,full,21649,49,dd_tied,0.014746617714563981,0.0,0.21516967112687269,-0.00027440888127039376
v219,21600,ours_random,sf_fifo21,full,21650,50,dd_tied,-0.002595789114634206,0.0,-0.1581205340258265,-0.0002524029769140901
v219,21600,ours_random,sf_fifo21,full,21652,52,dd_tied,0.0008788194656371706,0.0,0.007777200855031197,-3.361108673061164e-05
v219,21600,ours_random,sf_fifo21,full,21653,53,dd_tied,-0.0002552903493245884,0.0,-0.030367827545774162,3.091319746495458e-05
v219,21600,ours_random,sf_fifo21,full,21657,57,dd_tied,-0.014619852224985741,0.0,-0.2846364088291722,-0.00017371253134645936
v219,21600,ours_random,sf_fifo21,full,21658,58,dd_down,0.006823280254999897,-0.06666666666666668,-0.4015010145758424,-5.0384656524404825e-05
v219,21600,ours_random,sf_fifo21,full,21660,60,dd_tied,-0.0007077029546102009,0.0,0.03279237929442047,0.0007589703415995519
v219,21600,ours_random,sf_fifo21,full,21661,61,dd_tied,-0.015831940571467085,0.0,-0.2605428262492069,-0.0023361575826528203
v219,21600,ours_random,sf_fifo21,full,21665,65,dd_tied,0.00018933661778763877,0.0,0.05149287087481014,-6.0883321426952186e-05
v219,21600,ours_random,sf_fifo21,full,21666,66,dd_tied,-0.013670508543650262,0.0,-0.19726157394764243,0.0006394339576565322
v219,21600,ours_random,sf_fifo21,full,21668,68,dd_tied,-0.0019925100008646446,0.0,-0.011573530002820576,0.00011138238352648155
