prompt_split,switch_type,mode,current_frame,nominal_timestep,episode,stale_a_visible,boundary_offset,layer,head,prompt_history_excess,policy_prompt_score,stale_a_mass,persistent_content,persistent_positioned,persistent_output
all,scene_action,noisy,57,1000,B,1,0,19,0,-0.16377010941505432,0.5329300444173337,1.0,0.0012231916189193726,0.0023491978645324707,0.0261402428150177
all,scene_action,noisy,57,1000,B,1,0,19,1,0.30896399915218353,0.621221561225425,1.0,-0.00015851855278015137,0.001509159803390503,0.02778184413909912
all,scene_action,noisy,57,1000,B,1,0,19,2,0.27920499444007874,0.7503641098904715,1.0,0.001988418400287628,0.0014682244509458542,0.006901085376739502
all,scene_action,noisy,57,1000,B,1,0,19,3,-0.10574820637702942,0.500540057887799,1.0,0.0017785429954528809,-0.00028248131275177,0.007407933473587036
all,scene_action,noisy,57,1000,B,1,0,19,4,-0.09462964534759521,0.7996672283220043,1.0,0.0007316172122955322,0.000585019588470459,-0.003867924213409424
all,scene_action,noisy,57,1000,B,1,0,19,5,-0.23801949620246887,0.4901108653706445,1.0,-0.0007781982421875,-0.0001932680606842041,-0.0023659169673919678
all,scene_action,noisy,57,1000,B,1,0,19,6,0.10969185829162598,0.5835385271287635,1.0,0.004865735769271851,0.007017910480499268,0.010080486536026001
all,scene_action,noisy,57,1000,B,1,0,19,7,0.4718696177005768,0.4039978961101093,1.0,-0.0005652904510498047,-0.0004995763301849365,0.006959140300750732
all,scene_action,noisy,57,1000,B,1,0,19,8,-0.06787844002246857,0.15794303507471424,1.0,0.0018783509731292725,0.0037294328212738037,0.0038672685623168945
all,scene_action,noisy,57,1000,B,1,0,19,9,0.12210730463266373,0.44425600682787636,1.0,0.0014908909797668457,0.0029240846633911133,0.004899919033050537
all,scene_action,noisy,57,1000,B,1,0,19,10,0.24051516503095627,0.22981486904142212,1.0,0.0022917240858078003,0.0014123469591140747,-0.001636505126953125
all,scene_action,noisy,57,1000,B,1,0,19,11,0.4205648601055145,0.9015668237322996,1.0,-0.0008501410484313965,-0.0009059011936187744,0.005553156137466431
all,scene_action,noisy,57,1000,B,1,0,20,0,-0.037572525441646576,0.03643311938833777,1.0,0.0006554126739501953,-0.000561147928237915,0.0037093758583068848
all,scene_action,noisy,57,1000,B,1,0,20,1,0.11923977732658386,0.5241370178451594,1.0,0.001145690679550171,0.0013889968395233154,0.0027313232421875
all,scene_action,noisy,57,1000,B,1,0,20,2,0.21026498079299927,0.4656320166383281,1.0,-0.0007471144199371338,-0.0026731789112091064,0.0028009414672851562
all,scene_action,noisy,57,1000,B,1,0,20,3,0.0775797963142395,0.47734188109760683,1.0,-0.0002487003803253174,3.9964914321899414e-05,0.005261838436126709
all,scene_action,noisy,57,1000,B,1,0,20,4,-0.10626279562711716,0.34623178010810807,1.0,0.00034046173095703125,-7.554888725280762e-05,0.010798662900924683
all,scene_action,noisy,57,1000,B,1,0,20,5,0.6392670273780823,0.4164961022311504,1.0,0.0010425448417663574,0.0014493763446807861,-0.0013385415077209473
all,scene_action,noisy,57,1000,B,1,0,20,6,0.08878204226493835,0.4865787352366623,1.0,0.0007632970809936523,0.0018376410007476807,0.009313851594924927
all,scene_action,noisy,57,1000,B,1,0,20,7,0.20780126750469208,0.17855719584509916,1.0,-0.0014069974422454834,-0.0009712874889373779,0.01853036880493164
all,scene_action,noisy,57,1000,B,1,0,20,8,0.23854172229766846,-0.06651341748070687,1.0,-0.0006939470767974854,-0.0027202367782592773,-0.00035560131072998047
all,scene_action,noisy,57,1000,B,1,0,20,9,-0.2654445245862007,0.13522568493173107,1.0,0.0001138448715209961,0.000745624303817749,0.009261608123779297
all,scene_action,noisy,57,1000,B,1,0,20,10,0.12517879903316498,0.45144833143843777,1.0,0.0019030272960662842,0.0022442638874053955,0.01503559947013855
all,scene_action,noisy,57,1000,B,1,0,20,11,0.3558129072189331,0.36448104264355585,1.0,-0.0001895427703857422,-0.0019407272338867188,0.00501483678817749
all,scene_action,noisy,57,1000,B,1,0,21,0,0.2526322454214096,0.645670703348439,1.0,0.002037733793258667,0.0014416873455047607,0.015881359577178955
all,scene_action,noisy,57,1000,B,1,0,21,1,0.09952449798583984,0.6565337124342492,1.0,-0.0018835067749023438,-0.0025032758712768555,-0.0007766485214233398
all,scene_action,noisy,57,1000,B,1,0,21,2,-0.10610735416412354,0.7740779058815515,1.0,-0.0007729828357696533,-0.0021276473999023438,-0.0012924671173095703
all,scene_action,noisy,57,1000,B,1,0,21,3,0.04994437098503113,0.22209671692583255,1.0,0.002214282751083374,0.0011664032936096191,0.0006579160690307617
all,scene_action,noisy,57,1000,B,1,0,21,4,0.2386731505393982,0.587960566977223,1.0,0.0016072392463684082,0.00047281384468078613,0.017691493034362793
all,scene_action,noisy,57,1000,B,1,0,21,5,-0.1887882947921753,0.6750853074743504,1.0,0.004397928714752197,0.0035941600799560547,0.0019654035568237305
all,scene_action,noisy,57,1000,B,1,0,21,6,0.2424609586596489,0.6093540403824181,1.0,0.0044956207275390625,0.004586935043334961,0.008940517902374268
all,scene_action,noisy,57,1000,B,1,0,21,7,0.3956734240055084,0.6017016517434209,1.0,0.0004107058048248291,-1.7911195755004883e-05,0.01280069351196289
all,scene_action,noisy,57,1000,B,1,0,21,8,0.294194757938385,0.6327704982300231,1.0,-0.00038486719131469727,0.0005145668983459473,0.007658183574676514
all,scene_action,noisy,57,1000,B,1,0,21,9,0.1972455382347107,0.40205608427481043,1.0,-0.0005345046520233154,0.0002968013286590576,2.9861927032470703e-05
all,scene_action,noisy,57,1000,B,1,0,21,10,0.19147087633609772,0.14738808230378622,1.0,0.0012593269348144531,0.0009612739086151123,0.0036168694496154785
all,scene_action,noisy,57,1000,B,1,0,21,11,-0.07504071295261383,0.37833171688215317,1.0,0.00019869208335876465,-0.00012445449829101562,0.007855713367462158
all,scene_action,noisy,57,1000,B,1,0,22,0,0.2056230828166008,0.6483011761444815,1.0,0.004761993885040283,0.002191513776779175,0.015146404504776001
all,scene_action,noisy,57,1000,B,1,0,22,1,-0.1805991604924202,0.4737627921513127,1.0,-0.0020754635334014893,-0.0026755928993225098,-0.0033650100231170654
all,scene_action,noisy,57,1000,B,1,0,22,2,0.2652391195297241,0.4543068550143051,1.0,0.0011028051376342773,-0.00019475817680358887,0.02142360806465149
all,scene_action,noisy,57,1000,B,1,0,22,3,0.22458353638648987,0.3205610942564088,1.0,-0.0005370378494262695,-0.000996023416519165,0.0003266632556915283
all,scene_action,noisy,57,1000,B,1,0,22,4,-0.11917512118816376,0.2959037780113234,1.0,0.002650529146194458,0.001774817705154419,0.019930720329284668
all,scene_action,noisy,57,1000,B,1,0,22,5,0.06630632281303406,0.9069045572887678,1.0,-0.0022405683994293213,-0.002446204423904419,0.0028699636459350586
all,scene_action,noisy,57,1000,B,1,0,22,6,0.271896168589592,0.36935034598529926,1.0,0.0012584328651428223,0.002383500337600708,0.0024713873863220215
all,scene_action,noisy,57,1000,B,1,0,22,7,0.19510209560394287,0.9465060125965195,1.0,0.00036332011222839355,-0.0002095550298690796,-0.0067299604415893555
all,scene_action,noisy,57,1000,B,1,0,22,8,0.06330791115760803,0.7967660564237535,1.0,-0.0007817447185516357,-0.003542080521583557,-0.009911715984344482
all,scene_action,noisy,57,1000,B,1,0,22,9,0.18468070030212402,0.5727280777160775,1.0,0.0047997236251831055,0.004020184278488159,0.011397778987884521
all,scene_action,noisy,57,1000,B,1,0,22,10,0.07379533722996712,0.9729319776849243,1.0,0.0010980665683746338,-0.0002346634864807129,0.022405296564102173
all,scene_action,noisy,57,1000,B,1,0,22,11,0.008612602949142456,0.33623602400904784,1.0,0.0008401870727539062,5.840510129928589e-05,-0.000798642635345459
all,scene_action,noisy,57,1000,B,1,0,23,0,0.19504424929618835,0.5920779253062053,1.0,0.003612428903579712,0.007613062858581543,0.0022528767585754395
all,scene_action,noisy,57,1000,B,1,0,23,1,0.5582767128944397,0.4340219657874771,1.0,0.0014077425003051758,0.0030893906950950623,0.0011226534843444824
all,scene_action,noisy,57,1000,B,1,0,23,2,0.13303431868553162,0.23665739198840374,1.0,0.002434462308883667,0.0015394985675811768,0.012344062328338623
all,scene_action,noisy,57,1000,B,1,0,23,3,0.3477141410112381,0.20323724995628734,1.0,-0.0019443929195404053,-0.0025979280471801758,0.009866535663604736
all,scene_action,noisy,57,1000,B,1,0,23,4,-0.1625652015209198,0.7345839264631059,1.0,0.0014081299304962158,-3.999471664428711e-05,0.005391240119934082
all,scene_action,noisy,57,1000,B,1,0,23,5,0.14262937009334564,0.06329171649658254,1.0,-0.0006883144378662109,-0.0011287331581115723,0.007970303297042847
all,scene_action,noisy,57,1000,B,1,0,23,6,-0.26333367824554443,0.45588297730480176,1.0,0.000979691743850708,0.001600891351699829,0.011328667402267456
all,scene_action,noisy,57,1000,B,1,0,23,7,0.2889505624771118,0.8487368804026478,1.0,0.0009075701236724854,0.0026276707649230957,0.010936200618743896
all,scene_action,noisy,57,1000,B,1,0,23,8,0.09928271174430847,0.8946838144611851,1.0,0.002658665180206299,0.004741191864013672,0.002996295690536499
all,scene_action,noisy,57,1000,B,1,0,23,9,-0.38764387369155884,0.7150560477999583,1.0,0.00011074542999267578,-0.0017646104097366333,0.030347466468811035
all,scene_action,noisy,57,1000,B,1,0,23,10,0.12570657581090927,0.6583347757428333,1.0,0.0009543411433696747,0.0017458721995353699,0.0029897093772888184
all,scene_action,noisy,57,1000,B,1,0,23,11,0.16882138699293137,0.7510528484574567,1.0,0.0012001991271972656,0.0008321404457092285,0.05256623029708862
all,scene_action,noisy,57,1000,B,1,0,24,0,-0.022892653942108154,0.5652217166949403,1.0,-0.0008214414119720459,-0.001939922571182251,-0.0063974857330322266
all,scene_action,noisy,57,1000,B,1,0,24,1,-0.02649940550327301,0.19454329305491433,1.0,0.0007162094116210938,0.0002856254577636719,5.6803226470947266e-05
all,scene_action,noisy,57,1000,B,1,0,24,2,0.015075892210006714,0.6635463763121119,1.0,0.0008318275213241577,0.0009913444519042969,0.0014466643333435059
all,scene_action,noisy,57,1000,B,1,0,24,3,-0.10222302749752998,0.21751758986877562,1.0,5.424022674560547e-05,-0.0009199380874633789,0.006891041994094849
all,scene_action,noisy,57,1000,B,1,0,24,4,0.08663198351860046,0.6008172046542932,1.0,0.0038043558597564697,0.001173168420791626,0.006585508584976196
all,scene_action,noisy,57,1000,B,1,0,24,5,-0.0814937949180603,0.6127958795114381,1.0,1.6555190086364746e-05,0.002045676112174988,0.011905252933502197
all,scene_action,noisy,57,1000,B,1,0,24,6,-0.22651010751724243,1.070937616875677,1.0,0.0007129013538360596,-0.0011072754859924316,-0.0069623589515686035
all,scene_action,noisy,57,1000,B,1,0,24,7,0.057387590408325195,0.476291105559112,1.0,0.0009774863719940186,0.0009300112724304199,0.010039955377578735
all,scene_action,noisy,57,1000,B,1,0,24,8,0.09956228733062744,0.3102336432872852,1.0,-0.0005235075950622559,-0.001903444528579712,0.007635951042175293
all,scene_action,noisy,57,1000,B,1,0,24,9,-0.1277289241552353,0.40283277815558494,1.0,-0.002614051103591919,-0.0035005807876586914,0.0052776336669921875
all,scene_action,noisy,57,1000,B,1,0,24,10,-0.25000499933958054,0.73907604307907,1.0,-0.0007466673851013184,-0.0033214688301086426,-0.03220552206039429
all,scene_action,noisy,57,1000,B,1,0,24,11,0.14473915100097656,0.6951896169274088,1.0,0.0014043450355529785,0.0019446760416030884,0.036682188510894775
all,scene_action,noisy,57,1000,B,1,0,25,0,-0.13441400229930878,0.40775948079651203,1.0,0.003095090389251709,0.002993255853652954,0.01187145709991455
all,scene_action,noisy,57,1000,B,1,0,25,1,0.11488562822341919,0.147400469780205,1.0,0.00018617510795593262,-0.00044974684715270996,-0.006202042102813721
all,scene_action,noisy,57,1000,B,1,0,25,2,-0.22398392111063004,0.5770896238764516,1.0,-0.0007960498332977295,-0.0011414289474487305,0.0030448436737060547
all,scene_action,noisy,57,1000,B,1,0,25,3,0.06554460525512695,0.6901892614016614,1.0,-0.002328336238861084,-0.0046215057373046875,0.0056441426277160645
all,scene_action,noisy,57,1000,B,1,0,25,4,0.6212739646434784,0.3101791948177005,1.0,0.0006291568279266357,-0.000205308198928833,0.01195940375328064
all,scene_action,noisy,57,1000,B,1,0,25,5,-0.07442229241132736,0.6606261895081795,1.0,-0.00113755464553833,0.0010209977626800537,0.007618576288223267
all,scene_action,noisy,57,1000,B,1,0,25,6,-0.09681776165962219,0.10507261152948262,0.9999999701976776,0.00029474496841430664,-0.00033995509147644043,0.006216168403625488
all,scene_action,noisy,57,1000,B,1,0,25,7,0.2083171308040619,0.5104104941547842,1.0,0.0009895861148834229,0.0016222745180130005,0.004494130611419678
all,scene_action,noisy,57,1000,B,1,0,25,8,0.44203387200832367,0.24692282592908957,1.0,-0.0005291998386383057,1.4334917068481445e-05,0.006022036075592041
all,scene_action,noisy,57,1000,B,1,0,25,9,-0.0933431051671505,0.6284219217685536,1.0,-0.0002762824296951294,-0.0007632672786712646,0.018894314765930176
all,scene_action,noisy,57,1000,B,1,0,25,10,-0.06413540244102478,-0.44281009125672677,1.0,0.0007839202880859375,0.0022040903568267822,0.00311279296875
all,scene_action,noisy,57,1000,B,1,0,25,11,0.12167972326278687,0.18745331476181265,1.0,0.00027282536029815674,-0.00017535686492919922,0.00928303599357605
all,scene_action,noisy,57,1000,B,1,0,26,0,-0.09087830781936646,0.7171316960576968,1.0,-0.0037398934364318848,-0.002293825149536133,0.006896227598190308
all,scene_action,noisy,57,1000,B,1,0,26,1,-0.11373324692249298,0.609238413153961,1.0,-0.0004470348358154297,0.0009893029928207397,0.006498277187347412
all,scene_action,noisy,57,1000,B,1,0,26,2,0.4676375389099121,0.4354801172634625,1.0,0.00013822317123413086,0.0011178851127624512,0.004706621170043945
all,scene_action,noisy,57,1000,B,1,0,26,3,-8.943676948547363e-05,0.6294956627248847,1.0,0.0007415115833282471,0.0023022890090942383,0.005743563175201416
all,scene_action,noisy,57,1000,B,1,0,26,4,0.08893678337335587,0.4224234992383318,1.0,-0.0013493597507476807,-0.0006316602230072021,0.003454148769378662
all,scene_action,noisy,57,1000,B,1,0,26,5,0.22395092248916626,0.6343445774425973,1.0,0.0008389055728912354,0.0024737417697906494,0.011703640222549438
all,scene_action,noisy,57,1000,B,1,0,26,6,-0.2701553404331207,0.3988444614259661,1.0,-0.0014318525791168213,-0.0006468892097473145,0.0021335482597351074
all,scene_action,noisy,57,1000,B,1,0,26,7,0.25557106733322144,0.20204316583113402,1.0,-0.001285254955291748,-6.29425048828125e-05,0.010762631893157959
all,scene_action,noisy,57,1000,B,1,0,26,8,-0.26084819436073303,0.6812177143875544,1.0,0.0028221607208251953,0.001076430082321167,0.003709465265274048
all,scene_action,noisy,57,1000,B,1,0,26,9,0.1762617528438568,0.6877463705359574,1.0,0.0011798739433288574,0.0014792978763580322,0.0011066198348999023
all,scene_action,noisy,57,1000,B,1,0,26,10,0.48954087495803833,0.6429345463341948,1.0,0.0012248903512954712,0.0011191070079803467,0.009321928024291992
all,scene_action,noisy,57,1000,B,1,0,26,11,0.06138050556182861,0.48580803429588826,1.0,0.0012624263763427734,0.0010591447353363037,0.010856330394744873
all,scene_action,noisy,57,1000,B,1,0,27,0,-0.21851009130477905,0.840878663814298,1.0,-5.984306335449219e-05,-0.0010645240545272827,0.00019434094429016113
all,scene_action,noisy,57,1000,B,1,0,27,1,0.23768678307533264,0.9825418086957474,1.0,-0.0007204711437225342,7.876753807067871e-05,0.00520014762878418
all,scene_action,noisy,57,1000,B,1,0,27,2,0.3739134669303894,0.3861202336876073,1.0,0.00018703937530517578,-0.0004571974277496338,0.0034882426261901855
all,scene_action,noisy,57,1000,B,1,0,27,3,0.23802441358566284,1.012788415829478,1.0,-0.0008984506130218506,-5.099177360534668e-05,-0.0031307637691497803
all,scene_action,noisy,57,1000,B,1,0,27,4,0.04049980640411377,1.1610990369334226,1.0,-0.0018119513988494873,-0.0014666616916656494,0.002208024263381958
all,scene_action,noisy,57,1000,B,1,0,27,5,-0.07040802389383316,0.6018503250093108,1.0,-0.001274019479751587,-0.0004939138889312744,0.002012014389038086
all,scene_action,noisy,57,1000,B,1,0,27,6,0.12927067279815674,0.20006399248757767,1.0,4.410743713378906e-06,-0.000149458646774292,0.00640183687210083
all,scene_action,noisy,57,1000,B,1,0,27,7,0.3814176917076111,0.5391290308889622,1.0,0.0001017451286315918,0.0001436173915863037,0.006292492151260376
all,scene_action,noisy,57,1000,B,1,0,27,8,-0.03655397891998291,0.43710371571495205,1.0,0.0012487173080444336,0.0011737346649169922,0.003264904022216797
all,scene_action,noisy,57,1000,B,1,0,27,9,-0.03143957257270813,0.10042913462625411,1.0,0.0016271024942398071,0.0014319568872451782,0.007046639919281006
all,scene_action,noisy,57,1000,B,1,0,27,10,-0.23692122101783752,0.45226430878864765,1.0,-0.0013206899166107178,0.0007662177085876465,0.0036571621894836426
all,scene_action,noisy,57,1000,B,1,0,27,11,0.14511794596910477,0.4874135976910975,1.0,-0.0002709627151489258,-0.0004210174083709717,-0.0014720559120178223
all,scene_action,noisy,57,1000,B,1,0,28,0,0.05034366250038147,-0.025490216265024374,1.0,-0.00017762184143066406,-0.0002849102020263672,0.0013290941715240479
all,scene_action,noisy,57,1000,B,1,0,28,1,0.15631578862667084,0.29038117243697004,1.0,-0.0004438459873199463,-0.0001609325408935547,0.006712794303894043
all,scene_action,noisy,57,1000,B,1,0,28,2,-0.11617797613143921,0.6946523303595594,1.0,0.00030043721199035645,-4.696846008300781e-05,0.0014907121658325195
all,scene_action,noisy,57,1000,B,1,0,28,3,-0.07659331895411015,0.794362331863725,1.0,-0.0007574260234832764,0.0010303258895874023,0.002623260021209717
all,scene_action,noisy,57,1000,B,1,0,28,4,-0.2165275514125824,0.9844581427328993,1.0,-0.00030478835105895996,-0.0008963048458099365,0.0017771720886230469
all,scene_action,noisy,57,1000,B,1,0,28,5,0.30125564336776733,0.18384844762470143,1.0,0.0003134310245513916,-0.0007420480251312256,0.007352352142333984
all,scene_action,noisy,57,1000,B,1,0,28,6,0.01023651659488678,0.4314362974586774,1.0,0.0007115602493286133,-0.00031873583793640137,0.006113708019256592
all,scene_action,noisy,57,1000,B,1,0,28,7,-0.04535640776157379,0.7383190233998371,1.0,0.0004729628562927246,0.00036150217056274414,0.0024550557136535645
all,scene_action,noisy,57,1000,B,1,0,28,8,-0.15897932648658752,0.2825816651404678,1.0,-0.00014701485633850098,-0.00017145276069641113,0.00021278858184814453
all,scene_action,noisy,57,1000,B,1,0,28,9,0.055626511573791504,0.3538724223275421,1.0,0.0008868277072906494,-0.00013116002082824707,-0.002012103796005249
all,scene_action,noisy,57,1000,B,1,0,28,10,0.10388141870498657,0.3675099293746616,1.0,-0.0003777146339416504,-0.00040027499198913574,0.01061636209487915
all,scene_action,noisy,57,1000,B,1,0,28,11,-0.4462899714708328,0.2500108433208151,1.0,-0.00013211369514465332,-2.3066997528076172e-05,0.0008078813552856445
all,scene_action,noisy,57,1000,B,1,0,29,0,-0.3118274509906769,0.61048055153128,0.9999999701976776,0.0017004609107971191,0.0012944936752319336,0.0010004043579101562
all,scene_action,noisy,57,1000,B,1,0,29,1,-0.3108266443014145,0.6599293327410445,1.0,-0.0005813539028167725,-0.0008102953433990479,0.0002599358558654785
all,scene_action,noisy,57,1000,B,1,0,29,2,0.0197390615940094,0.49500458227986355,1.0,0.0002797544002532959,-7.602572441101074e-05,0.0015270709991455078
all,scene_action,noisy,57,1000,B,1,0,29,3,0.0911068320274353,0.645910437850097,1.0,0.0008430182933807373,-0.0011114180088043213,-0.001260221004486084
all,scene_action,noisy,57,1000,B,1,0,29,4,0.08691151440143585,0.7516911055357884,1.0,0.0011394917964935303,0.0013841986656188965,-0.000288546085357666
all,scene_action,noisy,57,1000,B,1,0,29,5,-0.15930090844631195,0.889712153428383,1.0,-0.0003020167350769043,-0.0005657374858856201,-0.00015816092491149902
all,scene_action,noisy,57,1000,B,1,0,29,6,0.08940280973911285,0.582608780458768,1.0,-0.0012184977531433105,-0.0018844902515411377,0.0002273470163345337
all,scene_action,noisy,57,1000,B,1,0,29,7,-0.10457870364189148,0.8220967715153911,1.0,-0.0008153915405273438,-0.000702202320098877,0.0012531876564025879
all,scene_action,noisy,57,1000,B,1,0,29,8,-0.2634553015232086,0.7393338763210705,1.0,0.0004890859127044678,0.0007004439830780029,0.0021834969520568848
all,scene_action,noisy,57,1000,B,1,0,29,9,0.5294388830661774,0.0,1.0,-0.00012952089309692383,-0.0002028346061706543,0.0010927319526672363
all,scene_action,noisy,57,1000,B,1,0,29,10,-0.07978096604347229,0.5460945272905369,1.0,0.0009000301361083984,0.000632166862487793,0.0006133615970611572
all,scene_action,noisy,57,1000,B,1,0,29,11,-0.32600751519203186,0.6896489924145034,1.0,-0.0008554756641387939,-0.0015634894371032715,0.0012990832328796387
all,scene_action,clean,60,0,B,1,3,0,0,0.0,0.0,0.6689111292362213,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,1,0.0,0.0,0.20052647590637207,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,2,0.0,0.0,0.8212181627750397,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,3,0.0,0.0,0.8333841860294342,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,4,0.0,0.0,0.9519013464450836,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,5,0.0,0.0,0.9597123861312866,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,6,0.0,0.0,0.7519081234931946,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,7,0.0,0.0,0.6933008432388306,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,8,0.0,0.0,0.8362324237823486,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,9,0.0,0.0,0.8079681396484375,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,10,0.0,0.0,0.9971964061260223,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,0,11,0.0,0.0,0.8303472101688385,0.0,0.0,0.0
all,scene_action,clean,60,0,B,1,3,1,0,0.23828408122062683,0.34103400061616074,0.7630046308040619,-0.0003800690174102783,-0.00024947524070739746,0.00015783309936523438
all,scene_action,clean,60,0,B,1,3,1,1,0.07048442214727402,-0.17218385519627089,0.9984148740768433,0.00038361549377441406,1.6123056411743164e-05,0.0004515349864959717
all,scene_action,clean,60,0,B,1,3,1,2,0.046168744564056396,0.03290768639072157,0.3949880301952362,-0.0003714561462402344,-0.0005641579627990723,-7.671117782592773e-05
all,scene_action,clean,60,0,B,1,3,1,3,0.2232188880443573,0.0944377376068743,0.6510865390300751,-0.0003949403762817383,-0.00026342272758483887,0.002071470022201538
all,scene_action,clean,60,0,B,1,3,1,4,-1.1262518763542175,0.01307518094932427,0.06055201217532158,0.0004170238971710205,6.771087646484375e-05,-0.00018492341041564941
all,scene_action,clean,60,0,B,1,3,1,5,-0.00778217613697052,0.20590652583647365,0.8211806416511536,-0.0008957982063293457,-0.000170975923538208,0.0004585087299346924
all,scene_action,clean,60,0,B,1,3,1,6,-0.2135266214609146,-0.509057412088594,0.9619851410388947,-0.0009607523679733276,-0.0003118067979812622,0.0009477138519287109
all,scene_action,clean,60,0,B,1,3,1,7,0.124630656093359,-0.09965359356013528,0.5132338404655457,-0.0006177723407745361,-0.00024139881134033203,0.0006375014781951904
all,scene_action,clean,60,0,B,1,3,1,8,-0.5280443131923676,-0.3929965973133154,0.9969862997531891,-0.0011720061302185059,-0.0009720921516418457,0.0014843344688415527
all,scene_action,clean,60,0,B,1,3,1,9,-0.1743924468755722,0.13988268108802016,0.8116939067840576,-0.0005007088184356689,-0.0007472336292266846,0.00042697787284851074
all,scene_action,clean,60,0,B,1,3,1,10,0.3046305403113365,0.06603856203710627,0.5980837345123291,-0.000864863395690918,-0.0005121529102325439,0.0011844336986541748
all,scene_action,clean,60,0,B,1,3,1,11,-0.19777878373861313,-0.05042064990675502,0.551549643278122,-0.0017394423484802246,0.00042082369327545166,0.0014969110488891602
all,scene_action,clean,60,0,B,1,3,2,0,-0.05991189554333687,0.019498290895106837,0.5720489323139191,-2.771615982055664e-05,0.0001500546932220459,0.0003274381160736084
all,scene_action,clean,60,0,B,1,3,2,1,-0.11697469651699066,0.0026777500549364647,0.585992693901062,-0.0010093450546264648,0.00018736720085144043,0.0018146336078643799
all,scene_action,clean,60,0,B,1,3,2,2,-0.23185962438583374,-0.18797640223713932,0.5387032926082611,-0.0004195272922515869,-0.00025767087936401367,-7.236003875732422e-05
all,scene_action,clean,60,0,B,1,3,2,3,0.029349863529205322,0.3216133011615906,0.9937167167663574,-8.26120376586914e-05,8.180737495422363e-05,0.0005634427070617676
all,scene_action,clean,60,0,B,1,3,2,4,0.03217686340212822,0.537632039397878,0.9984287321567535,-0.0002390742301940918,-0.00026151537895202637,0.0005588233470916748
all,scene_action,clean,60,0,B,1,3,2,5,-0.11188271641731262,0.21228676532879967,0.6614191234111786,-0.00014312565326690674,-6.079673767089844e-06,-0.005382061004638672
all,scene_action,clean,60,0,B,1,3,2,6,-0.12204843387007713,0.4527553544667269,0.7165574729442596,-8.794665336608887e-05,0.0003223717212677002,0.0001913309097290039
all,scene_action,clean,60,0,B,1,3,2,7,-0.35000088810920715,0.25953843445770974,0.9949122369289398,-0.0004634261131286621,-0.0002951323986053467,-0.0001729726791381836
all,scene_action,clean,60,0,B,1,3,2,8,0.16569842398166656,0.23792179937742994,0.9726570248603821,-0.0003027915954589844,0.00016370415687561035,0.0005935132503509521
all,scene_action,clean,60,0,B,1,3,2,9,-0.04858876019716263,0.18477207807731902,0.7434189319610596,-0.00020587444305419922,-0.00042322278022766113,0.0007125139236450195
all,scene_action,clean,60,0,B,1,3,2,10,-0.12889811396598816,0.08552793863337266,0.9391309320926666,-0.0007846951484680176,-0.0004942417144775391,0.0009819865226745605
all,scene_action,clean,60,0,B,1,3,2,11,-0.42591822147369385,0.7793440774607927,0.9663398265838623,-0.0006254017353057861,-0.0004414469003677368,0.00028449296951293945
all,scene_action,clean,60,0,B,1,3,3,0,0.0880884975194931,-0.2353940594176756,0.9988405108451843,-0.0022665560245513916,0.0008214712142944336,-0.00014126300811767578
all,scene_action,clean,60,0,B,1,3,3,1,0.09089510142803192,0.4686824989771673,0.7368957102298737,-0.00018894672393798828,0.0007318854331970215,-0.0011008977890014648
all,scene_action,clean,60,0,B,1,3,3,2,-0.0700288787484169,0.2868026629496469,0.9753638207912445,-0.00019797682762145996,0.00027054548263549805,0.0003700852394104004
all,scene_action,clean,60,0,B,1,3,3,3,-0.04042569547891617,0.7083333007126793,0.7537880837917328,1.7881393432617188e-05,-0.0004788041114807129,0.00024139881134033203
all,scene_action,clean,60,0,B,1,3,3,4,0.1979503631591797,0.6274025567515362,0.9978239238262177,-8.240342140197754e-05,0.00015401840209960938,0.0003959536552429199
all,scene_action,clean,60,0,B,1,3,3,5,0.5918416976928711,0.233879815239905,0.4809788316488266,-0.00024133920669555664,-9.447336196899414e-05,0.000376969575881958
all,scene_action,clean,60,0,B,1,3,3,6,0.7261062264442444,0.4221032740168075,0.4263163059949875,1.8417835235595703e-05,1.6242265701293945e-05,-0.0003712773323059082
all,scene_action,clean,60,0,B,1,3,3,7,0.1602901928126812,-0.13379930870677917,0.9995971918106079,-6.0111284255981445e-05,-3.3229589462280273e-05,-0.000681459903717041
all,scene_action,clean,60,0,B,1,3,3,8,0.24958118796348572,0.7754287406650702,0.5084726214408875,0.0005516111850738525,0.00017914175987243652,-0.00016766786575317383
all,scene_action,clean,60,0,B,1,3,3,9,-0.30609534680843353,-0.38556875362392834,0.6765308678150177,-0.0004127323627471924,9.000301361083984e-06,0.0001997053623199463
